0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-24, 0-51 x 0-3 = 1-75, 0-51 x 0-4 = 2-48, 0-51 x 0-5 = 3-21, 0-51 x 0-6 = 3-72, 0-51 x 0-7 = 4-45, 0-51 x 0-8 = 5-18, 0-51 x 0-9 = 5-69, 0-51 x 0-10 = 6-42, 0-51 x 0-11 = 7-15, 0-51 x 0-12 = 7-66, 0-51 x 0-13 = 8-39, 0-51 x 0-14 = 9-12, 0-51 x 0-15 = 9-63, 0-51 x 0-16 = 10-36, 0-51 x 0-17 = 11-9, 0-51 x 0-18 = 11-60, 0-51 x 0-19 = 12-33, 0-51 x 0-20 = 13-6, 0-51 x 0-21 = 13-57, 0-51 x 0-22 = 14-30, 0-51 x 0-23 = 15-3, 0-51 x 0-24 = 15-54, 0-51 x 0-25 = 16-27, 0-51 x 0-26 = 17-0, 0-51 x 0-27 = 17-51, 0-51 x 0-28 = 18-24, 0-51 x 0-29 = 18-75, 0-51 x 0-30 = 19-48, 0-51 x 0-31 = 20-21, 0-51 x 0-32 = 20-72, 0-51 x 0-33 = 21-45, 0-51 x 0-34 = 22-18, 0-51 x 0-35 = 22-69, 0-51 x 0-36 = 23-42, 0-51 x 0-37 = 24-15, 0-51 x 0-38 = 24-66, 0-51 x 0-39 = 25-39, 0-51 x 0-40 = 26-12, 0-51 x 0-41 = 26-63, 0-51 x 0-42 = 27-36, 0-51 x 0-43 = 28-9, 0-51 x 0-44 = 28-60, 0-51 x 0-45 = 29-33, 0-51 x 0-46 = 30-6, 0-51 x 0-47 = 30-57, 0-51 x 0-48 = 31-30, 0-51 x 0-49 = 32-3, 0-51 x 0-50 = 32-54, 0-51 x 0-51 = 33-27, 0-51 x 0-52 = 34-0, 0-51 x 0-53 = 34-51, 0-51 x 0-54 = 35-24, 0-51 x 0-55 = 35-75, 0-51 x 0-56 = 36-48, 0-51 x 0-57 = 37-21, 0-51 x 0-58 = 37-72, 0-51 x 0-59 = 38-45, 0-51 x 0-60 = 39-18, 0-51 x 0-61 = 39-69, 0-51 x 0-62 = 40-42, 0-51 x 0-63 = 41-15, 0-51 x 0-64 = 41-66, 0-51 x 0-65 = 42-39, 0-51 x 0-66 = 43-12, 0-51 x 0-67 = 43-63, 0-51 x 0-68 = 44-36, 0-51 x 0-69 = 45-9, 0-51 x 0-70 = 45-60, 0-51 x 0-71 = 46-33, 0-51 x 0-72 = 47-6, 0-51 x 0-73 = 47-57, 0-51 x 0-74 = 48-30, 0-51 x 0-75 = 49-3, 0-51 x 0-76 = 49-54, 0-51 x 0-77 = 50-27, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-26, 0-52 x 0-3 = 2-0, 0-52 x 0-4 = 2-52, 0-52 x 0-5 = 3-26, 0-52 x 0-6 = 4-0, 0-52 x 0-7 = 4-52, 0-52 x 0-8 = 5-26, 0-52 x 0-9 = 6-0, 0-52 x 0-10 = 6-52, 0-52 x 0-11 = 7-26, 0-52 x 0-12 = 8-0, 0-52 x 0-13 = 8-52, 0-52 x 0-14 = 9-26, 0-52 x 0-15 = 10-0, 0-52 x 0-16 = 10-52, 0-52 x 0-17 = 11-26, 0-52 x 0-18 = 12-0, 0-52 x 0-19 = 12-52, 0-52 x 0-20 = 13-26, 0-52 x 0-21 = 14-0, 0-52 x 0-22 = 14-52, 0-52 x 0-23 = 15-26, 0-52 x 0-24 = 16-0, 0-52 x 0-25 = 16-52, 0-52 x 0-26 = 17-26, 0-52 x 0-27 = 18-0, 0-52 x 0-28 = 18-52, 0-52 x 0-29 = 19-26, 0-52 x 0-30 = 20-0, 0-52 x 0-31 = 20-52, 0-52 x 0-32 = 21-26, 0-52 x 0-33 = 22-0, 0-52 x 0-34 = 22-52, 0-52 x 0-35 = 23-26, 0-52 x 0-36 = 24-0, 0-52 x 0-37 = 24-52, 0-52 x 0-38 = 25-26, 0-52 x 0-39 = 26-0, 0-52 x 0-40 = 26-52, 0-52 x 0-41 = 27-26, 0-52 x 0-42 = 28-0, 0-52 x 0-43 = 28-52, 0-52 x 0-44 = 29-26, 0-52 x 0-45 = 30-0, 0-52 x 0-46 = 30-52, 0-52 x 0-47 = 31-26, 0-52 x 0-48 = 32-0, 0-52 x 0-49 = 32-52, 0-52 x 0-50 = 33-26, 0-52 x 0-51 = 34-0, 0-52 x 0-52 = 34-52, 0-52 x 0-53 = 35-26, 0-52 x 0-54 = 36-0, 0-52 x 0-55 = 36-52, 0-52 x 0-56 = 37-26, 0-52 x 0-57 = 38-0, 0-52 x 0-58 = 38-52, 0-52 x 0-59 = 39-26, 0-52 x 0-60 = 40-0, 0-52 x 0-61 = 40-52, 0-52 x 0-62 = 41-26, 0-52 x 0-63 = 42-0, 0-52 x 0-64 = 42-52, 0-52 x 0-65 = 43-26, 0-52 x 0-66 = 44-0, 0-52 x 0-67 = 44-52, 0-52 x 0-68 = 45-26, 0-52 x 0-69 = 46-0, 0-52 x 0-70 = 46-52, 0-52 x 0-71 = 47-26, 0-52 x 0-72 = 48-0, 0-52 x 0-73 = 48-52, 0-52 x 0-74 = 49-26, 0-52 x 0-75 = 50-0, 0-52 x 0-76 = 50-52, 0-52 x 0-77 = 51-26, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-28, 0-53 x 0-3 = 2-3, 0-53 x 0-4 = 2-56, 0-53 x 0-5 = 3-31, 0-53 x 0-6 = 4-6, 0-53 x 0-7 = 4-59, 0-53 x 0-8 = 5-34, 0-53 x 0-9 = 6-9, 0-53 x 0-10 = 6-62, 0-53 x 0-11 = 7-37, 0-53 x 0-12 = 8-12, 0-53 x 0-13 = 8-65, 0-53 x 0-14 = 9-40, 0-53 x 0-15 = 10-15, 0-53 x 0-16 = 10-68, 0-53 x 0-17 = 11-43, 0-53 x 0-18 = 12-18, 0-53 x 0-19 = 12-71, 0-53 x 0-20 = 13-46, 0-53 x 0-21 = 14-21, 0-53 x 0-22 = 14-74, 0-53 x 0-23 = 15-49, 0-53 x 0-24 = 16-24, 0-53 x 0-25 = 16-77, 0-53 x 0-26 = 17-52, 0-53 x 0-27 = 18-27, 0-53 x 0-28 = 19-2, 0-53 x 0-29 = 19-55, 0-53 x 0-30 = 20-30, 0-53 x 0-31 = 21-5, 0-53 x 0-32 = 21-58, 0-53 x 0-33 = 22-33, 0-53 x 0-34 = 23-8, 0-53 x 0-35 = 23-61, 0-53 x 0-36 = 24-36, 0-53 x 0-37 = 25-11, 0-53 x 0-38 = 25-64, 0-53 x 0-39 = 26-39, 0-53 x 0-40 = 27-14, 0-53 x 0-41 = 27-67, 0-53 x 0-42 = 28-42, 0-53 x 0-43 = 29-17, 0-53 x 0-44 = 29-70, 0-53 x 0-45 = 30-45, 0-53 x 0-46 = 31-20, 0-53 x 0-47 = 31-73, 0-53 x 0-48 = 32-48, 0-53 x 0-49 = 33-23, 0-53 x 0-50 = 33-76, 0-53 x 0-51 = 34-51, 0-53 x 0-52 = 35-26, 0-53 x 0-53 = 36-1, 0-53 x 0-54 = 36-54, 0-53 x 0-55 = 37-29, 0-53 x 0-56 = 38-4, 0-53 x 0-57 = 38-57, 0-53 x 0-58 = 39-32, 0-53 x 0-59 = 40-7, 0-53 x 0-60 = 40-60, 0-53 x 0-61 = 41-35, 0-53 x 0-62 = 42-10, 0-53 x 0-63 = 42-63, 0-53 x 0-64 = 43-38, 0-53 x 0-65 = 44-13, 0-53 x 0-66 = 44-66, 0-53 x 0-67 = 45-41, 0-53 x 0-68 = 46-16, 0-53 x 0-69 = 46-69, 0-53 x 0-70 = 47-44, 0-53 x 0-71 = 48-19, 0-53 x 0-72 = 48-72, 0-53 x 0-73 = 49-47, 0-53 x 0-74 = 50-22, 0-53 x 0-75 = 50-75, 0-53 x 0-76 = 51-50, 0-53 x 0-77 = 52-25, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-30, 0-54 x 0-3 = 2-6, 0-54 x 0-4 = 2-60, 0-54 x 0-5 = 3-36, 0-54 x 0-6 = 4-12, 0-54 x 0-7 = 4-66, 0-54 x 0-8 = 5-42, 0-54 x 0-9 = 6-18, 0-54 x 0-10 = 6-72, 0-54 x 0-11 = 7-48, 0-54 x 0-12 = 8-24, 0-54 x 0-13 = 9-0, 0-54 x 0-14 = 9-54, 0-54 x 0-15 = 10-30, 0-54 x 0-16 = 11-6, 0-54 x 0-17 = 11-60, 0-54 x 0-18 = 12-36, 0-54 x 0-19 = 13-12, 0-54 x 0-20 = 13-66, 0-54 x 0-21 = 14-42, 0-54 x 0-22 = 15-18, 0-54 x 0-23 = 15-72, 0-54 x 0-24 = 16-48, 0-54 x 0-25 = 17-24, 0-54 x 0-26 = 18-0, 0-54 x 0-27 = 18-54, 0-54 x 0-28 = 19-30, 0-54 x 0-29 = 20-6, 0-54 x 0-30 = 20-60, 0-54 x 0-31 = 21-36, 0-54 x 0-32 = 22-12, 0-54 x 0-33 = 22-66, 0-54 x 0-34 = 23-42, 0-54 x 0-35 = 24-18, 0-54 x 0-36 = 24-72, 0-54 x 0-37 = 25-48, 0-54 x 0-38 = 26-24, 0-54 x 0-39 = 27-0, 0-54 x 0-40 = 27-54, 0-54 x 0-41 = 28-30, 0-54 x 0-42 = 29-6, 0-54 x 0-43 = 29-60, 0-54 x 0-44 = 30-36, 0-54 x 0-45 = 31-12, 0-54 x 0-46 = 31-66, 0-54 x 0-47 = 32-42, 0-54 x 0-48 = 33-18, 0-54 x 0-49 = 33-72, 0-54 x 0-50 = 34-48, 0-54 x 0-51 = 35-24, 0-54 x 0-52 = 36-0, 0-54 x 0-53 = 36-54, 0-54 x 0-54 = 37-30, 0-54 x 0-55 = 38-6, 0-54 x 0-56 = 38-60, 0-54 x 0-57 = 39-36, 0-54 x 0-58 = 40-12, 0-54 x 0-59 = 40-66, 0-54 x 0-60 = 41-42, 0-54 x 0-61 = 42-18, 0-54 x 0-62 = 42-72, 0-54 x 0-63 = 43-48, 0-54 x 0-64 = 44-24, 0-54 x 0-65 = 45-0, 0-54 x 0-66 = 45-54, 0-54 x 0-67 = 46-30, 0-54 x 0-68 = 47-6, 0-54 x 0-69 = 47-60, 0-54 x 0-70 = 48-36, 0-54 x 0-71 = 49-12, 0-54 x 0-72 = 49-66, 0-54 x 0-73 = 50-42, 0-54 x 0-74 = 51-18, 0-54 x 0-75 = 51-72, 0-54 x 0-76 = 52-48, 0-54 x 0-77 = 53-24, 
0-55 x 0-1 = 0-55, 0-55 x 0-2 = 1-32, 0-55 x 0-3 = 2-9, 0-55 x 0-4 = 2-64, 0-55 x 0-5 = 3-41, 0-55 x 0-6 = 4-18, 0-55 x 0-7 = 4-73, 0-55 x 0-8 = 5-50, 0-55 x 0-9 = 6-27, 0-55 x 0-10 = 7-4, 0-55 x 0-11 = 7-59, 0-55 x 0-12 = 8-36, 0-55 x 0-13 = 9-13, 0-55 x 0-14 = 9-68, 0-55 x 0-15 = 10-45, 0-55 x 0-16 = 11-22, 0-55 x 0-17 = 11-77, 0-55 x 0-18 = 12-54, 0-55 x 0-19 = 13-31, 0-55 x 0-20 = 14-8, 0-55 x 0-21 = 14-63, 0-55 x 0-22 = 15-40, 0-55 x 0-23 = 16-17, 0-55 x 0-24 = 16-72, 0-55 x 0-25 = 17-49, 0-55 x 0-26 = 18-26, 0-55 x 0-27 = 19-3, 0-55 x 0-28 = 19-58, 0-55 x 0-29 = 20-35, 0-55 x 0-30 = 21-12, 0-55 x 0-31 = 21-67, 0-55 x 0-32 = 22-44, 0-55 x 0-33 = 23-21, 0-55 x 0-34 = 23-76, 0-55 x 0-35 = 24-53, 0-55 x 0-36 = 25-30, 0-55 x 0-37 = 26-7, 0-55 x 0-38 = 26-62, 0-55 x 0-39 = 27-39, 0-55 x 0-40 = 28-16, 0-55 x 0-41 = 28-71, 0-55 x 0-42 = 29-48, 0-55 x 0-43 = 30-25, 0-55 x 0-44 = 31-2, 0-55 x 0-45 = 31-57, 0-55 x 0-46 = 32-34, 0-55 x 0-47 = 33-11, 0-55 x 0-48 = 33-66, 0-55 x 0-49 = 34-43, 0-55 x 0-50 = 35-20, 0-55 x 0-51 = 35-75, 0-55 x 0-52 = 36-52, 0-55 x 0-53 = 37-29, 0-55 x 0-54 = 38-6, 0-55 x 0-55 = 38-61, 0-55 x 0-56 = 39-38, 0-55 x 0-57 = 40-15, 0-55 x 0-58 = 40-70, 0-55 x 0-59 = 41-47, 0-55 x 0-60 = 42-24, 0-55 x 0-61 = 43-1, 0-55 x 0-62 = 43-56, 0-55 x 0-63 = 44-33, 0-55 x 0-64 = 45-10, 0-55 x 0-65 = 45-65, 0-55 x 0-66 = 46-42, 0-55 x 0-67 = 47-19, 0-55 x 0-68 = 47-74, 0-55 x 0-69 = 48-51, 0-55 x 0-70 = 49-28, 0-55 x 0-71 = 50-5, 0-55 x 0-72 = 50-60, 0-55 x 0-73 = 51-37, 0-55 x 0-74 = 52-14, 0-55 x 0-75 = 52-69, 0-55 x 0-76 = 53-46, 0-55 x 0-77 = 54-23, 
0-56 x 0-1 = 0-56, 0-56 x 0-2 = 1-34, 0-56 x 0-3 = 2-12, 0-56 x 0-4 = 2-68, 0-56 x 0-5 = 3-46, 0-56 x 0-6 = 4-24, 0-56 x 0-7 = 5-2, 0-56 x 0-8 = 5-58, 0-56 x 0-9 = 6-36, 0-56 x 0-10 = 7-14, 0-56 x 0-11 = 7-70, 0-56 x 0-12 = 8-48, 0-56 x 0-13 = 9-26, 0-56 x 0-14 = 10-4, 0-56 x 0-15 = 10-60, 0-56 x 0-16 = 11-38, 0-56 x 0-17 = 12-16, 0-56 x 0-18 = 12-72, 0-56 x 0-19 = 13-50, 0-56 x 0-20 = 14-28, 0-56 x 0-21 = 15-6, 0-56 x 0-22 = 15-62, 0-56 x 0-23 = 16-40, 0-56 x 0-24 = 17-18, 0-56 x 0-25 = 17-74, 0-56 x 0-26 = 18-52, 0-56 x 0-27 = 19-30, 0-56 x 0-28 = 20-8, 0-56 x 0-29 = 20-64, 0-56 x 0-30 = 21-42, 0-56 x 0-31 = 22-20, 0-56 x 0-32 = 22-76, 0-56 x 0-33 = 23-54, 0-56 x 0-34 = 24-32, 0-56 x 0-35 = 25-10, 0-56 x 0-36 = 25-66, 0-56 x 0-37 = 26-44, 0-56 x 0-38 = 27-22, 0-56 x 0-39 = 28-0, 0-56 x 0-40 = 28-56, 0-56 x 0-41 = 29-34, 0-56 x 0-42 = 30-12, 0-56 x 0-43 = 30-68, 0-56 x 0-44 = 31-46, 0-56 x 0-45 = 32-24, 0-56 x 0-46 = 33-2, 0-56 x 0-47 = 33-58, 0-56 x 0-48 = 34-36, 0-56 x 0-49 = 35-14, 0-56 x 0-50 = 35-70, 0-56 x 0-51 = 36-48, 0-56 x 0-52 = 37-26, 0-56 x 0-53 = 38-4, 0-56 x 0-54 = 38-60, 0-56 x 0-55 = 39-38, 0-56 x 0-56 = 40-16, 0-56 x 0-57 = 40-72, 0-56 x 0-58 = 41-50, 0-56 x 0-59 = 42-28, 0-56 x 0-60 = 43-6, 0-56 x 0-61 = 43-62, 0-56 x 0-62 = 44-40, 0-56 x 0-63 = 45-18, 0-56 x 0-64 = 45-74, 0-56 x 0-65 = 46-52, 0-56 x 0-66 = 47-30, 0-56 x 0-67 = 48-8, 0-56 x 0-68 = 48-64, 0-56 x 0-69 = 49-42, 0-56 x 0-70 = 50-20, 0-56 x 0-71 = 50-76, 0-56 x 0-72 = 51-54, 0-56 x 0-73 = 52-32, 0-56 x 0-74 = 53-10, 0-56 x 0-75 = 53-66, 0-56 x 0-76 = 54-44, 0-56 x 0-77 = 55-22, 
0-57 x 0-1 = 0-57, 0-57 x 0-2 = 1-36, 0-57 x 0-3 = 2-15, 0-57 x 0-4 = 2-72, 0-57 x 0-5 = 3-51, 0-57 x 0-6 = 4-30, 0-57 x 0-7 = 5-9, 0-57 x 0-8 = 5-66, 0-57 x 0-9 = 6-45, 0-57 x 0-10 = 7-24, 0-57 x 0-11 = 8-3, 0-57 x 0-12 = 8-60, 0-57 x 0-13 = 9-39, 0-57 x 0-14 = 10-18, 0-57 x 0-15 = 10-75, 0-57 x 0-16 = 11-54, 0-57 x 0-17 = 12-33, 0-57 x 0-18 = 13-12, 0-57 x 0-19 = 13-69, 0-57 x 0-20 = 14-48, 0-57 x 0-21 = 15-27, 0-57 x 0-22 = 16-6, 0-57 x 0-23 = 16-63, 0-57 x 0-24 = 17-42, 0-57 x 0-25 = 18-21, 0-57 x 0-26 = 19-0, 0-57 x 0-27 = 19-57, 0-57 x 0-28 = 20-36, 0-57 x 0-29 = 21-15, 0-57 x 0-30 = 21-72, 0-57 x 0-31 = 22-51, 0-57 x 0-32 = 23-30, 0-57 x 0-33 = 24-9, 0-57 x 0-34 = 24-66, 0-57 x 0-35 = 25-45, 0-57 x 0-36 = 26-24, 0-57 x 0-37 = 27-3, 0-57 x 0-38 = 27-60, 0-57 x 0-39 = 28-39, 0-57 x 0-40 = 29-18, 0-57 x 0-41 = 29-75, 0-57 x 0-42 = 30-54, 0-57 x 0-43 = 31-33, 0-57 x 0-44 = 32-12, 0-57 x 0-45 = 32-69, 0-57 x 0-46 = 33-48, 0-57 x 0-47 = 34-27, 0-57 x 0-48 = 35-6, 0-57 x 0-49 = 35-63, 0-57 x 0-50 = 36-42, 0-57 x 0-51 = 37-21, 0-57 x 0-52 = 38-0, 0-57 x 0-53 = 38-57, 0-57 x 0-54 = 39-36, 0-57 x 0-55 = 40-15, 0-57 x 0-56 = 40-72, 0-57 x 0-57 = 41-51, 0-57 x 0-58 = 42-30, 0-57 x 0-59 = 43-9, 0-57 x 0-60 = 43-66, 0-57 x 0-61 = 44-45, 0-57 x 0-62 = 45-24, 0-57 x 0-63 = 46-3, 0-57 x 0-64 = 46-60, 0-57 x 0-65 = 47-39, 0-57 x 0-66 = 48-18, 0-57 x 0-67 = 48-75, 0-57 x 0-68 = 49-54, 0-57 x 0-69 = 50-33, 0-57 x 0-70 = 51-12, 0-57 x 0-71 = 51-69, 0-57 x 0-72 = 52-48, 0-57 x 0-73 = 53-27, 0-57 x 0-74 = 54-6, 0-57 x 0-75 = 54-63, 0-57 x 0-76 = 55-42, 0-57 x 0-77 = 56-21, 
0-58 x 0-1 = 0-58, 0-58 x 0-2 = 1-38, 0-58 x 0-3 = 2-18, 0-58 x 0-4 = 2-76, 0-58 x 0-5 = 3-56, 0-58 x 0-6 = 4-36, 0-58 x 0-7 = 5-16, 0-58 x 0-8 = 5-74, 0-58 x 0-9 = 6-54, 0-58 x 0-10 = 7-34, 0-58 x 0-11 = 8-14, 0-58 x 0-12 = 8-72, 0-58 x 0-13 = 9-52, 0-58 x 0-14 = 10-32, 0-58 x 0-15 = 11-12, 0-58 x 0-16 = 11-70, 0-58 x 0-17 = 12-50, 0-58 x 0-18 = 13-30, 0-58 x 0-19 = 14-10, 0-58 x 0-20 = 14-68, 0-58 x 0-21 = 15-48, 0-58 x 0-22 = 16-28, 0-58 x 0-23 = 17-8, 0-58 x 0-24 = 17-66, 0-58 x 0-25 = 18-46, 0-58 x 0-26 = 19-26, 0-58 x 0-27 = 20-6, 0-58 x 0-28 = 20-64, 0-58 x 0-29 = 21-44, 0-58 x 0-30 = 22-24, 0-58 x 0-31 = 23-4, 0-58 x 0-32 = 23-62, 0-58 x 0-33 = 24-42, 0-58 x 0-34 = 25-22, 0-58 x 0-35 = 26-2, 0-58 x 0-36 = 26-60, 0-58 x 0-37 = 27-40, 0-58 x 0-38 = 28-20, 0-58 x 0-39 = 29-0, 0-58 x 0-40 = 29-58, 0-58 x 0-41 = 30-38, 0-58 x 0-42 = 31-18, 0-58 x 0-43 = 31-76, 0-58 x 0-44 = 32-56, 0-58 x 0-45 = 33-36, 0-58 x 0-46 = 34-16, 0-58 x 0-47 = 34-74, 0-58 x 0-48 = 35-54, 0-58 x 0-49 = 36-34, 0-58 x 0-50 = 37-14, 0-58 x 0-51 = 37-72, 0-58 x 0-52 = 38-52, 0-58 x 0-53 = 39-32, 0-58 x 0-54 = 40-12, 0-58 x 0-55 = 40-70, 0-58 x 0-56 = 41-50, 0-58 x 0-57 = 42-30, 0-58 x 0-58 = 43-10, 0-58 x 0-59 = 43-68, 0-58 x 0-60 = 44-48, 0-58 x 0-61 = 45-28, 0-58 x 0-62 = 46-8, 0-58 x 0-63 = 46-66, 0-58 x 0-64 = 47-46, 0-58 x 0-65 = 48-26, 0-58 x 0-66 = 49-6, 0-58 x 0-67 = 49-64, 0-58 x 0-68 = 50-44, 0-58 x 0-69 = 51-24, 0-58 x 0-70 = 52-4, 0-58 x 0-71 = 52-62, 0-58 x 0-72 = 53-42, 0-58 x 0-73 = 54-22, 0-58 x 0-74 = 55-2, 0-58 x 0-75 = 55-60, 0-58 x 0-76 = 56-40, 0-58 x 0-77 = 57-20, 
0-59 x 0-1 = 0-59, 0-59 x 0-2 = 1-40, 0-59 x 0-3 = 2-21, 0-59 x 0-4 = 3-2, 0-59 x 0-5 = 3-61, 0-59 x 0-6 = 4-42, 0-59 x 0-7 = 5-23, 0-59 x 0-8 = 6-4, 0-59 x 0-9 = 6-63, 0-59 x 0-10 = 7-44, 0-59 x 0-11 = 8-25, 0-59 x 0-12 = 9-6, 0-59 x 0-13 = 9-65, 0-59 x 0-14 = 10-46, 0-59 x 0-15 = 11-27, 0-59 x 0-16 = 12-8, 0-59 x 0-17 = 12-67, 0-59 x 0-18 = 13-48, 0-59 x 0-19 = 14-29, 0-59 x 0-20 = 15-10, 0-59 x 0-21 = 15-69, 0-59 x 0-22 = 16-50, 0-59 x 0-23 = 17-31, 0-59 x 0-24 = 18-12, 0-59 x 0-25 = 18-71, 0-59 x 0-26 = 19-52, 0-59 x 0-27 = 20-33, 0-59 x 0-28 = 21-14, 0-59 x 0-29 = 21-73, 0-59 x 0-30 = 22-54, 0-59 x 0-31 = 23-35, 0-59 x 0-32 = 24-16, 0-59 x 0-33 = 24-75, 0-59 x 0-34 = 25-56, 0-59 x 0-35 = 26-37, 0-59 x 0-36 = 27-18, 0-59 x 0-37 = 27-77, 0-59 x 0-38 = 28-58, 0-59 x 0-39 = 29-39, 0-59 x 0-40 = 30-20, 0-59 x 0-41 = 31-1, 0-59 x 0-42 = 31-60, 0-59 x 0-43 = 32-41, 0-59 x 0-44 = 33-22, 0-59 x 0-45 = 34-3, 0-59 x 0-46 = 34-62, 0-59 x 0-47 = 35-43, 0-59 x 0-48 = 36-24, 0-59 x 0-49 = 37-5, 0-59 x 0-50 = 37-64, 0-59 x 0-51 = 38-45, 0-59 x 0-52 = 39-26, 0-59 x 0-53 = 40-7, 0-59 x 0-54 = 40-66, 0-59 x 0-55 = 41-47, 0-59 x 0-56 = 42-28, 0-59 x 0-57 = 43-9, 0-59 x 0-58 = 43-68, 0-59 x 0-59 = 44-49, 0-59 x 0-60 = 45-30, 0-59 x 0-61 = 46-11, 0-59 x 0-62 = 46-70, 0-59 x 0-63 = 47-51, 0-59 x 0-64 = 48-32, 0-59 x 0-65 = 49-13, 0-59 x 0-66 = 49-72, 0-59 x 0-67 = 50-53, 0-59 x 0-68 = 51-34, 0-59 x 0-69 = 52-15, 0-59 x 0-70 = 52-74, 0-59 x 0-71 = 53-55, 0-59 x 0-72 = 54-36, 0-59 x 0-73 = 55-17, 0-59 x 0-74 = 55-76, 0-59 x 0-75 = 56-57, 0-59 x 0-76 = 57-38, 0-59 x 0-77 = 58-19, 
0-60 x 0-1 = 0-60, 0-60 x 0-2 = 1-42, 0-60 x 0-3 = 2-24, 0-60 x 0-4 = 3-6, 0-60 x 0-5 = 3-66, 0-60 x 0-6 = 4-48, 0-60 x 0-7 = 5-30, 0-60 x 0-8 = 6-12, 0-60 x 0-9 = 6-72, 0-60 x 0-10 = 7-54, 0-60 x 0-11 = 8-36, 0-60 x 0-12 = 9-18, 0-60 x 0-13 = 10-0, 0-60 x 0-14 = 10-60, 0-60 x 0-15 = 11-42, 0-60 x 0-16 = 12-24, 0-60 x 0-17 = 13-6, 0-60 x 0-18 = 13-66, 0-60 x 0-19 = 14-48, 0-60 x 0-20 = 15-30, 0-60 x 0-21 = 16-12, 0-60 x 0-22 = 16-72, 0-60 x 0-23 = 17-54, 0-60 x 0-24 = 18-36, 0-60 x 0-25 = 19-18, 0-60 x 0-26 = 20-0, 0-60 x 0-27 = 20-60, 0-60 x 0-28 = 21-42, 0-60 x 0-29 = 22-24, 0-60 x 0-30 = 23-6, 0-60 x 0-31 = 23-66, 0-60 x 0-32 = 24-48, 0-60 x 0-33 = 25-30, 0-60 x 0-34 = 26-12, 0-60 x 0-35 = 26-72, 0-60 x 0-36 = 27-54, 0-60 x 0-37 = 28-36, 0-60 x 0-38 = 29-18, 0-60 x 0-39 = 30-0, 0-60 x 0-40 = 30-60, 0-60 x 0-41 = 31-42, 0-60 x 0-42 = 32-24, 0-60 x 0-43 = 33-6, 0-60 x 0-44 = 33-66, 0-60 x 0-45 = 34-48, 0-60 x 0-46 = 35-30, 0-60 x 0-47 = 36-12, 0-60 x 0-48 = 36-72, 0-60 x 0-49 = 37-54, 0-60 x 0-50 = 38-36, 0-60 x 0-51 = 39-18, 0-60 x 0-52 = 40-0, 0-60 x 0-53 = 40-60, 0-60 x 0-54 = 41-42, 0-60 x 0-55 = 42-24, 0-60 x 0-56 = 43-6, 0-60 x 0-57 = 43-66, 0-60 x 0-58 = 44-48, 0-60 x 0-59 = 45-30, 0-60 x 0-60 = 46-12, 0-60 x 0-61 = 46-72, 0-60 x 0-62 = 47-54, 0-60 x 0-63 = 48-36, 0-60 x 0-64 = 49-18, 0-60 x 0-65 = 50-0, 0-60 x 0-66 = 50-60, 0-60 x 0-67 = 51-42, 0-60 x 0-68 = 52-24, 0-60 x 0-69 = 53-6, 0-60 x 0-70 = 53-66, 0-60 x 0-71 = 54-48, 0-60 x 0-72 = 55-30, 0-60 x 0-73 = 56-12, 0-60 x 0-74 = 56-72, 0-60 x 0-75 = 57-54, 0-60 x 0-76 = 58-36, 0-60 x 0-77 = 59-18, 
