0-35 x 0-1 = 0-35, 0-35 x 0-2 = 1-5, 0-35 x 0-3 = 1-40, 0-35 x 0-4 = 2-10, 0-35 x 0-5 = 2-45, 0-35 x 0-6 = 3-15, 0-35 x 0-7 = 3-50, 0-35 x 0-8 = 4-20, 0-35 x 0-9 = 4-55, 0-35 x 0-10 = 5-25, 0-35 x 0-11 = 5-60, 0-35 x 0-12 = 6-30, 0-35 x 0-13 = 7-0, 0-35 x 0-14 = 7-35, 0-35 x 0-15 = 8-5, 0-35 x 0-16 = 8-40, 0-35 x 0-17 = 9-10, 0-35 x 0-18 = 9-45, 0-35 x 0-19 = 10-15, 0-35 x 0-20 = 10-50, 0-35 x 0-21 = 11-20, 0-35 x 0-22 = 11-55, 0-35 x 0-23 = 12-25, 0-35 x 0-24 = 12-60, 0-35 x 0-25 = 13-30, 0-35 x 0-26 = 14-0, 0-35 x 0-27 = 14-35, 0-35 x 0-28 = 15-5, 0-35 x 0-29 = 15-40, 0-35 x 0-30 = 16-10, 0-35 x 0-31 = 16-45, 0-35 x 0-32 = 17-15, 0-35 x 0-33 = 17-50, 0-35 x 0-34 = 18-20, 0-35 x 0-35 = 18-55, 0-35 x 0-36 = 19-25, 0-35 x 0-37 = 19-60, 0-35 x 0-38 = 20-30, 0-35 x 0-39 = 21-0, 0-35 x 0-40 = 21-35, 0-35 x 0-41 = 22-5, 0-35 x 0-42 = 22-40, 0-35 x 0-43 = 23-10, 0-35 x 0-44 = 23-45, 0-35 x 0-45 = 24-15, 0-35 x 0-46 = 24-50, 0-35 x 0-47 = 25-20, 0-35 x 0-48 = 25-55, 0-35 x 0-49 = 26-25, 0-35 x 0-50 = 26-60, 0-35 x 0-51 = 27-30, 0-35 x 0-52 = 28-0, 0-35 x 0-53 = 28-35, 0-35 x 0-54 = 29-5, 0-35 x 0-55 = 29-40, 0-35 x 0-56 = 30-10, 0-35 x 0-57 = 30-45, 0-35 x 0-58 = 31-15, 0-35 x 0-59 = 31-50, 0-35 x 0-60 = 32-20, 0-35 x 0-61 = 32-55, 0-35 x 0-62 = 33-25, 0-35 x 0-63 = 33-60, 0-35 x 0-64 = 34-30, 
0-36 x 0-1 = 0-36, 0-36 x 0-2 = 1-7, 0-36 x 0-3 = 1-43, 0-36 x 0-4 = 2-14, 0-36 x 0-5 = 2-50, 0-36 x 0-6 = 3-21, 0-36 x 0-7 = 3-57, 0-36 x 0-8 = 4-28, 0-36 x 0-9 = 4-64, 0-36 x 0-10 = 5-35, 0-36 x 0-11 = 6-6, 0-36 x 0-12 = 6-42, 0-36 x 0-13 = 7-13, 0-36 x 0-14 = 7-49, 0-36 x 0-15 = 8-20, 0-36 x 0-16 = 8-56, 0-36 x 0-17 = 9-27, 0-36 x 0-18 = 9-63, 0-36 x 0-19 = 10-34, 0-36 x 0-20 = 11-5, 0-36 x 0-21 = 11-41, 0-36 x 0-22 = 12-12, 0-36 x 0-23 = 12-48, 0-36 x 0-24 = 13-19, 0-36 x 0-25 = 13-55, 0-36 x 0-26 = 14-26, 0-36 x 0-27 = 14-62, 0-36 x 0-28 = 15-33, 0-36 x 0-29 = 16-4, 0-36 x 0-30 = 16-40, 0-36 x 0-31 = 17-11, 0-36 x 0-32 = 17-47, 0-36 x 0-33 = 18-18, 0-36 x 0-34 = 18-54, 0-36 x 0-35 = 19-25, 0-36 x 0-36 = 19-61, 0-36 x 0-37 = 20-32, 0-36 x 0-38 = 21-3, 0-36 x 0-39 = 21-39, 0-36 x 0-40 = 22-10, 0-36 x 0-41 = 22-46, 0-36 x 0-42 = 23-17, 0-36 x 0-43 = 23-53, 0-36 x 0-44 = 24-24, 0-36 x 0-45 = 24-60, 0-36 x 0-46 = 25-31, 0-36 x 0-47 = 26-2, 0-36 x 0-48 = 26-38, 0-36 x 0-49 = 27-9, 0-36 x 0-50 = 27-45, 0-36 x 0-51 = 28-16, 0-36 x 0-52 = 28-52, 0-36 x 0-53 = 29-23, 0-36 x 0-54 = 29-59, 0-36 x 0-55 = 30-30, 0-36 x 0-56 = 31-1, 0-36 x 0-57 = 31-37, 0-36 x 0-58 = 32-8, 0-36 x 0-59 = 32-44, 0-36 x 0-60 = 33-15, 0-36 x 0-61 = 33-51, 0-36 x 0-62 = 34-22, 0-36 x 0-63 = 34-58, 0-36 x 0-64 = 35-29, 
0-37 x 0-1 = 0-37, 0-37 x 0-2 = 1-9, 0-37 x 0-3 = 1-46, 0-37 x 0-4 = 2-18, 0-37 x 0-5 = 2-55, 0-37 x 0-6 = 3-27, 0-37 x 0-7 = 3-64, 0-37 x 0-8 = 4-36, 0-37 x 0-9 = 5-8, 0-37 x 0-10 = 5-45, 0-37 x 0-11 = 6-17, 0-37 x 0-12 = 6-54, 0-37 x 0-13 = 7-26, 0-37 x 0-14 = 7-63, 0-37 x 0-15 = 8-35, 0-37 x 0-16 = 9-7, 0-37 x 0-17 = 9-44, 0-37 x 0-18 = 10-16, 0-37 x 0-19 = 10-53, 0-37 x 0-20 = 11-25, 0-37 x 0-21 = 11-62, 0-37 x 0-22 = 12-34, 0-37 x 0-23 = 13-6, 0-37 x 0-24 = 13-43, 0-37 x 0-25 = 14-15, 0-37 x 0-26 = 14-52, 0-37 x 0-27 = 15-24, 0-37 x 0-28 = 15-61, 0-37 x 0-29 = 16-33, 0-37 x 0-30 = 17-5, 0-37 x 0-31 = 17-42, 0-37 x 0-32 = 18-14, 0-37 x 0-33 = 18-51, 0-37 x 0-34 = 19-23, 0-37 x 0-35 = 19-60, 0-37 x 0-36 = 20-32, 0-37 x 0-37 = 21-4, 0-37 x 0-38 = 21-41, 0-37 x 0-39 = 22-13, 0-37 x 0-40 = 22-50, 0-37 x 0-41 = 23-22, 0-37 x 0-42 = 23-59, 0-37 x 0-43 = 24-31, 0-37 x 0-44 = 25-3, 0-37 x 0-45 = 25-40, 0-37 x 0-46 = 26-12, 0-37 x 0-47 = 26-49, 0-37 x 0-48 = 27-21, 0-37 x 0-49 = 27-58, 0-37 x 0-50 = 28-30, 0-37 x 0-51 = 29-2, 0-37 x 0-52 = 29-39, 0-37 x 0-53 = 30-11, 0-37 x 0-54 = 30-48, 0-37 x 0-55 = 31-20, 0-37 x 0-56 = 31-57, 0-37 x 0-57 = 32-29, 0-37 x 0-58 = 33-1, 0-37 x 0-59 = 33-38, 0-37 x 0-60 = 34-10, 0-37 x 0-61 = 34-47, 0-37 x 0-62 = 35-19, 0-37 x 0-63 = 35-56, 0-37 x 0-64 = 36-28, 
0-38 x 0-1 = 0-38, 0-38 x 0-2 = 1-11, 0-38 x 0-3 = 1-49, 0-38 x 0-4 = 2-22, 0-38 x 0-5 = 2-60, 0-38 x 0-6 = 3-33, 0-38 x 0-7 = 4-6, 0-38 x 0-8 = 4-44, 0-38 x 0-9 = 5-17, 0-38 x 0-10 = 5-55, 0-38 x 0-11 = 6-28, 0-38 x 0-12 = 7-1, 0-38 x 0-13 = 7-39, 0-38 x 0-14 = 8-12, 0-38 x 0-15 = 8-50, 0-38 x 0-16 = 9-23, 0-38 x 0-17 = 9-61, 0-38 x 0-18 = 10-34, 0-38 x 0-19 = 11-7, 0-38 x 0-20 = 11-45, 0-38 x 0-21 = 12-18, 0-38 x 0-22 = 12-56, 0-38 x 0-23 = 13-29, 0-38 x 0-24 = 14-2, 0-38 x 0-25 = 14-40, 0-38 x 0-26 = 15-13, 0-38 x 0-27 = 15-51, 0-38 x 0-28 = 16-24, 0-38 x 0-29 = 16-62, 0-38 x 0-30 = 17-35, 0-38 x 0-31 = 18-8, 0-38 x 0-32 = 18-46, 0-38 x 0-33 = 19-19, 0-38 x 0-34 = 19-57, 0-38 x 0-35 = 20-30, 0-38 x 0-36 = 21-3, 0-38 x 0-37 = 21-41, 0-38 x 0-38 = 22-14, 0-38 x 0-39 = 22-52, 0-38 x 0-40 = 23-25, 0-38 x 0-41 = 23-63, 0-38 x 0-42 = 24-36, 0-38 x 0-43 = 25-9, 0-38 x 0-44 = 25-47, 0-38 x 0-45 = 26-20, 0-38 x 0-46 = 26-58, 0-38 x 0-47 = 27-31, 0-38 x 0-48 = 28-4, 0-38 x 0-49 = 28-42, 0-38 x 0-50 = 29-15, 0-38 x 0-51 = 29-53, 0-38 x 0-52 = 30-26, 0-38 x 0-53 = 30-64, 0-38 x 0-54 = 31-37, 0-38 x 0-55 = 32-10, 0-38 x 0-56 = 32-48, 0-38 x 0-57 = 33-21, 0-38 x 0-58 = 33-59, 0-38 x 0-59 = 34-32, 0-38 x 0-60 = 35-5, 0-38 x 0-61 = 35-43, 0-38 x 0-62 = 36-16, 0-38 x 0-63 = 36-54, 0-38 x 0-64 = 37-27, 
0-39 x 0-1 = 0-39, 0-39 x 0-2 = 1-13, 0-39 x 0-3 = 1-52, 0-39 x 0-4 = 2-26, 0-39 x 0-5 = 3-0, 0-39 x 0-6 = 3-39, 0-39 x 0-7 = 4-13, 0-39 x 0-8 = 4-52, 0-39 x 0-9 = 5-26, 0-39 x 0-10 = 6-0, 0-39 x 0-11 = 6-39, 0-39 x 0-12 = 7-13, 0-39 x 0-13 = 7-52, 0-39 x 0-14 = 8-26, 0-39 x 0-15 = 9-0, 0-39 x 0-16 = 9-39, 0-39 x 0-17 = 10-13, 0-39 x 0-18 = 10-52, 0-39 x 0-19 = 11-26, 0-39 x 0-20 = 12-0, 0-39 x 0-21 = 12-39, 0-39 x 0-22 = 13-13, 0-39 x 0-23 = 13-52, 0-39 x 0-24 = 14-26, 0-39 x 0-25 = 15-0, 0-39 x 0-26 = 15-39, 0-39 x 0-27 = 16-13, 0-39 x 0-28 = 16-52, 0-39 x 0-29 = 17-26, 0-39 x 0-30 = 18-0, 0-39 x 0-31 = 18-39, 0-39 x 0-32 = 19-13, 0-39 x 0-33 = 19-52, 0-39 x 0-34 = 20-26, 0-39 x 0-35 = 21-0, 0-39 x 0-36 = 21-39, 0-39 x 0-37 = 22-13, 0-39 x 0-38 = 22-52, 0-39 x 0-39 = 23-26, 0-39 x 0-40 = 24-0, 0-39 x 0-41 = 24-39, 0-39 x 0-42 = 25-13, 0-39 x 0-43 = 25-52, 0-39 x 0-44 = 26-26, 0-39 x 0-45 = 27-0, 0-39 x 0-46 = 27-39, 0-39 x 0-47 = 28-13, 0-39 x 0-48 = 28-52, 0-39 x 0-49 = 29-26, 0-39 x 0-50 = 30-0, 0-39 x 0-51 = 30-39, 0-39 x 0-52 = 31-13, 0-39 x 0-53 = 31-52, 0-39 x 0-54 = 32-26, 0-39 x 0-55 = 33-0, 0-39 x 0-56 = 33-39, 0-39 x 0-57 = 34-13, 0-39 x 0-58 = 34-52, 0-39 x 0-59 = 35-26, 0-39 x 0-60 = 36-0, 0-39 x 0-61 = 36-39, 0-39 x 0-62 = 37-13, 0-39 x 0-63 = 37-52, 0-39 x 0-64 = 38-26, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 1-15, 0-40 x 0-3 = 1-55, 0-40 x 0-4 = 2-30, 0-40 x 0-5 = 3-5, 0-40 x 0-6 = 3-45, 0-40 x 0-7 = 4-20, 0-40 x 0-8 = 4-60, 0-40 x 0-9 = 5-35, 0-40 x 0-10 = 6-10, 0-40 x 0-11 = 6-50, 0-40 x 0-12 = 7-25, 0-40 x 0-13 = 8-0, 0-40 x 0-14 = 8-40, 0-40 x 0-15 = 9-15, 0-40 x 0-16 = 9-55, 0-40 x 0-17 = 10-30, 0-40 x 0-18 = 11-5, 0-40 x 0-19 = 11-45, 0-40 x 0-20 = 12-20, 0-40 x 0-21 = 12-60, 0-40 x 0-22 = 13-35, 0-40 x 0-23 = 14-10, 0-40 x 0-24 = 14-50, 0-40 x 0-25 = 15-25, 0-40 x 0-26 = 16-0, 0-40 x 0-27 = 16-40, 0-40 x 0-28 = 17-15, 0-40 x 0-29 = 17-55, 0-40 x 0-30 = 18-30, 0-40 x 0-31 = 19-5, 0-40 x 0-32 = 19-45, 0-40 x 0-33 = 20-20, 0-40 x 0-34 = 20-60, 0-40 x 0-35 = 21-35, 0-40 x 0-36 = 22-10, 0-40 x 0-37 = 22-50, 0-40 x 0-38 = 23-25, 0-40 x 0-39 = 24-0, 0-40 x 0-40 = 24-40, 0-40 x 0-41 = 25-15, 0-40 x 0-42 = 25-55, 0-40 x 0-43 = 26-30, 0-40 x 0-44 = 27-5, 0-40 x 0-45 = 27-45, 0-40 x 0-46 = 28-20, 0-40 x 0-47 = 28-60, 0-40 x 0-48 = 29-35, 0-40 x 0-49 = 30-10, 0-40 x 0-50 = 30-50, 0-40 x 0-51 = 31-25, 0-40 x 0-52 = 32-0, 0-40 x 0-53 = 32-40, 0-40 x 0-54 = 33-15, 0-40 x 0-55 = 33-55, 0-40 x 0-56 = 34-30, 0-40 x 0-57 = 35-5, 0-40 x 0-58 = 35-45, 0-40 x 0-59 = 36-20, 0-40 x 0-60 = 36-60, 0-40 x 0-61 = 37-35, 0-40 x 0-62 = 38-10, 0-40 x 0-63 = 38-50, 0-40 x 0-64 = 39-25, 
0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-17, 0-41 x 0-3 = 1-58, 0-41 x 0-4 = 2-34, 0-41 x 0-5 = 3-10, 0-41 x 0-6 = 3-51, 0-41 x 0-7 = 4-27, 0-41 x 0-8 = 5-3, 0-41 x 0-9 = 5-44, 0-41 x 0-10 = 6-20, 0-41 x 0-11 = 6-61, 0-41 x 0-12 = 7-37, 0-41 x 0-13 = 8-13, 0-41 x 0-14 = 8-54, 0-41 x 0-15 = 9-30, 0-41 x 0-16 = 10-6, 0-41 x 0-17 = 10-47, 0-41 x 0-18 = 11-23, 0-41 x 0-19 = 11-64, 0-41 x 0-20 = 12-40, 0-41 x 0-21 = 13-16, 0-41 x 0-22 = 13-57, 0-41 x 0-23 = 14-33, 0-41 x 0-24 = 15-9, 0-41 x 0-25 = 15-50, 0-41 x 0-26 = 16-26, 0-41 x 0-27 = 17-2, 0-41 x 0-28 = 17-43, 0-41 x 0-29 = 18-19, 0-41 x 0-30 = 18-60, 0-41 x 0-31 = 19-36, 0-41 x 0-32 = 20-12, 0-41 x 0-33 = 20-53, 0-41 x 0-34 = 21-29, 0-41 x 0-35 = 22-5, 0-41 x 0-36 = 22-46, 0-41 x 0-37 = 23-22, 0-41 x 0-38 = 23-63, 0-41 x 0-39 = 24-39, 0-41 x 0-40 = 25-15, 0-41 x 0-41 = 25-56, 0-41 x 0-42 = 26-32, 0-41 x 0-43 = 27-8, 0-41 x 0-44 = 27-49, 0-41 x 0-45 = 28-25, 0-41 x 0-46 = 29-1, 0-41 x 0-47 = 29-42, 0-41 x 0-48 = 30-18, 0-41 x 0-49 = 30-59, 0-41 x 0-50 = 31-35, 0-41 x 0-51 = 32-11, 0-41 x 0-52 = 32-52, 0-41 x 0-53 = 33-28, 0-41 x 0-54 = 34-4, 0-41 x 0-55 = 34-45, 0-41 x 0-56 = 35-21, 0-41 x 0-57 = 35-62, 0-41 x 0-58 = 36-38, 0-41 x 0-59 = 37-14, 0-41 x 0-60 = 37-55, 0-41 x 0-61 = 38-31, 0-41 x 0-62 = 39-7, 0-41 x 0-63 = 39-48, 0-41 x 0-64 = 40-24, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-19, 0-42 x 0-3 = 1-61, 0-42 x 0-4 = 2-38, 0-42 x 0-5 = 3-15, 0-42 x 0-6 = 3-57, 0-42 x 0-7 = 4-34, 0-42 x 0-8 = 5-11, 0-42 x 0-9 = 5-53, 0-42 x 0-10 = 6-30, 0-42 x 0-11 = 7-7, 0-42 x 0-12 = 7-49, 0-42 x 0-13 = 8-26, 0-42 x 0-14 = 9-3, 0-42 x 0-15 = 9-45, 0-42 x 0-16 = 10-22, 0-42 x 0-17 = 10-64, 0-42 x 0-18 = 11-41, 0-42 x 0-19 = 12-18, 0-42 x 0-20 = 12-60, 0-42 x 0-21 = 13-37, 0-42 x 0-22 = 14-14, 0-42 x 0-23 = 14-56, 0-42 x 0-24 = 15-33, 0-42 x 0-25 = 16-10, 0-42 x 0-26 = 16-52, 0-42 x 0-27 = 17-29, 0-42 x 0-28 = 18-6, 0-42 x 0-29 = 18-48, 0-42 x 0-30 = 19-25, 0-42 x 0-31 = 20-2, 0-42 x 0-32 = 20-44, 0-42 x 0-33 = 21-21, 0-42 x 0-34 = 21-63, 0-42 x 0-35 = 22-40, 0-42 x 0-36 = 23-17, 0-42 x 0-37 = 23-59, 0-42 x 0-38 = 24-36, 0-42 x 0-39 = 25-13, 0-42 x 0-40 = 25-55, 0-42 x 0-41 = 26-32, 0-42 x 0-42 = 27-9, 0-42 x 0-43 = 27-51, 0-42 x 0-44 = 28-28, 0-42 x 0-45 = 29-5, 0-42 x 0-46 = 29-47, 0-42 x 0-47 = 30-24, 0-42 x 0-48 = 31-1, 0-42 x 0-49 = 31-43, 0-42 x 0-50 = 32-20, 0-42 x 0-51 = 32-62, 0-42 x 0-52 = 33-39, 0-42 x 0-53 = 34-16, 0-42 x 0-54 = 34-58, 0-42 x 0-55 = 35-35, 0-42 x 0-56 = 36-12, 0-42 x 0-57 = 36-54, 0-42 x 0-58 = 37-31, 0-42 x 0-59 = 38-8, 0-42 x 0-60 = 38-50, 0-42 x 0-61 = 39-27, 0-42 x 0-62 = 40-4, 0-42 x 0-63 = 40-46, 0-42 x 0-64 = 41-23, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-21, 0-43 x 0-3 = 1-64, 0-43 x 0-4 = 2-42, 0-43 x 0-5 = 3-20, 0-43 x 0-6 = 3-63, 0-43 x 0-7 = 4-41, 0-43 x 0-8 = 5-19, 0-43 x 0-9 = 5-62, 0-43 x 0-10 = 6-40, 0-43 x 0-11 = 7-18, 0-43 x 0-12 = 7-61, 0-43 x 0-13 = 8-39, 0-43 x 0-14 = 9-17, 0-43 x 0-15 = 9-60, 0-43 x 0-16 = 10-38, 0-43 x 0-17 = 11-16, 0-43 x 0-18 = 11-59, 0-43 x 0-19 = 12-37, 0-43 x 0-20 = 13-15, 0-43 x 0-21 = 13-58, 0-43 x 0-22 = 14-36, 0-43 x 0-23 = 15-14, 0-43 x 0-24 = 15-57, 0-43 x 0-25 = 16-35, 0-43 x 0-26 = 17-13, 0-43 x 0-27 = 17-56, 0-43 x 0-28 = 18-34, 0-43 x 0-29 = 19-12, 0-43 x 0-30 = 19-55, 0-43 x 0-31 = 20-33, 0-43 x 0-32 = 21-11, 0-43 x 0-33 = 21-54, 0-43 x 0-34 = 22-32, 0-43 x 0-35 = 23-10, 0-43 x 0-36 = 23-53, 0-43 x 0-37 = 24-31, 0-43 x 0-38 = 25-9, 0-43 x 0-39 = 25-52, 0-43 x 0-40 = 26-30, 0-43 x 0-41 = 27-8, 0-43 x 0-42 = 27-51, 0-43 x 0-43 = 28-29, 0-43 x 0-44 = 29-7, 0-43 x 0-45 = 29-50, 0-43 x 0-46 = 30-28, 0-43 x 0-47 = 31-6, 0-43 x 0-48 = 31-49, 0-43 x 0-49 = 32-27, 0-43 x 0-50 = 33-5, 0-43 x 0-51 = 33-48, 0-43 x 0-52 = 34-26, 0-43 x 0-53 = 35-4, 0-43 x 0-54 = 35-47, 0-43 x 0-55 = 36-25, 0-43 x 0-56 = 37-3, 0-43 x 0-57 = 37-46, 0-43 x 0-58 = 38-24, 0-43 x 0-59 = 39-2, 0-43 x 0-60 = 39-45, 0-43 x 0-61 = 40-23, 0-43 x 0-62 = 41-1, 0-43 x 0-63 = 41-44, 0-43 x 0-64 = 42-22, 
0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-23, 0-44 x 0-3 = 2-2, 0-44 x 0-4 = 2-46, 0-44 x 0-5 = 3-25, 0-44 x 0-6 = 4-4, 0-44 x 0-7 = 4-48, 0-44 x 0-8 = 5-27, 0-44 x 0-9 = 6-6, 0-44 x 0-10 = 6-50, 0-44 x 0-11 = 7-29, 0-44 x 0-12 = 8-8, 0-44 x 0-13 = 8-52, 0-44 x 0-14 = 9-31, 0-44 x 0-15 = 10-10, 0-44 x 0-16 = 10-54, 0-44 x 0-17 = 11-33, 0-44 x 0-18 = 12-12, 0-44 x 0-19 = 12-56, 0-44 x 0-20 = 13-35, 0-44 x 0-21 = 14-14, 0-44 x 0-22 = 14-58, 0-44 x 0-23 = 15-37, 0-44 x 0-24 = 16-16, 0-44 x 0-25 = 16-60, 0-44 x 0-26 = 17-39, 0-44 x 0-27 = 18-18, 0-44 x 0-28 = 18-62, 0-44 x 0-29 = 19-41, 0-44 x 0-30 = 20-20, 0-44 x 0-31 = 20-64, 0-44 x 0-32 = 21-43, 0-44 x 0-33 = 22-22, 0-44 x 0-34 = 23-1, 0-44 x 0-35 = 23-45, 0-44 x 0-36 = 24-24, 0-44 x 0-37 = 25-3, 0-44 x 0-38 = 25-47, 0-44 x 0-39 = 26-26, 0-44 x 0-40 = 27-5, 0-44 x 0-41 = 27-49, 0-44 x 0-42 = 28-28, 0-44 x 0-43 = 29-7, 0-44 x 0-44 = 29-51, 0-44 x 0-45 = 30-30, 0-44 x 0-46 = 31-9, 0-44 x 0-47 = 31-53, 0-44 x 0-48 = 32-32, 0-44 x 0-49 = 33-11, 0-44 x 0-50 = 33-55, 0-44 x 0-51 = 34-34, 0-44 x 0-52 = 35-13, 0-44 x 0-53 = 35-57, 0-44 x 0-54 = 36-36, 0-44 x 0-55 = 37-15, 0-44 x 0-56 = 37-59, 0-44 x 0-57 = 38-38, 0-44 x 0-58 = 39-17, 0-44 x 0-59 = 39-61, 0-44 x 0-60 = 40-40, 0-44 x 0-61 = 41-19, 0-44 x 0-62 = 41-63, 0-44 x 0-63 = 42-42, 0-44 x 0-64 = 43-21, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-25, 0-45 x 0-3 = 2-5, 0-45 x 0-4 = 2-50, 0-45 x 0-5 = 3-30, 0-45 x 0-6 = 4-10, 0-45 x 0-7 = 4-55, 0-45 x 0-8 = 5-35, 0-45 x 0-9 = 6-15, 0-45 x 0-10 = 6-60, 0-45 x 0-11 = 7-40, 0-45 x 0-12 = 8-20, 0-45 x 0-13 = 9-0, 0-45 x 0-14 = 9-45, 0-45 x 0-15 = 10-25, 0-45 x 0-16 = 11-5, 0-45 x 0-17 = 11-50, 0-45 x 0-18 = 12-30, 0-45 x 0-19 = 13-10, 0-45 x 0-20 = 13-55, 0-45 x 0-21 = 14-35, 0-45 x 0-22 = 15-15, 0-45 x 0-23 = 15-60, 0-45 x 0-24 = 16-40, 0-45 x 0-25 = 17-20, 0-45 x 0-26 = 18-0, 0-45 x 0-27 = 18-45, 0-45 x 0-28 = 19-25, 0-45 x 0-29 = 20-5, 0-45 x 0-30 = 20-50, 0-45 x 0-31 = 21-30, 0-45 x 0-32 = 22-10, 0-45 x 0-33 = 22-55, 0-45 x 0-34 = 23-35, 0-45 x 0-35 = 24-15, 0-45 x 0-36 = 24-60, 0-45 x 0-37 = 25-40, 0-45 x 0-38 = 26-20, 0-45 x 0-39 = 27-0, 0-45 x 0-40 = 27-45, 0-45 x 0-41 = 28-25, 0-45 x 0-42 = 29-5, 0-45 x 0-43 = 29-50, 0-45 x 0-44 = 30-30, 0-45 x 0-45 = 31-10, 0-45 x 0-46 = 31-55, 0-45 x 0-47 = 32-35, 0-45 x 0-48 = 33-15, 0-45 x 0-49 = 33-60, 0-45 x 0-50 = 34-40, 0-45 x 0-51 = 35-20, 0-45 x 0-52 = 36-0, 0-45 x 0-53 = 36-45, 0-45 x 0-54 = 37-25, 0-45 x 0-55 = 38-5, 0-45 x 0-56 = 38-50, 0-45 x 0-57 = 39-30, 0-45 x 0-58 = 40-10, 0-45 x 0-59 = 40-55, 0-45 x 0-60 = 41-35, 0-45 x 0-61 = 42-15, 0-45 x 0-62 = 42-60, 0-45 x 0-63 = 43-40, 0-45 x 0-64 = 44-20, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-27, 0-46 x 0-3 = 2-8, 0-46 x 0-4 = 2-54, 0-46 x 0-5 = 3-35, 0-46 x 0-6 = 4-16, 0-46 x 0-7 = 4-62, 0-46 x 0-8 = 5-43, 0-46 x 0-9 = 6-24, 0-46 x 0-10 = 7-5, 0-46 x 0-11 = 7-51, 0-46 x 0-12 = 8-32, 0-46 x 0-13 = 9-13, 0-46 x 0-14 = 9-59, 0-46 x 0-15 = 10-40, 0-46 x 0-16 = 11-21, 0-46 x 0-17 = 12-2, 0-46 x 0-18 = 12-48, 0-46 x 0-19 = 13-29, 0-46 x 0-20 = 14-10, 0-46 x 0-21 = 14-56, 0-46 x 0-22 = 15-37, 0-46 x 0-23 = 16-18, 0-46 x 0-24 = 16-64, 0-46 x 0-25 = 17-45, 0-46 x 0-26 = 18-26, 0-46 x 0-27 = 19-7, 0-46 x 0-28 = 19-53, 0-46 x 0-29 = 20-34, 0-46 x 0-30 = 21-15, 0-46 x 0-31 = 21-61, 0-46 x 0-32 = 22-42, 0-46 x 0-33 = 23-23, 0-46 x 0-34 = 24-4, 0-46 x 0-35 = 24-50, 0-46 x 0-36 = 25-31, 0-46 x 0-37 = 26-12, 0-46 x 0-38 = 26-58, 0-46 x 0-39 = 27-39, 0-46 x 0-40 = 28-20, 0-46 x 0-41 = 29-1, 0-46 x 0-42 = 29-47, 0-46 x 0-43 = 30-28, 0-46 x 0-44 = 31-9, 0-46 x 0-45 = 31-55, 0-46 x 0-46 = 32-36, 0-46 x 0-47 = 33-17, 0-46 x 0-48 = 33-63, 0-46 x 0-49 = 34-44, 0-46 x 0-50 = 35-25, 0-46 x 0-51 = 36-6, 0-46 x 0-52 = 36-52, 0-46 x 0-53 = 37-33, 0-46 x 0-54 = 38-14, 0-46 x 0-55 = 38-60, 0-46 x 0-56 = 39-41, 0-46 x 0-57 = 40-22, 0-46 x 0-58 = 41-3, 0-46 x 0-59 = 41-49, 0-46 x 0-60 = 42-30, 0-46 x 0-61 = 43-11, 0-46 x 0-62 = 43-57, 0-46 x 0-63 = 44-38, 0-46 x 0-64 = 45-19, 
