0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-19, 0-51 x 0-3 = 1-70, 0-51 x 0-4 = 2-38, 0-51 x 0-5 = 3-6, 0-51 x 0-6 = 3-57, 0-51 x 0-7 = 4-25, 0-51 x 0-8 = 4-76, 0-51 x 0-9 = 5-44, 0-51 x 0-10 = 6-12, 0-51 x 0-11 = 6-63, 0-51 x 0-12 = 7-31, 0-51 x 0-13 = 7-82, 0-51 x 0-14 = 8-50, 0-51 x 0-15 = 9-18, 0-51 x 0-16 = 9-69, 0-51 x 0-17 = 10-37, 0-51 x 0-18 = 11-5, 0-51 x 0-19 = 11-56, 0-51 x 0-20 = 12-24, 0-51 x 0-21 = 12-75, 0-51 x 0-22 = 13-43, 0-51 x 0-23 = 14-11, 0-51 x 0-24 = 14-62, 0-51 x 0-25 = 15-30, 0-51 x 0-26 = 15-81, 0-51 x 0-27 = 16-49, 0-51 x 0-28 = 17-17, 0-51 x 0-29 = 17-68, 0-51 x 0-30 = 18-36, 0-51 x 0-31 = 19-4, 0-51 x 0-32 = 19-55, 0-51 x 0-33 = 20-23, 0-51 x 0-34 = 20-74, 0-51 x 0-35 = 21-42, 0-51 x 0-36 = 22-10, 0-51 x 0-37 = 22-61, 0-51 x 0-38 = 23-29, 0-51 x 0-39 = 23-80, 0-51 x 0-40 = 24-48, 0-51 x 0-41 = 25-16, 0-51 x 0-42 = 25-67, 0-51 x 0-43 = 26-35, 0-51 x 0-44 = 27-3, 0-51 x 0-45 = 27-54, 0-51 x 0-46 = 28-22, 0-51 x 0-47 = 28-73, 0-51 x 0-48 = 29-41, 0-51 x 0-49 = 30-9, 0-51 x 0-50 = 30-60, 0-51 x 0-51 = 31-28, 0-51 x 0-52 = 31-79, 0-51 x 0-53 = 32-47, 0-51 x 0-54 = 33-15, 0-51 x 0-55 = 33-66, 0-51 x 0-56 = 34-34, 0-51 x 0-57 = 35-2, 0-51 x 0-58 = 35-53, 0-51 x 0-59 = 36-21, 0-51 x 0-60 = 36-72, 0-51 x 0-61 = 37-40, 0-51 x 0-62 = 38-8, 0-51 x 0-63 = 38-59, 0-51 x 0-64 = 39-27, 0-51 x 0-65 = 39-78, 0-51 x 0-66 = 40-46, 0-51 x 0-67 = 41-14, 0-51 x 0-68 = 41-65, 0-51 x 0-69 = 42-33, 0-51 x 0-70 = 43-1, 0-51 x 0-71 = 43-52, 0-51 x 0-72 = 44-20, 0-51 x 0-73 = 44-71, 0-51 x 0-74 = 45-39, 0-51 x 0-75 = 46-7, 0-51 x 0-76 = 46-58, 0-51 x 0-77 = 47-26, 0-51 x 0-78 = 47-77, 0-51 x 0-79 = 48-45, 0-51 x 0-80 = 49-13, 0-51 x 0-81 = 49-64, 0-51 x 0-82 = 50-32, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-21, 0-52 x 0-3 = 1-73, 0-52 x 0-4 = 2-42, 0-52 x 0-5 = 3-11, 0-52 x 0-6 = 3-63, 0-52 x 0-7 = 4-32, 0-52 x 0-8 = 5-1, 0-52 x 0-9 = 5-53, 0-52 x 0-10 = 6-22, 0-52 x 0-11 = 6-74, 0-52 x 0-12 = 7-43, 0-52 x 0-13 = 8-12, 0-52 x 0-14 = 8-64, 0-52 x 0-15 = 9-33, 0-52 x 0-16 = 10-2, 0-52 x 0-17 = 10-54, 0-52 x 0-18 = 11-23, 0-52 x 0-19 = 11-75, 0-52 x 0-20 = 12-44, 0-52 x 0-21 = 13-13, 0-52 x 0-22 = 13-65, 0-52 x 0-23 = 14-34, 0-52 x 0-24 = 15-3, 0-52 x 0-25 = 15-55, 0-52 x 0-26 = 16-24, 0-52 x 0-27 = 16-76, 0-52 x 0-28 = 17-45, 0-52 x 0-29 = 18-14, 0-52 x 0-30 = 18-66, 0-52 x 0-31 = 19-35, 0-52 x 0-32 = 20-4, 0-52 x 0-33 = 20-56, 0-52 x 0-34 = 21-25, 0-52 x 0-35 = 21-77, 0-52 x 0-36 = 22-46, 0-52 x 0-37 = 23-15, 0-52 x 0-38 = 23-67, 0-52 x 0-39 = 24-36, 0-52 x 0-40 = 25-5, 0-52 x 0-41 = 25-57, 0-52 x 0-42 = 26-26, 0-52 x 0-43 = 26-78, 0-52 x 0-44 = 27-47, 0-52 x 0-45 = 28-16, 0-52 x 0-46 = 28-68, 0-52 x 0-47 = 29-37, 0-52 x 0-48 = 30-6, 0-52 x 0-49 = 30-58, 0-52 x 0-50 = 31-27, 0-52 x 0-51 = 31-79, 0-52 x 0-52 = 32-48, 0-52 x 0-53 = 33-17, 0-52 x 0-54 = 33-69, 0-52 x 0-55 = 34-38, 0-52 x 0-56 = 35-7, 0-52 x 0-57 = 35-59, 0-52 x 0-58 = 36-28, 0-52 x 0-59 = 36-80, 0-52 x 0-60 = 37-49, 0-52 x 0-61 = 38-18, 0-52 x 0-62 = 38-70, 0-52 x 0-63 = 39-39, 0-52 x 0-64 = 40-8, 0-52 x 0-65 = 40-60, 0-52 x 0-66 = 41-29, 0-52 x 0-67 = 41-81, 0-52 x 0-68 = 42-50, 0-52 x 0-69 = 43-19, 0-52 x 0-70 = 43-71, 0-52 x 0-71 = 44-40, 0-52 x 0-72 = 45-9, 0-52 x 0-73 = 45-61, 0-52 x 0-74 = 46-30, 0-52 x 0-75 = 46-82, 0-52 x 0-76 = 47-51, 0-52 x 0-77 = 48-20, 0-52 x 0-78 = 48-72, 0-52 x 0-79 = 49-41, 0-52 x 0-80 = 50-10, 0-52 x 0-81 = 50-62, 0-52 x 0-82 = 51-31, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-23, 0-53 x 0-3 = 1-76, 0-53 x 0-4 = 2-46, 0-53 x 0-5 = 3-16, 0-53 x 0-6 = 3-69, 0-53 x 0-7 = 4-39, 0-53 x 0-8 = 5-9, 0-53 x 0-9 = 5-62, 0-53 x 0-10 = 6-32, 0-53 x 0-11 = 7-2, 0-53 x 0-12 = 7-55, 0-53 x 0-13 = 8-25, 0-53 x 0-14 = 8-78, 0-53 x 0-15 = 9-48, 0-53 x 0-16 = 10-18, 0-53 x 0-17 = 10-71, 0-53 x 0-18 = 11-41, 0-53 x 0-19 = 12-11, 0-53 x 0-20 = 12-64, 0-53 x 0-21 = 13-34, 0-53 x 0-22 = 14-4, 0-53 x 0-23 = 14-57, 0-53 x 0-24 = 15-27, 0-53 x 0-25 = 15-80, 0-53 x 0-26 = 16-50, 0-53 x 0-27 = 17-20, 0-53 x 0-28 = 17-73, 0-53 x 0-29 = 18-43, 0-53 x 0-30 = 19-13, 0-53 x 0-31 = 19-66, 0-53 x 0-32 = 20-36, 0-53 x 0-33 = 21-6, 0-53 x 0-34 = 21-59, 0-53 x 0-35 = 22-29, 0-53 x 0-36 = 22-82, 0-53 x 0-37 = 23-52, 0-53 x 0-38 = 24-22, 0-53 x 0-39 = 24-75, 0-53 x 0-40 = 25-45, 0-53 x 0-41 = 26-15, 0-53 x 0-42 = 26-68, 0-53 x 0-43 = 27-38, 0-53 x 0-44 = 28-8, 0-53 x 0-45 = 28-61, 0-53 x 0-46 = 29-31, 0-53 x 0-47 = 30-1, 0-53 x 0-48 = 30-54, 0-53 x 0-49 = 31-24, 0-53 x 0-50 = 31-77, 0-53 x 0-51 = 32-47, 0-53 x 0-52 = 33-17, 0-53 x 0-53 = 33-70, 0-53 x 0-54 = 34-40, 0-53 x 0-55 = 35-10, 0-53 x 0-56 = 35-63, 0-53 x 0-57 = 36-33, 0-53 x 0-58 = 37-3, 0-53 x 0-59 = 37-56, 0-53 x 0-60 = 38-26, 0-53 x 0-61 = 38-79, 0-53 x 0-62 = 39-49, 0-53 x 0-63 = 40-19, 0-53 x 0-64 = 40-72, 0-53 x 0-65 = 41-42, 0-53 x 0-66 = 42-12, 0-53 x 0-67 = 42-65, 0-53 x 0-68 = 43-35, 0-53 x 0-69 = 44-5, 0-53 x 0-70 = 44-58, 0-53 x 0-71 = 45-28, 0-53 x 0-72 = 45-81, 0-53 x 0-73 = 46-51, 0-53 x 0-74 = 47-21, 0-53 x 0-75 = 47-74, 0-53 x 0-76 = 48-44, 0-53 x 0-77 = 49-14, 0-53 x 0-78 = 49-67, 0-53 x 0-79 = 50-37, 0-53 x 0-80 = 51-7, 0-53 x 0-81 = 51-60, 0-53 x 0-82 = 52-30, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-25, 0-54 x 0-3 = 1-79, 0-54 x 0-4 = 2-50, 0-54 x 0-5 = 3-21, 0-54 x 0-6 = 3-75, 0-54 x 0-7 = 4-46, 0-54 x 0-8 = 5-17, 0-54 x 0-9 = 5-71, 0-54 x 0-10 = 6-42, 0-54 x 0-11 = 7-13, 0-54 x 0-12 = 7-67, 0-54 x 0-13 = 8-38, 0-54 x 0-14 = 9-9, 0-54 x 0-15 = 9-63, 0-54 x 0-16 = 10-34, 0-54 x 0-17 = 11-5, 0-54 x 0-18 = 11-59, 0-54 x 0-19 = 12-30, 0-54 x 0-20 = 13-1, 0-54 x 0-21 = 13-55, 0-54 x 0-22 = 14-26, 0-54 x 0-23 = 14-80, 0-54 x 0-24 = 15-51, 0-54 x 0-25 = 16-22, 0-54 x 0-26 = 16-76, 0-54 x 0-27 = 17-47, 0-54 x 0-28 = 18-18, 0-54 x 0-29 = 18-72, 0-54 x 0-30 = 19-43, 0-54 x 0-31 = 20-14, 0-54 x 0-32 = 20-68, 0-54 x 0-33 = 21-39, 0-54 x 0-34 = 22-10, 0-54 x 0-35 = 22-64, 0-54 x 0-36 = 23-35, 0-54 x 0-37 = 24-6, 0-54 x 0-38 = 24-60, 0-54 x 0-39 = 25-31, 0-54 x 0-40 = 26-2, 0-54 x 0-41 = 26-56, 0-54 x 0-42 = 27-27, 0-54 x 0-43 = 27-81, 0-54 x 0-44 = 28-52, 0-54 x 0-45 = 29-23, 0-54 x 0-46 = 29-77, 0-54 x 0-47 = 30-48, 0-54 x 0-48 = 31-19, 0-54 x 0-49 = 31-73, 0-54 x 0-50 = 32-44, 0-54 x 0-51 = 33-15, 0-54 x 0-52 = 33-69, 0-54 x 0-53 = 34-40, 0-54 x 0-54 = 35-11, 0-54 x 0-55 = 35-65, 0-54 x 0-56 = 36-36, 0-54 x 0-57 = 37-7, 0-54 x 0-58 = 37-61, 0-54 x 0-59 = 38-32, 0-54 x 0-60 = 39-3, 0-54 x 0-61 = 39-57, 0-54 x 0-62 = 40-28, 0-54 x 0-63 = 40-82, 0-54 x 0-64 = 41-53, 0-54 x 0-65 = 42-24, 0-54 x 0-66 = 42-78, 0-54 x 0-67 = 43-49, 0-54 x 0-68 = 44-20, 0-54 x 0-69 = 44-74, 0-54 x 0-70 = 45-45, 0-54 x 0-71 = 46-16, 0-54 x 0-72 = 46-70, 0-54 x 0-73 = 47-41, 0-54 x 0-74 = 48-12, 0-54 x 0-75 = 48-66, 0-54 x 0-76 = 49-37, 0-54 x 0-77 = 50-8, 0-54 x 0-78 = 50-62, 0-54 x 0-79 = 51-33, 0-54 x 0-80 = 52-4, 0-54 x 0-81 = 52-58, 0-54 x 0-82 = 53-29, 
0-55 x 0-1 = 0-55, 0-55 x 0-2 = 1-27, 0-55 x 0-3 = 1-82, 0-55 x 0-4 = 2-54, 0-55 x 0-5 = 3-26, 0-55 x 0-6 = 3-81, 0-55 x 0-7 = 4-53, 0-55 x 0-8 = 5-25, 0-55 x 0-9 = 5-80, 0-55 x 0-10 = 6-52, 0-55 x 0-11 = 7-24, 0-55 x 0-12 = 7-79, 0-55 x 0-13 = 8-51, 0-55 x 0-14 = 9-23, 0-55 x 0-15 = 9-78, 0-55 x 0-16 = 10-50, 0-55 x 0-17 = 11-22, 0-55 x 0-18 = 11-77, 0-55 x 0-19 = 12-49, 0-55 x 0-20 = 13-21, 0-55 x 0-21 = 13-76, 0-55 x 0-22 = 14-48, 0-55 x 0-23 = 15-20, 0-55 x 0-24 = 15-75, 0-55 x 0-25 = 16-47, 0-55 x 0-26 = 17-19, 0-55 x 0-27 = 17-74, 0-55 x 0-28 = 18-46, 0-55 x 0-29 = 19-18, 0-55 x 0-30 = 19-73, 0-55 x 0-31 = 20-45, 0-55 x 0-32 = 21-17, 0-55 x 0-33 = 21-72, 0-55 x 0-34 = 22-44, 0-55 x 0-35 = 23-16, 0-55 x 0-36 = 23-71, 0-55 x 0-37 = 24-43, 0-55 x 0-38 = 25-15, 0-55 x 0-39 = 25-70, 0-55 x 0-40 = 26-42, 0-55 x 0-41 = 27-14, 0-55 x 0-42 = 27-69, 0-55 x 0-43 = 28-41, 0-55 x 0-44 = 29-13, 0-55 x 0-45 = 29-68, 0-55 x 0-46 = 30-40, 0-55 x 0-47 = 31-12, 0-55 x 0-48 = 31-67, 0-55 x 0-49 = 32-39, 0-55 x 0-50 = 33-11, 0-55 x 0-51 = 33-66, 0-55 x 0-52 = 34-38, 0-55 x 0-53 = 35-10, 0-55 x 0-54 = 35-65, 0-55 x 0-55 = 36-37, 0-55 x 0-56 = 37-9, 0-55 x 0-57 = 37-64, 0-55 x 0-58 = 38-36, 0-55 x 0-59 = 39-8, 0-55 x 0-60 = 39-63, 0-55 x 0-61 = 40-35, 0-55 x 0-62 = 41-7, 0-55 x 0-63 = 41-62, 0-55 x 0-64 = 42-34, 0-55 x 0-65 = 43-6, 0-55 x 0-66 = 43-61, 0-55 x 0-67 = 44-33, 0-55 x 0-68 = 45-5, 0-55 x 0-69 = 45-60, 0-55 x 0-70 = 46-32, 0-55 x 0-71 = 47-4, 0-55 x 0-72 = 47-59, 0-55 x 0-73 = 48-31, 0-55 x 0-74 = 49-3, 0-55 x 0-75 = 49-58, 0-55 x 0-76 = 50-30, 0-55 x 0-77 = 51-2, 0-55 x 0-78 = 51-57, 0-55 x 0-79 = 52-29, 0-55 x 0-80 = 53-1, 0-55 x 0-81 = 53-56, 0-55 x 0-82 = 54-28, 
0-56 x 0-1 = 0-56, 0-56 x 0-2 = 1-29, 0-56 x 0-3 = 2-2, 0-56 x 0-4 = 2-58, 0-56 x 0-5 = 3-31, 0-56 x 0-6 = 4-4, 0-56 x 0-7 = 4-60, 0-56 x 0-8 = 5-33, 0-56 x 0-9 = 6-6, 0-56 x 0-10 = 6-62, 0-56 x 0-11 = 7-35, 0-56 x 0-12 = 8-8, 0-56 x 0-13 = 8-64, 0-56 x 0-14 = 9-37, 0-56 x 0-15 = 10-10, 0-56 x 0-16 = 10-66, 0-56 x 0-17 = 11-39, 0-56 x 0-18 = 12-12, 0-56 x 0-19 = 12-68, 0-56 x 0-20 = 13-41, 0-56 x 0-21 = 14-14, 0-56 x 0-22 = 14-70, 0-56 x 0-23 = 15-43, 0-56 x 0-24 = 16-16, 0-56 x 0-25 = 16-72, 0-56 x 0-26 = 17-45, 0-56 x 0-27 = 18-18, 0-56 x 0-28 = 18-74, 0-56 x 0-29 = 19-47, 0-56 x 0-30 = 20-20, 0-56 x 0-31 = 20-76, 0-56 x 0-32 = 21-49, 0-56 x 0-33 = 22-22, 0-56 x 0-34 = 22-78, 0-56 x 0-35 = 23-51, 0-56 x 0-36 = 24-24, 0-56 x 0-37 = 24-80, 0-56 x 0-38 = 25-53, 0-56 x 0-39 = 26-26, 0-56 x 0-40 = 26-82, 0-56 x 0-41 = 27-55, 0-56 x 0-42 = 28-28, 0-56 x 0-43 = 29-1, 0-56 x 0-44 = 29-57, 0-56 x 0-45 = 30-30, 0-56 x 0-46 = 31-3, 0-56 x 0-47 = 31-59, 0-56 x 0-48 = 32-32, 0-56 x 0-49 = 33-5, 0-56 x 0-50 = 33-61, 0-56 x 0-51 = 34-34, 0-56 x 0-52 = 35-7, 0-56 x 0-53 = 35-63, 0-56 x 0-54 = 36-36, 0-56 x 0-55 = 37-9, 0-56 x 0-56 = 37-65, 0-56 x 0-57 = 38-38, 0-56 x 0-58 = 39-11, 0-56 x 0-59 = 39-67, 0-56 x 0-60 = 40-40, 0-56 x 0-61 = 41-13, 0-56 x 0-62 = 41-69, 0-56 x 0-63 = 42-42, 0-56 x 0-64 = 43-15, 0-56 x 0-65 = 43-71, 0-56 x 0-66 = 44-44, 0-56 x 0-67 = 45-17, 0-56 x 0-68 = 45-73, 0-56 x 0-69 = 46-46, 0-56 x 0-70 = 47-19, 0-56 x 0-71 = 47-75, 0-56 x 0-72 = 48-48, 0-56 x 0-73 = 49-21, 0-56 x 0-74 = 49-77, 0-56 x 0-75 = 50-50, 0-56 x 0-76 = 51-23, 0-56 x 0-77 = 51-79, 0-56 x 0-78 = 52-52, 0-56 x 0-79 = 53-25, 0-56 x 0-80 = 53-81, 0-56 x 0-81 = 54-54, 0-56 x 0-82 = 55-27, 
0-57 x 0-1 = 0-57, 0-57 x 0-2 = 1-31, 0-57 x 0-3 = 2-5, 0-57 x 0-4 = 2-62, 0-57 x 0-5 = 3-36, 0-57 x 0-6 = 4-10, 0-57 x 0-7 = 4-67, 0-57 x 0-8 = 5-41, 0-57 x 0-9 = 6-15, 0-57 x 0-10 = 6-72, 0-57 x 0-11 = 7-46, 0-57 x 0-12 = 8-20, 0-57 x 0-13 = 8-77, 0-57 x 0-14 = 9-51, 0-57 x 0-15 = 10-25, 0-57 x 0-16 = 10-82, 0-57 x 0-17 = 11-56, 0-57 x 0-18 = 12-30, 0-57 x 0-19 = 13-4, 0-57 x 0-20 = 13-61, 0-57 x 0-21 = 14-35, 0-57 x 0-22 = 15-9, 0-57 x 0-23 = 15-66, 0-57 x 0-24 = 16-40, 0-57 x 0-25 = 17-14, 0-57 x 0-26 = 17-71, 0-57 x 0-27 = 18-45, 0-57 x 0-28 = 19-19, 0-57 x 0-29 = 19-76, 0-57 x 0-30 = 20-50, 0-57 x 0-31 = 21-24, 0-57 x 0-32 = 21-81, 0-57 x 0-33 = 22-55, 0-57 x 0-34 = 23-29, 0-57 x 0-35 = 24-3, 0-57 x 0-36 = 24-60, 0-57 x 0-37 = 25-34, 0-57 x 0-38 = 26-8, 0-57 x 0-39 = 26-65, 0-57 x 0-40 = 27-39, 0-57 x 0-41 = 28-13, 0-57 x 0-42 = 28-70, 0-57 x 0-43 = 29-44, 0-57 x 0-44 = 30-18, 0-57 x 0-45 = 30-75, 0-57 x 0-46 = 31-49, 0-57 x 0-47 = 32-23, 0-57 x 0-48 = 32-80, 0-57 x 0-49 = 33-54, 0-57 x 0-50 = 34-28, 0-57 x 0-51 = 35-2, 0-57 x 0-52 = 35-59, 0-57 x 0-53 = 36-33, 0-57 x 0-54 = 37-7, 0-57 x 0-55 = 37-64, 0-57 x 0-56 = 38-38, 0-57 x 0-57 = 39-12, 0-57 x 0-58 = 39-69, 0-57 x 0-59 = 40-43, 0-57 x 0-60 = 41-17, 0-57 x 0-61 = 41-74, 0-57 x 0-62 = 42-48, 0-57 x 0-63 = 43-22, 0-57 x 0-64 = 43-79, 0-57 x 0-65 = 44-53, 0-57 x 0-66 = 45-27, 0-57 x 0-67 = 46-1, 0-57 x 0-68 = 46-58, 0-57 x 0-69 = 47-32, 0-57 x 0-70 = 48-6, 0-57 x 0-71 = 48-63, 0-57 x 0-72 = 49-37, 0-57 x 0-73 = 50-11, 0-57 x 0-74 = 50-68, 0-57 x 0-75 = 51-42, 0-57 x 0-76 = 52-16, 0-57 x 0-77 = 52-73, 0-57 x 0-78 = 53-47, 0-57 x 0-79 = 54-21, 0-57 x 0-80 = 54-78, 0-57 x 0-81 = 55-52, 0-57 x 0-82 = 56-26, 
0-58 x 0-1 = 0-58, 0-58 x 0-2 = 1-33, 0-58 x 0-3 = 2-8, 0-58 x 0-4 = 2-66, 0-58 x 0-5 = 3-41, 0-58 x 0-6 = 4-16, 0-58 x 0-7 = 4-74, 0-58 x 0-8 = 5-49, 0-58 x 0-9 = 6-24, 0-58 x 0-10 = 6-82, 0-58 x 0-11 = 7-57, 0-58 x 0-12 = 8-32, 0-58 x 0-13 = 9-7, 0-58 x 0-14 = 9-65, 0-58 x 0-15 = 10-40, 0-58 x 0-16 = 11-15, 0-58 x 0-17 = 11-73, 0-58 x 0-18 = 12-48, 0-58 x 0-19 = 13-23, 0-58 x 0-20 = 13-81, 0-58 x 0-21 = 14-56, 0-58 x 0-22 = 15-31, 0-58 x 0-23 = 16-6, 0-58 x 0-24 = 16-64, 0-58 x 0-25 = 17-39, 0-58 x 0-26 = 18-14, 0-58 x 0-27 = 18-72, 0-58 x 0-28 = 19-47, 0-58 x 0-29 = 20-22, 0-58 x 0-30 = 20-80, 0-58 x 0-31 = 21-55, 0-58 x 0-32 = 22-30, 0-58 x 0-33 = 23-5, 0-58 x 0-34 = 23-63, 0-58 x 0-35 = 24-38, 0-58 x 0-36 = 25-13, 0-58 x 0-37 = 25-71, 0-58 x 0-38 = 26-46, 0-58 x 0-39 = 27-21, 0-58 x 0-40 = 27-79, 0-58 x 0-41 = 28-54, 0-58 x 0-42 = 29-29, 0-58 x 0-43 = 30-4, 0-58 x 0-44 = 30-62, 0-58 x 0-45 = 31-37, 0-58 x 0-46 = 32-12, 0-58 x 0-47 = 32-70, 0-58 x 0-48 = 33-45, 0-58 x 0-49 = 34-20, 0-58 x 0-50 = 34-78, 0-58 x 0-51 = 35-53, 0-58 x 0-52 = 36-28, 0-58 x 0-53 = 37-3, 0-58 x 0-54 = 37-61, 0-58 x 0-55 = 38-36, 0-58 x 0-56 = 39-11, 0-58 x 0-57 = 39-69, 0-58 x 0-58 = 40-44, 0-58 x 0-59 = 41-19, 0-58 x 0-60 = 41-77, 0-58 x 0-61 = 42-52, 0-58 x 0-62 = 43-27, 0-58 x 0-63 = 44-2, 0-58 x 0-64 = 44-60, 0-58 x 0-65 = 45-35, 0-58 x 0-66 = 46-10, 0-58 x 0-67 = 46-68, 0-58 x 0-68 = 47-43, 0-58 x 0-69 = 48-18, 0-58 x 0-70 = 48-76, 0-58 x 0-71 = 49-51, 0-58 x 0-72 = 50-26, 0-58 x 0-73 = 51-1, 0-58 x 0-74 = 51-59, 0-58 x 0-75 = 52-34, 0-58 x 0-76 = 53-9, 0-58 x 0-77 = 53-67, 0-58 x 0-78 = 54-42, 0-58 x 0-79 = 55-17, 0-58 x 0-80 = 55-75, 0-58 x 0-81 = 56-50, 0-58 x 0-82 = 57-25, 
0-59 x 0-1 = 0-59, 0-59 x 0-2 = 1-35, 0-59 x 0-3 = 2-11, 0-59 x 0-4 = 2-70, 0-59 x 0-5 = 3-46, 0-59 x 0-6 = 4-22, 0-59 x 0-7 = 4-81, 0-59 x 0-8 = 5-57, 0-59 x 0-9 = 6-33, 0-59 x 0-10 = 7-9, 0-59 x 0-11 = 7-68, 0-59 x 0-12 = 8-44, 0-59 x 0-13 = 9-20, 0-59 x 0-14 = 9-79, 0-59 x 0-15 = 10-55, 0-59 x 0-16 = 11-31, 0-59 x 0-17 = 12-7, 0-59 x 0-18 = 12-66, 0-59 x 0-19 = 13-42, 0-59 x 0-20 = 14-18, 0-59 x 0-21 = 14-77, 0-59 x 0-22 = 15-53, 0-59 x 0-23 = 16-29, 0-59 x 0-24 = 17-5, 0-59 x 0-25 = 17-64, 0-59 x 0-26 = 18-40, 0-59 x 0-27 = 19-16, 0-59 x 0-28 = 19-75, 0-59 x 0-29 = 20-51, 0-59 x 0-30 = 21-27, 0-59 x 0-31 = 22-3, 0-59 x 0-32 = 22-62, 0-59 x 0-33 = 23-38, 0-59 x 0-34 = 24-14, 0-59 x 0-35 = 24-73, 0-59 x 0-36 = 25-49, 0-59 x 0-37 = 26-25, 0-59 x 0-38 = 27-1, 0-59 x 0-39 = 27-60, 0-59 x 0-40 = 28-36, 0-59 x 0-41 = 29-12, 0-59 x 0-42 = 29-71, 0-59 x 0-43 = 30-47, 0-59 x 0-44 = 31-23, 0-59 x 0-45 = 31-82, 0-59 x 0-46 = 32-58, 0-59 x 0-47 = 33-34, 0-59 x 0-48 = 34-10, 0-59 x 0-49 = 34-69, 0-59 x 0-50 = 35-45, 0-59 x 0-51 = 36-21, 0-59 x 0-52 = 36-80, 0-59 x 0-53 = 37-56, 0-59 x 0-54 = 38-32, 0-59 x 0-55 = 39-8, 0-59 x 0-56 = 39-67, 0-59 x 0-57 = 40-43, 0-59 x 0-58 = 41-19, 0-59 x 0-59 = 41-78, 0-59 x 0-60 = 42-54, 0-59 x 0-61 = 43-30, 0-59 x 0-62 = 44-6, 0-59 x 0-63 = 44-65, 0-59 x 0-64 = 45-41, 0-59 x 0-65 = 46-17, 0-59 x 0-66 = 46-76, 0-59 x 0-67 = 47-52, 0-59 x 0-68 = 48-28, 0-59 x 0-69 = 49-4, 0-59 x 0-70 = 49-63, 0-59 x 0-71 = 50-39, 0-59 x 0-72 = 51-15, 0-59 x 0-73 = 51-74, 0-59 x 0-74 = 52-50, 0-59 x 0-75 = 53-26, 0-59 x 0-76 = 54-2, 0-59 x 0-77 = 54-61, 0-59 x 0-78 = 55-37, 0-59 x 0-79 = 56-13, 0-59 x 0-80 = 56-72, 0-59 x 0-81 = 57-48, 0-59 x 0-82 = 58-24, 
0-60 x 0-1 = 0-60, 0-60 x 0-2 = 1-37, 0-60 x 0-3 = 2-14, 0-60 x 0-4 = 2-74, 0-60 x 0-5 = 3-51, 0-60 x 0-6 = 4-28, 0-60 x 0-7 = 5-5, 0-60 x 0-8 = 5-65, 0-60 x 0-9 = 6-42, 0-60 x 0-10 = 7-19, 0-60 x 0-11 = 7-79, 0-60 x 0-12 = 8-56, 0-60 x 0-13 = 9-33, 0-60 x 0-14 = 10-10, 0-60 x 0-15 = 10-70, 0-60 x 0-16 = 11-47, 0-60 x 0-17 = 12-24, 0-60 x 0-18 = 13-1, 0-60 x 0-19 = 13-61, 0-60 x 0-20 = 14-38, 0-60 x 0-21 = 15-15, 0-60 x 0-22 = 15-75, 0-60 x 0-23 = 16-52, 0-60 x 0-24 = 17-29, 0-60 x 0-25 = 18-6, 0-60 x 0-26 = 18-66, 0-60 x 0-27 = 19-43, 0-60 x 0-28 = 20-20, 0-60 x 0-29 = 20-80, 0-60 x 0-30 = 21-57, 0-60 x 0-31 = 22-34, 0-60 x 0-32 = 23-11, 0-60 x 0-33 = 23-71, 0-60 x 0-34 = 24-48, 0-60 x 0-35 = 25-25, 0-60 x 0-36 = 26-2, 0-60 x 0-37 = 26-62, 0-60 x 0-38 = 27-39, 0-60 x 0-39 = 28-16, 0-60 x 0-40 = 28-76, 0-60 x 0-41 = 29-53, 0-60 x 0-42 = 30-30, 0-60 x 0-43 = 31-7, 0-60 x 0-44 = 31-67, 0-60 x 0-45 = 32-44, 0-60 x 0-46 = 33-21, 0-60 x 0-47 = 33-81, 0-60 x 0-48 = 34-58, 0-60 x 0-49 = 35-35, 0-60 x 0-50 = 36-12, 0-60 x 0-51 = 36-72, 0-60 x 0-52 = 37-49, 0-60 x 0-53 = 38-26, 0-60 x 0-54 = 39-3, 0-60 x 0-55 = 39-63, 0-60 x 0-56 = 40-40, 0-60 x 0-57 = 41-17, 0-60 x 0-58 = 41-77, 0-60 x 0-59 = 42-54, 0-60 x 0-60 = 43-31, 0-60 x 0-61 = 44-8, 0-60 x 0-62 = 44-68, 0-60 x 0-63 = 45-45, 0-60 x 0-64 = 46-22, 0-60 x 0-65 = 46-82, 0-60 x 0-66 = 47-59, 0-60 x 0-67 = 48-36, 0-60 x 0-68 = 49-13, 0-60 x 0-69 = 49-73, 0-60 x 0-70 = 50-50, 0-60 x 0-71 = 51-27, 0-60 x 0-72 = 52-4, 0-60 x 0-73 = 52-64, 0-60 x 0-74 = 53-41, 0-60 x 0-75 = 54-18, 0-60 x 0-76 = 54-78, 0-60 x 0-77 = 55-55, 0-60 x 0-78 = 56-32, 0-60 x 0-79 = 57-9, 0-60 x 0-80 = 57-69, 0-60 x 0-81 = 58-46, 0-60 x 0-82 = 59-23, 
