47 x 1 = 0-47, 47 x 2 = 1-9, 47 x 3 = 1-56, 47 x 4 = 2-18, 47 x 5 = 2-65, 47 x 6 = 3-27, 47 x 7 = 3-74, 47 x 8 = 4-36, 47 x 9 = 4-83, 47 x 10 = 5-45, 47 x 11 = 6-7, 47 x 12 = 6-54, 47 x 13 = 7-16, 47 x 14 = 7-63, 47 x 15 = 8-25, 47 x 16 = 8-72, 47 x 17 = 9-34, 47 x 18 = 9-81, 47 x 19 = 10-43, 47 x 20 = 11-5, 47 x 21 = 11-52, 47 x 22 = 12-14, 47 x 23 = 12-61, 47 x 24 = 13-23, 47 x 25 = 13-70, 47 x 26 = 14-32, 47 x 27 = 14-79, 47 x 28 = 15-41, 47 x 29 = 16-3, 47 x 30 = 16-50, 47 x 31 = 17-12, 47 x 32 = 17-59, 47 x 33 = 18-21, 47 x 34 = 18-68, 47 x 35 = 19-30, 47 x 36 = 19-77, 47 x 37 = 20-39, 47 x 38 = 21-1, 47 x 39 = 21-48, 47 x 40 = 22-10, 47 x 41 = 22-57, 47 x 42 = 23-19, 47 x 43 = 23-66, 47 x 44 = 24-28, 47 x 45 = 24-75, 47 x 46 = 25-37, 47 x 47 = 25-84, 47 x 48 = 26-46, 47 x 49 = 27-8, 47 x 50 = 27-55, 47 x 51 = 28-17, 47 x 52 = 28-64, 47 x 53 = 29-26, 47 x 54 = 29-73, 47 x 55 = 30-35, 47 x 56 = 30-82, 47 x 57 = 31-44, 47 x 58 = 32-6, 47 x 59 = 32-53, 47 x 60 = 33-15, 47 x 61 = 33-62, 47 x 62 = 34-24, 47 x 63 = 34-71, 47 x 64 = 35-33, 47 x 65 = 35-80, 47 x 66 = 36-42, 47 x 67 = 37-4, 47 x 68 = 37-51, 47 x 69 = 38-13, 47 x 70 = 38-60, 47 x 71 = 39-22, 47 x 72 = 39-69, 47 x 73 = 40-31, 47 x 74 = 40-78, 47 x 75 = 41-40, 47 x 76 = 42-2, 47 x 77 = 42-49, 47 x 78 = 43-11, 47 x 79 = 43-58, 47 x 80 = 44-20, 47 x 81 = 44-67, 47 x 82 = 45-29, 47 x 83 = 45-76, 47 x 84 = 46-38, 
48 x 1 = 0-48, 48 x 2 = 1-11, 48 x 3 = 1-59, 48 x 4 = 2-22, 48 x 5 = 2-70, 48 x 6 = 3-33, 48 x 7 = 3-81, 48 x 8 = 4-44, 48 x 9 = 5-7, 48 x 10 = 5-55, 48 x 11 = 6-18, 48 x 12 = 6-66, 48 x 13 = 7-29, 48 x 14 = 7-77, 48 x 15 = 8-40, 48 x 16 = 9-3, 48 x 17 = 9-51, 48 x 18 = 10-14, 48 x 19 = 10-62, 48 x 20 = 11-25, 48 x 21 = 11-73, 48 x 22 = 12-36, 48 x 23 = 12-84, 48 x 24 = 13-47, 48 x 25 = 14-10, 48 x 26 = 14-58, 48 x 27 = 15-21, 48 x 28 = 15-69, 48 x 29 = 16-32, 48 x 30 = 16-80, 48 x 31 = 17-43, 48 x 32 = 18-6, 48 x 33 = 18-54, 48 x 34 = 19-17, 48 x 35 = 19-65, 48 x 36 = 20-28, 48 x 37 = 20-76, 48 x 38 = 21-39, 48 x 39 = 22-2, 48 x 40 = 22-50, 48 x 41 = 23-13, 48 x 42 = 23-61, 48 x 43 = 24-24, 48 x 44 = 24-72, 48 x 45 = 25-35, 48 x 46 = 25-83, 48 x 47 = 26-46, 48 x 48 = 27-9, 48 x 49 = 27-57, 48 x 50 = 28-20, 48 x 51 = 28-68, 48 x 52 = 29-31, 48 x 53 = 29-79, 48 x 54 = 30-42, 48 x 55 = 31-5, 48 x 56 = 31-53, 48 x 57 = 32-16, 48 x 58 = 32-64, 48 x 59 = 33-27, 48 x 60 = 33-75, 48 x 61 = 34-38, 48 x 62 = 35-1, 48 x 63 = 35-49, 48 x 64 = 36-12, 48 x 65 = 36-60, 48 x 66 = 37-23, 48 x 67 = 37-71, 48 x 68 = 38-34, 48 x 69 = 38-82, 48 x 70 = 39-45, 48 x 71 = 40-8, 48 x 72 = 40-56, 48 x 73 = 41-19, 48 x 74 = 41-67, 48 x 75 = 42-30, 48 x 76 = 42-78, 48 x 77 = 43-41, 48 x 78 = 44-4, 48 x 79 = 44-52, 48 x 80 = 45-15, 48 x 81 = 45-63, 48 x 82 = 46-26, 48 x 83 = 46-74, 48 x 84 = 47-37, 
49 x 1 = 0-49, 49 x 2 = 1-13, 49 x 3 = 1-62, 49 x 4 = 2-26, 49 x 5 = 2-75, 49 x 6 = 3-39, 49 x 7 = 4-3, 49 x 8 = 4-52, 49 x 9 = 5-16, 49 x 10 = 5-65, 49 x 11 = 6-29, 49 x 12 = 6-78, 49 x 13 = 7-42, 49 x 14 = 8-6, 49 x 15 = 8-55, 49 x 16 = 9-19, 49 x 17 = 9-68, 49 x 18 = 10-32, 49 x 19 = 10-81, 49 x 20 = 11-45, 49 x 21 = 12-9, 49 x 22 = 12-58, 49 x 23 = 13-22, 49 x 24 = 13-71, 49 x 25 = 14-35, 49 x 26 = 14-84, 49 x 27 = 15-48, 49 x 28 = 16-12, 49 x 29 = 16-61, 49 x 30 = 17-25, 49 x 31 = 17-74, 49 x 32 = 18-38, 49 x 33 = 19-2, 49 x 34 = 19-51, 49 x 35 = 20-15, 49 x 36 = 20-64, 49 x 37 = 21-28, 49 x 38 = 21-77, 49 x 39 = 22-41, 49 x 40 = 23-5, 49 x 41 = 23-54, 49 x 42 = 24-18, 49 x 43 = 24-67, 49 x 44 = 25-31, 49 x 45 = 25-80, 49 x 46 = 26-44, 49 x 47 = 27-8, 49 x 48 = 27-57, 49 x 49 = 28-21, 49 x 50 = 28-70, 49 x 51 = 29-34, 49 x 52 = 29-83, 49 x 53 = 30-47, 49 x 54 = 31-11, 49 x 55 = 31-60, 49 x 56 = 32-24, 49 x 57 = 32-73, 49 x 58 = 33-37, 49 x 59 = 34-1, 49 x 60 = 34-50, 49 x 61 = 35-14, 49 x 62 = 35-63, 49 x 63 = 36-27, 49 x 64 = 36-76, 49 x 65 = 37-40, 49 x 66 = 38-4, 49 x 67 = 38-53, 49 x 68 = 39-17, 49 x 69 = 39-66, 49 x 70 = 40-30, 49 x 71 = 40-79, 49 x 72 = 41-43, 49 x 73 = 42-7, 49 x 74 = 42-56, 49 x 75 = 43-20, 49 x 76 = 43-69, 49 x 77 = 44-33, 49 x 78 = 44-82, 49 x 79 = 45-46, 49 x 80 = 46-10, 49 x 81 = 46-59, 49 x 82 = 47-23, 49 x 83 = 47-72, 49 x 84 = 48-36, 
50 x 1 = 0-50, 50 x 2 = 1-15, 50 x 3 = 1-65, 50 x 4 = 2-30, 50 x 5 = 2-80, 50 x 6 = 3-45, 50 x 7 = 4-10, 50 x 8 = 4-60, 50 x 9 = 5-25, 50 x 10 = 5-75, 50 x 11 = 6-40, 50 x 12 = 7-5, 50 x 13 = 7-55, 50 x 14 = 8-20, 50 x 15 = 8-70, 50 x 16 = 9-35, 50 x 17 = 10-0, 50 x 18 = 10-50, 50 x 19 = 11-15, 50 x 20 = 11-65, 50 x 21 = 12-30, 50 x 22 = 12-80, 50 x 23 = 13-45, 50 x 24 = 14-10, 50 x 25 = 14-60, 50 x 26 = 15-25, 50 x 27 = 15-75, 50 x 28 = 16-40, 50 x 29 = 17-5, 50 x 30 = 17-55, 50 x 31 = 18-20, 50 x 32 = 18-70, 50 x 33 = 19-35, 50 x 34 = 20-0, 50 x 35 = 20-50, 50 x 36 = 21-15, 50 x 37 = 21-65, 50 x 38 = 22-30, 50 x 39 = 22-80, 50 x 40 = 23-45, 50 x 41 = 24-10, 50 x 42 = 24-60, 50 x 43 = 25-25, 50 x 44 = 25-75, 50 x 45 = 26-40, 50 x 46 = 27-5, 50 x 47 = 27-55, 50 x 48 = 28-20, 50 x 49 = 28-70, 50 x 50 = 29-35, 50 x 51 = 30-0, 50 x 52 = 30-50, 50 x 53 = 31-15, 50 x 54 = 31-65, 50 x 55 = 32-30, 50 x 56 = 32-80, 50 x 57 = 33-45, 50 x 58 = 34-10, 50 x 59 = 34-60, 50 x 60 = 35-25, 50 x 61 = 35-75, 50 x 62 = 36-40, 50 x 63 = 37-5, 50 x 64 = 37-55, 50 x 65 = 38-20, 50 x 66 = 38-70, 50 x 67 = 39-35, 50 x 68 = 40-0, 50 x 69 = 40-50, 50 x 70 = 41-15, 50 x 71 = 41-65, 50 x 72 = 42-30, 50 x 73 = 42-80, 50 x 74 = 43-45, 50 x 75 = 44-10, 50 x 76 = 44-60, 50 x 77 = 45-25, 50 x 78 = 45-75, 50 x 79 = 46-40, 50 x 80 = 47-5, 50 x 81 = 47-55, 50 x 82 = 48-20, 50 x 83 = 48-70, 50 x 84 = 49-35, 
51 x 1 = 0-51, 51 x 2 = 1-17, 51 x 3 = 1-68, 51 x 4 = 2-34, 51 x 5 = 3-0, 51 x 6 = 3-51, 51 x 7 = 4-17, 51 x 8 = 4-68, 51 x 9 = 5-34, 51 x 10 = 6-0, 51 x 11 = 6-51, 51 x 12 = 7-17, 51 x 13 = 7-68, 51 x 14 = 8-34, 51 x 15 = 9-0, 51 x 16 = 9-51, 51 x 17 = 10-17, 51 x 18 = 10-68, 51 x 19 = 11-34, 51 x 20 = 12-0, 51 x 21 = 12-51, 51 x 22 = 13-17, 51 x 23 = 13-68, 51 x 24 = 14-34, 51 x 25 = 15-0, 51 x 26 = 15-51, 51 x 27 = 16-17, 51 x 28 = 16-68, 51 x 29 = 17-34, 51 x 30 = 18-0, 51 x 31 = 18-51, 51 x 32 = 19-17, 51 x 33 = 19-68, 51 x 34 = 20-34, 51 x 35 = 21-0, 51 x 36 = 21-51, 51 x 37 = 22-17, 51 x 38 = 22-68, 51 x 39 = 23-34, 51 x 40 = 24-0, 51 x 41 = 24-51, 51 x 42 = 25-17, 51 x 43 = 25-68, 51 x 44 = 26-34, 51 x 45 = 27-0, 51 x 46 = 27-51, 51 x 47 = 28-17, 51 x 48 = 28-68, 51 x 49 = 29-34, 51 x 50 = 30-0, 51 x 51 = 30-51, 51 x 52 = 31-17, 51 x 53 = 31-68, 51 x 54 = 32-34, 51 x 55 = 33-0, 51 x 56 = 33-51, 51 x 57 = 34-17, 51 x 58 = 34-68, 51 x 59 = 35-34, 51 x 60 = 36-0, 51 x 61 = 36-51, 51 x 62 = 37-17, 51 x 63 = 37-68, 51 x 64 = 38-34, 51 x 65 = 39-0, 51 x 66 = 39-51, 51 x 67 = 40-17, 51 x 68 = 40-68, 51 x 69 = 41-34, 51 x 70 = 42-0, 51 x 71 = 42-51, 51 x 72 = 43-17, 51 x 73 = 43-68, 51 x 74 = 44-34, 51 x 75 = 45-0, 51 x 76 = 45-51, 51 x 77 = 46-17, 51 x 78 = 46-68, 51 x 79 = 47-34, 51 x 80 = 48-0, 51 x 81 = 48-51, 51 x 82 = 49-17, 51 x 83 = 49-68, 51 x 84 = 50-34, 
52 x 1 = 0-52, 52 x 2 = 1-19, 52 x 3 = 1-71, 52 x 4 = 2-38, 52 x 5 = 3-5, 52 x 6 = 3-57, 52 x 7 = 4-24, 52 x 8 = 4-76, 52 x 9 = 5-43, 52 x 10 = 6-10, 52 x 11 = 6-62, 52 x 12 = 7-29, 52 x 13 = 7-81, 52 x 14 = 8-48, 52 x 15 = 9-15, 52 x 16 = 9-67, 52 x 17 = 10-34, 52 x 18 = 11-1, 52 x 19 = 11-53, 52 x 20 = 12-20, 52 x 21 = 12-72, 52 x 22 = 13-39, 52 x 23 = 14-6, 52 x 24 = 14-58, 52 x 25 = 15-25, 52 x 26 = 15-77, 52 x 27 = 16-44, 52 x 28 = 17-11, 52 x 29 = 17-63, 52 x 30 = 18-30, 52 x 31 = 18-82, 52 x 32 = 19-49, 52 x 33 = 20-16, 52 x 34 = 20-68, 52 x 35 = 21-35, 52 x 36 = 22-2, 52 x 37 = 22-54, 52 x 38 = 23-21, 52 x 39 = 23-73, 52 x 40 = 24-40, 52 x 41 = 25-7, 52 x 42 = 25-59, 52 x 43 = 26-26, 52 x 44 = 26-78, 52 x 45 = 27-45, 52 x 46 = 28-12, 52 x 47 = 28-64, 52 x 48 = 29-31, 52 x 49 = 29-83, 52 x 50 = 30-50, 52 x 51 = 31-17, 52 x 52 = 31-69, 52 x 53 = 32-36, 52 x 54 = 33-3, 52 x 55 = 33-55, 52 x 56 = 34-22, 52 x 57 = 34-74, 52 x 58 = 35-41, 52 x 59 = 36-8, 52 x 60 = 36-60, 52 x 61 = 37-27, 52 x 62 = 37-79, 52 x 63 = 38-46, 52 x 64 = 39-13, 52 x 65 = 39-65, 52 x 66 = 40-32, 52 x 67 = 40-84, 52 x 68 = 41-51, 52 x 69 = 42-18, 52 x 70 = 42-70, 52 x 71 = 43-37, 52 x 72 = 44-4, 52 x 73 = 44-56, 52 x 74 = 45-23, 52 x 75 = 45-75, 52 x 76 = 46-42, 52 x 77 = 47-9, 52 x 78 = 47-61, 52 x 79 = 48-28, 52 x 80 = 48-80, 52 x 81 = 49-47, 52 x 82 = 50-14, 52 x 83 = 50-66, 52 x 84 = 51-33, 
53 x 1 = 0-53, 53 x 2 = 1-21, 53 x 3 = 1-74, 53 x 4 = 2-42, 53 x 5 = 3-10, 53 x 6 = 3-63, 53 x 7 = 4-31, 53 x 8 = 4-84, 53 x 9 = 5-52, 53 x 10 = 6-20, 53 x 11 = 6-73, 53 x 12 = 7-41, 53 x 13 = 8-9, 53 x 14 = 8-62, 53 x 15 = 9-30, 53 x 16 = 9-83, 53 x 17 = 10-51, 53 x 18 = 11-19, 53 x 19 = 11-72, 53 x 20 = 12-40, 53 x 21 = 13-8, 53 x 22 = 13-61, 53 x 23 = 14-29, 53 x 24 = 14-82, 53 x 25 = 15-50, 53 x 26 = 16-18, 53 x 27 = 16-71, 53 x 28 = 17-39, 53 x 29 = 18-7, 53 x 30 = 18-60, 53 x 31 = 19-28, 53 x 32 = 19-81, 53 x 33 = 20-49, 53 x 34 = 21-17, 53 x 35 = 21-70, 53 x 36 = 22-38, 53 x 37 = 23-6, 53 x 38 = 23-59, 53 x 39 = 24-27, 53 x 40 = 24-80, 53 x 41 = 25-48, 53 x 42 = 26-16, 53 x 43 = 26-69, 53 x 44 = 27-37, 53 x 45 = 28-5, 53 x 46 = 28-58, 53 x 47 = 29-26, 53 x 48 = 29-79, 53 x 49 = 30-47, 53 x 50 = 31-15, 53 x 51 = 31-68, 53 x 52 = 32-36, 53 x 53 = 33-4, 53 x 54 = 33-57, 53 x 55 = 34-25, 53 x 56 = 34-78, 53 x 57 = 35-46, 53 x 58 = 36-14, 53 x 59 = 36-67, 53 x 60 = 37-35, 53 x 61 = 38-3, 53 x 62 = 38-56, 53 x 63 = 39-24, 53 x 64 = 39-77, 53 x 65 = 40-45, 53 x 66 = 41-13, 53 x 67 = 41-66, 53 x 68 = 42-34, 53 x 69 = 43-2, 53 x 70 = 43-55, 53 x 71 = 44-23, 53 x 72 = 44-76, 53 x 73 = 45-44, 53 x 74 = 46-12, 53 x 75 = 46-65, 53 x 76 = 47-33, 53 x 77 = 48-1, 53 x 78 = 48-54, 53 x 79 = 49-22, 53 x 80 = 49-75, 53 x 81 = 50-43, 53 x 82 = 51-11, 53 x 83 = 51-64, 53 x 84 = 52-32, 
54 x 1 = 0-54, 54 x 2 = 1-23, 54 x 3 = 1-77, 54 x 4 = 2-46, 54 x 5 = 3-15, 54 x 6 = 3-69, 54 x 7 = 4-38, 54 x 8 = 5-7, 54 x 9 = 5-61, 54 x 10 = 6-30, 54 x 11 = 6-84, 54 x 12 = 7-53, 54 x 13 = 8-22, 54 x 14 = 8-76, 54 x 15 = 9-45, 54 x 16 = 10-14, 54 x 17 = 10-68, 54 x 18 = 11-37, 54 x 19 = 12-6, 54 x 20 = 12-60, 54 x 21 = 13-29, 54 x 22 = 13-83, 54 x 23 = 14-52, 54 x 24 = 15-21, 54 x 25 = 15-75, 54 x 26 = 16-44, 54 x 27 = 17-13, 54 x 28 = 17-67, 54 x 29 = 18-36, 54 x 30 = 19-5, 54 x 31 = 19-59, 54 x 32 = 20-28, 54 x 33 = 20-82, 54 x 34 = 21-51, 54 x 35 = 22-20, 54 x 36 = 22-74, 54 x 37 = 23-43, 54 x 38 = 24-12, 54 x 39 = 24-66, 54 x 40 = 25-35, 54 x 41 = 26-4, 54 x 42 = 26-58, 54 x 43 = 27-27, 54 x 44 = 27-81, 54 x 45 = 28-50, 54 x 46 = 29-19, 54 x 47 = 29-73, 54 x 48 = 30-42, 54 x 49 = 31-11, 54 x 50 = 31-65, 54 x 51 = 32-34, 54 x 52 = 33-3, 54 x 53 = 33-57, 54 x 54 = 34-26, 54 x 55 = 34-80, 54 x 56 = 35-49, 54 x 57 = 36-18, 54 x 58 = 36-72, 54 x 59 = 37-41, 54 x 60 = 38-10, 54 x 61 = 38-64, 54 x 62 = 39-33, 54 x 63 = 40-2, 54 x 64 = 40-56, 54 x 65 = 41-25, 54 x 66 = 41-79, 54 x 67 = 42-48, 54 x 68 = 43-17, 54 x 69 = 43-71, 54 x 70 = 44-40, 54 x 71 = 45-9, 54 x 72 = 45-63, 54 x 73 = 46-32, 54 x 74 = 47-1, 54 x 75 = 47-55, 54 x 76 = 48-24, 54 x 77 = 48-78, 54 x 78 = 49-47, 54 x 79 = 50-16, 54 x 80 = 50-70, 54 x 81 = 51-39, 54 x 82 = 52-8, 54 x 83 = 52-62, 54 x 84 = 53-31, 
55 x 1 = 0-55, 55 x 2 = 1-25, 55 x 3 = 1-80, 55 x 4 = 2-50, 55 x 5 = 3-20, 55 x 6 = 3-75, 55 x 7 = 4-45, 55 x 8 = 5-15, 55 x 9 = 5-70, 55 x 10 = 6-40, 55 x 11 = 7-10, 55 x 12 = 7-65, 55 x 13 = 8-35, 55 x 14 = 9-5, 55 x 15 = 9-60, 55 x 16 = 10-30, 55 x 17 = 11-0, 55 x 18 = 11-55, 55 x 19 = 12-25, 55 x 20 = 12-80, 55 x 21 = 13-50, 55 x 22 = 14-20, 55 x 23 = 14-75, 55 x 24 = 15-45, 55 x 25 = 16-15, 55 x 26 = 16-70, 55 x 27 = 17-40, 55 x 28 = 18-10, 55 x 29 = 18-65, 55 x 30 = 19-35, 55 x 31 = 20-5, 55 x 32 = 20-60, 55 x 33 = 21-30, 55 x 34 = 22-0, 55 x 35 = 22-55, 55 x 36 = 23-25, 55 x 37 = 23-80, 55 x 38 = 24-50, 55 x 39 = 25-20, 55 x 40 = 25-75, 55 x 41 = 26-45, 55 x 42 = 27-15, 55 x 43 = 27-70, 55 x 44 = 28-40, 55 x 45 = 29-10, 55 x 46 = 29-65, 55 x 47 = 30-35, 55 x 48 = 31-5, 55 x 49 = 31-60, 55 x 50 = 32-30, 55 x 51 = 33-0, 55 x 52 = 33-55, 55 x 53 = 34-25, 55 x 54 = 34-80, 55 x 55 = 35-50, 55 x 56 = 36-20, 55 x 57 = 36-75, 55 x 58 = 37-45, 55 x 59 = 38-15, 55 x 60 = 38-70, 55 x 61 = 39-40, 55 x 62 = 40-10, 55 x 63 = 40-65, 55 x 64 = 41-35, 55 x 65 = 42-5, 55 x 66 = 42-60, 55 x 67 = 43-30, 55 x 68 = 44-0, 55 x 69 = 44-55, 55 x 70 = 45-25, 55 x 71 = 45-80, 55 x 72 = 46-50, 55 x 73 = 47-20, 55 x 74 = 47-75, 55 x 75 = 48-45, 55 x 76 = 49-15, 55 x 77 = 49-70, 55 x 78 = 50-40, 55 x 79 = 51-10, 55 x 80 = 51-65, 55 x 81 = 52-35, 55 x 82 = 53-5, 55 x 83 = 53-60, 55 x 84 = 54-30, 
56 x 1 = 0-56, 56 x 2 = 1-27, 56 x 3 = 1-83, 56 x 4 = 2-54, 56 x 5 = 3-25, 56 x 6 = 3-81, 56 x 7 = 4-52, 56 x 8 = 5-23, 56 x 9 = 5-79, 56 x 10 = 6-50, 56 x 11 = 7-21, 56 x 12 = 7-77, 56 x 13 = 8-48, 56 x 14 = 9-19, 56 x 15 = 9-75, 56 x 16 = 10-46, 56 x 17 = 11-17, 56 x 18 = 11-73, 56 x 19 = 12-44, 56 x 20 = 13-15, 56 x 21 = 13-71, 56 x 22 = 14-42, 56 x 23 = 15-13, 56 x 24 = 15-69, 56 x 25 = 16-40, 56 x 26 = 17-11, 56 x 27 = 17-67, 56 x 28 = 18-38, 56 x 29 = 19-9, 56 x 30 = 19-65, 56 x 31 = 20-36, 56 x 32 = 21-7, 56 x 33 = 21-63, 56 x 34 = 22-34, 56 x 35 = 23-5, 56 x 36 = 23-61, 56 x 37 = 24-32, 56 x 38 = 25-3, 56 x 39 = 25-59, 56 x 40 = 26-30, 56 x 41 = 27-1, 56 x 42 = 27-57, 56 x 43 = 28-28, 56 x 44 = 28-84, 56 x 45 = 29-55, 56 x 46 = 30-26, 56 x 47 = 30-82, 56 x 48 = 31-53, 56 x 49 = 32-24, 56 x 50 = 32-80, 56 x 51 = 33-51, 56 x 52 = 34-22, 56 x 53 = 34-78, 56 x 54 = 35-49, 56 x 55 = 36-20, 56 x 56 = 36-76, 56 x 57 = 37-47, 56 x 58 = 38-18, 56 x 59 = 38-74, 56 x 60 = 39-45, 56 x 61 = 40-16, 56 x 62 = 40-72, 56 x 63 = 41-43, 56 x 64 = 42-14, 56 x 65 = 42-70, 56 x 66 = 43-41, 56 x 67 = 44-12, 56 x 68 = 44-68, 56 x 69 = 45-39, 56 x 70 = 46-10, 56 x 71 = 46-66, 56 x 72 = 47-37, 56 x 73 = 48-8, 56 x 74 = 48-64, 56 x 75 = 49-35, 56 x 76 = 50-6, 56 x 77 = 50-62, 56 x 78 = 51-33, 56 x 79 = 52-4, 56 x 80 = 52-60, 56 x 81 = 53-31, 56 x 82 = 54-2, 56 x 83 = 54-58, 56 x 84 = 55-29, 
57 x 1 = 0-57, 57 x 2 = 1-29, 57 x 3 = 2-1, 57 x 4 = 2-58, 57 x 5 = 3-30, 57 x 6 = 4-2, 57 x 7 = 4-59, 57 x 8 = 5-31, 57 x 9 = 6-3, 57 x 10 = 6-60, 57 x 11 = 7-32, 57 x 12 = 8-4, 57 x 13 = 8-61, 57 x 14 = 9-33, 57 x 15 = 10-5, 57 x 16 = 10-62, 57 x 17 = 11-34, 57 x 18 = 12-6, 57 x 19 = 12-63, 57 x 20 = 13-35, 57 x 21 = 14-7, 57 x 22 = 14-64, 57 x 23 = 15-36, 57 x 24 = 16-8, 57 x 25 = 16-65, 57 x 26 = 17-37, 57 x 27 = 18-9, 57 x 28 = 18-66, 57 x 29 = 19-38, 57 x 30 = 20-10, 57 x 31 = 20-67, 57 x 32 = 21-39, 57 x 33 = 22-11, 57 x 34 = 22-68, 57 x 35 = 23-40, 57 x 36 = 24-12, 57 x 37 = 24-69, 57 x 38 = 25-41, 57 x 39 = 26-13, 57 x 40 = 26-70, 57 x 41 = 27-42, 57 x 42 = 28-14, 57 x 43 = 28-71, 57 x 44 = 29-43, 57 x 45 = 30-15, 57 x 46 = 30-72, 57 x 47 = 31-44, 57 x 48 = 32-16, 57 x 49 = 32-73, 57 x 50 = 33-45, 57 x 51 = 34-17, 57 x 52 = 34-74, 57 x 53 = 35-46, 57 x 54 = 36-18, 57 x 55 = 36-75, 57 x 56 = 37-47, 57 x 57 = 38-19, 57 x 58 = 38-76, 57 x 59 = 39-48, 57 x 60 = 40-20, 57 x 61 = 40-77, 57 x 62 = 41-49, 57 x 63 = 42-21, 57 x 64 = 42-78, 57 x 65 = 43-50, 57 x 66 = 44-22, 57 x 67 = 44-79, 57 x 68 = 45-51, 57 x 69 = 46-23, 57 x 70 = 46-80, 57 x 71 = 47-52, 57 x 72 = 48-24, 57 x 73 = 48-81, 57 x 74 = 49-53, 57 x 75 = 50-25, 57 x 76 = 50-82, 57 x 77 = 51-54, 57 x 78 = 52-26, 57 x 79 = 52-83, 57 x 80 = 53-55, 57 x 81 = 54-27, 57 x 82 = 54-84, 57 x 83 = 55-56, 57 x 84 = 56-28, 
58 x 1 = 0-58, 58 x 2 = 1-31, 58 x 3 = 2-4, 58 x 4 = 2-62, 58 x 5 = 3-35, 58 x 6 = 4-8, 58 x 7 = 4-66, 58 x 8 = 5-39, 58 x 9 = 6-12, 58 x 10 = 6-70, 58 x 11 = 7-43, 58 x 12 = 8-16, 58 x 13 = 8-74, 58 x 14 = 9-47, 58 x 15 = 10-20, 58 x 16 = 10-78, 58 x 17 = 11-51, 58 x 18 = 12-24, 58 x 19 = 12-82, 58 x 20 = 13-55, 58 x 21 = 14-28, 58 x 22 = 15-1, 58 x 23 = 15-59, 58 x 24 = 16-32, 58 x 25 = 17-5, 58 x 26 = 17-63, 58 x 27 = 18-36, 58 x 28 = 19-9, 58 x 29 = 19-67, 58 x 30 = 20-40, 58 x 31 = 21-13, 58 x 32 = 21-71, 58 x 33 = 22-44, 58 x 34 = 23-17, 58 x 35 = 23-75, 58 x 36 = 24-48, 58 x 37 = 25-21, 58 x 38 = 25-79, 58 x 39 = 26-52, 58 x 40 = 27-25, 58 x 41 = 27-83, 58 x 42 = 28-56, 58 x 43 = 29-29, 58 x 44 = 30-2, 58 x 45 = 30-60, 58 x 46 = 31-33, 58 x 47 = 32-6, 58 x 48 = 32-64, 58 x 49 = 33-37, 58 x 50 = 34-10, 58 x 51 = 34-68, 58 x 52 = 35-41, 58 x 53 = 36-14, 58 x 54 = 36-72, 58 x 55 = 37-45, 58 x 56 = 38-18, 58 x 57 = 38-76, 58 x 58 = 39-49, 58 x 59 = 40-22, 58 x 60 = 40-80, 58 x 61 = 41-53, 58 x 62 = 42-26, 58 x 63 = 42-84, 58 x 64 = 43-57, 58 x 65 = 44-30, 58 x 66 = 45-3, 58 x 67 = 45-61, 58 x 68 = 46-34, 58 x 69 = 47-7, 58 x 70 = 47-65, 58 x 71 = 48-38, 58 x 72 = 49-11, 58 x 73 = 49-69, 58 x 74 = 50-42, 58 x 75 = 51-15, 58 x 76 = 51-73, 58 x 77 = 52-46, 58 x 78 = 53-19, 58 x 79 = 53-77, 58 x 80 = 54-50, 58 x 81 = 55-23, 58 x 82 = 55-81, 58 x 83 = 56-54, 58 x 84 = 57-27, 
