77 x 1 = 0-77, 77 x 2 = 1-62, 77 x 3 = 2-47, 77 x 4 = 3-32, 77 x 5 = 4-17, 77 x 6 = 5-2, 77 x 7 = 5-79, 77 x 8 = 6-64, 77 x 9 = 7-49, 77 x 10 = 8-34, 77 x 11 = 9-19, 77 x 12 = 10-4, 77 x 13 = 10-81, 77 x 14 = 11-66, 77 x 15 = 12-51, 77 x 16 = 13-36, 77 x 17 = 14-21, 77 x 18 = 15-6, 77 x 19 = 15-83, 77 x 20 = 16-68, 77 x 21 = 17-53, 77 x 22 = 18-38, 77 x 23 = 19-23, 77 x 24 = 20-8, 77 x 25 = 20-85, 77 x 26 = 21-70, 77 x 27 = 22-55, 77 x 28 = 23-40, 77 x 29 = 24-25, 77 x 30 = 25-10, 77 x 31 = 25-87, 77 x 32 = 26-72, 77 x 33 = 27-57, 77 x 34 = 28-42, 77 x 35 = 29-27, 77 x 36 = 30-12, 77 x 37 = 30-89, 77 x 38 = 31-74, 77 x 39 = 32-59, 77 x 40 = 33-44, 77 x 41 = 34-29, 77 x 42 = 35-14, 77 x 43 = 35-91, 77 x 44 = 36-76, 77 x 45 = 37-61, 77 x 46 = 38-46, 77 x 47 = 39-31, 77 x 48 = 40-16, 77 x 49 = 41-1, 77 x 50 = 41-78, 77 x 51 = 42-63, 77 x 52 = 43-48, 77 x 53 = 44-33, 77 x 54 = 45-18, 77 x 55 = 46-3, 77 x 56 = 46-80, 77 x 57 = 47-65, 77 x 58 = 48-50, 77 x 59 = 49-35, 77 x 60 = 50-20, 77 x 61 = 51-5, 77 x 62 = 51-82, 77 x 63 = 52-67, 77 x 64 = 53-52, 77 x 65 = 54-37, 77 x 66 = 55-22, 77 x 67 = 56-7, 77 x 68 = 56-84, 77 x 69 = 57-69, 77 x 70 = 58-54, 77 x 71 = 59-39, 77 x 72 = 60-24, 77 x 73 = 61-9, 77 x 74 = 61-86, 77 x 75 = 62-71, 77 x 76 = 63-56, 77 x 77 = 64-41, 77 x 78 = 65-26, 77 x 79 = 66-11, 77 x 80 = 66-88, 77 x 81 = 67-73, 77 x 82 = 68-58, 77 x 83 = 69-43, 77 x 84 = 70-28, 77 x 85 = 71-13, 77 x 86 = 71-90, 77 x 87 = 72-75, 77 x 88 = 73-60, 77 x 89 = 74-45, 77 x 90 = 75-30, 77 x 91 = 76-15, 
78 x 1 = 0-78, 78 x 2 = 1-64, 78 x 3 = 2-50, 78 x 4 = 3-36, 78 x 5 = 4-22, 78 x 6 = 5-8, 78 x 7 = 5-86, 78 x 8 = 6-72, 78 x 9 = 7-58, 78 x 10 = 8-44, 78 x 11 = 9-30, 78 x 12 = 10-16, 78 x 13 = 11-2, 78 x 14 = 11-80, 78 x 15 = 12-66, 78 x 16 = 13-52, 78 x 17 = 14-38, 78 x 18 = 15-24, 78 x 19 = 16-10, 78 x 20 = 16-88, 78 x 21 = 17-74, 78 x 22 = 18-60, 78 x 23 = 19-46, 78 x 24 = 20-32, 78 x 25 = 21-18, 78 x 26 = 22-4, 78 x 27 = 22-82, 78 x 28 = 23-68, 78 x 29 = 24-54, 78 x 30 = 25-40, 78 x 31 = 26-26, 78 x 32 = 27-12, 78 x 33 = 27-90, 78 x 34 = 28-76, 78 x 35 = 29-62, 78 x 36 = 30-48, 78 x 37 = 31-34, 78 x 38 = 32-20, 78 x 39 = 33-6, 78 x 40 = 33-84, 78 x 41 = 34-70, 78 x 42 = 35-56, 78 x 43 = 36-42, 78 x 44 = 37-28, 78 x 45 = 38-14, 78 x 46 = 39-0, 78 x 47 = 39-78, 78 x 48 = 40-64, 78 x 49 = 41-50, 78 x 50 = 42-36, 78 x 51 = 43-22, 78 x 52 = 44-8, 78 x 53 = 44-86, 78 x 54 = 45-72, 78 x 55 = 46-58, 78 x 56 = 47-44, 78 x 57 = 48-30, 78 x 58 = 49-16, 78 x 59 = 50-2, 78 x 60 = 50-80, 78 x 61 = 51-66, 78 x 62 = 52-52, 78 x 63 = 53-38, 78 x 64 = 54-24, 78 x 65 = 55-10, 78 x 66 = 55-88, 78 x 67 = 56-74, 78 x 68 = 57-60, 78 x 69 = 58-46, 78 x 70 = 59-32, 78 x 71 = 60-18, 78 x 72 = 61-4, 78 x 73 = 61-82, 78 x 74 = 62-68, 78 x 75 = 63-54, 78 x 76 = 64-40, 78 x 77 = 65-26, 78 x 78 = 66-12, 78 x 79 = 66-90, 78 x 80 = 67-76, 78 x 81 = 68-62, 78 x 82 = 69-48, 78 x 83 = 70-34, 78 x 84 = 71-20, 78 x 85 = 72-6, 78 x 86 = 72-84, 78 x 87 = 73-70, 78 x 88 = 74-56, 78 x 89 = 75-42, 78 x 90 = 76-28, 78 x 91 = 77-14, 
79 x 1 = 0-79, 79 x 2 = 1-66, 79 x 3 = 2-53, 79 x 4 = 3-40, 79 x 5 = 4-27, 79 x 6 = 5-14, 79 x 7 = 6-1, 79 x 8 = 6-80, 79 x 9 = 7-67, 79 x 10 = 8-54, 79 x 11 = 9-41, 79 x 12 = 10-28, 79 x 13 = 11-15, 79 x 14 = 12-2, 79 x 15 = 12-81, 79 x 16 = 13-68, 79 x 17 = 14-55, 79 x 18 = 15-42, 79 x 19 = 16-29, 79 x 20 = 17-16, 79 x 21 = 18-3, 79 x 22 = 18-82, 79 x 23 = 19-69, 79 x 24 = 20-56, 79 x 25 = 21-43, 79 x 26 = 22-30, 79 x 27 = 23-17, 79 x 28 = 24-4, 79 x 29 = 24-83, 79 x 30 = 25-70, 79 x 31 = 26-57, 79 x 32 = 27-44, 79 x 33 = 28-31, 79 x 34 = 29-18, 79 x 35 = 30-5, 79 x 36 = 30-84, 79 x 37 = 31-71, 79 x 38 = 32-58, 79 x 39 = 33-45, 79 x 40 = 34-32, 79 x 41 = 35-19, 79 x 42 = 36-6, 79 x 43 = 36-85, 79 x 44 = 37-72, 79 x 45 = 38-59, 79 x 46 = 39-46, 79 x 47 = 40-33, 79 x 48 = 41-20, 79 x 49 = 42-7, 79 x 50 = 42-86, 79 x 51 = 43-73, 79 x 52 = 44-60, 79 x 53 = 45-47, 79 x 54 = 46-34, 79 x 55 = 47-21, 79 x 56 = 48-8, 79 x 57 = 48-87, 79 x 58 = 49-74, 79 x 59 = 50-61, 79 x 60 = 51-48, 79 x 61 = 52-35, 79 x 62 = 53-22, 79 x 63 = 54-9, 79 x 64 = 54-88, 79 x 65 = 55-75, 79 x 66 = 56-62, 79 x 67 = 57-49, 79 x 68 = 58-36, 79 x 69 = 59-23, 79 x 70 = 60-10, 79 x 71 = 60-89, 79 x 72 = 61-76, 79 x 73 = 62-63, 79 x 74 = 63-50, 79 x 75 = 64-37, 79 x 76 = 65-24, 79 x 77 = 66-11, 79 x 78 = 66-90, 79 x 79 = 67-77, 79 x 80 = 68-64, 79 x 81 = 69-51, 79 x 82 = 70-38, 79 x 83 = 71-25, 79 x 84 = 72-12, 79 x 85 = 72-91, 79 x 86 = 73-78, 79 x 87 = 74-65, 79 x 88 = 75-52, 79 x 89 = 76-39, 79 x 90 = 77-26, 79 x 91 = 78-13, 
80 x 1 = 0-80, 80 x 2 = 1-68, 80 x 3 = 2-56, 80 x 4 = 3-44, 80 x 5 = 4-32, 80 x 6 = 5-20, 80 x 7 = 6-8, 80 x 8 = 6-88, 80 x 9 = 7-76, 80 x 10 = 8-64, 80 x 11 = 9-52, 80 x 12 = 10-40, 80 x 13 = 11-28, 80 x 14 = 12-16, 80 x 15 = 13-4, 80 x 16 = 13-84, 80 x 17 = 14-72, 80 x 18 = 15-60, 80 x 19 = 16-48, 80 x 20 = 17-36, 80 x 21 = 18-24, 80 x 22 = 19-12, 80 x 23 = 20-0, 80 x 24 = 20-80, 80 x 25 = 21-68, 80 x 26 = 22-56, 80 x 27 = 23-44, 80 x 28 = 24-32, 80 x 29 = 25-20, 80 x 30 = 26-8, 80 x 31 = 26-88, 80 x 32 = 27-76, 80 x 33 = 28-64, 80 x 34 = 29-52, 80 x 35 = 30-40, 80 x 36 = 31-28, 80 x 37 = 32-16, 80 x 38 = 33-4, 80 x 39 = 33-84, 80 x 40 = 34-72, 80 x 41 = 35-60, 80 x 42 = 36-48, 80 x 43 = 37-36, 80 x 44 = 38-24, 80 x 45 = 39-12, 80 x 46 = 40-0, 80 x 47 = 40-80, 80 x 48 = 41-68, 80 x 49 = 42-56, 80 x 50 = 43-44, 80 x 51 = 44-32, 80 x 52 = 45-20, 80 x 53 = 46-8, 80 x 54 = 46-88, 80 x 55 = 47-76, 80 x 56 = 48-64, 80 x 57 = 49-52, 80 x 58 = 50-40, 80 x 59 = 51-28, 80 x 60 = 52-16, 80 x 61 = 53-4, 80 x 62 = 53-84, 80 x 63 = 54-72, 80 x 64 = 55-60, 80 x 65 = 56-48, 80 x 66 = 57-36, 80 x 67 = 58-24, 80 x 68 = 59-12, 80 x 69 = 60-0, 80 x 70 = 60-80, 80 x 71 = 61-68, 80 x 72 = 62-56, 80 x 73 = 63-44, 80 x 74 = 64-32, 80 x 75 = 65-20, 80 x 76 = 66-8, 80 x 77 = 66-88, 80 x 78 = 67-76, 80 x 79 = 68-64, 80 x 80 = 69-52, 80 x 81 = 70-40, 80 x 82 = 71-28, 80 x 83 = 72-16, 80 x 84 = 73-4, 80 x 85 = 73-84, 80 x 86 = 74-72, 80 x 87 = 75-60, 80 x 88 = 76-48, 80 x 89 = 77-36, 80 x 90 = 78-24, 80 x 91 = 79-12, 
81 x 1 = 0-81, 81 x 2 = 1-70, 81 x 3 = 2-59, 81 x 4 = 3-48, 81 x 5 = 4-37, 81 x 6 = 5-26, 81 x 7 = 6-15, 81 x 8 = 7-4, 81 x 9 = 7-85, 81 x 10 = 8-74, 81 x 11 = 9-63, 81 x 12 = 10-52, 81 x 13 = 11-41, 81 x 14 = 12-30, 81 x 15 = 13-19, 81 x 16 = 14-8, 81 x 17 = 14-89, 81 x 18 = 15-78, 81 x 19 = 16-67, 81 x 20 = 17-56, 81 x 21 = 18-45, 81 x 22 = 19-34, 81 x 23 = 20-23, 81 x 24 = 21-12, 81 x 25 = 22-1, 81 x 26 = 22-82, 81 x 27 = 23-71, 81 x 28 = 24-60, 81 x 29 = 25-49, 81 x 30 = 26-38, 81 x 31 = 27-27, 81 x 32 = 28-16, 81 x 33 = 29-5, 81 x 34 = 29-86, 81 x 35 = 30-75, 81 x 36 = 31-64, 81 x 37 = 32-53, 81 x 38 = 33-42, 81 x 39 = 34-31, 81 x 40 = 35-20, 81 x 41 = 36-9, 81 x 42 = 36-90, 81 x 43 = 37-79, 81 x 44 = 38-68, 81 x 45 = 39-57, 81 x 46 = 40-46, 81 x 47 = 41-35, 81 x 48 = 42-24, 81 x 49 = 43-13, 81 x 50 = 44-2, 81 x 51 = 44-83, 81 x 52 = 45-72, 81 x 53 = 46-61, 81 x 54 = 47-50, 81 x 55 = 48-39, 81 x 56 = 49-28, 81 x 57 = 50-17, 81 x 58 = 51-6, 81 x 59 = 51-87, 81 x 60 = 52-76, 81 x 61 = 53-65, 81 x 62 = 54-54, 81 x 63 = 55-43, 81 x 64 = 56-32, 81 x 65 = 57-21, 81 x 66 = 58-10, 81 x 67 = 58-91, 81 x 68 = 59-80, 81 x 69 = 60-69, 81 x 70 = 61-58, 81 x 71 = 62-47, 81 x 72 = 63-36, 81 x 73 = 64-25, 81 x 74 = 65-14, 81 x 75 = 66-3, 81 x 76 = 66-84, 81 x 77 = 67-73, 81 x 78 = 68-62, 81 x 79 = 69-51, 81 x 80 = 70-40, 81 x 81 = 71-29, 81 x 82 = 72-18, 81 x 83 = 73-7, 81 x 84 = 73-88, 81 x 85 = 74-77, 81 x 86 = 75-66, 81 x 87 = 76-55, 81 x 88 = 77-44, 81 x 89 = 78-33, 81 x 90 = 79-22, 81 x 91 = 80-11, 
82 x 1 = 0-82, 82 x 2 = 1-72, 82 x 3 = 2-62, 82 x 4 = 3-52, 82 x 5 = 4-42, 82 x 6 = 5-32, 82 x 7 = 6-22, 82 x 8 = 7-12, 82 x 9 = 8-2, 82 x 10 = 8-84, 82 x 11 = 9-74, 82 x 12 = 10-64, 82 x 13 = 11-54, 82 x 14 = 12-44, 82 x 15 = 13-34, 82 x 16 = 14-24, 82 x 17 = 15-14, 82 x 18 = 16-4, 82 x 19 = 16-86, 82 x 20 = 17-76, 82 x 21 = 18-66, 82 x 22 = 19-56, 82 x 23 = 20-46, 82 x 24 = 21-36, 82 x 25 = 22-26, 82 x 26 = 23-16, 82 x 27 = 24-6, 82 x 28 = 24-88, 82 x 29 = 25-78, 82 x 30 = 26-68, 82 x 31 = 27-58, 82 x 32 = 28-48, 82 x 33 = 29-38, 82 x 34 = 30-28, 82 x 35 = 31-18, 82 x 36 = 32-8, 82 x 37 = 32-90, 82 x 38 = 33-80, 82 x 39 = 34-70, 82 x 40 = 35-60, 82 x 41 = 36-50, 82 x 42 = 37-40, 82 x 43 = 38-30, 82 x 44 = 39-20, 82 x 45 = 40-10, 82 x 46 = 41-0, 82 x 47 = 41-82, 82 x 48 = 42-72, 82 x 49 = 43-62, 82 x 50 = 44-52, 82 x 51 = 45-42, 82 x 52 = 46-32, 82 x 53 = 47-22, 82 x 54 = 48-12, 82 x 55 = 49-2, 82 x 56 = 49-84, 82 x 57 = 50-74, 82 x 58 = 51-64, 82 x 59 = 52-54, 82 x 60 = 53-44, 82 x 61 = 54-34, 82 x 62 = 55-24, 82 x 63 = 56-14, 82 x 64 = 57-4, 82 x 65 = 57-86, 82 x 66 = 58-76, 82 x 67 = 59-66, 82 x 68 = 60-56, 82 x 69 = 61-46, 82 x 70 = 62-36, 82 x 71 = 63-26, 82 x 72 = 64-16, 82 x 73 = 65-6, 82 x 74 = 65-88, 82 x 75 = 66-78, 82 x 76 = 67-68, 82 x 77 = 68-58, 82 x 78 = 69-48, 82 x 79 = 70-38, 82 x 80 = 71-28, 82 x 81 = 72-18, 82 x 82 = 73-8, 82 x 83 = 73-90, 82 x 84 = 74-80, 82 x 85 = 75-70, 82 x 86 = 76-60, 82 x 87 = 77-50, 82 x 88 = 78-40, 82 x 89 = 79-30, 82 x 90 = 80-20, 82 x 91 = 81-10, 
83 x 1 = 0-83, 83 x 2 = 1-74, 83 x 3 = 2-65, 83 x 4 = 3-56, 83 x 5 = 4-47, 83 x 6 = 5-38, 83 x 7 = 6-29, 83 x 8 = 7-20, 83 x 9 = 8-11, 83 x 10 = 9-2, 83 x 11 = 9-85, 83 x 12 = 10-76, 83 x 13 = 11-67, 83 x 14 = 12-58, 83 x 15 = 13-49, 83 x 16 = 14-40, 83 x 17 = 15-31, 83 x 18 = 16-22, 83 x 19 = 17-13, 83 x 20 = 18-4, 83 x 21 = 18-87, 83 x 22 = 19-78, 83 x 23 = 20-69, 83 x 24 = 21-60, 83 x 25 = 22-51, 83 x 26 = 23-42, 83 x 27 = 24-33, 83 x 28 = 25-24, 83 x 29 = 26-15, 83 x 30 = 27-6, 83 x 31 = 27-89, 83 x 32 = 28-80, 83 x 33 = 29-71, 83 x 34 = 30-62, 83 x 35 = 31-53, 83 x 36 = 32-44, 83 x 37 = 33-35, 83 x 38 = 34-26, 83 x 39 = 35-17, 83 x 40 = 36-8, 83 x 41 = 36-91, 83 x 42 = 37-82, 83 x 43 = 38-73, 83 x 44 = 39-64, 83 x 45 = 40-55, 83 x 46 = 41-46, 83 x 47 = 42-37, 83 x 48 = 43-28, 83 x 49 = 44-19, 83 x 50 = 45-10, 83 x 51 = 46-1, 83 x 52 = 46-84, 83 x 53 = 47-75, 83 x 54 = 48-66, 83 x 55 = 49-57, 83 x 56 = 50-48, 83 x 57 = 51-39, 83 x 58 = 52-30, 83 x 59 = 53-21, 83 x 60 = 54-12, 83 x 61 = 55-3, 83 x 62 = 55-86, 83 x 63 = 56-77, 83 x 64 = 57-68, 83 x 65 = 58-59, 83 x 66 = 59-50, 83 x 67 = 60-41, 83 x 68 = 61-32, 83 x 69 = 62-23, 83 x 70 = 63-14, 83 x 71 = 64-5, 83 x 72 = 64-88, 83 x 73 = 65-79, 83 x 74 = 66-70, 83 x 75 = 67-61, 83 x 76 = 68-52, 83 x 77 = 69-43, 83 x 78 = 70-34, 83 x 79 = 71-25, 83 x 80 = 72-16, 83 x 81 = 73-7, 83 x 82 = 73-90, 83 x 83 = 74-81, 83 x 84 = 75-72, 83 x 85 = 76-63, 83 x 86 = 77-54, 83 x 87 = 78-45, 83 x 88 = 79-36, 83 x 89 = 80-27, 83 x 90 = 81-18, 83 x 91 = 82-9, 
84 x 1 = 0-84, 84 x 2 = 1-76, 84 x 3 = 2-68, 84 x 4 = 3-60, 84 x 5 = 4-52, 84 x 6 = 5-44, 84 x 7 = 6-36, 84 x 8 = 7-28, 84 x 9 = 8-20, 84 x 10 = 9-12, 84 x 11 = 10-4, 84 x 12 = 10-88, 84 x 13 = 11-80, 84 x 14 = 12-72, 84 x 15 = 13-64, 84 x 16 = 14-56, 84 x 17 = 15-48, 84 x 18 = 16-40, 84 x 19 = 17-32, 84 x 20 = 18-24, 84 x 21 = 19-16, 84 x 22 = 20-8, 84 x 23 = 21-0, 84 x 24 = 21-84, 84 x 25 = 22-76, 84 x 26 = 23-68, 84 x 27 = 24-60, 84 x 28 = 25-52, 84 x 29 = 26-44, 84 x 30 = 27-36, 84 x 31 = 28-28, 84 x 32 = 29-20, 84 x 33 = 30-12, 84 x 34 = 31-4, 84 x 35 = 31-88, 84 x 36 = 32-80, 84 x 37 = 33-72, 84 x 38 = 34-64, 84 x 39 = 35-56, 84 x 40 = 36-48, 84 x 41 = 37-40, 84 x 42 = 38-32, 84 x 43 = 39-24, 84 x 44 = 40-16, 84 x 45 = 41-8, 84 x 46 = 42-0, 84 x 47 = 42-84, 84 x 48 = 43-76, 84 x 49 = 44-68, 84 x 50 = 45-60, 84 x 51 = 46-52, 84 x 52 = 47-44, 84 x 53 = 48-36, 84 x 54 = 49-28, 84 x 55 = 50-20, 84 x 56 = 51-12, 84 x 57 = 52-4, 84 x 58 = 52-88, 84 x 59 = 53-80, 84 x 60 = 54-72, 84 x 61 = 55-64, 84 x 62 = 56-56, 84 x 63 = 57-48, 84 x 64 = 58-40, 84 x 65 = 59-32, 84 x 66 = 60-24, 84 x 67 = 61-16, 84 x 68 = 62-8, 84 x 69 = 63-0, 84 x 70 = 63-84, 84 x 71 = 64-76, 84 x 72 = 65-68, 84 x 73 = 66-60, 84 x 74 = 67-52, 84 x 75 = 68-44, 84 x 76 = 69-36, 84 x 77 = 70-28, 84 x 78 = 71-20, 84 x 79 = 72-12, 84 x 80 = 73-4, 84 x 81 = 73-88, 84 x 82 = 74-80, 84 x 83 = 75-72, 84 x 84 = 76-64, 84 x 85 = 77-56, 84 x 86 = 78-48, 84 x 87 = 79-40, 84 x 88 = 80-32, 84 x 89 = 81-24, 84 x 90 = 82-16, 84 x 91 = 83-8, 
85 x 1 = 0-85, 85 x 2 = 1-78, 85 x 3 = 2-71, 85 x 4 = 3-64, 85 x 5 = 4-57, 85 x 6 = 5-50, 85 x 7 = 6-43, 85 x 8 = 7-36, 85 x 9 = 8-29, 85 x 10 = 9-22, 85 x 11 = 10-15, 85 x 12 = 11-8, 85 x 13 = 12-1, 85 x 14 = 12-86, 85 x 15 = 13-79, 85 x 16 = 14-72, 85 x 17 = 15-65, 85 x 18 = 16-58, 85 x 19 = 17-51, 85 x 20 = 18-44, 85 x 21 = 19-37, 85 x 22 = 20-30, 85 x 23 = 21-23, 85 x 24 = 22-16, 85 x 25 = 23-9, 85 x 26 = 24-2, 85 x 27 = 24-87, 85 x 28 = 25-80, 85 x 29 = 26-73, 85 x 30 = 27-66, 85 x 31 = 28-59, 85 x 32 = 29-52, 85 x 33 = 30-45, 85 x 34 = 31-38, 85 x 35 = 32-31, 85 x 36 = 33-24, 85 x 37 = 34-17, 85 x 38 = 35-10, 85 x 39 = 36-3, 85 x 40 = 36-88, 85 x 41 = 37-81, 85 x 42 = 38-74, 85 x 43 = 39-67, 85 x 44 = 40-60, 85 x 45 = 41-53, 85 x 46 = 42-46, 85 x 47 = 43-39, 85 x 48 = 44-32, 85 x 49 = 45-25, 85 x 50 = 46-18, 85 x 51 = 47-11, 85 x 52 = 48-4, 85 x 53 = 48-89, 85 x 54 = 49-82, 85 x 55 = 50-75, 85 x 56 = 51-68, 85 x 57 = 52-61, 85 x 58 = 53-54, 85 x 59 = 54-47, 85 x 60 = 55-40, 85 x 61 = 56-33, 85 x 62 = 57-26, 85 x 63 = 58-19, 85 x 64 = 59-12, 85 x 65 = 60-5, 85 x 66 = 60-90, 85 x 67 = 61-83, 85 x 68 = 62-76, 85 x 69 = 63-69, 85 x 70 = 64-62, 85 x 71 = 65-55, 85 x 72 = 66-48, 85 x 73 = 67-41, 85 x 74 = 68-34, 85 x 75 = 69-27, 85 x 76 = 70-20, 85 x 77 = 71-13, 85 x 78 = 72-6, 85 x 79 = 72-91, 85 x 80 = 73-84, 85 x 81 = 74-77, 85 x 82 = 75-70, 85 x 83 = 76-63, 85 x 84 = 77-56, 85 x 85 = 78-49, 85 x 86 = 79-42, 85 x 87 = 80-35, 85 x 88 = 81-28, 85 x 89 = 82-21, 85 x 90 = 83-14, 85 x 91 = 84-7, 
86 x 1 = 0-86, 86 x 2 = 1-80, 86 x 3 = 2-74, 86 x 4 = 3-68, 86 x 5 = 4-62, 86 x 6 = 5-56, 86 x 7 = 6-50, 86 x 8 = 7-44, 86 x 9 = 8-38, 86 x 10 = 9-32, 86 x 11 = 10-26, 86 x 12 = 11-20, 86 x 13 = 12-14, 86 x 14 = 13-8, 86 x 15 = 14-2, 86 x 16 = 14-88, 86 x 17 = 15-82, 86 x 18 = 16-76, 86 x 19 = 17-70, 86 x 20 = 18-64, 86 x 21 = 19-58, 86 x 22 = 20-52, 86 x 23 = 21-46, 86 x 24 = 22-40, 86 x 25 = 23-34, 86 x 26 = 24-28, 86 x 27 = 25-22, 86 x 28 = 26-16, 86 x 29 = 27-10, 86 x 30 = 28-4, 86 x 31 = 28-90, 86 x 32 = 29-84, 86 x 33 = 30-78, 86 x 34 = 31-72, 86 x 35 = 32-66, 86 x 36 = 33-60, 86 x 37 = 34-54, 86 x 38 = 35-48, 86 x 39 = 36-42, 86 x 40 = 37-36, 86 x 41 = 38-30, 86 x 42 = 39-24, 86 x 43 = 40-18, 86 x 44 = 41-12, 86 x 45 = 42-6, 86 x 46 = 43-0, 86 x 47 = 43-86, 86 x 48 = 44-80, 86 x 49 = 45-74, 86 x 50 = 46-68, 86 x 51 = 47-62, 86 x 52 = 48-56, 86 x 53 = 49-50, 86 x 54 = 50-44, 86 x 55 = 51-38, 86 x 56 = 52-32, 86 x 57 = 53-26, 86 x 58 = 54-20, 86 x 59 = 55-14, 86 x 60 = 56-8, 86 x 61 = 57-2, 86 x 62 = 57-88, 86 x 63 = 58-82, 86 x 64 = 59-76, 86 x 65 = 60-70, 86 x 66 = 61-64, 86 x 67 = 62-58, 86 x 68 = 63-52, 86 x 69 = 64-46, 86 x 70 = 65-40, 86 x 71 = 66-34, 86 x 72 = 67-28, 86 x 73 = 68-22, 86 x 74 = 69-16, 86 x 75 = 70-10, 86 x 76 = 71-4, 86 x 77 = 71-90, 86 x 78 = 72-84, 86 x 79 = 73-78, 86 x 80 = 74-72, 86 x 81 = 75-66, 86 x 82 = 76-60, 86 x 83 = 77-54, 86 x 84 = 78-48, 86 x 85 = 79-42, 86 x 86 = 80-36, 86 x 87 = 81-30, 86 x 88 = 82-24, 86 x 89 = 83-18, 86 x 90 = 84-12, 86 x 91 = 85-6, 
87 x 1 = 0-87, 87 x 2 = 1-82, 87 x 3 = 2-77, 87 x 4 = 3-72, 87 x 5 = 4-67, 87 x 6 = 5-62, 87 x 7 = 6-57, 87 x 8 = 7-52, 87 x 9 = 8-47, 87 x 10 = 9-42, 87 x 11 = 10-37, 87 x 12 = 11-32, 87 x 13 = 12-27, 87 x 14 = 13-22, 87 x 15 = 14-17, 87 x 16 = 15-12, 87 x 17 = 16-7, 87 x 18 = 17-2, 87 x 19 = 17-89, 87 x 20 = 18-84, 87 x 21 = 19-79, 87 x 22 = 20-74, 87 x 23 = 21-69, 87 x 24 = 22-64, 87 x 25 = 23-59, 87 x 26 = 24-54, 87 x 27 = 25-49, 87 x 28 = 26-44, 87 x 29 = 27-39, 87 x 30 = 28-34, 87 x 31 = 29-29, 87 x 32 = 30-24, 87 x 33 = 31-19, 87 x 34 = 32-14, 87 x 35 = 33-9, 87 x 36 = 34-4, 87 x 37 = 34-91, 87 x 38 = 35-86, 87 x 39 = 36-81, 87 x 40 = 37-76, 87 x 41 = 38-71, 87 x 42 = 39-66, 87 x 43 = 40-61, 87 x 44 = 41-56, 87 x 45 = 42-51, 87 x 46 = 43-46, 87 x 47 = 44-41, 87 x 48 = 45-36, 87 x 49 = 46-31, 87 x 50 = 47-26, 87 x 51 = 48-21, 87 x 52 = 49-16, 87 x 53 = 50-11, 87 x 54 = 51-6, 87 x 55 = 52-1, 87 x 56 = 52-88, 87 x 57 = 53-83, 87 x 58 = 54-78, 87 x 59 = 55-73, 87 x 60 = 56-68, 87 x 61 = 57-63, 87 x 62 = 58-58, 87 x 63 = 59-53, 87 x 64 = 60-48, 87 x 65 = 61-43, 87 x 66 = 62-38, 87 x 67 = 63-33, 87 x 68 = 64-28, 87 x 69 = 65-23, 87 x 70 = 66-18, 87 x 71 = 67-13, 87 x 72 = 68-8, 87 x 73 = 69-3, 87 x 74 = 69-90, 87 x 75 = 70-85, 87 x 76 = 71-80, 87 x 77 = 72-75, 87 x 78 = 73-70, 87 x 79 = 74-65, 87 x 80 = 75-60, 87 x 81 = 76-55, 87 x 82 = 77-50, 87 x 83 = 78-45, 87 x 84 = 79-40, 87 x 85 = 80-35, 87 x 86 = 81-30, 87 x 87 = 82-25, 87 x 88 = 83-20, 87 x 89 = 84-15, 87 x 90 = 85-10, 87 x 91 = 86-5, 
