0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-23, 0-51 x 0-3 = 1-74, 0-51 x 0-4 = 2-46, 0-51 x 0-5 = 3-18, 0-51 x 0-6 = 3-69, 0-51 x 0-7 = 4-41, 0-51 x 0-8 = 5-13, 0-51 x 0-9 = 5-64, 0-51 x 0-10 = 6-36, 0-51 x 0-11 = 7-8, 0-51 x 0-12 = 7-59, 0-51 x 0-13 = 8-31, 0-51 x 0-14 = 9-3, 0-51 x 0-15 = 9-54, 0-51 x 0-16 = 10-26, 0-51 x 0-17 = 10-77, 0-51 x 0-18 = 11-49, 0-51 x 0-19 = 12-21, 0-51 x 0-20 = 12-72, 0-51 x 0-21 = 13-44, 0-51 x 0-22 = 14-16, 0-51 x 0-23 = 14-67, 0-51 x 0-24 = 15-39, 0-51 x 0-25 = 16-11, 0-51 x 0-26 = 16-62, 0-51 x 0-27 = 17-34, 0-51 x 0-28 = 18-6, 0-51 x 0-29 = 18-57, 0-51 x 0-30 = 19-29, 0-51 x 0-31 = 20-1, 0-51 x 0-32 = 20-52, 0-51 x 0-33 = 21-24, 0-51 x 0-34 = 21-75, 0-51 x 0-35 = 22-47, 0-51 x 0-36 = 23-19, 0-51 x 0-37 = 23-70, 0-51 x 0-38 = 24-42, 0-51 x 0-39 = 25-14, 0-51 x 0-40 = 25-65, 0-51 x 0-41 = 26-37, 0-51 x 0-42 = 27-9, 0-51 x 0-43 = 27-60, 0-51 x 0-44 = 28-32, 0-51 x 0-45 = 29-4, 0-51 x 0-46 = 29-55, 0-51 x 0-47 = 30-27, 0-51 x 0-48 = 30-78, 0-51 x 0-49 = 31-50, 0-51 x 0-50 = 32-22, 0-51 x 0-51 = 32-73, 0-51 x 0-52 = 33-45, 0-51 x 0-53 = 34-17, 0-51 x 0-54 = 34-68, 0-51 x 0-55 = 35-40, 0-51 x 0-56 = 36-12, 0-51 x 0-57 = 36-63, 0-51 x 0-58 = 37-35, 0-51 x 0-59 = 38-7, 0-51 x 0-60 = 38-58, 0-51 x 0-61 = 39-30, 0-51 x 0-62 = 40-2, 0-51 x 0-63 = 40-53, 0-51 x 0-64 = 41-25, 0-51 x 0-65 = 41-76, 0-51 x 0-66 = 42-48, 0-51 x 0-67 = 43-20, 0-51 x 0-68 = 43-71, 0-51 x 0-69 = 44-43, 0-51 x 0-70 = 45-15, 0-51 x 0-71 = 45-66, 0-51 x 0-72 = 46-38, 0-51 x 0-73 = 47-10, 0-51 x 0-74 = 47-61, 0-51 x 0-75 = 48-33, 0-51 x 0-76 = 49-5, 0-51 x 0-77 = 49-56, 0-51 x 0-78 = 50-28, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-25, 0-52 x 0-3 = 1-77, 0-52 x 0-4 = 2-50, 0-52 x 0-5 = 3-23, 0-52 x 0-6 = 3-75, 0-52 x 0-7 = 4-48, 0-52 x 0-8 = 5-21, 0-52 x 0-9 = 5-73, 0-52 x 0-10 = 6-46, 0-52 x 0-11 = 7-19, 0-52 x 0-12 = 7-71, 0-52 x 0-13 = 8-44, 0-52 x 0-14 = 9-17, 0-52 x 0-15 = 9-69, 0-52 x 0-16 = 10-42, 0-52 x 0-17 = 11-15, 0-52 x 0-18 = 11-67, 0-52 x 0-19 = 12-40, 0-52 x 0-20 = 13-13, 0-52 x 0-21 = 13-65, 0-52 x 0-22 = 14-38, 0-52 x 0-23 = 15-11, 0-52 x 0-24 = 15-63, 0-52 x 0-25 = 16-36, 0-52 x 0-26 = 17-9, 0-52 x 0-27 = 17-61, 0-52 x 0-28 = 18-34, 0-52 x 0-29 = 19-7, 0-52 x 0-30 = 19-59, 0-52 x 0-31 = 20-32, 0-52 x 0-32 = 21-5, 0-52 x 0-33 = 21-57, 0-52 x 0-34 = 22-30, 0-52 x 0-35 = 23-3, 0-52 x 0-36 = 23-55, 0-52 x 0-37 = 24-28, 0-52 x 0-38 = 25-1, 0-52 x 0-39 = 25-53, 0-52 x 0-40 = 26-26, 0-52 x 0-41 = 26-78, 0-52 x 0-42 = 27-51, 0-52 x 0-43 = 28-24, 0-52 x 0-44 = 28-76, 0-52 x 0-45 = 29-49, 0-52 x 0-46 = 30-22, 0-52 x 0-47 = 30-74, 0-52 x 0-48 = 31-47, 0-52 x 0-49 = 32-20, 0-52 x 0-50 = 32-72, 0-52 x 0-51 = 33-45, 0-52 x 0-52 = 34-18, 0-52 x 0-53 = 34-70, 0-52 x 0-54 = 35-43, 0-52 x 0-55 = 36-16, 0-52 x 0-56 = 36-68, 0-52 x 0-57 = 37-41, 0-52 x 0-58 = 38-14, 0-52 x 0-59 = 38-66, 0-52 x 0-60 = 39-39, 0-52 x 0-61 = 40-12, 0-52 x 0-62 = 40-64, 0-52 x 0-63 = 41-37, 0-52 x 0-64 = 42-10, 0-52 x 0-65 = 42-62, 0-52 x 0-66 = 43-35, 0-52 x 0-67 = 44-8, 0-52 x 0-68 = 44-60, 0-52 x 0-69 = 45-33, 0-52 x 0-70 = 46-6, 0-52 x 0-71 = 46-58, 0-52 x 0-72 = 47-31, 0-52 x 0-73 = 48-4, 0-52 x 0-74 = 48-56, 0-52 x 0-75 = 49-29, 0-52 x 0-76 = 50-2, 0-52 x 0-77 = 50-54, 0-52 x 0-78 = 51-27, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-27, 0-53 x 0-3 = 2-1, 0-53 x 0-4 = 2-54, 0-53 x 0-5 = 3-28, 0-53 x 0-6 = 4-2, 0-53 x 0-7 = 4-55, 0-53 x 0-8 = 5-29, 0-53 x 0-9 = 6-3, 0-53 x 0-10 = 6-56, 0-53 x 0-11 = 7-30, 0-53 x 0-12 = 8-4, 0-53 x 0-13 = 8-57, 0-53 x 0-14 = 9-31, 0-53 x 0-15 = 10-5, 0-53 x 0-16 = 10-58, 0-53 x 0-17 = 11-32, 0-53 x 0-18 = 12-6, 0-53 x 0-19 = 12-59, 0-53 x 0-20 = 13-33, 0-53 x 0-21 = 14-7, 0-53 x 0-22 = 14-60, 0-53 x 0-23 = 15-34, 0-53 x 0-24 = 16-8, 0-53 x 0-25 = 16-61, 0-53 x 0-26 = 17-35, 0-53 x 0-27 = 18-9, 0-53 x 0-28 = 18-62, 0-53 x 0-29 = 19-36, 0-53 x 0-30 = 20-10, 0-53 x 0-31 = 20-63, 0-53 x 0-32 = 21-37, 0-53 x 0-33 = 22-11, 0-53 x 0-34 = 22-64, 0-53 x 0-35 = 23-38, 0-53 x 0-36 = 24-12, 0-53 x 0-37 = 24-65, 0-53 x 0-38 = 25-39, 0-53 x 0-39 = 26-13, 0-53 x 0-40 = 26-66, 0-53 x 0-41 = 27-40, 0-53 x 0-42 = 28-14, 0-53 x 0-43 = 28-67, 0-53 x 0-44 = 29-41, 0-53 x 0-45 = 30-15, 0-53 x 0-46 = 30-68, 0-53 x 0-47 = 31-42, 0-53 x 0-48 = 32-16, 0-53 x 0-49 = 32-69, 0-53 x 0-50 = 33-43, 0-53 x 0-51 = 34-17, 0-53 x 0-52 = 34-70, 0-53 x 0-53 = 35-44, 0-53 x 0-54 = 36-18, 0-53 x 0-55 = 36-71, 0-53 x 0-56 = 37-45, 0-53 x 0-57 = 38-19, 0-53 x 0-58 = 38-72, 0-53 x 0-59 = 39-46, 0-53 x 0-60 = 40-20, 0-53 x 0-61 = 40-73, 0-53 x 0-62 = 41-47, 0-53 x 0-63 = 42-21, 0-53 x 0-64 = 42-74, 0-53 x 0-65 = 43-48, 0-53 x 0-66 = 44-22, 0-53 x 0-67 = 44-75, 0-53 x 0-68 = 45-49, 0-53 x 0-69 = 46-23, 0-53 x 0-70 = 46-76, 0-53 x 0-71 = 47-50, 0-53 x 0-72 = 48-24, 0-53 x 0-73 = 48-77, 0-53 x 0-74 = 49-51, 0-53 x 0-75 = 50-25, 0-53 x 0-76 = 50-78, 0-53 x 0-77 = 51-52, 0-53 x 0-78 = 52-26, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-29, 0-54 x 0-3 = 2-4, 0-54 x 0-4 = 2-58, 0-54 x 0-5 = 3-33, 0-54 x 0-6 = 4-8, 0-54 x 0-7 = 4-62, 0-54 x 0-8 = 5-37, 0-54 x 0-9 = 6-12, 0-54 x 0-10 = 6-66, 0-54 x 0-11 = 7-41, 0-54 x 0-12 = 8-16, 0-54 x 0-13 = 8-70, 0-54 x 0-14 = 9-45, 0-54 x 0-15 = 10-20, 0-54 x 0-16 = 10-74, 0-54 x 0-17 = 11-49, 0-54 x 0-18 = 12-24, 0-54 x 0-19 = 12-78, 0-54 x 0-20 = 13-53, 0-54 x 0-21 = 14-28, 0-54 x 0-22 = 15-3, 0-54 x 0-23 = 15-57, 0-54 x 0-24 = 16-32, 0-54 x 0-25 = 17-7, 0-54 x 0-26 = 17-61, 0-54 x 0-27 = 18-36, 0-54 x 0-28 = 19-11, 0-54 x 0-29 = 19-65, 0-54 x 0-30 = 20-40, 0-54 x 0-31 = 21-15, 0-54 x 0-32 = 21-69, 0-54 x 0-33 = 22-44, 0-54 x 0-34 = 23-19, 0-54 x 0-35 = 23-73, 0-54 x 0-36 = 24-48, 0-54 x 0-37 = 25-23, 0-54 x 0-38 = 25-77, 0-54 x 0-39 = 26-52, 0-54 x 0-40 = 27-27, 0-54 x 0-41 = 28-2, 0-54 x 0-42 = 28-56, 0-54 x 0-43 = 29-31, 0-54 x 0-44 = 30-6, 0-54 x 0-45 = 30-60, 0-54 x 0-46 = 31-35, 0-54 x 0-47 = 32-10, 0-54 x 0-48 = 32-64, 0-54 x 0-49 = 33-39, 0-54 x 0-50 = 34-14, 0-54 x 0-51 = 34-68, 0-54 x 0-52 = 35-43, 0-54 x 0-53 = 36-18, 0-54 x 0-54 = 36-72, 0-54 x 0-55 = 37-47, 0-54 x 0-56 = 38-22, 0-54 x 0-57 = 38-76, 0-54 x 0-58 = 39-51, 0-54 x 0-59 = 40-26, 0-54 x 0-60 = 41-1, 0-54 x 0-61 = 41-55, 0-54 x 0-62 = 42-30, 0-54 x 0-63 = 43-5, 0-54 x 0-64 = 43-59, 0-54 x 0-65 = 44-34, 0-54 x 0-66 = 45-9, 0-54 x 0-67 = 45-63, 0-54 x 0-68 = 46-38, 0-54 x 0-69 = 47-13, 0-54 x 0-70 = 47-67, 0-54 x 0-71 = 48-42, 0-54 x 0-72 = 49-17, 0-54 x 0-73 = 49-71, 0-54 x 0-74 = 50-46, 0-54 x 0-75 = 51-21, 0-54 x 0-76 = 51-75, 0-54 x 0-77 = 52-50, 0-54 x 0-78 = 53-25, 
0-55 x 0-1 = 0-55, 0-55 x 0-2 = 1-31, 0-55 x 0-3 = 2-7, 0-55 x 0-4 = 2-62, 0-55 x 0-5 = 3-38, 0-55 x 0-6 = 4-14, 0-55 x 0-7 = 4-69, 0-55 x 0-8 = 5-45, 0-55 x 0-9 = 6-21, 0-55 x 0-10 = 6-76, 0-55 x 0-11 = 7-52, 0-55 x 0-12 = 8-28, 0-55 x 0-13 = 9-4, 0-55 x 0-14 = 9-59, 0-55 x 0-15 = 10-35, 0-55 x 0-16 = 11-11, 0-55 x 0-17 = 11-66, 0-55 x 0-18 = 12-42, 0-55 x 0-19 = 13-18, 0-55 x 0-20 = 13-73, 0-55 x 0-21 = 14-49, 0-55 x 0-22 = 15-25, 0-55 x 0-23 = 16-1, 0-55 x 0-24 = 16-56, 0-55 x 0-25 = 17-32, 0-55 x 0-26 = 18-8, 0-55 x 0-27 = 18-63, 0-55 x 0-28 = 19-39, 0-55 x 0-29 = 20-15, 0-55 x 0-30 = 20-70, 0-55 x 0-31 = 21-46, 0-55 x 0-32 = 22-22, 0-55 x 0-33 = 22-77, 0-55 x 0-34 = 23-53, 0-55 x 0-35 = 24-29, 0-55 x 0-36 = 25-5, 0-55 x 0-37 = 25-60, 0-55 x 0-38 = 26-36, 0-55 x 0-39 = 27-12, 0-55 x 0-40 = 27-67, 0-55 x 0-41 = 28-43, 0-55 x 0-42 = 29-19, 0-55 x 0-43 = 29-74, 0-55 x 0-44 = 30-50, 0-55 x 0-45 = 31-26, 0-55 x 0-46 = 32-2, 0-55 x 0-47 = 32-57, 0-55 x 0-48 = 33-33, 0-55 x 0-49 = 34-9, 0-55 x 0-50 = 34-64, 0-55 x 0-51 = 35-40, 0-55 x 0-52 = 36-16, 0-55 x 0-53 = 36-71, 0-55 x 0-54 = 37-47, 0-55 x 0-55 = 38-23, 0-55 x 0-56 = 38-78, 0-55 x 0-57 = 39-54, 0-55 x 0-58 = 40-30, 0-55 x 0-59 = 41-6, 0-55 x 0-60 = 41-61, 0-55 x 0-61 = 42-37, 0-55 x 0-62 = 43-13, 0-55 x 0-63 = 43-68, 0-55 x 0-64 = 44-44, 0-55 x 0-65 = 45-20, 0-55 x 0-66 = 45-75, 0-55 x 0-67 = 46-51, 0-55 x 0-68 = 47-27, 0-55 x 0-69 = 48-3, 0-55 x 0-70 = 48-58, 0-55 x 0-71 = 49-34, 0-55 x 0-72 = 50-10, 0-55 x 0-73 = 50-65, 0-55 x 0-74 = 51-41, 0-55 x 0-75 = 52-17, 0-55 x 0-76 = 52-72, 0-55 x 0-77 = 53-48, 0-55 x 0-78 = 54-24, 
0-56 x 0-1 = 0-56, 0-56 x 0-2 = 1-33, 0-56 x 0-3 = 2-10, 0-56 x 0-4 = 2-66, 0-56 x 0-5 = 3-43, 0-56 x 0-6 = 4-20, 0-56 x 0-7 = 4-76, 0-56 x 0-8 = 5-53, 0-56 x 0-9 = 6-30, 0-56 x 0-10 = 7-7, 0-56 x 0-11 = 7-63, 0-56 x 0-12 = 8-40, 0-56 x 0-13 = 9-17, 0-56 x 0-14 = 9-73, 0-56 x 0-15 = 10-50, 0-56 x 0-16 = 11-27, 0-56 x 0-17 = 12-4, 0-56 x 0-18 = 12-60, 0-56 x 0-19 = 13-37, 0-56 x 0-20 = 14-14, 0-56 x 0-21 = 14-70, 0-56 x 0-22 = 15-47, 0-56 x 0-23 = 16-24, 0-56 x 0-24 = 17-1, 0-56 x 0-25 = 17-57, 0-56 x 0-26 = 18-34, 0-56 x 0-27 = 19-11, 0-56 x 0-28 = 19-67, 0-56 x 0-29 = 20-44, 0-56 x 0-30 = 21-21, 0-56 x 0-31 = 21-77, 0-56 x 0-32 = 22-54, 0-56 x 0-33 = 23-31, 0-56 x 0-34 = 24-8, 0-56 x 0-35 = 24-64, 0-56 x 0-36 = 25-41, 0-56 x 0-37 = 26-18, 0-56 x 0-38 = 26-74, 0-56 x 0-39 = 27-51, 0-56 x 0-40 = 28-28, 0-56 x 0-41 = 29-5, 0-56 x 0-42 = 29-61, 0-56 x 0-43 = 30-38, 0-56 x 0-44 = 31-15, 0-56 x 0-45 = 31-71, 0-56 x 0-46 = 32-48, 0-56 x 0-47 = 33-25, 0-56 x 0-48 = 34-2, 0-56 x 0-49 = 34-58, 0-56 x 0-50 = 35-35, 0-56 x 0-51 = 36-12, 0-56 x 0-52 = 36-68, 0-56 x 0-53 = 37-45, 0-56 x 0-54 = 38-22, 0-56 x 0-55 = 38-78, 0-56 x 0-56 = 39-55, 0-56 x 0-57 = 40-32, 0-56 x 0-58 = 41-9, 0-56 x 0-59 = 41-65, 0-56 x 0-60 = 42-42, 0-56 x 0-61 = 43-19, 0-56 x 0-62 = 43-75, 0-56 x 0-63 = 44-52, 0-56 x 0-64 = 45-29, 0-56 x 0-65 = 46-6, 0-56 x 0-66 = 46-62, 0-56 x 0-67 = 47-39, 0-56 x 0-68 = 48-16, 0-56 x 0-69 = 48-72, 0-56 x 0-70 = 49-49, 0-56 x 0-71 = 50-26, 0-56 x 0-72 = 51-3, 0-56 x 0-73 = 51-59, 0-56 x 0-74 = 52-36, 0-56 x 0-75 = 53-13, 0-56 x 0-76 = 53-69, 0-56 x 0-77 = 54-46, 0-56 x 0-78 = 55-23, 
0-57 x 0-1 = 0-57, 0-57 x 0-2 = 1-35, 0-57 x 0-3 = 2-13, 0-57 x 0-4 = 2-70, 0-57 x 0-5 = 3-48, 0-57 x 0-6 = 4-26, 0-57 x 0-7 = 5-4, 0-57 x 0-8 = 5-61, 0-57 x 0-9 = 6-39, 0-57 x 0-10 = 7-17, 0-57 x 0-11 = 7-74, 0-57 x 0-12 = 8-52, 0-57 x 0-13 = 9-30, 0-57 x 0-14 = 10-8, 0-57 x 0-15 = 10-65, 0-57 x 0-16 = 11-43, 0-57 x 0-17 = 12-21, 0-57 x 0-18 = 12-78, 0-57 x 0-19 = 13-56, 0-57 x 0-20 = 14-34, 0-57 x 0-21 = 15-12, 0-57 x 0-22 = 15-69, 0-57 x 0-23 = 16-47, 0-57 x 0-24 = 17-25, 0-57 x 0-25 = 18-3, 0-57 x 0-26 = 18-60, 0-57 x 0-27 = 19-38, 0-57 x 0-28 = 20-16, 0-57 x 0-29 = 20-73, 0-57 x 0-30 = 21-51, 0-57 x 0-31 = 22-29, 0-57 x 0-32 = 23-7, 0-57 x 0-33 = 23-64, 0-57 x 0-34 = 24-42, 0-57 x 0-35 = 25-20, 0-57 x 0-36 = 25-77, 0-57 x 0-37 = 26-55, 0-57 x 0-38 = 27-33, 0-57 x 0-39 = 28-11, 0-57 x 0-40 = 28-68, 0-57 x 0-41 = 29-46, 0-57 x 0-42 = 30-24, 0-57 x 0-43 = 31-2, 0-57 x 0-44 = 31-59, 0-57 x 0-45 = 32-37, 0-57 x 0-46 = 33-15, 0-57 x 0-47 = 33-72, 0-57 x 0-48 = 34-50, 0-57 x 0-49 = 35-28, 0-57 x 0-50 = 36-6, 0-57 x 0-51 = 36-63, 0-57 x 0-52 = 37-41, 0-57 x 0-53 = 38-19, 0-57 x 0-54 = 38-76, 0-57 x 0-55 = 39-54, 0-57 x 0-56 = 40-32, 0-57 x 0-57 = 41-10, 0-57 x 0-58 = 41-67, 0-57 x 0-59 = 42-45, 0-57 x 0-60 = 43-23, 0-57 x 0-61 = 44-1, 0-57 x 0-62 = 44-58, 0-57 x 0-63 = 45-36, 0-57 x 0-64 = 46-14, 0-57 x 0-65 = 46-71, 0-57 x 0-66 = 47-49, 0-57 x 0-67 = 48-27, 0-57 x 0-68 = 49-5, 0-57 x 0-69 = 49-62, 0-57 x 0-70 = 50-40, 0-57 x 0-71 = 51-18, 0-57 x 0-72 = 51-75, 0-57 x 0-73 = 52-53, 0-57 x 0-74 = 53-31, 0-57 x 0-75 = 54-9, 0-57 x 0-76 = 54-66, 0-57 x 0-77 = 55-44, 0-57 x 0-78 = 56-22, 
0-58 x 0-1 = 0-58, 0-58 x 0-2 = 1-37, 0-58 x 0-3 = 2-16, 0-58 x 0-4 = 2-74, 0-58 x 0-5 = 3-53, 0-58 x 0-6 = 4-32, 0-58 x 0-7 = 5-11, 0-58 x 0-8 = 5-69, 0-58 x 0-9 = 6-48, 0-58 x 0-10 = 7-27, 0-58 x 0-11 = 8-6, 0-58 x 0-12 = 8-64, 0-58 x 0-13 = 9-43, 0-58 x 0-14 = 10-22, 0-58 x 0-15 = 11-1, 0-58 x 0-16 = 11-59, 0-58 x 0-17 = 12-38, 0-58 x 0-18 = 13-17, 0-58 x 0-19 = 13-75, 0-58 x 0-20 = 14-54, 0-58 x 0-21 = 15-33, 0-58 x 0-22 = 16-12, 0-58 x 0-23 = 16-70, 0-58 x 0-24 = 17-49, 0-58 x 0-25 = 18-28, 0-58 x 0-26 = 19-7, 0-58 x 0-27 = 19-65, 0-58 x 0-28 = 20-44, 0-58 x 0-29 = 21-23, 0-58 x 0-30 = 22-2, 0-58 x 0-31 = 22-60, 0-58 x 0-32 = 23-39, 0-58 x 0-33 = 24-18, 0-58 x 0-34 = 24-76, 0-58 x 0-35 = 25-55, 0-58 x 0-36 = 26-34, 0-58 x 0-37 = 27-13, 0-58 x 0-38 = 27-71, 0-58 x 0-39 = 28-50, 0-58 x 0-40 = 29-29, 0-58 x 0-41 = 30-8, 0-58 x 0-42 = 30-66, 0-58 x 0-43 = 31-45, 0-58 x 0-44 = 32-24, 0-58 x 0-45 = 33-3, 0-58 x 0-46 = 33-61, 0-58 x 0-47 = 34-40, 0-58 x 0-48 = 35-19, 0-58 x 0-49 = 35-77, 0-58 x 0-50 = 36-56, 0-58 x 0-51 = 37-35, 0-58 x 0-52 = 38-14, 0-58 x 0-53 = 38-72, 0-58 x 0-54 = 39-51, 0-58 x 0-55 = 40-30, 0-58 x 0-56 = 41-9, 0-58 x 0-57 = 41-67, 0-58 x 0-58 = 42-46, 0-58 x 0-59 = 43-25, 0-58 x 0-60 = 44-4, 0-58 x 0-61 = 44-62, 0-58 x 0-62 = 45-41, 0-58 x 0-63 = 46-20, 0-58 x 0-64 = 46-78, 0-58 x 0-65 = 47-57, 0-58 x 0-66 = 48-36, 0-58 x 0-67 = 49-15, 0-58 x 0-68 = 49-73, 0-58 x 0-69 = 50-52, 0-58 x 0-70 = 51-31, 0-58 x 0-71 = 52-10, 0-58 x 0-72 = 52-68, 0-58 x 0-73 = 53-47, 0-58 x 0-74 = 54-26, 0-58 x 0-75 = 55-5, 0-58 x 0-76 = 55-63, 0-58 x 0-77 = 56-42, 0-58 x 0-78 = 57-21, 
0-59 x 0-1 = 0-59, 0-59 x 0-2 = 1-39, 0-59 x 0-3 = 2-19, 0-59 x 0-4 = 2-78, 0-59 x 0-5 = 3-58, 0-59 x 0-6 = 4-38, 0-59 x 0-7 = 5-18, 0-59 x 0-8 = 5-77, 0-59 x 0-9 = 6-57, 0-59 x 0-10 = 7-37, 0-59 x 0-11 = 8-17, 0-59 x 0-12 = 8-76, 0-59 x 0-13 = 9-56, 0-59 x 0-14 = 10-36, 0-59 x 0-15 = 11-16, 0-59 x 0-16 = 11-75, 0-59 x 0-17 = 12-55, 0-59 x 0-18 = 13-35, 0-59 x 0-19 = 14-15, 0-59 x 0-20 = 14-74, 0-59 x 0-21 = 15-54, 0-59 x 0-22 = 16-34, 0-59 x 0-23 = 17-14, 0-59 x 0-24 = 17-73, 0-59 x 0-25 = 18-53, 0-59 x 0-26 = 19-33, 0-59 x 0-27 = 20-13, 0-59 x 0-28 = 20-72, 0-59 x 0-29 = 21-52, 0-59 x 0-30 = 22-32, 0-59 x 0-31 = 23-12, 0-59 x 0-32 = 23-71, 0-59 x 0-33 = 24-51, 0-59 x 0-34 = 25-31, 0-59 x 0-35 = 26-11, 0-59 x 0-36 = 26-70, 0-59 x 0-37 = 27-50, 0-59 x 0-38 = 28-30, 0-59 x 0-39 = 29-10, 0-59 x 0-40 = 29-69, 0-59 x 0-41 = 30-49, 0-59 x 0-42 = 31-29, 0-59 x 0-43 = 32-9, 0-59 x 0-44 = 32-68, 0-59 x 0-45 = 33-48, 0-59 x 0-46 = 34-28, 0-59 x 0-47 = 35-8, 0-59 x 0-48 = 35-67, 0-59 x 0-49 = 36-47, 0-59 x 0-50 = 37-27, 0-59 x 0-51 = 38-7, 0-59 x 0-52 = 38-66, 0-59 x 0-53 = 39-46, 0-59 x 0-54 = 40-26, 0-59 x 0-55 = 41-6, 0-59 x 0-56 = 41-65, 0-59 x 0-57 = 42-45, 0-59 x 0-58 = 43-25, 0-59 x 0-59 = 44-5, 0-59 x 0-60 = 44-64, 0-59 x 0-61 = 45-44, 0-59 x 0-62 = 46-24, 0-59 x 0-63 = 47-4, 0-59 x 0-64 = 47-63, 0-59 x 0-65 = 48-43, 0-59 x 0-66 = 49-23, 0-59 x 0-67 = 50-3, 0-59 x 0-68 = 50-62, 0-59 x 0-69 = 51-42, 0-59 x 0-70 = 52-22, 0-59 x 0-71 = 53-2, 0-59 x 0-72 = 53-61, 0-59 x 0-73 = 54-41, 0-59 x 0-74 = 55-21, 0-59 x 0-75 = 56-1, 0-59 x 0-76 = 56-60, 0-59 x 0-77 = 57-40, 0-59 x 0-78 = 58-20, 
0-60 x 0-1 = 0-60, 0-60 x 0-2 = 1-41, 0-60 x 0-3 = 2-22, 0-60 x 0-4 = 3-3, 0-60 x 0-5 = 3-63, 0-60 x 0-6 = 4-44, 0-60 x 0-7 = 5-25, 0-60 x 0-8 = 6-6, 0-60 x 0-9 = 6-66, 0-60 x 0-10 = 7-47, 0-60 x 0-11 = 8-28, 0-60 x 0-12 = 9-9, 0-60 x 0-13 = 9-69, 0-60 x 0-14 = 10-50, 0-60 x 0-15 = 11-31, 0-60 x 0-16 = 12-12, 0-60 x 0-17 = 12-72, 0-60 x 0-18 = 13-53, 0-60 x 0-19 = 14-34, 0-60 x 0-20 = 15-15, 0-60 x 0-21 = 15-75, 0-60 x 0-22 = 16-56, 0-60 x 0-23 = 17-37, 0-60 x 0-24 = 18-18, 0-60 x 0-25 = 18-78, 0-60 x 0-26 = 19-59, 0-60 x 0-27 = 20-40, 0-60 x 0-28 = 21-21, 0-60 x 0-29 = 22-2, 0-60 x 0-30 = 22-62, 0-60 x 0-31 = 23-43, 0-60 x 0-32 = 24-24, 0-60 x 0-33 = 25-5, 0-60 x 0-34 = 25-65, 0-60 x 0-35 = 26-46, 0-60 x 0-36 = 27-27, 0-60 x 0-37 = 28-8, 0-60 x 0-38 = 28-68, 0-60 x 0-39 = 29-49, 0-60 x 0-40 = 30-30, 0-60 x 0-41 = 31-11, 0-60 x 0-42 = 31-71, 0-60 x 0-43 = 32-52, 0-60 x 0-44 = 33-33, 0-60 x 0-45 = 34-14, 0-60 x 0-46 = 34-74, 0-60 x 0-47 = 35-55, 0-60 x 0-48 = 36-36, 0-60 x 0-49 = 37-17, 0-60 x 0-50 = 37-77, 0-60 x 0-51 = 38-58, 0-60 x 0-52 = 39-39, 0-60 x 0-53 = 40-20, 0-60 x 0-54 = 41-1, 0-60 x 0-55 = 41-61, 0-60 x 0-56 = 42-42, 0-60 x 0-57 = 43-23, 0-60 x 0-58 = 44-4, 0-60 x 0-59 = 44-64, 0-60 x 0-60 = 45-45, 0-60 x 0-61 = 46-26, 0-60 x 0-62 = 47-7, 0-60 x 0-63 = 47-67, 0-60 x 0-64 = 48-48, 0-60 x 0-65 = 49-29, 0-60 x 0-66 = 50-10, 0-60 x 0-67 = 50-70, 0-60 x 0-68 = 51-51, 0-60 x 0-69 = 52-32, 0-60 x 0-70 = 53-13, 0-60 x 0-71 = 53-73, 0-60 x 0-72 = 54-54, 0-60 x 0-73 = 55-35, 0-60 x 0-74 = 56-16, 0-60 x 0-75 = 56-76, 0-60 x 0-76 = 57-57, 0-60 x 0-77 = 58-38, 0-60 x 0-78 = 59-19, 
