0-35 x 0-1 = 0-35, 0-35 x 0-2 = 1-4, 0-35 x 0-3 = 1-39, 0-35 x 0-4 = 2-8, 0-35 x 0-5 = 2-43, 0-35 x 0-6 = 3-12, 0-35 x 0-7 = 3-47, 0-35 x 0-8 = 4-16, 0-35 x 0-9 = 4-51, 0-35 x 0-10 = 5-20, 0-35 x 0-11 = 5-55, 0-35 x 0-12 = 6-24, 0-35 x 0-13 = 6-59, 0-35 x 0-14 = 7-28, 0-35 x 0-15 = 7-63, 0-35 x 0-16 = 8-32, 0-35 x 0-17 = 9-1, 0-35 x 0-18 = 9-36, 0-35 x 0-19 = 10-5, 0-35 x 0-20 = 10-40, 0-35 x 0-21 = 11-9, 0-35 x 0-22 = 11-44, 0-35 x 0-23 = 12-13, 0-35 x 0-24 = 12-48, 0-35 x 0-25 = 13-17, 0-35 x 0-26 = 13-52, 0-35 x 0-27 = 14-21, 0-35 x 0-28 = 14-56, 0-35 x 0-29 = 15-25, 0-35 x 0-30 = 15-60, 0-35 x 0-31 = 16-29, 0-35 x 0-32 = 16-64, 0-35 x 0-33 = 17-33, 0-35 x 0-34 = 18-2, 0-35 x 0-35 = 18-37, 0-35 x 0-36 = 19-6, 0-35 x 0-37 = 19-41, 0-35 x 0-38 = 20-10, 0-35 x 0-39 = 20-45, 0-35 x 0-40 = 21-14, 0-35 x 0-41 = 21-49, 0-35 x 0-42 = 22-18, 0-35 x 0-43 = 22-53, 0-35 x 0-44 = 23-22, 0-35 x 0-45 = 23-57, 0-35 x 0-46 = 24-26, 0-35 x 0-47 = 24-61, 0-35 x 0-48 = 25-30, 0-35 x 0-49 = 25-65, 0-35 x 0-50 = 26-34, 0-35 x 0-51 = 27-3, 0-35 x 0-52 = 27-38, 0-35 x 0-53 = 28-7, 0-35 x 0-54 = 28-42, 0-35 x 0-55 = 29-11, 0-35 x 0-56 = 29-46, 0-35 x 0-57 = 30-15, 0-35 x 0-58 = 30-50, 0-35 x 0-59 = 31-19, 0-35 x 0-60 = 31-54, 0-35 x 0-61 = 32-23, 0-35 x 0-62 = 32-58, 0-35 x 0-63 = 33-27, 0-35 x 0-64 = 33-62, 0-35 x 0-65 = 34-31, 
0-36 x 0-1 = 0-36, 0-36 x 0-2 = 1-6, 0-36 x 0-3 = 1-42, 0-36 x 0-4 = 2-12, 0-36 x 0-5 = 2-48, 0-36 x 0-6 = 3-18, 0-36 x 0-7 = 3-54, 0-36 x 0-8 = 4-24, 0-36 x 0-9 = 4-60, 0-36 x 0-10 = 5-30, 0-36 x 0-11 = 6-0, 0-36 x 0-12 = 6-36, 0-36 x 0-13 = 7-6, 0-36 x 0-14 = 7-42, 0-36 x 0-15 = 8-12, 0-36 x 0-16 = 8-48, 0-36 x 0-17 = 9-18, 0-36 x 0-18 = 9-54, 0-36 x 0-19 = 10-24, 0-36 x 0-20 = 10-60, 0-36 x 0-21 = 11-30, 0-36 x 0-22 = 12-0, 0-36 x 0-23 = 12-36, 0-36 x 0-24 = 13-6, 0-36 x 0-25 = 13-42, 0-36 x 0-26 = 14-12, 0-36 x 0-27 = 14-48, 0-36 x 0-28 = 15-18, 0-36 x 0-29 = 15-54, 0-36 x 0-30 = 16-24, 0-36 x 0-31 = 16-60, 0-36 x 0-32 = 17-30, 0-36 x 0-33 = 18-0, 0-36 x 0-34 = 18-36, 0-36 x 0-35 = 19-6, 0-36 x 0-36 = 19-42, 0-36 x 0-37 = 20-12, 0-36 x 0-38 = 20-48, 0-36 x 0-39 = 21-18, 0-36 x 0-40 = 21-54, 0-36 x 0-41 = 22-24, 0-36 x 0-42 = 22-60, 0-36 x 0-43 = 23-30, 0-36 x 0-44 = 24-0, 0-36 x 0-45 = 24-36, 0-36 x 0-46 = 25-6, 0-36 x 0-47 = 25-42, 0-36 x 0-48 = 26-12, 0-36 x 0-49 = 26-48, 0-36 x 0-50 = 27-18, 0-36 x 0-51 = 27-54, 0-36 x 0-52 = 28-24, 0-36 x 0-53 = 28-60, 0-36 x 0-54 = 29-30, 0-36 x 0-55 = 30-0, 0-36 x 0-56 = 30-36, 0-36 x 0-57 = 31-6, 0-36 x 0-58 = 31-42, 0-36 x 0-59 = 32-12, 0-36 x 0-60 = 32-48, 0-36 x 0-61 = 33-18, 0-36 x 0-62 = 33-54, 0-36 x 0-63 = 34-24, 0-36 x 0-64 = 34-60, 0-36 x 0-65 = 35-30, 
0-37 x 0-1 = 0-37, 0-37 x 0-2 = 1-8, 0-37 x 0-3 = 1-45, 0-37 x 0-4 = 2-16, 0-37 x 0-5 = 2-53, 0-37 x 0-6 = 3-24, 0-37 x 0-7 = 3-61, 0-37 x 0-8 = 4-32, 0-37 x 0-9 = 5-3, 0-37 x 0-10 = 5-40, 0-37 x 0-11 = 6-11, 0-37 x 0-12 = 6-48, 0-37 x 0-13 = 7-19, 0-37 x 0-14 = 7-56, 0-37 x 0-15 = 8-27, 0-37 x 0-16 = 8-64, 0-37 x 0-17 = 9-35, 0-37 x 0-18 = 10-6, 0-37 x 0-19 = 10-43, 0-37 x 0-20 = 11-14, 0-37 x 0-21 = 11-51, 0-37 x 0-22 = 12-22, 0-37 x 0-23 = 12-59, 0-37 x 0-24 = 13-30, 0-37 x 0-25 = 14-1, 0-37 x 0-26 = 14-38, 0-37 x 0-27 = 15-9, 0-37 x 0-28 = 15-46, 0-37 x 0-29 = 16-17, 0-37 x 0-30 = 16-54, 0-37 x 0-31 = 17-25, 0-37 x 0-32 = 17-62, 0-37 x 0-33 = 18-33, 0-37 x 0-34 = 19-4, 0-37 x 0-35 = 19-41, 0-37 x 0-36 = 20-12, 0-37 x 0-37 = 20-49, 0-37 x 0-38 = 21-20, 0-37 x 0-39 = 21-57, 0-37 x 0-40 = 22-28, 0-37 x 0-41 = 22-65, 0-37 x 0-42 = 23-36, 0-37 x 0-43 = 24-7, 0-37 x 0-44 = 24-44, 0-37 x 0-45 = 25-15, 0-37 x 0-46 = 25-52, 0-37 x 0-47 = 26-23, 0-37 x 0-48 = 26-60, 0-37 x 0-49 = 27-31, 0-37 x 0-50 = 28-2, 0-37 x 0-51 = 28-39, 0-37 x 0-52 = 29-10, 0-37 x 0-53 = 29-47, 0-37 x 0-54 = 30-18, 0-37 x 0-55 = 30-55, 0-37 x 0-56 = 31-26, 0-37 x 0-57 = 31-63, 0-37 x 0-58 = 32-34, 0-37 x 0-59 = 33-5, 0-37 x 0-60 = 33-42, 0-37 x 0-61 = 34-13, 0-37 x 0-62 = 34-50, 0-37 x 0-63 = 35-21, 0-37 x 0-64 = 35-58, 0-37 x 0-65 = 36-29, 
0-38 x 0-1 = 0-38, 0-38 x 0-2 = 1-10, 0-38 x 0-3 = 1-48, 0-38 x 0-4 = 2-20, 0-38 x 0-5 = 2-58, 0-38 x 0-6 = 3-30, 0-38 x 0-7 = 4-2, 0-38 x 0-8 = 4-40, 0-38 x 0-9 = 5-12, 0-38 x 0-10 = 5-50, 0-38 x 0-11 = 6-22, 0-38 x 0-12 = 6-60, 0-38 x 0-13 = 7-32, 0-38 x 0-14 = 8-4, 0-38 x 0-15 = 8-42, 0-38 x 0-16 = 9-14, 0-38 x 0-17 = 9-52, 0-38 x 0-18 = 10-24, 0-38 x 0-19 = 10-62, 0-38 x 0-20 = 11-34, 0-38 x 0-21 = 12-6, 0-38 x 0-22 = 12-44, 0-38 x 0-23 = 13-16, 0-38 x 0-24 = 13-54, 0-38 x 0-25 = 14-26, 0-38 x 0-26 = 14-64, 0-38 x 0-27 = 15-36, 0-38 x 0-28 = 16-8, 0-38 x 0-29 = 16-46, 0-38 x 0-30 = 17-18, 0-38 x 0-31 = 17-56, 0-38 x 0-32 = 18-28, 0-38 x 0-33 = 19-0, 0-38 x 0-34 = 19-38, 0-38 x 0-35 = 20-10, 0-38 x 0-36 = 20-48, 0-38 x 0-37 = 21-20, 0-38 x 0-38 = 21-58, 0-38 x 0-39 = 22-30, 0-38 x 0-40 = 23-2, 0-38 x 0-41 = 23-40, 0-38 x 0-42 = 24-12, 0-38 x 0-43 = 24-50, 0-38 x 0-44 = 25-22, 0-38 x 0-45 = 25-60, 0-38 x 0-46 = 26-32, 0-38 x 0-47 = 27-4, 0-38 x 0-48 = 27-42, 0-38 x 0-49 = 28-14, 0-38 x 0-50 = 28-52, 0-38 x 0-51 = 29-24, 0-38 x 0-52 = 29-62, 0-38 x 0-53 = 30-34, 0-38 x 0-54 = 31-6, 0-38 x 0-55 = 31-44, 0-38 x 0-56 = 32-16, 0-38 x 0-57 = 32-54, 0-38 x 0-58 = 33-26, 0-38 x 0-59 = 33-64, 0-38 x 0-60 = 34-36, 0-38 x 0-61 = 35-8, 0-38 x 0-62 = 35-46, 0-38 x 0-63 = 36-18, 0-38 x 0-64 = 36-56, 0-38 x 0-65 = 37-28, 
0-39 x 0-1 = 0-39, 0-39 x 0-2 = 1-12, 0-39 x 0-3 = 1-51, 0-39 x 0-4 = 2-24, 0-39 x 0-5 = 2-63, 0-39 x 0-6 = 3-36, 0-39 x 0-7 = 4-9, 0-39 x 0-8 = 4-48, 0-39 x 0-9 = 5-21, 0-39 x 0-10 = 5-60, 0-39 x 0-11 = 6-33, 0-39 x 0-12 = 7-6, 0-39 x 0-13 = 7-45, 0-39 x 0-14 = 8-18, 0-39 x 0-15 = 8-57, 0-39 x 0-16 = 9-30, 0-39 x 0-17 = 10-3, 0-39 x 0-18 = 10-42, 0-39 x 0-19 = 11-15, 0-39 x 0-20 = 11-54, 0-39 x 0-21 = 12-27, 0-39 x 0-22 = 13-0, 0-39 x 0-23 = 13-39, 0-39 x 0-24 = 14-12, 0-39 x 0-25 = 14-51, 0-39 x 0-26 = 15-24, 0-39 x 0-27 = 15-63, 0-39 x 0-28 = 16-36, 0-39 x 0-29 = 17-9, 0-39 x 0-30 = 17-48, 0-39 x 0-31 = 18-21, 0-39 x 0-32 = 18-60, 0-39 x 0-33 = 19-33, 0-39 x 0-34 = 20-6, 0-39 x 0-35 = 20-45, 0-39 x 0-36 = 21-18, 0-39 x 0-37 = 21-57, 0-39 x 0-38 = 22-30, 0-39 x 0-39 = 23-3, 0-39 x 0-40 = 23-42, 0-39 x 0-41 = 24-15, 0-39 x 0-42 = 24-54, 0-39 x 0-43 = 25-27, 0-39 x 0-44 = 26-0, 0-39 x 0-45 = 26-39, 0-39 x 0-46 = 27-12, 0-39 x 0-47 = 27-51, 0-39 x 0-48 = 28-24, 0-39 x 0-49 = 28-63, 0-39 x 0-50 = 29-36, 0-39 x 0-51 = 30-9, 0-39 x 0-52 = 30-48, 0-39 x 0-53 = 31-21, 0-39 x 0-54 = 31-60, 0-39 x 0-55 = 32-33, 0-39 x 0-56 = 33-6, 0-39 x 0-57 = 33-45, 0-39 x 0-58 = 34-18, 0-39 x 0-59 = 34-57, 0-39 x 0-60 = 35-30, 0-39 x 0-61 = 36-3, 0-39 x 0-62 = 36-42, 0-39 x 0-63 = 37-15, 0-39 x 0-64 = 37-54, 0-39 x 0-65 = 38-27, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 1-14, 0-40 x 0-3 = 1-54, 0-40 x 0-4 = 2-28, 0-40 x 0-5 = 3-2, 0-40 x 0-6 = 3-42, 0-40 x 0-7 = 4-16, 0-40 x 0-8 = 4-56, 0-40 x 0-9 = 5-30, 0-40 x 0-10 = 6-4, 0-40 x 0-11 = 6-44, 0-40 x 0-12 = 7-18, 0-40 x 0-13 = 7-58, 0-40 x 0-14 = 8-32, 0-40 x 0-15 = 9-6, 0-40 x 0-16 = 9-46, 0-40 x 0-17 = 10-20, 0-40 x 0-18 = 10-60, 0-40 x 0-19 = 11-34, 0-40 x 0-20 = 12-8, 0-40 x 0-21 = 12-48, 0-40 x 0-22 = 13-22, 0-40 x 0-23 = 13-62, 0-40 x 0-24 = 14-36, 0-40 x 0-25 = 15-10, 0-40 x 0-26 = 15-50, 0-40 x 0-27 = 16-24, 0-40 x 0-28 = 16-64, 0-40 x 0-29 = 17-38, 0-40 x 0-30 = 18-12, 0-40 x 0-31 = 18-52, 0-40 x 0-32 = 19-26, 0-40 x 0-33 = 20-0, 0-40 x 0-34 = 20-40, 0-40 x 0-35 = 21-14, 0-40 x 0-36 = 21-54, 0-40 x 0-37 = 22-28, 0-40 x 0-38 = 23-2, 0-40 x 0-39 = 23-42, 0-40 x 0-40 = 24-16, 0-40 x 0-41 = 24-56, 0-40 x 0-42 = 25-30, 0-40 x 0-43 = 26-4, 0-40 x 0-44 = 26-44, 0-40 x 0-45 = 27-18, 0-40 x 0-46 = 27-58, 0-40 x 0-47 = 28-32, 0-40 x 0-48 = 29-6, 0-40 x 0-49 = 29-46, 0-40 x 0-50 = 30-20, 0-40 x 0-51 = 30-60, 0-40 x 0-52 = 31-34, 0-40 x 0-53 = 32-8, 0-40 x 0-54 = 32-48, 0-40 x 0-55 = 33-22, 0-40 x 0-56 = 33-62, 0-40 x 0-57 = 34-36, 0-40 x 0-58 = 35-10, 0-40 x 0-59 = 35-50, 0-40 x 0-60 = 36-24, 0-40 x 0-61 = 36-64, 0-40 x 0-62 = 37-38, 0-40 x 0-63 = 38-12, 0-40 x 0-64 = 38-52, 0-40 x 0-65 = 39-26, 
0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-16, 0-41 x 0-3 = 1-57, 0-41 x 0-4 = 2-32, 0-41 x 0-5 = 3-7, 0-41 x 0-6 = 3-48, 0-41 x 0-7 = 4-23, 0-41 x 0-8 = 4-64, 0-41 x 0-9 = 5-39, 0-41 x 0-10 = 6-14, 0-41 x 0-11 = 6-55, 0-41 x 0-12 = 7-30, 0-41 x 0-13 = 8-5, 0-41 x 0-14 = 8-46, 0-41 x 0-15 = 9-21, 0-41 x 0-16 = 9-62, 0-41 x 0-17 = 10-37, 0-41 x 0-18 = 11-12, 0-41 x 0-19 = 11-53, 0-41 x 0-20 = 12-28, 0-41 x 0-21 = 13-3, 0-41 x 0-22 = 13-44, 0-41 x 0-23 = 14-19, 0-41 x 0-24 = 14-60, 0-41 x 0-25 = 15-35, 0-41 x 0-26 = 16-10, 0-41 x 0-27 = 16-51, 0-41 x 0-28 = 17-26, 0-41 x 0-29 = 18-1, 0-41 x 0-30 = 18-42, 0-41 x 0-31 = 19-17, 0-41 x 0-32 = 19-58, 0-41 x 0-33 = 20-33, 0-41 x 0-34 = 21-8, 0-41 x 0-35 = 21-49, 0-41 x 0-36 = 22-24, 0-41 x 0-37 = 22-65, 0-41 x 0-38 = 23-40, 0-41 x 0-39 = 24-15, 0-41 x 0-40 = 24-56, 0-41 x 0-41 = 25-31, 0-41 x 0-42 = 26-6, 0-41 x 0-43 = 26-47, 0-41 x 0-44 = 27-22, 0-41 x 0-45 = 27-63, 0-41 x 0-46 = 28-38, 0-41 x 0-47 = 29-13, 0-41 x 0-48 = 29-54, 0-41 x 0-49 = 30-29, 0-41 x 0-50 = 31-4, 0-41 x 0-51 = 31-45, 0-41 x 0-52 = 32-20, 0-41 x 0-53 = 32-61, 0-41 x 0-54 = 33-36, 0-41 x 0-55 = 34-11, 0-41 x 0-56 = 34-52, 0-41 x 0-57 = 35-27, 0-41 x 0-58 = 36-2, 0-41 x 0-59 = 36-43, 0-41 x 0-60 = 37-18, 0-41 x 0-61 = 37-59, 0-41 x 0-62 = 38-34, 0-41 x 0-63 = 39-9, 0-41 x 0-64 = 39-50, 0-41 x 0-65 = 40-25, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-18, 0-42 x 0-3 = 1-60, 0-42 x 0-4 = 2-36, 0-42 x 0-5 = 3-12, 0-42 x 0-6 = 3-54, 0-42 x 0-7 = 4-30, 0-42 x 0-8 = 5-6, 0-42 x 0-9 = 5-48, 0-42 x 0-10 = 6-24, 0-42 x 0-11 = 7-0, 0-42 x 0-12 = 7-42, 0-42 x 0-13 = 8-18, 0-42 x 0-14 = 8-60, 0-42 x 0-15 = 9-36, 0-42 x 0-16 = 10-12, 0-42 x 0-17 = 10-54, 0-42 x 0-18 = 11-30, 0-42 x 0-19 = 12-6, 0-42 x 0-20 = 12-48, 0-42 x 0-21 = 13-24, 0-42 x 0-22 = 14-0, 0-42 x 0-23 = 14-42, 0-42 x 0-24 = 15-18, 0-42 x 0-25 = 15-60, 0-42 x 0-26 = 16-36, 0-42 x 0-27 = 17-12, 0-42 x 0-28 = 17-54, 0-42 x 0-29 = 18-30, 0-42 x 0-30 = 19-6, 0-42 x 0-31 = 19-48, 0-42 x 0-32 = 20-24, 0-42 x 0-33 = 21-0, 0-42 x 0-34 = 21-42, 0-42 x 0-35 = 22-18, 0-42 x 0-36 = 22-60, 0-42 x 0-37 = 23-36, 0-42 x 0-38 = 24-12, 0-42 x 0-39 = 24-54, 0-42 x 0-40 = 25-30, 0-42 x 0-41 = 26-6, 0-42 x 0-42 = 26-48, 0-42 x 0-43 = 27-24, 0-42 x 0-44 = 28-0, 0-42 x 0-45 = 28-42, 0-42 x 0-46 = 29-18, 0-42 x 0-47 = 29-60, 0-42 x 0-48 = 30-36, 0-42 x 0-49 = 31-12, 0-42 x 0-50 = 31-54, 0-42 x 0-51 = 32-30, 0-42 x 0-52 = 33-6, 0-42 x 0-53 = 33-48, 0-42 x 0-54 = 34-24, 0-42 x 0-55 = 35-0, 0-42 x 0-56 = 35-42, 0-42 x 0-57 = 36-18, 0-42 x 0-58 = 36-60, 0-42 x 0-59 = 37-36, 0-42 x 0-60 = 38-12, 0-42 x 0-61 = 38-54, 0-42 x 0-62 = 39-30, 0-42 x 0-63 = 40-6, 0-42 x 0-64 = 40-48, 0-42 x 0-65 = 41-24, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-20, 0-43 x 0-3 = 1-63, 0-43 x 0-4 = 2-40, 0-43 x 0-5 = 3-17, 0-43 x 0-6 = 3-60, 0-43 x 0-7 = 4-37, 0-43 x 0-8 = 5-14, 0-43 x 0-9 = 5-57, 0-43 x 0-10 = 6-34, 0-43 x 0-11 = 7-11, 0-43 x 0-12 = 7-54, 0-43 x 0-13 = 8-31, 0-43 x 0-14 = 9-8, 0-43 x 0-15 = 9-51, 0-43 x 0-16 = 10-28, 0-43 x 0-17 = 11-5, 0-43 x 0-18 = 11-48, 0-43 x 0-19 = 12-25, 0-43 x 0-20 = 13-2, 0-43 x 0-21 = 13-45, 0-43 x 0-22 = 14-22, 0-43 x 0-23 = 14-65, 0-43 x 0-24 = 15-42, 0-43 x 0-25 = 16-19, 0-43 x 0-26 = 16-62, 0-43 x 0-27 = 17-39, 0-43 x 0-28 = 18-16, 0-43 x 0-29 = 18-59, 0-43 x 0-30 = 19-36, 0-43 x 0-31 = 20-13, 0-43 x 0-32 = 20-56, 0-43 x 0-33 = 21-33, 0-43 x 0-34 = 22-10, 0-43 x 0-35 = 22-53, 0-43 x 0-36 = 23-30, 0-43 x 0-37 = 24-7, 0-43 x 0-38 = 24-50, 0-43 x 0-39 = 25-27, 0-43 x 0-40 = 26-4, 0-43 x 0-41 = 26-47, 0-43 x 0-42 = 27-24, 0-43 x 0-43 = 28-1, 0-43 x 0-44 = 28-44, 0-43 x 0-45 = 29-21, 0-43 x 0-46 = 29-64, 0-43 x 0-47 = 30-41, 0-43 x 0-48 = 31-18, 0-43 x 0-49 = 31-61, 0-43 x 0-50 = 32-38, 0-43 x 0-51 = 33-15, 0-43 x 0-52 = 33-58, 0-43 x 0-53 = 34-35, 0-43 x 0-54 = 35-12, 0-43 x 0-55 = 35-55, 0-43 x 0-56 = 36-32, 0-43 x 0-57 = 37-9, 0-43 x 0-58 = 37-52, 0-43 x 0-59 = 38-29, 0-43 x 0-60 = 39-6, 0-43 x 0-61 = 39-49, 0-43 x 0-62 = 40-26, 0-43 x 0-63 = 41-3, 0-43 x 0-64 = 41-46, 0-43 x 0-65 = 42-23, 
0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-22, 0-44 x 0-3 = 2-0, 0-44 x 0-4 = 2-44, 0-44 x 0-5 = 3-22, 0-44 x 0-6 = 4-0, 0-44 x 0-7 = 4-44, 0-44 x 0-8 = 5-22, 0-44 x 0-9 = 6-0, 0-44 x 0-10 = 6-44, 0-44 x 0-11 = 7-22, 0-44 x 0-12 = 8-0, 0-44 x 0-13 = 8-44, 0-44 x 0-14 = 9-22, 0-44 x 0-15 = 10-0, 0-44 x 0-16 = 10-44, 0-44 x 0-17 = 11-22, 0-44 x 0-18 = 12-0, 0-44 x 0-19 = 12-44, 0-44 x 0-20 = 13-22, 0-44 x 0-21 = 14-0, 0-44 x 0-22 = 14-44, 0-44 x 0-23 = 15-22, 0-44 x 0-24 = 16-0, 0-44 x 0-25 = 16-44, 0-44 x 0-26 = 17-22, 0-44 x 0-27 = 18-0, 0-44 x 0-28 = 18-44, 0-44 x 0-29 = 19-22, 0-44 x 0-30 = 20-0, 0-44 x 0-31 = 20-44, 0-44 x 0-32 = 21-22, 0-44 x 0-33 = 22-0, 0-44 x 0-34 = 22-44, 0-44 x 0-35 = 23-22, 0-44 x 0-36 = 24-0, 0-44 x 0-37 = 24-44, 0-44 x 0-38 = 25-22, 0-44 x 0-39 = 26-0, 0-44 x 0-40 = 26-44, 0-44 x 0-41 = 27-22, 0-44 x 0-42 = 28-0, 0-44 x 0-43 = 28-44, 0-44 x 0-44 = 29-22, 0-44 x 0-45 = 30-0, 0-44 x 0-46 = 30-44, 0-44 x 0-47 = 31-22, 0-44 x 0-48 = 32-0, 0-44 x 0-49 = 32-44, 0-44 x 0-50 = 33-22, 0-44 x 0-51 = 34-0, 0-44 x 0-52 = 34-44, 0-44 x 0-53 = 35-22, 0-44 x 0-54 = 36-0, 0-44 x 0-55 = 36-44, 0-44 x 0-56 = 37-22, 0-44 x 0-57 = 38-0, 0-44 x 0-58 = 38-44, 0-44 x 0-59 = 39-22, 0-44 x 0-60 = 40-0, 0-44 x 0-61 = 40-44, 0-44 x 0-62 = 41-22, 0-44 x 0-63 = 42-0, 0-44 x 0-64 = 42-44, 0-44 x 0-65 = 43-22, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-24, 0-45 x 0-3 = 2-3, 0-45 x 0-4 = 2-48, 0-45 x 0-5 = 3-27, 0-45 x 0-6 = 4-6, 0-45 x 0-7 = 4-51, 0-45 x 0-8 = 5-30, 0-45 x 0-9 = 6-9, 0-45 x 0-10 = 6-54, 0-45 x 0-11 = 7-33, 0-45 x 0-12 = 8-12, 0-45 x 0-13 = 8-57, 0-45 x 0-14 = 9-36, 0-45 x 0-15 = 10-15, 0-45 x 0-16 = 10-60, 0-45 x 0-17 = 11-39, 0-45 x 0-18 = 12-18, 0-45 x 0-19 = 12-63, 0-45 x 0-20 = 13-42, 0-45 x 0-21 = 14-21, 0-45 x 0-22 = 15-0, 0-45 x 0-23 = 15-45, 0-45 x 0-24 = 16-24, 0-45 x 0-25 = 17-3, 0-45 x 0-26 = 17-48, 0-45 x 0-27 = 18-27, 0-45 x 0-28 = 19-6, 0-45 x 0-29 = 19-51, 0-45 x 0-30 = 20-30, 0-45 x 0-31 = 21-9, 0-45 x 0-32 = 21-54, 0-45 x 0-33 = 22-33, 0-45 x 0-34 = 23-12, 0-45 x 0-35 = 23-57, 0-45 x 0-36 = 24-36, 0-45 x 0-37 = 25-15, 0-45 x 0-38 = 25-60, 0-45 x 0-39 = 26-39, 0-45 x 0-40 = 27-18, 0-45 x 0-41 = 27-63, 0-45 x 0-42 = 28-42, 0-45 x 0-43 = 29-21, 0-45 x 0-44 = 30-0, 0-45 x 0-45 = 30-45, 0-45 x 0-46 = 31-24, 0-45 x 0-47 = 32-3, 0-45 x 0-48 = 32-48, 0-45 x 0-49 = 33-27, 0-45 x 0-50 = 34-6, 0-45 x 0-51 = 34-51, 0-45 x 0-52 = 35-30, 0-45 x 0-53 = 36-9, 0-45 x 0-54 = 36-54, 0-45 x 0-55 = 37-33, 0-45 x 0-56 = 38-12, 0-45 x 0-57 = 38-57, 0-45 x 0-58 = 39-36, 0-45 x 0-59 = 40-15, 0-45 x 0-60 = 40-60, 0-45 x 0-61 = 41-39, 0-45 x 0-62 = 42-18, 0-45 x 0-63 = 42-63, 0-45 x 0-64 = 43-42, 0-45 x 0-65 = 44-21, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-26, 0-46 x 0-3 = 2-6, 0-46 x 0-4 = 2-52, 0-46 x 0-5 = 3-32, 0-46 x 0-6 = 4-12, 0-46 x 0-7 = 4-58, 0-46 x 0-8 = 5-38, 0-46 x 0-9 = 6-18, 0-46 x 0-10 = 6-64, 0-46 x 0-11 = 7-44, 0-46 x 0-12 = 8-24, 0-46 x 0-13 = 9-4, 0-46 x 0-14 = 9-50, 0-46 x 0-15 = 10-30, 0-46 x 0-16 = 11-10, 0-46 x 0-17 = 11-56, 0-46 x 0-18 = 12-36, 0-46 x 0-19 = 13-16, 0-46 x 0-20 = 13-62, 0-46 x 0-21 = 14-42, 0-46 x 0-22 = 15-22, 0-46 x 0-23 = 16-2, 0-46 x 0-24 = 16-48, 0-46 x 0-25 = 17-28, 0-46 x 0-26 = 18-8, 0-46 x 0-27 = 18-54, 0-46 x 0-28 = 19-34, 0-46 x 0-29 = 20-14, 0-46 x 0-30 = 20-60, 0-46 x 0-31 = 21-40, 0-46 x 0-32 = 22-20, 0-46 x 0-33 = 23-0, 0-46 x 0-34 = 23-46, 0-46 x 0-35 = 24-26, 0-46 x 0-36 = 25-6, 0-46 x 0-37 = 25-52, 0-46 x 0-38 = 26-32, 0-46 x 0-39 = 27-12, 0-46 x 0-40 = 27-58, 0-46 x 0-41 = 28-38, 0-46 x 0-42 = 29-18, 0-46 x 0-43 = 29-64, 0-46 x 0-44 = 30-44, 0-46 x 0-45 = 31-24, 0-46 x 0-46 = 32-4, 0-46 x 0-47 = 32-50, 0-46 x 0-48 = 33-30, 0-46 x 0-49 = 34-10, 0-46 x 0-50 = 34-56, 0-46 x 0-51 = 35-36, 0-46 x 0-52 = 36-16, 0-46 x 0-53 = 36-62, 0-46 x 0-54 = 37-42, 0-46 x 0-55 = 38-22, 0-46 x 0-56 = 39-2, 0-46 x 0-57 = 39-48, 0-46 x 0-58 = 40-28, 0-46 x 0-59 = 41-8, 0-46 x 0-60 = 41-54, 0-46 x 0-61 = 42-34, 0-46 x 0-62 = 43-14, 0-46 x 0-63 = 43-60, 0-46 x 0-64 = 44-40, 0-46 x 0-65 = 45-20, 
