11 x 1 = 0-11, 11 x 2 = 0-22, 11 x 3 = 0-33, 11 x 4 = 0-44, 11 x 5 = 0-55, 11 x 6 = 0-66, 11 x 7 = 0-77, 11 x 8 = 0-88, 11 x 9 = 0-99, 11 x 10 = 1-2, 11 x 11 = 1-13, 11 x 12 = 1-24, 11 x 13 = 1-35, 11 x 14 = 1-46, 11 x 15 = 1-57, 11 x 16 = 1-68, 11 x 17 = 1-79, 11 x 18 = 1-90, 11 x 19 = 1-101, 11 x 20 = 2-4, 11 x 21 = 2-15, 11 x 22 = 2-26, 11 x 23 = 2-37, 11 x 24 = 2-48, 11 x 25 = 2-59, 11 x 26 = 2-70, 11 x 27 = 2-81, 11 x 28 = 2-92, 11 x 29 = 2-103, 11 x 30 = 3-6, 11 x 31 = 3-17, 11 x 32 = 3-28, 11 x 33 = 3-39, 11 x 34 = 3-50, 11 x 35 = 3-61, 11 x 36 = 3-72, 11 x 37 = 3-83, 11 x 38 = 3-94, 11 x 39 = 3-105, 11 x 40 = 4-8, 11 x 41 = 4-19, 11 x 42 = 4-30, 11 x 43 = 4-41, 11 x 44 = 4-52, 11 x 45 = 4-63, 11 x 46 = 4-74, 11 x 47 = 4-85, 11 x 48 = 4-96, 11 x 49 = 4-107, 11 x 50 = 5-10, 11 x 51 = 5-21, 11 x 52 = 5-32, 11 x 53 = 5-43, 11 x 54 = 5-54, 11 x 55 = 5-65, 11 x 56 = 5-76, 11 x 57 = 5-87, 11 x 58 = 5-98, 11 x 59 = 6-1, 11 x 60 = 6-12, 11 x 61 = 6-23, 11 x 62 = 6-34, 11 x 63 = 6-45, 11 x 64 = 6-56, 11 x 65 = 6-67, 11 x 66 = 6-78, 11 x 67 = 6-89, 11 x 68 = 6-100, 11 x 69 = 7-3, 11 x 70 = 7-14, 11 x 71 = 7-25, 11 x 72 = 7-36, 11 x 73 = 7-47, 11 x 74 = 7-58, 11 x 75 = 7-69, 11 x 76 = 7-80, 11 x 77 = 7-91, 11 x 78 = 7-102, 11 x 79 = 8-5, 11 x 80 = 8-16, 11 x 81 = 8-27, 11 x 82 = 8-38, 11 x 83 = 8-49, 11 x 84 = 8-60, 11 x 85 = 8-71, 11 x 86 = 8-82, 11 x 87 = 8-93, 11 x 88 = 8-104, 11 x 89 = 9-7, 11 x 90 = 9-18, 11 x 91 = 9-29, 11 x 92 = 9-40, 11 x 93 = 9-51, 11 x 94 = 9-62, 11 x 95 = 9-73, 11 x 96 = 9-84, 11 x 97 = 9-95, 11 x 98 = 9-106, 11 x 99 = 10-9, 11 x 100 = 10-20, 11 x 101 = 10-31, 11 x 102 = 10-42, 11 x 103 = 10-53, 11 x 104 = 10-64, 11 x 105 = 10-75, 11 x 106 = 10-86, 11 x 107 = 10-97, 
12 x 1 = 0-12, 12 x 2 = 0-24, 12 x 3 = 0-36, 12 x 4 = 0-48, 12 x 5 = 0-60, 12 x 6 = 0-72, 12 x 7 = 0-84, 12 x 8 = 0-96, 12 x 9 = 1-0, 12 x 10 = 1-12, 12 x 11 = 1-24, 12 x 12 = 1-36, 12 x 13 = 1-48, 12 x 14 = 1-60, 12 x 15 = 1-72, 12 x 16 = 1-84, 12 x 17 = 1-96, 12 x 18 = 2-0, 12 x 19 = 2-12, 12 x 20 = 2-24, 12 x 21 = 2-36, 12 x 22 = 2-48, 12 x 23 = 2-60, 12 x 24 = 2-72, 12 x 25 = 2-84, 12 x 26 = 2-96, 12 x 27 = 3-0, 12 x 28 = 3-12, 12 x 29 = 3-24, 12 x 30 = 3-36, 12 x 31 = 3-48, 12 x 32 = 3-60, 12 x 33 = 3-72, 12 x 34 = 3-84, 12 x 35 = 3-96, 12 x 36 = 4-0, 12 x 37 = 4-12, 12 x 38 = 4-24, 12 x 39 = 4-36, 12 x 40 = 4-48, 12 x 41 = 4-60, 12 x 42 = 4-72, 12 x 43 = 4-84, 12 x 44 = 4-96, 12 x 45 = 5-0, 12 x 46 = 5-12, 12 x 47 = 5-24, 12 x 48 = 5-36, 12 x 49 = 5-48, 12 x 50 = 5-60, 12 x 51 = 5-72, 12 x 52 = 5-84, 12 x 53 = 5-96, 12 x 54 = 6-0, 12 x 55 = 6-12, 12 x 56 = 6-24, 12 x 57 = 6-36, 12 x 58 = 6-48, 12 x 59 = 6-60, 12 x 60 = 6-72, 12 x 61 = 6-84, 12 x 62 = 6-96, 12 x 63 = 7-0, 12 x 64 = 7-12, 12 x 65 = 7-24, 12 x 66 = 7-36, 12 x 67 = 7-48, 12 x 68 = 7-60, 12 x 69 = 7-72, 12 x 70 = 7-84, 12 x 71 = 7-96, 12 x 72 = 8-0, 12 x 73 = 8-12, 12 x 74 = 8-24, 12 x 75 = 8-36, 12 x 76 = 8-48, 12 x 77 = 8-60, 12 x 78 = 8-72, 12 x 79 = 8-84, 12 x 80 = 8-96, 12 x 81 = 9-0, 12 x 82 = 9-12, 12 x 83 = 9-24, 12 x 84 = 9-36, 12 x 85 = 9-48, 12 x 86 = 9-60, 12 x 87 = 9-72, 12 x 88 = 9-84, 12 x 89 = 9-96, 12 x 90 = 10-0, 12 x 91 = 10-12, 12 x 92 = 10-24, 12 x 93 = 10-36, 12 x 94 = 10-48, 12 x 95 = 10-60, 12 x 96 = 10-72, 12 x 97 = 10-84, 12 x 98 = 10-96, 12 x 99 = 11-0, 12 x 100 = 11-12, 12 x 101 = 11-24, 12 x 102 = 11-36, 12 x 103 = 11-48, 12 x 104 = 11-60, 12 x 105 = 11-72, 12 x 106 = 11-84, 12 x 107 = 11-96, 
13 x 1 = 0-13, 13 x 2 = 0-26, 13 x 3 = 0-39, 13 x 4 = 0-52, 13 x 5 = 0-65, 13 x 6 = 0-78, 13 x 7 = 0-91, 13 x 8 = 0-104, 13 x 9 = 1-9, 13 x 10 = 1-22, 13 x 11 = 1-35, 13 x 12 = 1-48, 13 x 13 = 1-61, 13 x 14 = 1-74, 13 x 15 = 1-87, 13 x 16 = 1-100, 13 x 17 = 2-5, 13 x 18 = 2-18, 13 x 19 = 2-31, 13 x 20 = 2-44, 13 x 21 = 2-57, 13 x 22 = 2-70, 13 x 23 = 2-83, 13 x 24 = 2-96, 13 x 25 = 3-1, 13 x 26 = 3-14, 13 x 27 = 3-27, 13 x 28 = 3-40, 13 x 29 = 3-53, 13 x 30 = 3-66, 13 x 31 = 3-79, 13 x 32 = 3-92, 13 x 33 = 3-105, 13 x 34 = 4-10, 13 x 35 = 4-23, 13 x 36 = 4-36, 13 x 37 = 4-49, 13 x 38 = 4-62, 13 x 39 = 4-75, 13 x 40 = 4-88, 13 x 41 = 4-101, 13 x 42 = 5-6, 13 x 43 = 5-19, 13 x 44 = 5-32, 13 x 45 = 5-45, 13 x 46 = 5-58, 13 x 47 = 5-71, 13 x 48 = 5-84, 13 x 49 = 5-97, 13 x 50 = 6-2, 13 x 51 = 6-15, 13 x 52 = 6-28, 13 x 53 = 6-41, 13 x 54 = 6-54, 13 x 55 = 6-67, 13 x 56 = 6-80, 13 x 57 = 6-93, 13 x 58 = 6-106, 13 x 59 = 7-11, 13 x 60 = 7-24, 13 x 61 = 7-37, 13 x 62 = 7-50, 13 x 63 = 7-63, 13 x 64 = 7-76, 13 x 65 = 7-89, 13 x 66 = 7-102, 13 x 67 = 8-7, 13 x 68 = 8-20, 13 x 69 = 8-33, 13 x 70 = 8-46, 13 x 71 = 8-59, 13 x 72 = 8-72, 13 x 73 = 8-85, 13 x 74 = 8-98, 13 x 75 = 9-3, 13 x 76 = 9-16, 13 x 77 = 9-29, 13 x 78 = 9-42, 13 x 79 = 9-55, 13 x 80 = 9-68, 13 x 81 = 9-81, 13 x 82 = 9-94, 13 x 83 = 9-107, 13 x 84 = 10-12, 13 x 85 = 10-25, 13 x 86 = 10-38, 13 x 87 = 10-51, 13 x 88 = 10-64, 13 x 89 = 10-77, 13 x 90 = 10-90, 13 x 91 = 10-103, 13 x 92 = 11-8, 13 x 93 = 11-21, 13 x 94 = 11-34, 13 x 95 = 11-47, 13 x 96 = 11-60, 13 x 97 = 11-73, 13 x 98 = 11-86, 13 x 99 = 11-99, 13 x 100 = 12-4, 13 x 101 = 12-17, 13 x 102 = 12-30, 13 x 103 = 12-43, 13 x 104 = 12-56, 13 x 105 = 12-69, 13 x 106 = 12-82, 13 x 107 = 12-95, 
14 x 1 = 0-14, 14 x 2 = 0-28, 14 x 3 = 0-42, 14 x 4 = 0-56, 14 x 5 = 0-70, 14 x 6 = 0-84, 14 x 7 = 0-98, 14 x 8 = 1-4, 14 x 9 = 1-18, 14 x 10 = 1-32, 14 x 11 = 1-46, 14 x 12 = 1-60, 14 x 13 = 1-74, 14 x 14 = 1-88, 14 x 15 = 1-102, 14 x 16 = 2-8, 14 x 17 = 2-22, 14 x 18 = 2-36, 14 x 19 = 2-50, 14 x 20 = 2-64, 14 x 21 = 2-78, 14 x 22 = 2-92, 14 x 23 = 2-106, 14 x 24 = 3-12, 14 x 25 = 3-26, 14 x 26 = 3-40, 14 x 27 = 3-54, 14 x 28 = 3-68, 14 x 29 = 3-82, 14 x 30 = 3-96, 14 x 31 = 4-2, 14 x 32 = 4-16, 14 x 33 = 4-30, 14 x 34 = 4-44, 14 x 35 = 4-58, 14 x 36 = 4-72, 14 x 37 = 4-86, 14 x 38 = 4-100, 14 x 39 = 5-6, 14 x 40 = 5-20, 14 x 41 = 5-34, 14 x 42 = 5-48, 14 x 43 = 5-62, 14 x 44 = 5-76, 14 x 45 = 5-90, 14 x 46 = 5-104, 14 x 47 = 6-10, 14 x 48 = 6-24, 14 x 49 = 6-38, 14 x 50 = 6-52, 14 x 51 = 6-66, 14 x 52 = 6-80, 14 x 53 = 6-94, 14 x 54 = 7-0, 14 x 55 = 7-14, 14 x 56 = 7-28, 14 x 57 = 7-42, 14 x 58 = 7-56, 14 x 59 = 7-70, 14 x 60 = 7-84, 14 x 61 = 7-98, 14 x 62 = 8-4, 14 x 63 = 8-18, 14 x 64 = 8-32, 14 x 65 = 8-46, 14 x 66 = 8-60, 14 x 67 = 8-74, 14 x 68 = 8-88, 14 x 69 = 8-102, 14 x 70 = 9-8, 14 x 71 = 9-22, 14 x 72 = 9-36, 14 x 73 = 9-50, 14 x 74 = 9-64, 14 x 75 = 9-78, 14 x 76 = 9-92, 14 x 77 = 9-106, 14 x 78 = 10-12, 14 x 79 = 10-26, 14 x 80 = 10-40, 14 x 81 = 10-54, 14 x 82 = 10-68, 14 x 83 = 10-82, 14 x 84 = 10-96, 14 x 85 = 11-2, 14 x 86 = 11-16, 14 x 87 = 11-30, 14 x 88 = 11-44, 14 x 89 = 11-58, 14 x 90 = 11-72, 14 x 91 = 11-86, 14 x 92 = 11-100, 14 x 93 = 12-6, 14 x 94 = 12-20, 14 x 95 = 12-34, 14 x 96 = 12-48, 14 x 97 = 12-62, 14 x 98 = 12-76, 14 x 99 = 12-90, 14 x 100 = 12-104, 14 x 101 = 13-10, 14 x 102 = 13-24, 14 x 103 = 13-38, 14 x 104 = 13-52, 14 x 105 = 13-66, 14 x 106 = 13-80, 14 x 107 = 13-94, 
15 x 1 = 0-15, 15 x 2 = 0-30, 15 x 3 = 0-45, 15 x 4 = 0-60, 15 x 5 = 0-75, 15 x 6 = 0-90, 15 x 7 = 0-105, 15 x 8 = 1-12, 15 x 9 = 1-27, 15 x 10 = 1-42, 15 x 11 = 1-57, 15 x 12 = 1-72, 15 x 13 = 1-87, 15 x 14 = 1-102, 15 x 15 = 2-9, 15 x 16 = 2-24, 15 x 17 = 2-39, 15 x 18 = 2-54, 15 x 19 = 2-69, 15 x 20 = 2-84, 15 x 21 = 2-99, 15 x 22 = 3-6, 15 x 23 = 3-21, 15 x 24 = 3-36, 15 x 25 = 3-51, 15 x 26 = 3-66, 15 x 27 = 3-81, 15 x 28 = 3-96, 15 x 29 = 4-3, 15 x 30 = 4-18, 15 x 31 = 4-33, 15 x 32 = 4-48, 15 x 33 = 4-63, 15 x 34 = 4-78, 15 x 35 = 4-93, 15 x 36 = 5-0, 15 x 37 = 5-15, 15 x 38 = 5-30, 15 x 39 = 5-45, 15 x 40 = 5-60, 15 x 41 = 5-75, 15 x 42 = 5-90, 15 x 43 = 5-105, 15 x 44 = 6-12, 15 x 45 = 6-27, 15 x 46 = 6-42, 15 x 47 = 6-57, 15 x 48 = 6-72, 15 x 49 = 6-87, 15 x 50 = 6-102, 15 x 51 = 7-9, 15 x 52 = 7-24, 15 x 53 = 7-39, 15 x 54 = 7-54, 15 x 55 = 7-69, 15 x 56 = 7-84, 15 x 57 = 7-99, 15 x 58 = 8-6, 15 x 59 = 8-21, 15 x 60 = 8-36, 15 x 61 = 8-51, 15 x 62 = 8-66, 15 x 63 = 8-81, 15 x 64 = 8-96, 15 x 65 = 9-3, 15 x 66 = 9-18, 15 x 67 = 9-33, 15 x 68 = 9-48, 15 x 69 = 9-63, 15 x 70 = 9-78, 15 x 71 = 9-93, 15 x 72 = 10-0, 15 x 73 = 10-15, 15 x 74 = 10-30, 15 x 75 = 10-45, 15 x 76 = 10-60, 15 x 77 = 10-75, 15 x 78 = 10-90, 15 x 79 = 10-105, 15 x 80 = 11-12, 15 x 81 = 11-27, 15 x 82 = 11-42, 15 x 83 = 11-57, 15 x 84 = 11-72, 15 x 85 = 11-87, 15 x 86 = 11-102, 15 x 87 = 12-9, 15 x 88 = 12-24, 15 x 89 = 12-39, 15 x 90 = 12-54, 15 x 91 = 12-69, 15 x 92 = 12-84, 15 x 93 = 12-99, 15 x 94 = 13-6, 15 x 95 = 13-21, 15 x 96 = 13-36, 15 x 97 = 13-51, 15 x 98 = 13-66, 15 x 99 = 13-81, 15 x 100 = 13-96, 15 x 101 = 14-3, 15 x 102 = 14-18, 15 x 103 = 14-33, 15 x 104 = 14-48, 15 x 105 = 14-63, 15 x 106 = 14-78, 15 x 107 = 14-93, 
16 x 1 = 0-16, 16 x 2 = 0-32, 16 x 3 = 0-48, 16 x 4 = 0-64, 16 x 5 = 0-80, 16 x 6 = 0-96, 16 x 7 = 1-4, 16 x 8 = 1-20, 16 x 9 = 1-36, 16 x 10 = 1-52, 16 x 11 = 1-68, 16 x 12 = 1-84, 16 x 13 = 1-100, 16 x 14 = 2-8, 16 x 15 = 2-24, 16 x 16 = 2-40, 16 x 17 = 2-56, 16 x 18 = 2-72, 16 x 19 = 2-88, 16 x 20 = 2-104, 16 x 21 = 3-12, 16 x 22 = 3-28, 16 x 23 = 3-44, 16 x 24 = 3-60, 16 x 25 = 3-76, 16 x 26 = 3-92, 16 x 27 = 4-0, 16 x 28 = 4-16, 16 x 29 = 4-32, 16 x 30 = 4-48, 16 x 31 = 4-64, 16 x 32 = 4-80, 16 x 33 = 4-96, 16 x 34 = 5-4, 16 x 35 = 5-20, 16 x 36 = 5-36, 16 x 37 = 5-52, 16 x 38 = 5-68, 16 x 39 = 5-84, 16 x 40 = 5-100, 16 x 41 = 6-8, 16 x 42 = 6-24, 16 x 43 = 6-40, 16 x 44 = 6-56, 16 x 45 = 6-72, 16 x 46 = 6-88, 16 x 47 = 6-104, 16 x 48 = 7-12, 16 x 49 = 7-28, 16 x 50 = 7-44, 16 x 51 = 7-60, 16 x 52 = 7-76, 16 x 53 = 7-92, 16 x 54 = 8-0, 16 x 55 = 8-16, 16 x 56 = 8-32, 16 x 57 = 8-48, 16 x 58 = 8-64, 16 x 59 = 8-80, 16 x 60 = 8-96, 16 x 61 = 9-4, 16 x 62 = 9-20, 16 x 63 = 9-36, 16 x 64 = 9-52, 16 x 65 = 9-68, 16 x 66 = 9-84, 16 x 67 = 9-100, 16 x 68 = 10-8, 16 x 69 = 10-24, 16 x 70 = 10-40, 16 x 71 = 10-56, 16 x 72 = 10-72, 16 x 73 = 10-88, 16 x 74 = 10-104, 16 x 75 = 11-12, 16 x 76 = 11-28, 16 x 77 = 11-44, 16 x 78 = 11-60, 16 x 79 = 11-76, 16 x 80 = 11-92, 16 x 81 = 12-0, 16 x 82 = 12-16, 16 x 83 = 12-32, 16 x 84 = 12-48, 16 x 85 = 12-64, 16 x 86 = 12-80, 16 x 87 = 12-96, 16 x 88 = 13-4, 16 x 89 = 13-20, 16 x 90 = 13-36, 16 x 91 = 13-52, 16 x 92 = 13-68, 16 x 93 = 13-84, 16 x 94 = 13-100, 16 x 95 = 14-8, 16 x 96 = 14-24, 16 x 97 = 14-40, 16 x 98 = 14-56, 16 x 99 = 14-72, 16 x 100 = 14-88, 16 x 101 = 14-104, 16 x 102 = 15-12, 16 x 103 = 15-28, 16 x 104 = 15-44, 16 x 105 = 15-60, 16 x 106 = 15-76, 16 x 107 = 15-92, 
17 x 1 = 0-17, 17 x 2 = 0-34, 17 x 3 = 0-51, 17 x 4 = 0-68, 17 x 5 = 0-85, 17 x 6 = 0-102, 17 x 7 = 1-11, 17 x 8 = 1-28, 17 x 9 = 1-45, 17 x 10 = 1-62, 17 x 11 = 1-79, 17 x 12 = 1-96, 17 x 13 = 2-5, 17 x 14 = 2-22, 17 x 15 = 2-39, 17 x 16 = 2-56, 17 x 17 = 2-73, 17 x 18 = 2-90, 17 x 19 = 2-107, 17 x 20 = 3-16, 17 x 21 = 3-33, 17 x 22 = 3-50, 17 x 23 = 3-67, 17 x 24 = 3-84, 17 x 25 = 3-101, 17 x 26 = 4-10, 17 x 27 = 4-27, 17 x 28 = 4-44, 17 x 29 = 4-61, 17 x 30 = 4-78, 17 x 31 = 4-95, 17 x 32 = 5-4, 17 x 33 = 5-21, 17 x 34 = 5-38, 17 x 35 = 5-55, 17 x 36 = 5-72, 17 x 37 = 5-89, 17 x 38 = 5-106, 17 x 39 = 6-15, 17 x 40 = 6-32, 17 x 41 = 6-49, 17 x 42 = 6-66, 17 x 43 = 6-83, 17 x 44 = 6-100, 17 x 45 = 7-9, 17 x 46 = 7-26, 17 x 47 = 7-43, 17 x 48 = 7-60, 17 x 49 = 7-77, 17 x 50 = 7-94, 17 x 51 = 8-3, 17 x 52 = 8-20, 17 x 53 = 8-37, 17 x 54 = 8-54, 17 x 55 = 8-71, 17 x 56 = 8-88, 17 x 57 = 8-105, 17 x 58 = 9-14, 17 x 59 = 9-31, 17 x 60 = 9-48, 17 x 61 = 9-65, 17 x 62 = 9-82, 17 x 63 = 9-99, 17 x 64 = 10-8, 17 x 65 = 10-25, 17 x 66 = 10-42, 17 x 67 = 10-59, 17 x 68 = 10-76, 17 x 69 = 10-93, 17 x 70 = 11-2, 17 x 71 = 11-19, 17 x 72 = 11-36, 17 x 73 = 11-53, 17 x 74 = 11-70, 17 x 75 = 11-87, 17 x 76 = 11-104, 17 x 77 = 12-13, 17 x 78 = 12-30, 17 x 79 = 12-47, 17 x 80 = 12-64, 17 x 81 = 12-81, 17 x 82 = 12-98, 17 x 83 = 13-7, 17 x 84 = 13-24, 17 x 85 = 13-41, 17 x 86 = 13-58, 17 x 87 = 13-75, 17 x 88 = 13-92, 17 x 89 = 14-1, 17 x 90 = 14-18, 17 x 91 = 14-35, 17 x 92 = 14-52, 17 x 93 = 14-69, 17 x 94 = 14-86, 17 x 95 = 14-103, 17 x 96 = 15-12, 17 x 97 = 15-29, 17 x 98 = 15-46, 17 x 99 = 15-63, 17 x 100 = 15-80, 17 x 101 = 15-97, 17 x 102 = 16-6, 17 x 103 = 16-23, 17 x 104 = 16-40, 17 x 105 = 16-57, 17 x 106 = 16-74, 17 x 107 = 16-91, 
18 x 1 = 0-18, 18 x 2 = 0-36, 18 x 3 = 0-54, 18 x 4 = 0-72, 18 x 5 = 0-90, 18 x 6 = 1-0, 18 x 7 = 1-18, 18 x 8 = 1-36, 18 x 9 = 1-54, 18 x 10 = 1-72, 18 x 11 = 1-90, 18 x 12 = 2-0, 18 x 13 = 2-18, 18 x 14 = 2-36, 18 x 15 = 2-54, 18 x 16 = 2-72, 18 x 17 = 2-90, 18 x 18 = 3-0, 18 x 19 = 3-18, 18 x 20 = 3-36, 18 x 21 = 3-54, 18 x 22 = 3-72, 18 x 23 = 3-90, 18 x 24 = 4-0, 18 x 25 = 4-18, 18 x 26 = 4-36, 18 x 27 = 4-54, 18 x 28 = 4-72, 18 x 29 = 4-90, 18 x 30 = 5-0, 18 x 31 = 5-18, 18 x 32 = 5-36, 18 x 33 = 5-54, 18 x 34 = 5-72, 18 x 35 = 5-90, 18 x 36 = 6-0, 18 x 37 = 6-18, 18 x 38 = 6-36, 18 x 39 = 6-54, 18 x 40 = 6-72, 18 x 41 = 6-90, 18 x 42 = 7-0, 18 x 43 = 7-18, 18 x 44 = 7-36, 18 x 45 = 7-54, 18 x 46 = 7-72, 18 x 47 = 7-90, 18 x 48 = 8-0, 18 x 49 = 8-18, 18 x 50 = 8-36, 18 x 51 = 8-54, 18 x 52 = 8-72, 18 x 53 = 8-90, 18 x 54 = 9-0, 18 x 55 = 9-18, 18 x 56 = 9-36, 18 x 57 = 9-54, 18 x 58 = 9-72, 18 x 59 = 9-90, 18 x 60 = 10-0, 18 x 61 = 10-18, 18 x 62 = 10-36, 18 x 63 = 10-54, 18 x 64 = 10-72, 18 x 65 = 10-90, 18 x 66 = 11-0, 18 x 67 = 11-18, 18 x 68 = 11-36, 18 x 69 = 11-54, 18 x 70 = 11-72, 18 x 71 = 11-90, 18 x 72 = 12-0, 18 x 73 = 12-18, 18 x 74 = 12-36, 18 x 75 = 12-54, 18 x 76 = 12-72, 18 x 77 = 12-90, 18 x 78 = 13-0, 18 x 79 = 13-18, 18 x 80 = 13-36, 18 x 81 = 13-54, 18 x 82 = 13-72, 18 x 83 = 13-90, 18 x 84 = 14-0, 18 x 85 = 14-18, 18 x 86 = 14-36, 18 x 87 = 14-54, 18 x 88 = 14-72, 18 x 89 = 14-90, 18 x 90 = 15-0, 18 x 91 = 15-18, 18 x 92 = 15-36, 18 x 93 = 15-54, 18 x 94 = 15-72, 18 x 95 = 15-90, 18 x 96 = 16-0, 18 x 97 = 16-18, 18 x 98 = 16-36, 18 x 99 = 16-54, 18 x 100 = 16-72, 18 x 101 = 16-90, 18 x 102 = 17-0, 18 x 103 = 17-18, 18 x 104 = 17-36, 18 x 105 = 17-54, 18 x 106 = 17-72, 18 x 107 = 17-90, 
19 x 1 = 0-19, 19 x 2 = 0-38, 19 x 3 = 0-57, 19 x 4 = 0-76, 19 x 5 = 0-95, 19 x 6 = 1-6, 19 x 7 = 1-25, 19 x 8 = 1-44, 19 x 9 = 1-63, 19 x 10 = 1-82, 19 x 11 = 1-101, 19 x 12 = 2-12, 19 x 13 = 2-31, 19 x 14 = 2-50, 19 x 15 = 2-69, 19 x 16 = 2-88, 19 x 17 = 2-107, 19 x 18 = 3-18, 19 x 19 = 3-37, 19 x 20 = 3-56, 19 x 21 = 3-75, 19 x 22 = 3-94, 19 x 23 = 4-5, 19 x 24 = 4-24, 19 x 25 = 4-43, 19 x 26 = 4-62, 19 x 27 = 4-81, 19 x 28 = 4-100, 19 x 29 = 5-11, 19 x 30 = 5-30, 19 x 31 = 5-49, 19 x 32 = 5-68, 19 x 33 = 5-87, 19 x 34 = 5-106, 19 x 35 = 6-17, 19 x 36 = 6-36, 19 x 37 = 6-55, 19 x 38 = 6-74, 19 x 39 = 6-93, 19 x 40 = 7-4, 19 x 41 = 7-23, 19 x 42 = 7-42, 19 x 43 = 7-61, 19 x 44 = 7-80, 19 x 45 = 7-99, 19 x 46 = 8-10, 19 x 47 = 8-29, 19 x 48 = 8-48, 19 x 49 = 8-67, 19 x 50 = 8-86, 19 x 51 = 8-105, 19 x 52 = 9-16, 19 x 53 = 9-35, 19 x 54 = 9-54, 19 x 55 = 9-73, 19 x 56 = 9-92, 19 x 57 = 10-3, 19 x 58 = 10-22, 19 x 59 = 10-41, 19 x 60 = 10-60, 19 x 61 = 10-79, 19 x 62 = 10-98, 19 x 63 = 11-9, 19 x 64 = 11-28, 19 x 65 = 11-47, 19 x 66 = 11-66, 19 x 67 = 11-85, 19 x 68 = 11-104, 19 x 69 = 12-15, 19 x 70 = 12-34, 19 x 71 = 12-53, 19 x 72 = 12-72, 19 x 73 = 12-91, 19 x 74 = 13-2, 19 x 75 = 13-21, 19 x 76 = 13-40, 19 x 77 = 13-59, 19 x 78 = 13-78, 19 x 79 = 13-97, 19 x 80 = 14-8, 19 x 81 = 14-27, 19 x 82 = 14-46, 19 x 83 = 14-65, 19 x 84 = 14-84, 19 x 85 = 14-103, 19 x 86 = 15-14, 19 x 87 = 15-33, 19 x 88 = 15-52, 19 x 89 = 15-71, 19 x 90 = 15-90, 19 x 91 = 16-1, 19 x 92 = 16-20, 19 x 93 = 16-39, 19 x 94 = 16-58, 19 x 95 = 16-77, 19 x 96 = 16-96, 19 x 97 = 17-7, 19 x 98 = 17-26, 19 x 99 = 17-45, 19 x 100 = 17-64, 19 x 101 = 17-83, 19 x 102 = 17-102, 19 x 103 = 18-13, 19 x 104 = 18-32, 19 x 105 = 18-51, 19 x 106 = 18-70, 19 x 107 = 18-89, 
20 x 1 = 0-20, 20 x 2 = 0-40, 20 x 3 = 0-60, 20 x 4 = 0-80, 20 x 5 = 0-100, 20 x 6 = 1-12, 20 x 7 = 1-32, 20 x 8 = 1-52, 20 x 9 = 1-72, 20 x 10 = 1-92, 20 x 11 = 2-4, 20 x 12 = 2-24, 20 x 13 = 2-44, 20 x 14 = 2-64, 20 x 15 = 2-84, 20 x 16 = 2-104, 20 x 17 = 3-16, 20 x 18 = 3-36, 20 x 19 = 3-56, 20 x 20 = 3-76, 20 x 21 = 3-96, 20 x 22 = 4-8, 20 x 23 = 4-28, 20 x 24 = 4-48, 20 x 25 = 4-68, 20 x 26 = 4-88, 20 x 27 = 5-0, 20 x 28 = 5-20, 20 x 29 = 5-40, 20 x 30 = 5-60, 20 x 31 = 5-80, 20 x 32 = 5-100, 20 x 33 = 6-12, 20 x 34 = 6-32, 20 x 35 = 6-52, 20 x 36 = 6-72, 20 x 37 = 6-92, 20 x 38 = 7-4, 20 x 39 = 7-24, 20 x 40 = 7-44, 20 x 41 = 7-64, 20 x 42 = 7-84, 20 x 43 = 7-104, 20 x 44 = 8-16, 20 x 45 = 8-36, 20 x 46 = 8-56, 20 x 47 = 8-76, 20 x 48 = 8-96, 20 x 49 = 9-8, 20 x 50 = 9-28, 20 x 51 = 9-48, 20 x 52 = 9-68, 20 x 53 = 9-88, 20 x 54 = 10-0, 20 x 55 = 10-20, 20 x 56 = 10-40, 20 x 57 = 10-60, 20 x 58 = 10-80, 20 x 59 = 10-100, 20 x 60 = 11-12, 20 x 61 = 11-32, 20 x 62 = 11-52, 20 x 63 = 11-72, 20 x 64 = 11-92, 20 x 65 = 12-4, 20 x 66 = 12-24, 20 x 67 = 12-44, 20 x 68 = 12-64, 20 x 69 = 12-84, 20 x 70 = 12-104, 20 x 71 = 13-16, 20 x 72 = 13-36, 20 x 73 = 13-56, 20 x 74 = 13-76, 20 x 75 = 13-96, 20 x 76 = 14-8, 20 x 77 = 14-28, 20 x 78 = 14-48, 20 x 79 = 14-68, 20 x 80 = 14-88, 20 x 81 = 15-0, 20 x 82 = 15-20, 20 x 83 = 15-40, 20 x 84 = 15-60, 20 x 85 = 15-80, 20 x 86 = 15-100, 20 x 87 = 16-12, 20 x 88 = 16-32, 20 x 89 = 16-52, 20 x 90 = 16-72, 20 x 91 = 16-92, 20 x 92 = 17-4, 20 x 93 = 17-24, 20 x 94 = 17-44, 20 x 95 = 17-64, 20 x 96 = 17-84, 20 x 97 = 17-104, 20 x 98 = 18-16, 20 x 99 = 18-36, 20 x 100 = 18-56, 20 x 101 = 18-76, 20 x 102 = 18-96, 20 x 103 = 19-8, 20 x 104 = 19-28, 20 x 105 = 19-48, 20 x 106 = 19-68, 20 x 107 = 19-88, 
