47 x 1 = 0-47, 47 x 2 = 1-10, 47 x 3 = 1-57, 47 x 4 = 2-20, 47 x 5 = 2-67, 47 x 6 = 3-30, 47 x 7 = 3-77, 47 x 8 = 4-40, 47 x 9 = 5-3, 47 x 10 = 5-50, 47 x 11 = 6-13, 47 x 12 = 6-60, 47 x 13 = 7-23, 47 x 14 = 7-70, 47 x 15 = 8-33, 47 x 16 = 8-80, 47 x 17 = 9-43, 47 x 18 = 10-6, 47 x 19 = 10-53, 47 x 20 = 11-16, 47 x 21 = 11-63, 47 x 22 = 12-26, 47 x 23 = 12-73, 47 x 24 = 13-36, 47 x 25 = 13-83, 47 x 26 = 14-46, 47 x 27 = 15-9, 47 x 28 = 15-56, 47 x 29 = 16-19, 47 x 30 = 16-66, 47 x 31 = 17-29, 47 x 32 = 17-76, 47 x 33 = 18-39, 47 x 34 = 19-2, 47 x 35 = 19-49, 47 x 36 = 20-12, 47 x 37 = 20-59, 47 x 38 = 21-22, 47 x 39 = 21-69, 47 x 40 = 22-32, 47 x 41 = 22-79, 47 x 42 = 23-42, 47 x 43 = 24-5, 47 x 44 = 24-52, 47 x 45 = 25-15, 47 x 46 = 25-62, 47 x 47 = 26-25, 47 x 48 = 26-72, 47 x 49 = 27-35, 47 x 50 = 27-82, 47 x 51 = 28-45, 47 x 52 = 29-8, 47 x 53 = 29-55, 47 x 54 = 30-18, 47 x 55 = 30-65, 47 x 56 = 31-28, 47 x 57 = 31-75, 47 x 58 = 32-38, 47 x 59 = 33-1, 47 x 60 = 33-48, 47 x 61 = 34-11, 47 x 62 = 34-58, 47 x 63 = 35-21, 47 x 64 = 35-68, 47 x 65 = 36-31, 47 x 66 = 36-78, 47 x 67 = 37-41, 47 x 68 = 38-4, 47 x 69 = 38-51, 47 x 70 = 39-14, 47 x 71 = 39-61, 47 x 72 = 40-24, 47 x 73 = 40-71, 47 x 74 = 41-34, 47 x 75 = 41-81, 47 x 76 = 42-44, 47 x 77 = 43-7, 47 x 78 = 43-54, 47 x 79 = 44-17, 47 x 80 = 44-64, 47 x 81 = 45-27, 47 x 82 = 45-74, 47 x 83 = 46-37, 
48 x 1 = 0-48, 48 x 2 = 1-12, 48 x 3 = 1-60, 48 x 4 = 2-24, 48 x 5 = 2-72, 48 x 6 = 3-36, 48 x 7 = 4-0, 48 x 8 = 4-48, 48 x 9 = 5-12, 48 x 10 = 5-60, 48 x 11 = 6-24, 48 x 12 = 6-72, 48 x 13 = 7-36, 48 x 14 = 8-0, 48 x 15 = 8-48, 48 x 16 = 9-12, 48 x 17 = 9-60, 48 x 18 = 10-24, 48 x 19 = 10-72, 48 x 20 = 11-36, 48 x 21 = 12-0, 48 x 22 = 12-48, 48 x 23 = 13-12, 48 x 24 = 13-60, 48 x 25 = 14-24, 48 x 26 = 14-72, 48 x 27 = 15-36, 48 x 28 = 16-0, 48 x 29 = 16-48, 48 x 30 = 17-12, 48 x 31 = 17-60, 48 x 32 = 18-24, 48 x 33 = 18-72, 48 x 34 = 19-36, 48 x 35 = 20-0, 48 x 36 = 20-48, 48 x 37 = 21-12, 48 x 38 = 21-60, 48 x 39 = 22-24, 48 x 40 = 22-72, 48 x 41 = 23-36, 48 x 42 = 24-0, 48 x 43 = 24-48, 48 x 44 = 25-12, 48 x 45 = 25-60, 48 x 46 = 26-24, 48 x 47 = 26-72, 48 x 48 = 27-36, 48 x 49 = 28-0, 48 x 50 = 28-48, 48 x 51 = 29-12, 48 x 52 = 29-60, 48 x 53 = 30-24, 48 x 54 = 30-72, 48 x 55 = 31-36, 48 x 56 = 32-0, 48 x 57 = 32-48, 48 x 58 = 33-12, 48 x 59 = 33-60, 48 x 60 = 34-24, 48 x 61 = 34-72, 48 x 62 = 35-36, 48 x 63 = 36-0, 48 x 64 = 36-48, 48 x 65 = 37-12, 48 x 66 = 37-60, 48 x 67 = 38-24, 48 x 68 = 38-72, 48 x 69 = 39-36, 48 x 70 = 40-0, 48 x 71 = 40-48, 48 x 72 = 41-12, 48 x 73 = 41-60, 48 x 74 = 42-24, 48 x 75 = 42-72, 48 x 76 = 43-36, 48 x 77 = 44-0, 48 x 78 = 44-48, 48 x 79 = 45-12, 48 x 80 = 45-60, 48 x 81 = 46-24, 48 x 82 = 46-72, 48 x 83 = 47-36, 
49 x 1 = 0-49, 49 x 2 = 1-14, 49 x 3 = 1-63, 49 x 4 = 2-28, 49 x 5 = 2-77, 49 x 6 = 3-42, 49 x 7 = 4-7, 49 x 8 = 4-56, 49 x 9 = 5-21, 49 x 10 = 5-70, 49 x 11 = 6-35, 49 x 12 = 7-0, 49 x 13 = 7-49, 49 x 14 = 8-14, 49 x 15 = 8-63, 49 x 16 = 9-28, 49 x 17 = 9-77, 49 x 18 = 10-42, 49 x 19 = 11-7, 49 x 20 = 11-56, 49 x 21 = 12-21, 49 x 22 = 12-70, 49 x 23 = 13-35, 49 x 24 = 14-0, 49 x 25 = 14-49, 49 x 26 = 15-14, 49 x 27 = 15-63, 49 x 28 = 16-28, 49 x 29 = 16-77, 49 x 30 = 17-42, 49 x 31 = 18-7, 49 x 32 = 18-56, 49 x 33 = 19-21, 49 x 34 = 19-70, 49 x 35 = 20-35, 49 x 36 = 21-0, 49 x 37 = 21-49, 49 x 38 = 22-14, 49 x 39 = 22-63, 49 x 40 = 23-28, 49 x 41 = 23-77, 49 x 42 = 24-42, 49 x 43 = 25-7, 49 x 44 = 25-56, 49 x 45 = 26-21, 49 x 46 = 26-70, 49 x 47 = 27-35, 49 x 48 = 28-0, 49 x 49 = 28-49, 49 x 50 = 29-14, 49 x 51 = 29-63, 49 x 52 = 30-28, 49 x 53 = 30-77, 49 x 54 = 31-42, 49 x 55 = 32-7, 49 x 56 = 32-56, 49 x 57 = 33-21, 49 x 58 = 33-70, 49 x 59 = 34-35, 49 x 60 = 35-0, 49 x 61 = 35-49, 49 x 62 = 36-14, 49 x 63 = 36-63, 49 x 64 = 37-28, 49 x 65 = 37-77, 49 x 66 = 38-42, 49 x 67 = 39-7, 49 x 68 = 39-56, 49 x 69 = 40-21, 49 x 70 = 40-70, 49 x 71 = 41-35, 49 x 72 = 42-0, 49 x 73 = 42-49, 49 x 74 = 43-14, 49 x 75 = 43-63, 49 x 76 = 44-28, 49 x 77 = 44-77, 49 x 78 = 45-42, 49 x 79 = 46-7, 49 x 80 = 46-56, 49 x 81 = 47-21, 49 x 82 = 47-70, 49 x 83 = 48-35, 
50 x 1 = 0-50, 50 x 2 = 1-16, 50 x 3 = 1-66, 50 x 4 = 2-32, 50 x 5 = 2-82, 50 x 6 = 3-48, 50 x 7 = 4-14, 50 x 8 = 4-64, 50 x 9 = 5-30, 50 x 10 = 5-80, 50 x 11 = 6-46, 50 x 12 = 7-12, 50 x 13 = 7-62, 50 x 14 = 8-28, 50 x 15 = 8-78, 50 x 16 = 9-44, 50 x 17 = 10-10, 50 x 18 = 10-60, 50 x 19 = 11-26, 50 x 20 = 11-76, 50 x 21 = 12-42, 50 x 22 = 13-8, 50 x 23 = 13-58, 50 x 24 = 14-24, 50 x 25 = 14-74, 50 x 26 = 15-40, 50 x 27 = 16-6, 50 x 28 = 16-56, 50 x 29 = 17-22, 50 x 30 = 17-72, 50 x 31 = 18-38, 50 x 32 = 19-4, 50 x 33 = 19-54, 50 x 34 = 20-20, 50 x 35 = 20-70, 50 x 36 = 21-36, 50 x 37 = 22-2, 50 x 38 = 22-52, 50 x 39 = 23-18, 50 x 40 = 23-68, 50 x 41 = 24-34, 50 x 42 = 25-0, 50 x 43 = 25-50, 50 x 44 = 26-16, 50 x 45 = 26-66, 50 x 46 = 27-32, 50 x 47 = 27-82, 50 x 48 = 28-48, 50 x 49 = 29-14, 50 x 50 = 29-64, 50 x 51 = 30-30, 50 x 52 = 30-80, 50 x 53 = 31-46, 50 x 54 = 32-12, 50 x 55 = 32-62, 50 x 56 = 33-28, 50 x 57 = 33-78, 50 x 58 = 34-44, 50 x 59 = 35-10, 50 x 60 = 35-60, 50 x 61 = 36-26, 50 x 62 = 36-76, 50 x 63 = 37-42, 50 x 64 = 38-8, 50 x 65 = 38-58, 50 x 66 = 39-24, 50 x 67 = 39-74, 50 x 68 = 40-40, 50 x 69 = 41-6, 50 x 70 = 41-56, 50 x 71 = 42-22, 50 x 72 = 42-72, 50 x 73 = 43-38, 50 x 74 = 44-4, 50 x 75 = 44-54, 50 x 76 = 45-20, 50 x 77 = 45-70, 50 x 78 = 46-36, 50 x 79 = 47-2, 50 x 80 = 47-52, 50 x 81 = 48-18, 50 x 82 = 48-68, 50 x 83 = 49-34, 
51 x 1 = 0-51, 51 x 2 = 1-18, 51 x 3 = 1-69, 51 x 4 = 2-36, 51 x 5 = 3-3, 51 x 6 = 3-54, 51 x 7 = 4-21, 51 x 8 = 4-72, 51 x 9 = 5-39, 51 x 10 = 6-6, 51 x 11 = 6-57, 51 x 12 = 7-24, 51 x 13 = 7-75, 51 x 14 = 8-42, 51 x 15 = 9-9, 51 x 16 = 9-60, 51 x 17 = 10-27, 51 x 18 = 10-78, 51 x 19 = 11-45, 51 x 20 = 12-12, 51 x 21 = 12-63, 51 x 22 = 13-30, 51 x 23 = 13-81, 51 x 24 = 14-48, 51 x 25 = 15-15, 51 x 26 = 15-66, 51 x 27 = 16-33, 51 x 28 = 17-0, 51 x 29 = 17-51, 51 x 30 = 18-18, 51 x 31 = 18-69, 51 x 32 = 19-36, 51 x 33 = 20-3, 51 x 34 = 20-54, 51 x 35 = 21-21, 51 x 36 = 21-72, 51 x 37 = 22-39, 51 x 38 = 23-6, 51 x 39 = 23-57, 51 x 40 = 24-24, 51 x 41 = 24-75, 51 x 42 = 25-42, 51 x 43 = 26-9, 51 x 44 = 26-60, 51 x 45 = 27-27, 51 x 46 = 27-78, 51 x 47 = 28-45, 51 x 48 = 29-12, 51 x 49 = 29-63, 51 x 50 = 30-30, 51 x 51 = 30-81, 51 x 52 = 31-48, 51 x 53 = 32-15, 51 x 54 = 32-66, 51 x 55 = 33-33, 51 x 56 = 34-0, 51 x 57 = 34-51, 51 x 58 = 35-18, 51 x 59 = 35-69, 51 x 60 = 36-36, 51 x 61 = 37-3, 51 x 62 = 37-54, 51 x 63 = 38-21, 51 x 64 = 38-72, 51 x 65 = 39-39, 51 x 66 = 40-6, 51 x 67 = 40-57, 51 x 68 = 41-24, 51 x 69 = 41-75, 51 x 70 = 42-42, 51 x 71 = 43-9, 51 x 72 = 43-60, 51 x 73 = 44-27, 51 x 74 = 44-78, 51 x 75 = 45-45, 51 x 76 = 46-12, 51 x 77 = 46-63, 51 x 78 = 47-30, 51 x 79 = 47-81, 51 x 80 = 48-48, 51 x 81 = 49-15, 51 x 82 = 49-66, 51 x 83 = 50-33, 
52 x 1 = 0-52, 52 x 2 = 1-20, 52 x 3 = 1-72, 52 x 4 = 2-40, 52 x 5 = 3-8, 52 x 6 = 3-60, 52 x 7 = 4-28, 52 x 8 = 4-80, 52 x 9 = 5-48, 52 x 10 = 6-16, 52 x 11 = 6-68, 52 x 12 = 7-36, 52 x 13 = 8-4, 52 x 14 = 8-56, 52 x 15 = 9-24, 52 x 16 = 9-76, 52 x 17 = 10-44, 52 x 18 = 11-12, 52 x 19 = 11-64, 52 x 20 = 12-32, 52 x 21 = 13-0, 52 x 22 = 13-52, 52 x 23 = 14-20, 52 x 24 = 14-72, 52 x 25 = 15-40, 52 x 26 = 16-8, 52 x 27 = 16-60, 52 x 28 = 17-28, 52 x 29 = 17-80, 52 x 30 = 18-48, 52 x 31 = 19-16, 52 x 32 = 19-68, 52 x 33 = 20-36, 52 x 34 = 21-4, 52 x 35 = 21-56, 52 x 36 = 22-24, 52 x 37 = 22-76, 52 x 38 = 23-44, 52 x 39 = 24-12, 52 x 40 = 24-64, 52 x 41 = 25-32, 52 x 42 = 26-0, 52 x 43 = 26-52, 52 x 44 = 27-20, 52 x 45 = 27-72, 52 x 46 = 28-40, 52 x 47 = 29-8, 52 x 48 = 29-60, 52 x 49 = 30-28, 52 x 50 = 30-80, 52 x 51 = 31-48, 52 x 52 = 32-16, 52 x 53 = 32-68, 52 x 54 = 33-36, 52 x 55 = 34-4, 52 x 56 = 34-56, 52 x 57 = 35-24, 52 x 58 = 35-76, 52 x 59 = 36-44, 52 x 60 = 37-12, 52 x 61 = 37-64, 52 x 62 = 38-32, 52 x 63 = 39-0, 52 x 64 = 39-52, 52 x 65 = 40-20, 52 x 66 = 40-72, 52 x 67 = 41-40, 52 x 68 = 42-8, 52 x 69 = 42-60, 52 x 70 = 43-28, 52 x 71 = 43-80, 52 x 72 = 44-48, 52 x 73 = 45-16, 52 x 74 = 45-68, 52 x 75 = 46-36, 52 x 76 = 47-4, 52 x 77 = 47-56, 52 x 78 = 48-24, 52 x 79 = 48-76, 52 x 80 = 49-44, 52 x 81 = 50-12, 52 x 82 = 50-64, 52 x 83 = 51-32, 
53 x 1 = 0-53, 53 x 2 = 1-22, 53 x 3 = 1-75, 53 x 4 = 2-44, 53 x 5 = 3-13, 53 x 6 = 3-66, 53 x 7 = 4-35, 53 x 8 = 5-4, 53 x 9 = 5-57, 53 x 10 = 6-26, 53 x 11 = 6-79, 53 x 12 = 7-48, 53 x 13 = 8-17, 53 x 14 = 8-70, 53 x 15 = 9-39, 53 x 16 = 10-8, 53 x 17 = 10-61, 53 x 18 = 11-30, 53 x 19 = 11-83, 53 x 20 = 12-52, 53 x 21 = 13-21, 53 x 22 = 13-74, 53 x 23 = 14-43, 53 x 24 = 15-12, 53 x 25 = 15-65, 53 x 26 = 16-34, 53 x 27 = 17-3, 53 x 28 = 17-56, 53 x 29 = 18-25, 53 x 30 = 18-78, 53 x 31 = 19-47, 53 x 32 = 20-16, 53 x 33 = 20-69, 53 x 34 = 21-38, 53 x 35 = 22-7, 53 x 36 = 22-60, 53 x 37 = 23-29, 53 x 38 = 23-82, 53 x 39 = 24-51, 53 x 40 = 25-20, 53 x 41 = 25-73, 53 x 42 = 26-42, 53 x 43 = 27-11, 53 x 44 = 27-64, 53 x 45 = 28-33, 53 x 46 = 29-2, 53 x 47 = 29-55, 53 x 48 = 30-24, 53 x 49 = 30-77, 53 x 50 = 31-46, 53 x 51 = 32-15, 53 x 52 = 32-68, 53 x 53 = 33-37, 53 x 54 = 34-6, 53 x 55 = 34-59, 53 x 56 = 35-28, 53 x 57 = 35-81, 53 x 58 = 36-50, 53 x 59 = 37-19, 53 x 60 = 37-72, 53 x 61 = 38-41, 53 x 62 = 39-10, 53 x 63 = 39-63, 53 x 64 = 40-32, 53 x 65 = 41-1, 53 x 66 = 41-54, 53 x 67 = 42-23, 53 x 68 = 42-76, 53 x 69 = 43-45, 53 x 70 = 44-14, 53 x 71 = 44-67, 53 x 72 = 45-36, 53 x 73 = 46-5, 53 x 74 = 46-58, 53 x 75 = 47-27, 53 x 76 = 47-80, 53 x 77 = 48-49, 53 x 78 = 49-18, 53 x 79 = 49-71, 53 x 80 = 50-40, 53 x 81 = 51-9, 53 x 82 = 51-62, 53 x 83 = 52-31, 
54 x 1 = 0-54, 54 x 2 = 1-24, 54 x 3 = 1-78, 54 x 4 = 2-48, 54 x 5 = 3-18, 54 x 6 = 3-72, 54 x 7 = 4-42, 54 x 8 = 5-12, 54 x 9 = 5-66, 54 x 10 = 6-36, 54 x 11 = 7-6, 54 x 12 = 7-60, 54 x 13 = 8-30, 54 x 14 = 9-0, 54 x 15 = 9-54, 54 x 16 = 10-24, 54 x 17 = 10-78, 54 x 18 = 11-48, 54 x 19 = 12-18, 54 x 20 = 12-72, 54 x 21 = 13-42, 54 x 22 = 14-12, 54 x 23 = 14-66, 54 x 24 = 15-36, 54 x 25 = 16-6, 54 x 26 = 16-60, 54 x 27 = 17-30, 54 x 28 = 18-0, 54 x 29 = 18-54, 54 x 30 = 19-24, 54 x 31 = 19-78, 54 x 32 = 20-48, 54 x 33 = 21-18, 54 x 34 = 21-72, 54 x 35 = 22-42, 54 x 36 = 23-12, 54 x 37 = 23-66, 54 x 38 = 24-36, 54 x 39 = 25-6, 54 x 40 = 25-60, 54 x 41 = 26-30, 54 x 42 = 27-0, 54 x 43 = 27-54, 54 x 44 = 28-24, 54 x 45 = 28-78, 54 x 46 = 29-48, 54 x 47 = 30-18, 54 x 48 = 30-72, 54 x 49 = 31-42, 54 x 50 = 32-12, 54 x 51 = 32-66, 54 x 52 = 33-36, 54 x 53 = 34-6, 54 x 54 = 34-60, 54 x 55 = 35-30, 54 x 56 = 36-0, 54 x 57 = 36-54, 54 x 58 = 37-24, 54 x 59 = 37-78, 54 x 60 = 38-48, 54 x 61 = 39-18, 54 x 62 = 39-72, 54 x 63 = 40-42, 54 x 64 = 41-12, 54 x 65 = 41-66, 54 x 66 = 42-36, 54 x 67 = 43-6, 54 x 68 = 43-60, 54 x 69 = 44-30, 54 x 70 = 45-0, 54 x 71 = 45-54, 54 x 72 = 46-24, 54 x 73 = 46-78, 54 x 74 = 47-48, 54 x 75 = 48-18, 54 x 76 = 48-72, 54 x 77 = 49-42, 54 x 78 = 50-12, 54 x 79 = 50-66, 54 x 80 = 51-36, 54 x 81 = 52-6, 54 x 82 = 52-60, 54 x 83 = 53-30, 
55 x 1 = 0-55, 55 x 2 = 1-26, 55 x 3 = 1-81, 55 x 4 = 2-52, 55 x 5 = 3-23, 55 x 6 = 3-78, 55 x 7 = 4-49, 55 x 8 = 5-20, 55 x 9 = 5-75, 55 x 10 = 6-46, 55 x 11 = 7-17, 55 x 12 = 7-72, 55 x 13 = 8-43, 55 x 14 = 9-14, 55 x 15 = 9-69, 55 x 16 = 10-40, 55 x 17 = 11-11, 55 x 18 = 11-66, 55 x 19 = 12-37, 55 x 20 = 13-8, 55 x 21 = 13-63, 55 x 22 = 14-34, 55 x 23 = 15-5, 55 x 24 = 15-60, 55 x 25 = 16-31, 55 x 26 = 17-2, 55 x 27 = 17-57, 55 x 28 = 18-28, 55 x 29 = 18-83, 55 x 30 = 19-54, 55 x 31 = 20-25, 55 x 32 = 20-80, 55 x 33 = 21-51, 55 x 34 = 22-22, 55 x 35 = 22-77, 55 x 36 = 23-48, 55 x 37 = 24-19, 55 x 38 = 24-74, 55 x 39 = 25-45, 55 x 40 = 26-16, 55 x 41 = 26-71, 55 x 42 = 27-42, 55 x 43 = 28-13, 55 x 44 = 28-68, 55 x 45 = 29-39, 55 x 46 = 30-10, 55 x 47 = 30-65, 55 x 48 = 31-36, 55 x 49 = 32-7, 55 x 50 = 32-62, 55 x 51 = 33-33, 55 x 52 = 34-4, 55 x 53 = 34-59, 55 x 54 = 35-30, 55 x 55 = 36-1, 55 x 56 = 36-56, 55 x 57 = 37-27, 55 x 58 = 37-82, 55 x 59 = 38-53, 55 x 60 = 39-24, 55 x 61 = 39-79, 55 x 62 = 40-50, 55 x 63 = 41-21, 55 x 64 = 41-76, 55 x 65 = 42-47, 55 x 66 = 43-18, 55 x 67 = 43-73, 55 x 68 = 44-44, 55 x 69 = 45-15, 55 x 70 = 45-70, 55 x 71 = 46-41, 55 x 72 = 47-12, 55 x 73 = 47-67, 55 x 74 = 48-38, 55 x 75 = 49-9, 55 x 76 = 49-64, 55 x 77 = 50-35, 55 x 78 = 51-6, 55 x 79 = 51-61, 55 x 80 = 52-32, 55 x 81 = 53-3, 55 x 82 = 53-58, 55 x 83 = 54-29, 
56 x 1 = 0-56, 56 x 2 = 1-28, 56 x 3 = 2-0, 56 x 4 = 2-56, 56 x 5 = 3-28, 56 x 6 = 4-0, 56 x 7 = 4-56, 56 x 8 = 5-28, 56 x 9 = 6-0, 56 x 10 = 6-56, 56 x 11 = 7-28, 56 x 12 = 8-0, 56 x 13 = 8-56, 56 x 14 = 9-28, 56 x 15 = 10-0, 56 x 16 = 10-56, 56 x 17 = 11-28, 56 x 18 = 12-0, 56 x 19 = 12-56, 56 x 20 = 13-28, 56 x 21 = 14-0, 56 x 22 = 14-56, 56 x 23 = 15-28, 56 x 24 = 16-0, 56 x 25 = 16-56, 56 x 26 = 17-28, 56 x 27 = 18-0, 56 x 28 = 18-56, 56 x 29 = 19-28, 56 x 30 = 20-0, 56 x 31 = 20-56, 56 x 32 = 21-28, 56 x 33 = 22-0, 56 x 34 = 22-56, 56 x 35 = 23-28, 56 x 36 = 24-0, 56 x 37 = 24-56, 56 x 38 = 25-28, 56 x 39 = 26-0, 56 x 40 = 26-56, 56 x 41 = 27-28, 56 x 42 = 28-0, 56 x 43 = 28-56, 56 x 44 = 29-28, 56 x 45 = 30-0, 56 x 46 = 30-56, 56 x 47 = 31-28, 56 x 48 = 32-0, 56 x 49 = 32-56, 56 x 50 = 33-28, 56 x 51 = 34-0, 56 x 52 = 34-56, 56 x 53 = 35-28, 56 x 54 = 36-0, 56 x 55 = 36-56, 56 x 56 = 37-28, 56 x 57 = 38-0, 56 x 58 = 38-56, 56 x 59 = 39-28, 56 x 60 = 40-0, 56 x 61 = 40-56, 56 x 62 = 41-28, 56 x 63 = 42-0, 56 x 64 = 42-56, 56 x 65 = 43-28, 56 x 66 = 44-0, 56 x 67 = 44-56, 56 x 68 = 45-28, 56 x 69 = 46-0, 56 x 70 = 46-56, 56 x 71 = 47-28, 56 x 72 = 48-0, 56 x 73 = 48-56, 56 x 74 = 49-28, 56 x 75 = 50-0, 56 x 76 = 50-56, 56 x 77 = 51-28, 56 x 78 = 52-0, 56 x 79 = 52-56, 56 x 80 = 53-28, 56 x 81 = 54-0, 56 x 82 = 54-56, 56 x 83 = 55-28, 
57 x 1 = 0-57, 57 x 2 = 1-30, 57 x 3 = 2-3, 57 x 4 = 2-60, 57 x 5 = 3-33, 57 x 6 = 4-6, 57 x 7 = 4-63, 57 x 8 = 5-36, 57 x 9 = 6-9, 57 x 10 = 6-66, 57 x 11 = 7-39, 57 x 12 = 8-12, 57 x 13 = 8-69, 57 x 14 = 9-42, 57 x 15 = 10-15, 57 x 16 = 10-72, 57 x 17 = 11-45, 57 x 18 = 12-18, 57 x 19 = 12-75, 57 x 20 = 13-48, 57 x 21 = 14-21, 57 x 22 = 14-78, 57 x 23 = 15-51, 57 x 24 = 16-24, 57 x 25 = 16-81, 57 x 26 = 17-54, 57 x 27 = 18-27, 57 x 28 = 19-0, 57 x 29 = 19-57, 57 x 30 = 20-30, 57 x 31 = 21-3, 57 x 32 = 21-60, 57 x 33 = 22-33, 57 x 34 = 23-6, 57 x 35 = 23-63, 57 x 36 = 24-36, 57 x 37 = 25-9, 57 x 38 = 25-66, 57 x 39 = 26-39, 57 x 40 = 27-12, 57 x 41 = 27-69, 57 x 42 = 28-42, 57 x 43 = 29-15, 57 x 44 = 29-72, 57 x 45 = 30-45, 57 x 46 = 31-18, 57 x 47 = 31-75, 57 x 48 = 32-48, 57 x 49 = 33-21, 57 x 50 = 33-78, 57 x 51 = 34-51, 57 x 52 = 35-24, 57 x 53 = 35-81, 57 x 54 = 36-54, 57 x 55 = 37-27, 57 x 56 = 38-0, 57 x 57 = 38-57, 57 x 58 = 39-30, 57 x 59 = 40-3, 57 x 60 = 40-60, 57 x 61 = 41-33, 57 x 62 = 42-6, 57 x 63 = 42-63, 57 x 64 = 43-36, 57 x 65 = 44-9, 57 x 66 = 44-66, 57 x 67 = 45-39, 57 x 68 = 46-12, 57 x 69 = 46-69, 57 x 70 = 47-42, 57 x 71 = 48-15, 57 x 72 = 48-72, 57 x 73 = 49-45, 57 x 74 = 50-18, 57 x 75 = 50-75, 57 x 76 = 51-48, 57 x 77 = 52-21, 57 x 78 = 52-78, 57 x 79 = 53-51, 57 x 80 = 54-24, 57 x 81 = 54-81, 57 x 82 = 55-54, 57 x 83 = 56-27, 
58 x 1 = 0-58, 58 x 2 = 1-32, 58 x 3 = 2-6, 58 x 4 = 2-64, 58 x 5 = 3-38, 58 x 6 = 4-12, 58 x 7 = 4-70, 58 x 8 = 5-44, 58 x 9 = 6-18, 58 x 10 = 6-76, 58 x 11 = 7-50, 58 x 12 = 8-24, 58 x 13 = 8-82, 58 x 14 = 9-56, 58 x 15 = 10-30, 58 x 16 = 11-4, 58 x 17 = 11-62, 58 x 18 = 12-36, 58 x 19 = 13-10, 58 x 20 = 13-68, 58 x 21 = 14-42, 58 x 22 = 15-16, 58 x 23 = 15-74, 58 x 24 = 16-48, 58 x 25 = 17-22, 58 x 26 = 17-80, 58 x 27 = 18-54, 58 x 28 = 19-28, 58 x 29 = 20-2, 58 x 30 = 20-60, 58 x 31 = 21-34, 58 x 32 = 22-8, 58 x 33 = 22-66, 58 x 34 = 23-40, 58 x 35 = 24-14, 58 x 36 = 24-72, 58 x 37 = 25-46, 58 x 38 = 26-20, 58 x 39 = 26-78, 58 x 40 = 27-52, 58 x 41 = 28-26, 58 x 42 = 29-0, 58 x 43 = 29-58, 58 x 44 = 30-32, 58 x 45 = 31-6, 58 x 46 = 31-64, 58 x 47 = 32-38, 58 x 48 = 33-12, 58 x 49 = 33-70, 58 x 50 = 34-44, 58 x 51 = 35-18, 58 x 52 = 35-76, 58 x 53 = 36-50, 58 x 54 = 37-24, 58 x 55 = 37-82, 58 x 56 = 38-56, 58 x 57 = 39-30, 58 x 58 = 40-4, 58 x 59 = 40-62, 58 x 60 = 41-36, 58 x 61 = 42-10, 58 x 62 = 42-68, 58 x 63 = 43-42, 58 x 64 = 44-16, 58 x 65 = 44-74, 58 x 66 = 45-48, 58 x 67 = 46-22, 58 x 68 = 46-80, 58 x 69 = 47-54, 58 x 70 = 48-28, 58 x 71 = 49-2, 58 x 72 = 49-60, 58 x 73 = 50-34, 58 x 74 = 51-8, 58 x 75 = 51-66, 58 x 76 = 52-40, 58 x 77 = 53-14, 58 x 78 = 53-72, 58 x 79 = 54-46, 58 x 80 = 55-20, 58 x 81 = 55-78, 58 x 82 = 56-52, 58 x 83 = 57-26, 
