41 x 1 = 0-41, 41 x 2 = 0-82, 41 x 3 = 1-22, 41 x 4 = 1-63, 41 x 5 = 2-3, 41 x 6 = 2-44, 41 x 7 = 2-85, 41 x 8 = 3-25, 41 x 9 = 3-66, 41 x 10 = 4-6, 41 x 11 = 4-47, 41 x 12 = 4-88, 41 x 13 = 5-28, 41 x 14 = 5-69, 41 x 15 = 6-9, 41 x 16 = 6-50, 41 x 17 = 6-91, 41 x 18 = 7-31, 41 x 19 = 7-72, 41 x 20 = 8-12, 41 x 21 = 8-53, 41 x 22 = 8-94, 41 x 23 = 9-34, 41 x 24 = 9-75, 41 x 25 = 10-15, 41 x 26 = 10-56, 41 x 27 = 10-97, 41 x 28 = 11-37, 41 x 29 = 11-78, 41 x 30 = 12-18, 41 x 31 = 12-59, 41 x 32 = 12-100, 41 x 33 = 13-40, 41 x 34 = 13-81, 41 x 35 = 14-21, 41 x 36 = 14-62, 41 x 37 = 15-2, 41 x 38 = 15-43, 41 x 39 = 15-84, 41 x 40 = 16-24, 41 x 41 = 16-65, 41 x 42 = 17-5, 41 x 43 = 17-46, 41 x 44 = 17-87, 41 x 45 = 18-27, 41 x 46 = 18-68, 41 x 47 = 19-8, 41 x 48 = 19-49, 41 x 49 = 19-90, 41 x 50 = 20-30, 41 x 51 = 20-71, 41 x 52 = 21-11, 41 x 53 = 21-52, 41 x 54 = 21-93, 41 x 55 = 22-33, 41 x 56 = 22-74, 41 x 57 = 23-14, 41 x 58 = 23-55, 41 x 59 = 23-96, 41 x 60 = 24-36, 41 x 61 = 24-77, 41 x 62 = 25-17, 41 x 63 = 25-58, 41 x 64 = 25-99, 41 x 65 = 26-39, 41 x 66 = 26-80, 41 x 67 = 27-20, 41 x 68 = 27-61, 41 x 69 = 28-1, 41 x 70 = 28-42, 41 x 71 = 28-83, 41 x 72 = 29-23, 41 x 73 = 29-64, 41 x 74 = 30-4, 41 x 75 = 30-45, 41 x 76 = 30-86, 41 x 77 = 31-26, 41 x 78 = 31-67, 41 x 79 = 32-7, 41 x 80 = 32-48, 41 x 81 = 32-89, 41 x 82 = 33-29, 41 x 83 = 33-70, 41 x 84 = 34-10, 41 x 85 = 34-51, 41 x 86 = 34-92, 41 x 87 = 35-32, 41 x 88 = 35-73, 41 x 89 = 36-13, 41 x 90 = 36-54, 41 x 91 = 36-95, 41 x 92 = 37-35, 41 x 93 = 37-76, 41 x 94 = 38-16, 41 x 95 = 38-57, 41 x 96 = 38-98, 41 x 97 = 39-38, 41 x 98 = 39-79, 41 x 99 = 40-19, 41 x 100 = 40-60, 
42 x 1 = 0-42, 42 x 2 = 0-84, 42 x 3 = 1-25, 42 x 4 = 1-67, 42 x 5 = 2-8, 42 x 6 = 2-50, 42 x 7 = 2-92, 42 x 8 = 3-33, 42 x 9 = 3-75, 42 x 10 = 4-16, 42 x 11 = 4-58, 42 x 12 = 4-100, 42 x 13 = 5-41, 42 x 14 = 5-83, 42 x 15 = 6-24, 42 x 16 = 6-66, 42 x 17 = 7-7, 42 x 18 = 7-49, 42 x 19 = 7-91, 42 x 20 = 8-32, 42 x 21 = 8-74, 42 x 22 = 9-15, 42 x 23 = 9-57, 42 x 24 = 9-99, 42 x 25 = 10-40, 42 x 26 = 10-82, 42 x 27 = 11-23, 42 x 28 = 11-65, 42 x 29 = 12-6, 42 x 30 = 12-48, 42 x 31 = 12-90, 42 x 32 = 13-31, 42 x 33 = 13-73, 42 x 34 = 14-14, 42 x 35 = 14-56, 42 x 36 = 14-98, 42 x 37 = 15-39, 42 x 38 = 15-81, 42 x 39 = 16-22, 42 x 40 = 16-64, 42 x 41 = 17-5, 42 x 42 = 17-47, 42 x 43 = 17-89, 42 x 44 = 18-30, 42 x 45 = 18-72, 42 x 46 = 19-13, 42 x 47 = 19-55, 42 x 48 = 19-97, 42 x 49 = 20-38, 42 x 50 = 20-80, 42 x 51 = 21-21, 42 x 52 = 21-63, 42 x 53 = 22-4, 42 x 54 = 22-46, 42 x 55 = 22-88, 42 x 56 = 23-29, 42 x 57 = 23-71, 42 x 58 = 24-12, 42 x 59 = 24-54, 42 x 60 = 24-96, 42 x 61 = 25-37, 42 x 62 = 25-79, 42 x 63 = 26-20, 42 x 64 = 26-62, 42 x 65 = 27-3, 42 x 66 = 27-45, 42 x 67 = 27-87, 42 x 68 = 28-28, 42 x 69 = 28-70, 42 x 70 = 29-11, 42 x 71 = 29-53, 42 x 72 = 29-95, 42 x 73 = 30-36, 42 x 74 = 30-78, 42 x 75 = 31-19, 42 x 76 = 31-61, 42 x 77 = 32-2, 42 x 78 = 32-44, 42 x 79 = 32-86, 42 x 80 = 33-27, 42 x 81 = 33-69, 42 x 82 = 34-10, 42 x 83 = 34-52, 42 x 84 = 34-94, 42 x 85 = 35-35, 42 x 86 = 35-77, 42 x 87 = 36-18, 42 x 88 = 36-60, 42 x 89 = 37-1, 42 x 90 = 37-43, 42 x 91 = 37-85, 42 x 92 = 38-26, 42 x 93 = 38-68, 42 x 94 = 39-9, 42 x 95 = 39-51, 42 x 96 = 39-93, 42 x 97 = 40-34, 42 x 98 = 40-76, 42 x 99 = 41-17, 42 x 100 = 41-59, 
43 x 1 = 0-43, 43 x 2 = 0-86, 43 x 3 = 1-28, 43 x 4 = 1-71, 43 x 5 = 2-13, 43 x 6 = 2-56, 43 x 7 = 2-99, 43 x 8 = 3-41, 43 x 9 = 3-84, 43 x 10 = 4-26, 43 x 11 = 4-69, 43 x 12 = 5-11, 43 x 13 = 5-54, 43 x 14 = 5-97, 43 x 15 = 6-39, 43 x 16 = 6-82, 43 x 17 = 7-24, 43 x 18 = 7-67, 43 x 19 = 8-9, 43 x 20 = 8-52, 43 x 21 = 8-95, 43 x 22 = 9-37, 43 x 23 = 9-80, 43 x 24 = 10-22, 43 x 25 = 10-65, 43 x 26 = 11-7, 43 x 27 = 11-50, 43 x 28 = 11-93, 43 x 29 = 12-35, 43 x 30 = 12-78, 43 x 31 = 13-20, 43 x 32 = 13-63, 43 x 33 = 14-5, 43 x 34 = 14-48, 43 x 35 = 14-91, 43 x 36 = 15-33, 43 x 37 = 15-76, 43 x 38 = 16-18, 43 x 39 = 16-61, 43 x 40 = 17-3, 43 x 41 = 17-46, 43 x 42 = 17-89, 43 x 43 = 18-31, 43 x 44 = 18-74, 43 x 45 = 19-16, 43 x 46 = 19-59, 43 x 47 = 20-1, 43 x 48 = 20-44, 43 x 49 = 20-87, 43 x 50 = 21-29, 43 x 51 = 21-72, 43 x 52 = 22-14, 43 x 53 = 22-57, 43 x 54 = 22-100, 43 x 55 = 23-42, 43 x 56 = 23-85, 43 x 57 = 24-27, 43 x 58 = 24-70, 43 x 59 = 25-12, 43 x 60 = 25-55, 43 x 61 = 25-98, 43 x 62 = 26-40, 43 x 63 = 26-83, 43 x 64 = 27-25, 43 x 65 = 27-68, 43 x 66 = 28-10, 43 x 67 = 28-53, 43 x 68 = 28-96, 43 x 69 = 29-38, 43 x 70 = 29-81, 43 x 71 = 30-23, 43 x 72 = 30-66, 43 x 73 = 31-8, 43 x 74 = 31-51, 43 x 75 = 31-94, 43 x 76 = 32-36, 43 x 77 = 32-79, 43 x 78 = 33-21, 43 x 79 = 33-64, 43 x 80 = 34-6, 43 x 81 = 34-49, 43 x 82 = 34-92, 43 x 83 = 35-34, 43 x 84 = 35-77, 43 x 85 = 36-19, 43 x 86 = 36-62, 43 x 87 = 37-4, 43 x 88 = 37-47, 43 x 89 = 37-90, 43 x 90 = 38-32, 43 x 91 = 38-75, 43 x 92 = 39-17, 43 x 93 = 39-60, 43 x 94 = 40-2, 43 x 95 = 40-45, 43 x 96 = 40-88, 43 x 97 = 41-30, 43 x 98 = 41-73, 43 x 99 = 42-15, 43 x 100 = 42-58, 
44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-31, 44 x 4 = 1-75, 44 x 5 = 2-18, 44 x 6 = 2-62, 44 x 7 = 3-5, 44 x 8 = 3-49, 44 x 9 = 3-93, 44 x 10 = 4-36, 44 x 11 = 4-80, 44 x 12 = 5-23, 44 x 13 = 5-67, 44 x 14 = 6-10, 44 x 15 = 6-54, 44 x 16 = 6-98, 44 x 17 = 7-41, 44 x 18 = 7-85, 44 x 19 = 8-28, 44 x 20 = 8-72, 44 x 21 = 9-15, 44 x 22 = 9-59, 44 x 23 = 10-2, 44 x 24 = 10-46, 44 x 25 = 10-90, 44 x 26 = 11-33, 44 x 27 = 11-77, 44 x 28 = 12-20, 44 x 29 = 12-64, 44 x 30 = 13-7, 44 x 31 = 13-51, 44 x 32 = 13-95, 44 x 33 = 14-38, 44 x 34 = 14-82, 44 x 35 = 15-25, 44 x 36 = 15-69, 44 x 37 = 16-12, 44 x 38 = 16-56, 44 x 39 = 16-100, 44 x 40 = 17-43, 44 x 41 = 17-87, 44 x 42 = 18-30, 44 x 43 = 18-74, 44 x 44 = 19-17, 44 x 45 = 19-61, 44 x 46 = 20-4, 44 x 47 = 20-48, 44 x 48 = 20-92, 44 x 49 = 21-35, 44 x 50 = 21-79, 44 x 51 = 22-22, 44 x 52 = 22-66, 44 x 53 = 23-9, 44 x 54 = 23-53, 44 x 55 = 23-97, 44 x 56 = 24-40, 44 x 57 = 24-84, 44 x 58 = 25-27, 44 x 59 = 25-71, 44 x 60 = 26-14, 44 x 61 = 26-58, 44 x 62 = 27-1, 44 x 63 = 27-45, 44 x 64 = 27-89, 44 x 65 = 28-32, 44 x 66 = 28-76, 44 x 67 = 29-19, 44 x 68 = 29-63, 44 x 69 = 30-6, 44 x 70 = 30-50, 44 x 71 = 30-94, 44 x 72 = 31-37, 44 x 73 = 31-81, 44 x 74 = 32-24, 44 x 75 = 32-68, 44 x 76 = 33-11, 44 x 77 = 33-55, 44 x 78 = 33-99, 44 x 79 = 34-42, 44 x 80 = 34-86, 44 x 81 = 35-29, 44 x 82 = 35-73, 44 x 83 = 36-16, 44 x 84 = 36-60, 44 x 85 = 37-3, 44 x 86 = 37-47, 44 x 87 = 37-91, 44 x 88 = 38-34, 44 x 89 = 38-78, 44 x 90 = 39-21, 44 x 91 = 39-65, 44 x 92 = 40-8, 44 x 93 = 40-52, 44 x 94 = 40-96, 44 x 95 = 41-39, 44 x 96 = 41-83, 44 x 97 = 42-26, 44 x 98 = 42-70, 44 x 99 = 43-13, 44 x 100 = 43-57, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-34, 45 x 4 = 1-79, 45 x 5 = 2-23, 45 x 6 = 2-68, 45 x 7 = 3-12, 45 x 8 = 3-57, 45 x 9 = 4-1, 45 x 10 = 4-46, 45 x 11 = 4-91, 45 x 12 = 5-35, 45 x 13 = 5-80, 45 x 14 = 6-24, 45 x 15 = 6-69, 45 x 16 = 7-13, 45 x 17 = 7-58, 45 x 18 = 8-2, 45 x 19 = 8-47, 45 x 20 = 8-92, 45 x 21 = 9-36, 45 x 22 = 9-81, 45 x 23 = 10-25, 45 x 24 = 10-70, 45 x 25 = 11-14, 45 x 26 = 11-59, 45 x 27 = 12-3, 45 x 28 = 12-48, 45 x 29 = 12-93, 45 x 30 = 13-37, 45 x 31 = 13-82, 45 x 32 = 14-26, 45 x 33 = 14-71, 45 x 34 = 15-15, 45 x 35 = 15-60, 45 x 36 = 16-4, 45 x 37 = 16-49, 45 x 38 = 16-94, 45 x 39 = 17-38, 45 x 40 = 17-83, 45 x 41 = 18-27, 45 x 42 = 18-72, 45 x 43 = 19-16, 45 x 44 = 19-61, 45 x 45 = 20-5, 45 x 46 = 20-50, 45 x 47 = 20-95, 45 x 48 = 21-39, 45 x 49 = 21-84, 45 x 50 = 22-28, 45 x 51 = 22-73, 45 x 52 = 23-17, 45 x 53 = 23-62, 45 x 54 = 24-6, 45 x 55 = 24-51, 45 x 56 = 24-96, 45 x 57 = 25-40, 45 x 58 = 25-85, 45 x 59 = 26-29, 45 x 60 = 26-74, 45 x 61 = 27-18, 45 x 62 = 27-63, 45 x 63 = 28-7, 45 x 64 = 28-52, 45 x 65 = 28-97, 45 x 66 = 29-41, 45 x 67 = 29-86, 45 x 68 = 30-30, 45 x 69 = 30-75, 45 x 70 = 31-19, 45 x 71 = 31-64, 45 x 72 = 32-8, 45 x 73 = 32-53, 45 x 74 = 32-98, 45 x 75 = 33-42, 45 x 76 = 33-87, 45 x 77 = 34-31, 45 x 78 = 34-76, 45 x 79 = 35-20, 45 x 80 = 35-65, 45 x 81 = 36-9, 45 x 82 = 36-54, 45 x 83 = 36-99, 45 x 84 = 37-43, 45 x 85 = 37-88, 45 x 86 = 38-32, 45 x 87 = 38-77, 45 x 88 = 39-21, 45 x 89 = 39-66, 45 x 90 = 40-10, 45 x 91 = 40-55, 45 x 92 = 40-100, 45 x 93 = 41-44, 45 x 94 = 41-89, 45 x 95 = 42-33, 45 x 96 = 42-78, 45 x 97 = 43-22, 45 x 98 = 43-67, 45 x 99 = 44-11, 45 x 100 = 44-56, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-37, 46 x 4 = 1-83, 46 x 5 = 2-28, 46 x 6 = 2-74, 46 x 7 = 3-19, 46 x 8 = 3-65, 46 x 9 = 4-10, 46 x 10 = 4-56, 46 x 11 = 5-1, 46 x 12 = 5-47, 46 x 13 = 5-93, 46 x 14 = 6-38, 46 x 15 = 6-84, 46 x 16 = 7-29, 46 x 17 = 7-75, 46 x 18 = 8-20, 46 x 19 = 8-66, 46 x 20 = 9-11, 46 x 21 = 9-57, 46 x 22 = 10-2, 46 x 23 = 10-48, 46 x 24 = 10-94, 46 x 25 = 11-39, 46 x 26 = 11-85, 46 x 27 = 12-30, 46 x 28 = 12-76, 46 x 29 = 13-21, 46 x 30 = 13-67, 46 x 31 = 14-12, 46 x 32 = 14-58, 46 x 33 = 15-3, 46 x 34 = 15-49, 46 x 35 = 15-95, 46 x 36 = 16-40, 46 x 37 = 16-86, 46 x 38 = 17-31, 46 x 39 = 17-77, 46 x 40 = 18-22, 46 x 41 = 18-68, 46 x 42 = 19-13, 46 x 43 = 19-59, 46 x 44 = 20-4, 46 x 45 = 20-50, 46 x 46 = 20-96, 46 x 47 = 21-41, 46 x 48 = 21-87, 46 x 49 = 22-32, 46 x 50 = 22-78, 46 x 51 = 23-23, 46 x 52 = 23-69, 46 x 53 = 24-14, 46 x 54 = 24-60, 46 x 55 = 25-5, 46 x 56 = 25-51, 46 x 57 = 25-97, 46 x 58 = 26-42, 46 x 59 = 26-88, 46 x 60 = 27-33, 46 x 61 = 27-79, 46 x 62 = 28-24, 46 x 63 = 28-70, 46 x 64 = 29-15, 46 x 65 = 29-61, 46 x 66 = 30-6, 46 x 67 = 30-52, 46 x 68 = 30-98, 46 x 69 = 31-43, 46 x 70 = 31-89, 46 x 71 = 32-34, 46 x 72 = 32-80, 46 x 73 = 33-25, 46 x 74 = 33-71, 46 x 75 = 34-16, 46 x 76 = 34-62, 46 x 77 = 35-7, 46 x 78 = 35-53, 46 x 79 = 35-99, 46 x 80 = 36-44, 46 x 81 = 36-90, 46 x 82 = 37-35, 46 x 83 = 37-81, 46 x 84 = 38-26, 46 x 85 = 38-72, 46 x 86 = 39-17, 46 x 87 = 39-63, 46 x 88 = 40-8, 46 x 89 = 40-54, 46 x 90 = 40-100, 46 x 91 = 41-45, 46 x 92 = 41-91, 46 x 93 = 42-36, 46 x 94 = 42-82, 46 x 95 = 43-27, 46 x 96 = 43-73, 46 x 97 = 44-18, 46 x 98 = 44-64, 46 x 99 = 45-9, 46 x 100 = 45-55, 
47 x 1 = 0-47, 47 x 2 = 0-94, 47 x 3 = 1-40, 47 x 4 = 1-87, 47 x 5 = 2-33, 47 x 6 = 2-80, 47 x 7 = 3-26, 47 x 8 = 3-73, 47 x 9 = 4-19, 47 x 10 = 4-66, 47 x 11 = 5-12, 47 x 12 = 5-59, 47 x 13 = 6-5, 47 x 14 = 6-52, 47 x 15 = 6-99, 47 x 16 = 7-45, 47 x 17 = 7-92, 47 x 18 = 8-38, 47 x 19 = 8-85, 47 x 20 = 9-31, 47 x 21 = 9-78, 47 x 22 = 10-24, 47 x 23 = 10-71, 47 x 24 = 11-17, 47 x 25 = 11-64, 47 x 26 = 12-10, 47 x 27 = 12-57, 47 x 28 = 13-3, 47 x 29 = 13-50, 47 x 30 = 13-97, 47 x 31 = 14-43, 47 x 32 = 14-90, 47 x 33 = 15-36, 47 x 34 = 15-83, 47 x 35 = 16-29, 47 x 36 = 16-76, 47 x 37 = 17-22, 47 x 38 = 17-69, 47 x 39 = 18-15, 47 x 40 = 18-62, 47 x 41 = 19-8, 47 x 42 = 19-55, 47 x 43 = 20-1, 47 x 44 = 20-48, 47 x 45 = 20-95, 47 x 46 = 21-41, 47 x 47 = 21-88, 47 x 48 = 22-34, 47 x 49 = 22-81, 47 x 50 = 23-27, 47 x 51 = 23-74, 47 x 52 = 24-20, 47 x 53 = 24-67, 47 x 54 = 25-13, 47 x 55 = 25-60, 47 x 56 = 26-6, 47 x 57 = 26-53, 47 x 58 = 26-100, 47 x 59 = 27-46, 47 x 60 = 27-93, 47 x 61 = 28-39, 47 x 62 = 28-86, 47 x 63 = 29-32, 47 x 64 = 29-79, 47 x 65 = 30-25, 47 x 66 = 30-72, 47 x 67 = 31-18, 47 x 68 = 31-65, 47 x 69 = 32-11, 47 x 70 = 32-58, 47 x 71 = 33-4, 47 x 72 = 33-51, 47 x 73 = 33-98, 47 x 74 = 34-44, 47 x 75 = 34-91, 47 x 76 = 35-37, 47 x 77 = 35-84, 47 x 78 = 36-30, 47 x 79 = 36-77, 47 x 80 = 37-23, 47 x 81 = 37-70, 47 x 82 = 38-16, 47 x 83 = 38-63, 47 x 84 = 39-9, 47 x 85 = 39-56, 47 x 86 = 40-2, 47 x 87 = 40-49, 47 x 88 = 40-96, 47 x 89 = 41-42, 47 x 90 = 41-89, 47 x 91 = 42-35, 47 x 92 = 42-82, 47 x 93 = 43-28, 47 x 94 = 43-75, 47 x 95 = 44-21, 47 x 96 = 44-68, 47 x 97 = 45-14, 47 x 98 = 45-61, 47 x 99 = 46-7, 47 x 100 = 46-54, 
48 x 1 = 0-48, 48 x 2 = 0-96, 48 x 3 = 1-43, 48 x 4 = 1-91, 48 x 5 = 2-38, 48 x 6 = 2-86, 48 x 7 = 3-33, 48 x 8 = 3-81, 48 x 9 = 4-28, 48 x 10 = 4-76, 48 x 11 = 5-23, 48 x 12 = 5-71, 48 x 13 = 6-18, 48 x 14 = 6-66, 48 x 15 = 7-13, 48 x 16 = 7-61, 48 x 17 = 8-8, 48 x 18 = 8-56, 48 x 19 = 9-3, 48 x 20 = 9-51, 48 x 21 = 9-99, 48 x 22 = 10-46, 48 x 23 = 10-94, 48 x 24 = 11-41, 48 x 25 = 11-89, 48 x 26 = 12-36, 48 x 27 = 12-84, 48 x 28 = 13-31, 48 x 29 = 13-79, 48 x 30 = 14-26, 48 x 31 = 14-74, 48 x 32 = 15-21, 48 x 33 = 15-69, 48 x 34 = 16-16, 48 x 35 = 16-64, 48 x 36 = 17-11, 48 x 37 = 17-59, 48 x 38 = 18-6, 48 x 39 = 18-54, 48 x 40 = 19-1, 48 x 41 = 19-49, 48 x 42 = 19-97, 48 x 43 = 20-44, 48 x 44 = 20-92, 48 x 45 = 21-39, 48 x 46 = 21-87, 48 x 47 = 22-34, 48 x 48 = 22-82, 48 x 49 = 23-29, 48 x 50 = 23-77, 48 x 51 = 24-24, 48 x 52 = 24-72, 48 x 53 = 25-19, 48 x 54 = 25-67, 48 x 55 = 26-14, 48 x 56 = 26-62, 48 x 57 = 27-9, 48 x 58 = 27-57, 48 x 59 = 28-4, 48 x 60 = 28-52, 48 x 61 = 28-100, 48 x 62 = 29-47, 48 x 63 = 29-95, 48 x 64 = 30-42, 48 x 65 = 30-90, 48 x 66 = 31-37, 48 x 67 = 31-85, 48 x 68 = 32-32, 48 x 69 = 32-80, 48 x 70 = 33-27, 48 x 71 = 33-75, 48 x 72 = 34-22, 48 x 73 = 34-70, 48 x 74 = 35-17, 48 x 75 = 35-65, 48 x 76 = 36-12, 48 x 77 = 36-60, 48 x 78 = 37-7, 48 x 79 = 37-55, 48 x 80 = 38-2, 48 x 81 = 38-50, 48 x 82 = 38-98, 48 x 83 = 39-45, 48 x 84 = 39-93, 48 x 85 = 40-40, 48 x 86 = 40-88, 48 x 87 = 41-35, 48 x 88 = 41-83, 48 x 89 = 42-30, 48 x 90 = 42-78, 48 x 91 = 43-25, 48 x 92 = 43-73, 48 x 93 = 44-20, 48 x 94 = 44-68, 48 x 95 = 45-15, 48 x 96 = 45-63, 48 x 97 = 46-10, 48 x 98 = 46-58, 48 x 99 = 47-5, 48 x 100 = 47-53, 
49 x 1 = 0-49, 49 x 2 = 0-98, 49 x 3 = 1-46, 49 x 4 = 1-95, 49 x 5 = 2-43, 49 x 6 = 2-92, 49 x 7 = 3-40, 49 x 8 = 3-89, 49 x 9 = 4-37, 49 x 10 = 4-86, 49 x 11 = 5-34, 49 x 12 = 5-83, 49 x 13 = 6-31, 49 x 14 = 6-80, 49 x 15 = 7-28, 49 x 16 = 7-77, 49 x 17 = 8-25, 49 x 18 = 8-74, 49 x 19 = 9-22, 49 x 20 = 9-71, 49 x 21 = 10-19, 49 x 22 = 10-68, 49 x 23 = 11-16, 49 x 24 = 11-65, 49 x 25 = 12-13, 49 x 26 = 12-62, 49 x 27 = 13-10, 49 x 28 = 13-59, 49 x 29 = 14-7, 49 x 30 = 14-56, 49 x 31 = 15-4, 49 x 32 = 15-53, 49 x 33 = 16-1, 49 x 34 = 16-50, 49 x 35 = 16-99, 49 x 36 = 17-47, 49 x 37 = 17-96, 49 x 38 = 18-44, 49 x 39 = 18-93, 49 x 40 = 19-41, 49 x 41 = 19-90, 49 x 42 = 20-38, 49 x 43 = 20-87, 49 x 44 = 21-35, 49 x 45 = 21-84, 49 x 46 = 22-32, 49 x 47 = 22-81, 49 x 48 = 23-29, 49 x 49 = 23-78, 49 x 50 = 24-26, 49 x 51 = 24-75, 49 x 52 = 25-23, 49 x 53 = 25-72, 49 x 54 = 26-20, 49 x 55 = 26-69, 49 x 56 = 27-17, 49 x 57 = 27-66, 49 x 58 = 28-14, 49 x 59 = 28-63, 49 x 60 = 29-11, 49 x 61 = 29-60, 49 x 62 = 30-8, 49 x 63 = 30-57, 49 x 64 = 31-5, 49 x 65 = 31-54, 49 x 66 = 32-2, 49 x 67 = 32-51, 49 x 68 = 32-100, 49 x 69 = 33-48, 49 x 70 = 33-97, 49 x 71 = 34-45, 49 x 72 = 34-94, 49 x 73 = 35-42, 49 x 74 = 35-91, 49 x 75 = 36-39, 49 x 76 = 36-88, 49 x 77 = 37-36, 49 x 78 = 37-85, 49 x 79 = 38-33, 49 x 80 = 38-82, 49 x 81 = 39-30, 49 x 82 = 39-79, 49 x 83 = 40-27, 49 x 84 = 40-76, 49 x 85 = 41-24, 49 x 86 = 41-73, 49 x 87 = 42-21, 49 x 88 = 42-70, 49 x 89 = 43-18, 49 x 90 = 43-67, 49 x 91 = 44-15, 49 x 92 = 44-64, 49 x 93 = 45-12, 49 x 94 = 45-61, 49 x 95 = 46-9, 49 x 96 = 46-58, 49 x 97 = 47-6, 49 x 98 = 47-55, 49 x 99 = 48-3, 49 x 100 = 48-52, 
50 x 1 = 0-50, 50 x 2 = 0-100, 50 x 3 = 1-49, 50 x 4 = 1-99, 50 x 5 = 2-48, 50 x 6 = 2-98, 50 x 7 = 3-47, 50 x 8 = 3-97, 50 x 9 = 4-46, 50 x 10 = 4-96, 50 x 11 = 5-45, 50 x 12 = 5-95, 50 x 13 = 6-44, 50 x 14 = 6-94, 50 x 15 = 7-43, 50 x 16 = 7-93, 50 x 17 = 8-42, 50 x 18 = 8-92, 50 x 19 = 9-41, 50 x 20 = 9-91, 50 x 21 = 10-40, 50 x 22 = 10-90, 50 x 23 = 11-39, 50 x 24 = 11-89, 50 x 25 = 12-38, 50 x 26 = 12-88, 50 x 27 = 13-37, 50 x 28 = 13-87, 50 x 29 = 14-36, 50 x 30 = 14-86, 50 x 31 = 15-35, 50 x 32 = 15-85, 50 x 33 = 16-34, 50 x 34 = 16-84, 50 x 35 = 17-33, 50 x 36 = 17-83, 50 x 37 = 18-32, 50 x 38 = 18-82, 50 x 39 = 19-31, 50 x 40 = 19-81, 50 x 41 = 20-30, 50 x 42 = 20-80, 50 x 43 = 21-29, 50 x 44 = 21-79, 50 x 45 = 22-28, 50 x 46 = 22-78, 50 x 47 = 23-27, 50 x 48 = 23-77, 50 x 49 = 24-26, 50 x 50 = 24-76, 50 x 51 = 25-25, 50 x 52 = 25-75, 50 x 53 = 26-24, 50 x 54 = 26-74, 50 x 55 = 27-23, 50 x 56 = 27-73, 50 x 57 = 28-22, 50 x 58 = 28-72, 50 x 59 = 29-21, 50 x 60 = 29-71, 50 x 61 = 30-20, 50 x 62 = 30-70, 50 x 63 = 31-19, 50 x 64 = 31-69, 50 x 65 = 32-18, 50 x 66 = 32-68, 50 x 67 = 33-17, 50 x 68 = 33-67, 50 x 69 = 34-16, 50 x 70 = 34-66, 50 x 71 = 35-15, 50 x 72 = 35-65, 50 x 73 = 36-14, 50 x 74 = 36-64, 50 x 75 = 37-13, 50 x 76 = 37-63, 50 x 77 = 38-12, 50 x 78 = 38-62, 50 x 79 = 39-11, 50 x 80 = 39-61, 50 x 81 = 40-10, 50 x 82 = 40-60, 50 x 83 = 41-9, 50 x 84 = 41-59, 50 x 85 = 42-8, 50 x 86 = 42-58, 50 x 87 = 43-7, 50 x 88 = 43-57, 50 x 89 = 44-6, 50 x 90 = 44-56, 50 x 91 = 45-5, 50 x 92 = 45-55, 50 x 93 = 46-4, 50 x 94 = 46-54, 50 x 95 = 47-3, 50 x 96 = 47-53, 50 x 97 = 48-2, 50 x 98 = 48-52, 50 x 99 = 49-1, 50 x 100 = 49-51, 
