0-50 x 0-1 = 0-50, 0-50 x 0-2 = 1-39, 0-50 x 0-3 = 2-28, 0-50 x 0-4 = 3-17, 0-50 x 0-5 = 4-6, 0-50 x 0-6 = 4-56, 0-50 x 0-7 = 5-45, 0-50 x 0-8 = 6-34, 0-50 x 0-9 = 7-23, 0-50 x 0-10 = 8-12, 0-50 x 0-11 = 9-1, 0-50 x 0-12 = 9-51, 0-50 x 0-13 = 10-40, 0-50 x 0-14 = 11-29, 0-50 x 0-15 = 12-18, 0-50 x 0-16 = 13-7, 0-50 x 0-17 = 13-57, 0-50 x 0-18 = 14-46, 0-50 x 0-19 = 15-35, 0-50 x 0-20 = 16-24, 0-50 x 0-21 = 17-13, 0-50 x 0-22 = 18-2, 0-50 x 0-23 = 18-52, 0-50 x 0-24 = 19-41, 0-50 x 0-25 = 20-30, 0-50 x 0-26 = 21-19, 0-50 x 0-27 = 22-8, 0-50 x 0-28 = 22-58, 0-50 x 0-29 = 23-47, 0-50 x 0-30 = 24-36, 0-50 x 0-31 = 25-25, 0-50 x 0-32 = 26-14, 0-50 x 0-33 = 27-3, 0-50 x 0-34 = 27-53, 0-50 x 0-35 = 28-42, 0-50 x 0-36 = 29-31, 0-50 x 0-37 = 30-20, 0-50 x 0-38 = 31-9, 0-50 x 0-39 = 31-59, 0-50 x 0-40 = 32-48, 0-50 x 0-41 = 33-37, 0-50 x 0-42 = 34-26, 0-50 x 0-43 = 35-15, 0-50 x 0-44 = 36-4, 0-50 x 0-45 = 36-54, 0-50 x 0-46 = 37-43, 0-50 x 0-47 = 38-32, 0-50 x 0-48 = 39-21, 0-50 x 0-49 = 40-10, 0-50 x 0-50 = 40-60, 0-50 x 0-51 = 41-49, 0-50 x 0-52 = 42-38, 0-50 x 0-53 = 43-27, 0-50 x 0-54 = 44-16, 0-50 x 0-55 = 45-5, 0-50 x 0-56 = 45-55, 0-50 x 0-57 = 46-44, 0-50 x 0-58 = 47-33, 0-50 x 0-59 = 48-22, 0-50 x 0-60 = 49-11, 
0-51 x 0-1 = 0-51, 0-51 x 0-2 = 1-41, 0-51 x 0-3 = 2-31, 0-51 x 0-4 = 3-21, 0-51 x 0-5 = 4-11, 0-51 x 0-6 = 5-1, 0-51 x 0-7 = 5-52, 0-51 x 0-8 = 6-42, 0-51 x 0-9 = 7-32, 0-51 x 0-10 = 8-22, 0-51 x 0-11 = 9-12, 0-51 x 0-12 = 10-2, 0-51 x 0-13 = 10-53, 0-51 x 0-14 = 11-43, 0-51 x 0-15 = 12-33, 0-51 x 0-16 = 13-23, 0-51 x 0-17 = 14-13, 0-51 x 0-18 = 15-3, 0-51 x 0-19 = 15-54, 0-51 x 0-20 = 16-44, 0-51 x 0-21 = 17-34, 0-51 x 0-22 = 18-24, 0-51 x 0-23 = 19-14, 0-51 x 0-24 = 20-4, 0-51 x 0-25 = 20-55, 0-51 x 0-26 = 21-45, 0-51 x 0-27 = 22-35, 0-51 x 0-28 = 23-25, 0-51 x 0-29 = 24-15, 0-51 x 0-30 = 25-5, 0-51 x 0-31 = 25-56, 0-51 x 0-32 = 26-46, 0-51 x 0-33 = 27-36, 0-51 x 0-34 = 28-26, 0-51 x 0-35 = 29-16, 0-51 x 0-36 = 30-6, 0-51 x 0-37 = 30-57, 0-51 x 0-38 = 31-47, 0-51 x 0-39 = 32-37, 0-51 x 0-40 = 33-27, 0-51 x 0-41 = 34-17, 0-51 x 0-42 = 35-7, 0-51 x 0-43 = 35-58, 0-51 x 0-44 = 36-48, 0-51 x 0-45 = 37-38, 0-51 x 0-46 = 38-28, 0-51 x 0-47 = 39-18, 0-51 x 0-48 = 40-8, 0-51 x 0-49 = 40-59, 0-51 x 0-50 = 41-49, 0-51 x 0-51 = 42-39, 0-51 x 0-52 = 43-29, 0-51 x 0-53 = 44-19, 0-51 x 0-54 = 45-9, 0-51 x 0-55 = 45-60, 0-51 x 0-56 = 46-50, 0-51 x 0-57 = 47-40, 0-51 x 0-58 = 48-30, 0-51 x 0-59 = 49-20, 0-51 x 0-60 = 50-10, 
0-52 x 0-1 = 0-52, 0-52 x 0-2 = 1-43, 0-52 x 0-3 = 2-34, 0-52 x 0-4 = 3-25, 0-52 x 0-5 = 4-16, 0-52 x 0-6 = 5-7, 0-52 x 0-7 = 5-59, 0-52 x 0-8 = 6-50, 0-52 x 0-9 = 7-41, 0-52 x 0-10 = 8-32, 0-52 x 0-11 = 9-23, 0-52 x 0-12 = 10-14, 0-52 x 0-13 = 11-5, 0-52 x 0-14 = 11-57, 0-52 x 0-15 = 12-48, 0-52 x 0-16 = 13-39, 0-52 x 0-17 = 14-30, 0-52 x 0-18 = 15-21, 0-52 x 0-19 = 16-12, 0-52 x 0-20 = 17-3, 0-52 x 0-21 = 17-55, 0-52 x 0-22 = 18-46, 0-52 x 0-23 = 19-37, 0-52 x 0-24 = 20-28, 0-52 x 0-25 = 21-19, 0-52 x 0-26 = 22-10, 0-52 x 0-27 = 23-1, 0-52 x 0-28 = 23-53, 0-52 x 0-29 = 24-44, 0-52 x 0-30 = 25-35, 0-52 x 0-31 = 26-26, 0-52 x 0-32 = 27-17, 0-52 x 0-33 = 28-8, 0-52 x 0-34 = 28-60, 0-52 x 0-35 = 29-51, 0-52 x 0-36 = 30-42, 0-52 x 0-37 = 31-33, 0-52 x 0-38 = 32-24, 0-52 x 0-39 = 33-15, 0-52 x 0-40 = 34-6, 0-52 x 0-41 = 34-58, 0-52 x 0-42 = 35-49, 0-52 x 0-43 = 36-40, 0-52 x 0-44 = 37-31, 0-52 x 0-45 = 38-22, 0-52 x 0-46 = 39-13, 0-52 x 0-47 = 40-4, 0-52 x 0-48 = 40-56, 0-52 x 0-49 = 41-47, 0-52 x 0-50 = 42-38, 0-52 x 0-51 = 43-29, 0-52 x 0-52 = 44-20, 0-52 x 0-53 = 45-11, 0-52 x 0-54 = 46-2, 0-52 x 0-55 = 46-54, 0-52 x 0-56 = 47-45, 0-52 x 0-57 = 48-36, 0-52 x 0-58 = 49-27, 0-52 x 0-59 = 50-18, 0-52 x 0-60 = 51-9, 
0-53 x 0-1 = 0-53, 0-53 x 0-2 = 1-45, 0-53 x 0-3 = 2-37, 0-53 x 0-4 = 3-29, 0-53 x 0-5 = 4-21, 0-53 x 0-6 = 5-13, 0-53 x 0-7 = 6-5, 0-53 x 0-8 = 6-58, 0-53 x 0-9 = 7-50, 0-53 x 0-10 = 8-42, 0-53 x 0-11 = 9-34, 0-53 x 0-12 = 10-26, 0-53 x 0-13 = 11-18, 0-53 x 0-14 = 12-10, 0-53 x 0-15 = 13-2, 0-53 x 0-16 = 13-55, 0-53 x 0-17 = 14-47, 0-53 x 0-18 = 15-39, 0-53 x 0-19 = 16-31, 0-53 x 0-20 = 17-23, 0-53 x 0-21 = 18-15, 0-53 x 0-22 = 19-7, 0-53 x 0-23 = 19-60, 0-53 x 0-24 = 20-52, 0-53 x 0-25 = 21-44, 0-53 x 0-26 = 22-36, 0-53 x 0-27 = 23-28, 0-53 x 0-28 = 24-20, 0-53 x 0-29 = 25-12, 0-53 x 0-30 = 26-4, 0-53 x 0-31 = 26-57, 0-53 x 0-32 = 27-49, 0-53 x 0-33 = 28-41, 0-53 x 0-34 = 29-33, 0-53 x 0-35 = 30-25, 0-53 x 0-36 = 31-17, 0-53 x 0-37 = 32-9, 0-53 x 0-38 = 33-1, 0-53 x 0-39 = 33-54, 0-53 x 0-40 = 34-46, 0-53 x 0-41 = 35-38, 0-53 x 0-42 = 36-30, 0-53 x 0-43 = 37-22, 0-53 x 0-44 = 38-14, 0-53 x 0-45 = 39-6, 0-53 x 0-46 = 39-59, 0-53 x 0-47 = 40-51, 0-53 x 0-48 = 41-43, 0-53 x 0-49 = 42-35, 0-53 x 0-50 = 43-27, 0-53 x 0-51 = 44-19, 0-53 x 0-52 = 45-11, 0-53 x 0-53 = 46-3, 0-53 x 0-54 = 46-56, 0-53 x 0-55 = 47-48, 0-53 x 0-56 = 48-40, 0-53 x 0-57 = 49-32, 0-53 x 0-58 = 50-24, 0-53 x 0-59 = 51-16, 0-53 x 0-60 = 52-8, 
0-54 x 0-1 = 0-54, 0-54 x 0-2 = 1-47, 0-54 x 0-3 = 2-40, 0-54 x 0-4 = 3-33, 0-54 x 0-5 = 4-26, 0-54 x 0-6 = 5-19, 0-54 x 0-7 = 6-12, 0-54 x 0-8 = 7-5, 0-54 x 0-9 = 7-59, 0-54 x 0-10 = 8-52, 0-54 x 0-11 = 9-45, 0-54 x 0-12 = 10-38, 0-54 x 0-13 = 11-31, 0-54 x 0-14 = 12-24, 0-54 x 0-15 = 13-17, 0-54 x 0-16 = 14-10, 0-54 x 0-17 = 15-3, 0-54 x 0-18 = 15-57, 0-54 x 0-19 = 16-50, 0-54 x 0-20 = 17-43, 0-54 x 0-21 = 18-36, 0-54 x 0-22 = 19-29, 0-54 x 0-23 = 20-22, 0-54 x 0-24 = 21-15, 0-54 x 0-25 = 22-8, 0-54 x 0-26 = 23-1, 0-54 x 0-27 = 23-55, 0-54 x 0-28 = 24-48, 0-54 x 0-29 = 25-41, 0-54 x 0-30 = 26-34, 0-54 x 0-31 = 27-27, 0-54 x 0-32 = 28-20, 0-54 x 0-33 = 29-13, 0-54 x 0-34 = 30-6, 0-54 x 0-35 = 30-60, 0-54 x 0-36 = 31-53, 0-54 x 0-37 = 32-46, 0-54 x 0-38 = 33-39, 0-54 x 0-39 = 34-32, 0-54 x 0-40 = 35-25, 0-54 x 0-41 = 36-18, 0-54 x 0-42 = 37-11, 0-54 x 0-43 = 38-4, 0-54 x 0-44 = 38-58, 0-54 x 0-45 = 39-51, 0-54 x 0-46 = 40-44, 0-54 x 0-47 = 41-37, 0-54 x 0-48 = 42-30, 0-54 x 0-49 = 43-23, 0-54 x 0-50 = 44-16, 0-54 x 0-51 = 45-9, 0-54 x 0-52 = 46-2, 0-54 x 0-53 = 46-56, 0-54 x 0-54 = 47-49, 0-54 x 0-55 = 48-42, 0-54 x 0-56 = 49-35, 0-54 x 0-57 = 50-28, 0-54 x 0-58 = 51-21, 0-54 x 0-59 = 52-14, 0-54 x 0-60 = 53-7, 
0-55 x 0-1 = 0-55, 0-55 x 0-2 = 1-49, 0-55 x 0-3 = 2-43, 0-55 x 0-4 = 3-37, 0-55 x 0-5 = 4-31, 0-55 x 0-6 = 5-25, 0-55 x 0-7 = 6-19, 0-55 x 0-8 = 7-13, 0-55 x 0-9 = 8-7, 0-55 x 0-10 = 9-1, 0-55 x 0-11 = 9-56, 0-55 x 0-12 = 10-50, 0-55 x 0-13 = 11-44, 0-55 x 0-14 = 12-38, 0-55 x 0-15 = 13-32, 0-55 x 0-16 = 14-26, 0-55 x 0-17 = 15-20, 0-55 x 0-18 = 16-14, 0-55 x 0-19 = 17-8, 0-55 x 0-20 = 18-2, 0-55 x 0-21 = 18-57, 0-55 x 0-22 = 19-51, 0-55 x 0-23 = 20-45, 0-55 x 0-24 = 21-39, 0-55 x 0-25 = 22-33, 0-55 x 0-26 = 23-27, 0-55 x 0-27 = 24-21, 0-55 x 0-28 = 25-15, 0-55 x 0-29 = 26-9, 0-55 x 0-30 = 27-3, 0-55 x 0-31 = 27-58, 0-55 x 0-32 = 28-52, 0-55 x 0-33 = 29-46, 0-55 x 0-34 = 30-40, 0-55 x 0-35 = 31-34, 0-55 x 0-36 = 32-28, 0-55 x 0-37 = 33-22, 0-55 x 0-38 = 34-16, 0-55 x 0-39 = 35-10, 0-55 x 0-40 = 36-4, 0-55 x 0-41 = 36-59, 0-55 x 0-42 = 37-53, 0-55 x 0-43 = 38-47, 0-55 x 0-44 = 39-41, 0-55 x 0-45 = 40-35, 0-55 x 0-46 = 41-29, 0-55 x 0-47 = 42-23, 0-55 x 0-48 = 43-17, 0-55 x 0-49 = 44-11, 0-55 x 0-50 = 45-5, 0-55 x 0-51 = 45-60, 0-55 x 0-52 = 46-54, 0-55 x 0-53 = 47-48, 0-55 x 0-54 = 48-42, 0-55 x 0-55 = 49-36, 0-55 x 0-56 = 50-30, 0-55 x 0-57 = 51-24, 0-55 x 0-58 = 52-18, 0-55 x 0-59 = 53-12, 0-55 x 0-60 = 54-6, 
0-56 x 0-1 = 0-56, 0-56 x 0-2 = 1-51, 0-56 x 0-3 = 2-46, 0-56 x 0-4 = 3-41, 0-56 x 0-5 = 4-36, 0-56 x 0-6 = 5-31, 0-56 x 0-7 = 6-26, 0-56 x 0-8 = 7-21, 0-56 x 0-9 = 8-16, 0-56 x 0-10 = 9-11, 0-56 x 0-11 = 10-6, 0-56 x 0-12 = 11-1, 0-56 x 0-13 = 11-57, 0-56 x 0-14 = 12-52, 0-56 x 0-15 = 13-47, 0-56 x 0-16 = 14-42, 0-56 x 0-17 = 15-37, 0-56 x 0-18 = 16-32, 0-56 x 0-19 = 17-27, 0-56 x 0-20 = 18-22, 0-56 x 0-21 = 19-17, 0-56 x 0-22 = 20-12, 0-56 x 0-23 = 21-7, 0-56 x 0-24 = 22-2, 0-56 x 0-25 = 22-58, 0-56 x 0-26 = 23-53, 0-56 x 0-27 = 24-48, 0-56 x 0-28 = 25-43, 0-56 x 0-29 = 26-38, 0-56 x 0-30 = 27-33, 0-56 x 0-31 = 28-28, 0-56 x 0-32 = 29-23, 0-56 x 0-33 = 30-18, 0-56 x 0-34 = 31-13, 0-56 x 0-35 = 32-8, 0-56 x 0-36 = 33-3, 0-56 x 0-37 = 33-59, 0-56 x 0-38 = 34-54, 0-56 x 0-39 = 35-49, 0-56 x 0-40 = 36-44, 0-56 x 0-41 = 37-39, 0-56 x 0-42 = 38-34, 0-56 x 0-43 = 39-29, 0-56 x 0-44 = 40-24, 0-56 x 0-45 = 41-19, 0-56 x 0-46 = 42-14, 0-56 x 0-47 = 43-9, 0-56 x 0-48 = 44-4, 0-56 x 0-49 = 44-60, 0-56 x 0-50 = 45-55, 0-56 x 0-51 = 46-50, 0-56 x 0-52 = 47-45, 0-56 x 0-53 = 48-40, 0-56 x 0-54 = 49-35, 0-56 x 0-55 = 50-30, 0-56 x 0-56 = 51-25, 0-56 x 0-57 = 52-20, 0-56 x 0-58 = 53-15, 0-56 x 0-59 = 54-10, 0-56 x 0-60 = 55-5, 
0-57 x 0-1 = 0-57, 0-57 x 0-2 = 1-53, 0-57 x 0-3 = 2-49, 0-57 x 0-4 = 3-45, 0-57 x 0-5 = 4-41, 0-57 x 0-6 = 5-37, 0-57 x 0-7 = 6-33, 0-57 x 0-8 = 7-29, 0-57 x 0-9 = 8-25, 0-57 x 0-10 = 9-21, 0-57 x 0-11 = 10-17, 0-57 x 0-12 = 11-13, 0-57 x 0-13 = 12-9, 0-57 x 0-14 = 13-5, 0-57 x 0-15 = 14-1, 0-57 x 0-16 = 14-58, 0-57 x 0-17 = 15-54, 0-57 x 0-18 = 16-50, 0-57 x 0-19 = 17-46, 0-57 x 0-20 = 18-42, 0-57 x 0-21 = 19-38, 0-57 x 0-22 = 20-34, 0-57 x 0-23 = 21-30, 0-57 x 0-24 = 22-26, 0-57 x 0-25 = 23-22, 0-57 x 0-26 = 24-18, 0-57 x 0-27 = 25-14, 0-57 x 0-28 = 26-10, 0-57 x 0-29 = 27-6, 0-57 x 0-30 = 28-2, 0-57 x 0-31 = 28-59, 0-57 x 0-32 = 29-55, 0-57 x 0-33 = 30-51, 0-57 x 0-34 = 31-47, 0-57 x 0-35 = 32-43, 0-57 x 0-36 = 33-39, 0-57 x 0-37 = 34-35, 0-57 x 0-38 = 35-31, 0-57 x 0-39 = 36-27, 0-57 x 0-40 = 37-23, 0-57 x 0-41 = 38-19, 0-57 x 0-42 = 39-15, 0-57 x 0-43 = 40-11, 0-57 x 0-44 = 41-7, 0-57 x 0-45 = 42-3, 0-57 x 0-46 = 42-60, 0-57 x 0-47 = 43-56, 0-57 x 0-48 = 44-52, 0-57 x 0-49 = 45-48, 0-57 x 0-50 = 46-44, 0-57 x 0-51 = 47-40, 0-57 x 0-52 = 48-36, 0-57 x 0-53 = 49-32, 0-57 x 0-54 = 50-28, 0-57 x 0-55 = 51-24, 0-57 x 0-56 = 52-20, 0-57 x 0-57 = 53-16, 0-57 x 0-58 = 54-12, 0-57 x 0-59 = 55-8, 0-57 x 0-60 = 56-4, 
0-58 x 0-1 = 0-58, 0-58 x 0-2 = 1-55, 0-58 x 0-3 = 2-52, 0-58 x 0-4 = 3-49, 0-58 x 0-5 = 4-46, 0-58 x 0-6 = 5-43, 0-58 x 0-7 = 6-40, 0-58 x 0-8 = 7-37, 0-58 x 0-9 = 8-34, 0-58 x 0-10 = 9-31, 0-58 x 0-11 = 10-28, 0-58 x 0-12 = 11-25, 0-58 x 0-13 = 12-22, 0-58 x 0-14 = 13-19, 0-58 x 0-15 = 14-16, 0-58 x 0-16 = 15-13, 0-58 x 0-17 = 16-10, 0-58 x 0-18 = 17-7, 0-58 x 0-19 = 18-4, 0-58 x 0-20 = 19-1, 0-58 x 0-21 = 19-59, 0-58 x 0-22 = 20-56, 0-58 x 0-23 = 21-53, 0-58 x 0-24 = 22-50, 0-58 x 0-25 = 23-47, 0-58 x 0-26 = 24-44, 0-58 x 0-27 = 25-41, 0-58 x 0-28 = 26-38, 0-58 x 0-29 = 27-35, 0-58 x 0-30 = 28-32, 0-58 x 0-31 = 29-29, 0-58 x 0-32 = 30-26, 0-58 x 0-33 = 31-23, 0-58 x 0-34 = 32-20, 0-58 x 0-35 = 33-17, 0-58 x 0-36 = 34-14, 0-58 x 0-37 = 35-11, 0-58 x 0-38 = 36-8, 0-58 x 0-39 = 37-5, 0-58 x 0-40 = 38-2, 0-58 x 0-41 = 38-60, 0-58 x 0-42 = 39-57, 0-58 x 0-43 = 40-54, 0-58 x 0-44 = 41-51, 0-58 x 0-45 = 42-48, 0-58 x 0-46 = 43-45, 0-58 x 0-47 = 44-42, 0-58 x 0-48 = 45-39, 0-58 x 0-49 = 46-36, 0-58 x 0-50 = 47-33, 0-58 x 0-51 = 48-30, 0-58 x 0-52 = 49-27, 0-58 x 0-53 = 50-24, 0-58 x 0-54 = 51-21, 0-58 x 0-55 = 52-18, 0-58 x 0-56 = 53-15, 0-58 x 0-57 = 54-12, 0-58 x 0-58 = 55-9, 0-58 x 0-59 = 56-6, 0-58 x 0-60 = 57-3, 
0-59 x 0-1 = 0-59, 0-59 x 0-2 = 1-57, 0-59 x 0-3 = 2-55, 0-59 x 0-4 = 3-53, 0-59 x 0-5 = 4-51, 0-59 x 0-6 = 5-49, 0-59 x 0-7 = 6-47, 0-59 x 0-8 = 7-45, 0-59 x 0-9 = 8-43, 0-59 x 0-10 = 9-41, 0-59 x 0-11 = 10-39, 0-59 x 0-12 = 11-37, 0-59 x 0-13 = 12-35, 0-59 x 0-14 = 13-33, 0-59 x 0-15 = 14-31, 0-59 x 0-16 = 15-29, 0-59 x 0-17 = 16-27, 0-59 x 0-18 = 17-25, 0-59 x 0-19 = 18-23, 0-59 x 0-20 = 19-21, 0-59 x 0-21 = 20-19, 0-59 x 0-22 = 21-17, 0-59 x 0-23 = 22-15, 0-59 x 0-24 = 23-13, 0-59 x 0-25 = 24-11, 0-59 x 0-26 = 25-9, 0-59 x 0-27 = 26-7, 0-59 x 0-28 = 27-5, 0-59 x 0-29 = 28-3, 0-59 x 0-30 = 29-1, 0-59 x 0-31 = 29-60, 0-59 x 0-32 = 30-58, 0-59 x 0-33 = 31-56, 0-59 x 0-34 = 32-54, 0-59 x 0-35 = 33-52, 0-59 x 0-36 = 34-50, 0-59 x 0-37 = 35-48, 0-59 x 0-38 = 36-46, 0-59 x 0-39 = 37-44, 0-59 x 0-40 = 38-42, 0-59 x 0-41 = 39-40, 0-59 x 0-42 = 40-38, 0-59 x 0-43 = 41-36, 0-59 x 0-44 = 42-34, 0-59 x 0-45 = 43-32, 0-59 x 0-46 = 44-30, 0-59 x 0-47 = 45-28, 0-59 x 0-48 = 46-26, 0-59 x 0-49 = 47-24, 0-59 x 0-50 = 48-22, 0-59 x 0-51 = 49-20, 0-59 x 0-52 = 50-18, 0-59 x 0-53 = 51-16, 0-59 x 0-54 = 52-14, 0-59 x 0-55 = 53-12, 0-59 x 0-56 = 54-10, 0-59 x 0-57 = 55-8, 0-59 x 0-58 = 56-6, 0-59 x 0-59 = 57-4, 0-59 x 0-60 = 58-2, 
0-60 x 0-1 = 0-60, 0-60 x 0-2 = 1-59, 0-60 x 0-3 = 2-58, 0-60 x 0-4 = 3-57, 0-60 x 0-5 = 4-56, 0-60 x 0-6 = 5-55, 0-60 x 0-7 = 6-54, 0-60 x 0-8 = 7-53, 0-60 x 0-9 = 8-52, 0-60 x 0-10 = 9-51, 0-60 x 0-11 = 10-50, 0-60 x 0-12 = 11-49, 0-60 x 0-13 = 12-48, 0-60 x 0-14 = 13-47, 0-60 x 0-15 = 14-46, 0-60 x 0-16 = 15-45, 0-60 x 0-17 = 16-44, 0-60 x 0-18 = 17-43, 0-60 x 0-19 = 18-42, 0-60 x 0-20 = 19-41, 0-60 x 0-21 = 20-40, 0-60 x 0-22 = 21-39, 0-60 x 0-23 = 22-38, 0-60 x 0-24 = 23-37, 0-60 x 0-25 = 24-36, 0-60 x 0-26 = 25-35, 0-60 x 0-27 = 26-34, 0-60 x 0-28 = 27-33, 0-60 x 0-29 = 28-32, 0-60 x 0-30 = 29-31, 0-60 x 0-31 = 30-30, 0-60 x 0-32 = 31-29, 0-60 x 0-33 = 32-28, 0-60 x 0-34 = 33-27, 0-60 x 0-35 = 34-26, 0-60 x 0-36 = 35-25, 0-60 x 0-37 = 36-24, 0-60 x 0-38 = 37-23, 0-60 x 0-39 = 38-22, 0-60 x 0-40 = 39-21, 0-60 x 0-41 = 40-20, 0-60 x 0-42 = 41-19, 0-60 x 0-43 = 42-18, 0-60 x 0-44 = 43-17, 0-60 x 0-45 = 44-16, 0-60 x 0-46 = 45-15, 0-60 x 0-47 = 46-14, 0-60 x 0-48 = 47-13, 0-60 x 0-49 = 48-12, 0-60 x 0-50 = 49-11, 0-60 x 0-51 = 50-10, 0-60 x 0-52 = 51-9, 0-60 x 0-53 = 52-8, 0-60 x 0-54 = 53-7, 0-60 x 0-55 = 54-6, 0-60 x 0-56 = 55-5, 0-60 x 0-57 = 56-4, 0-60 x 0-58 = 57-3, 0-60 x 0-59 = 58-2, 0-60 x 0-60 = 59-1, 
