71 x 1 = 0-71, 71 x 2 = 1-56, 71 x 3 = 2-41, 71 x 4 = 3-26, 71 x 5 = 4-11, 71 x 6 = 4-82, 71 x 7 = 5-67, 71 x 8 = 6-52, 71 x 9 = 7-37, 71 x 10 = 8-22, 71 x 11 = 9-7, 71 x 12 = 9-78, 71 x 13 = 10-63, 71 x 14 = 11-48, 71 x 15 = 12-33, 71 x 16 = 13-18, 71 x 17 = 14-3, 71 x 18 = 14-74, 71 x 19 = 15-59, 71 x 20 = 16-44, 71 x 21 = 17-29, 71 x 22 = 18-14, 71 x 23 = 18-85, 71 x 24 = 19-70, 71 x 25 = 20-55, 71 x 26 = 21-40, 71 x 27 = 22-25, 71 x 28 = 23-10, 71 x 29 = 23-81, 71 x 30 = 24-66, 71 x 31 = 25-51, 71 x 32 = 26-36, 71 x 33 = 27-21, 71 x 34 = 28-6, 71 x 35 = 28-77, 71 x 36 = 29-62, 71 x 37 = 30-47, 71 x 38 = 31-32, 71 x 39 = 32-17, 71 x 40 = 33-2, 71 x 41 = 33-73, 71 x 42 = 34-58, 71 x 43 = 35-43, 71 x 44 = 36-28, 71 x 45 = 37-13, 71 x 46 = 37-84, 71 x 47 = 38-69, 71 x 48 = 39-54, 71 x 49 = 40-39, 71 x 50 = 41-24, 71 x 51 = 42-9, 71 x 52 = 42-80, 71 x 53 = 43-65, 71 x 54 = 44-50, 71 x 55 = 45-35, 71 x 56 = 46-20, 71 x 57 = 47-5, 71 x 58 = 47-76, 71 x 59 = 48-61, 71 x 60 = 49-46, 71 x 61 = 50-31, 71 x 62 = 51-16, 71 x 63 = 52-1, 71 x 64 = 52-72, 71 x 65 = 53-57, 71 x 66 = 54-42, 71 x 67 = 55-27, 71 x 68 = 56-12, 71 x 69 = 56-83, 71 x 70 = 57-68, 71 x 71 = 58-53, 71 x 72 = 59-38, 71 x 73 = 60-23, 71 x 74 = 61-8, 71 x 75 = 61-79, 71 x 76 = 62-64, 71 x 77 = 63-49, 71 x 78 = 64-34, 71 x 79 = 65-19, 71 x 80 = 66-4, 71 x 81 = 66-75, 71 x 82 = 67-60, 71 x 83 = 68-45, 71 x 84 = 69-30, 71 x 85 = 70-15, 
72 x 1 = 0-72, 72 x 2 = 1-58, 72 x 3 = 2-44, 72 x 4 = 3-30, 72 x 5 = 4-16, 72 x 6 = 5-2, 72 x 7 = 5-74, 72 x 8 = 6-60, 72 x 9 = 7-46, 72 x 10 = 8-32, 72 x 11 = 9-18, 72 x 12 = 10-4, 72 x 13 = 10-76, 72 x 14 = 11-62, 72 x 15 = 12-48, 72 x 16 = 13-34, 72 x 17 = 14-20, 72 x 18 = 15-6, 72 x 19 = 15-78, 72 x 20 = 16-64, 72 x 21 = 17-50, 72 x 22 = 18-36, 72 x 23 = 19-22, 72 x 24 = 20-8, 72 x 25 = 20-80, 72 x 26 = 21-66, 72 x 27 = 22-52, 72 x 28 = 23-38, 72 x 29 = 24-24, 72 x 30 = 25-10, 72 x 31 = 25-82, 72 x 32 = 26-68, 72 x 33 = 27-54, 72 x 34 = 28-40, 72 x 35 = 29-26, 72 x 36 = 30-12, 72 x 37 = 30-84, 72 x 38 = 31-70, 72 x 39 = 32-56, 72 x 40 = 33-42, 72 x 41 = 34-28, 72 x 42 = 35-14, 72 x 43 = 36-0, 72 x 44 = 36-72, 72 x 45 = 37-58, 72 x 46 = 38-44, 72 x 47 = 39-30, 72 x 48 = 40-16, 72 x 49 = 41-2, 72 x 50 = 41-74, 72 x 51 = 42-60, 72 x 52 = 43-46, 72 x 53 = 44-32, 72 x 54 = 45-18, 72 x 55 = 46-4, 72 x 56 = 46-76, 72 x 57 = 47-62, 72 x 58 = 48-48, 72 x 59 = 49-34, 72 x 60 = 50-20, 72 x 61 = 51-6, 72 x 62 = 51-78, 72 x 63 = 52-64, 72 x 64 = 53-50, 72 x 65 = 54-36, 72 x 66 = 55-22, 72 x 67 = 56-8, 72 x 68 = 56-80, 72 x 69 = 57-66, 72 x 70 = 58-52, 72 x 71 = 59-38, 72 x 72 = 60-24, 72 x 73 = 61-10, 72 x 74 = 61-82, 72 x 75 = 62-68, 72 x 76 = 63-54, 72 x 77 = 64-40, 72 x 78 = 65-26, 72 x 79 = 66-12, 72 x 80 = 66-84, 72 x 81 = 67-70, 72 x 82 = 68-56, 72 x 83 = 69-42, 72 x 84 = 70-28, 72 x 85 = 71-14, 
73 x 1 = 0-73, 73 x 2 = 1-60, 73 x 3 = 2-47, 73 x 4 = 3-34, 73 x 5 = 4-21, 73 x 6 = 5-8, 73 x 7 = 5-81, 73 x 8 = 6-68, 73 x 9 = 7-55, 73 x 10 = 8-42, 73 x 11 = 9-29, 73 x 12 = 10-16, 73 x 13 = 11-3, 73 x 14 = 11-76, 73 x 15 = 12-63, 73 x 16 = 13-50, 73 x 17 = 14-37, 73 x 18 = 15-24, 73 x 19 = 16-11, 73 x 20 = 16-84, 73 x 21 = 17-71, 73 x 22 = 18-58, 73 x 23 = 19-45, 73 x 24 = 20-32, 73 x 25 = 21-19, 73 x 26 = 22-6, 73 x 27 = 22-79, 73 x 28 = 23-66, 73 x 29 = 24-53, 73 x 30 = 25-40, 73 x 31 = 26-27, 73 x 32 = 27-14, 73 x 33 = 28-1, 73 x 34 = 28-74, 73 x 35 = 29-61, 73 x 36 = 30-48, 73 x 37 = 31-35, 73 x 38 = 32-22, 73 x 39 = 33-9, 73 x 40 = 33-82, 73 x 41 = 34-69, 73 x 42 = 35-56, 73 x 43 = 36-43, 73 x 44 = 37-30, 73 x 45 = 38-17, 73 x 46 = 39-4, 73 x 47 = 39-77, 73 x 48 = 40-64, 73 x 49 = 41-51, 73 x 50 = 42-38, 73 x 51 = 43-25, 73 x 52 = 44-12, 73 x 53 = 44-85, 73 x 54 = 45-72, 73 x 55 = 46-59, 73 x 56 = 47-46, 73 x 57 = 48-33, 73 x 58 = 49-20, 73 x 59 = 50-7, 73 x 60 = 50-80, 73 x 61 = 51-67, 73 x 62 = 52-54, 73 x 63 = 53-41, 73 x 64 = 54-28, 73 x 65 = 55-15, 73 x 66 = 56-2, 73 x 67 = 56-75, 73 x 68 = 57-62, 73 x 69 = 58-49, 73 x 70 = 59-36, 73 x 71 = 60-23, 73 x 72 = 61-10, 73 x 73 = 61-83, 73 x 74 = 62-70, 73 x 75 = 63-57, 73 x 76 = 64-44, 73 x 77 = 65-31, 73 x 78 = 66-18, 73 x 79 = 67-5, 73 x 80 = 67-78, 73 x 81 = 68-65, 73 x 82 = 69-52, 73 x 83 = 70-39, 73 x 84 = 71-26, 73 x 85 = 72-13, 
74 x 1 = 0-74, 74 x 2 = 1-62, 74 x 3 = 2-50, 74 x 4 = 3-38, 74 x 5 = 4-26, 74 x 6 = 5-14, 74 x 7 = 6-2, 74 x 8 = 6-76, 74 x 9 = 7-64, 74 x 10 = 8-52, 74 x 11 = 9-40, 74 x 12 = 10-28, 74 x 13 = 11-16, 74 x 14 = 12-4, 74 x 15 = 12-78, 74 x 16 = 13-66, 74 x 17 = 14-54, 74 x 18 = 15-42, 74 x 19 = 16-30, 74 x 20 = 17-18, 74 x 21 = 18-6, 74 x 22 = 18-80, 74 x 23 = 19-68, 74 x 24 = 20-56, 74 x 25 = 21-44, 74 x 26 = 22-32, 74 x 27 = 23-20, 74 x 28 = 24-8, 74 x 29 = 24-82, 74 x 30 = 25-70, 74 x 31 = 26-58, 74 x 32 = 27-46, 74 x 33 = 28-34, 74 x 34 = 29-22, 74 x 35 = 30-10, 74 x 36 = 30-84, 74 x 37 = 31-72, 74 x 38 = 32-60, 74 x 39 = 33-48, 74 x 40 = 34-36, 74 x 41 = 35-24, 74 x 42 = 36-12, 74 x 43 = 37-0, 74 x 44 = 37-74, 74 x 45 = 38-62, 74 x 46 = 39-50, 74 x 47 = 40-38, 74 x 48 = 41-26, 74 x 49 = 42-14, 74 x 50 = 43-2, 74 x 51 = 43-76, 74 x 52 = 44-64, 74 x 53 = 45-52, 74 x 54 = 46-40, 74 x 55 = 47-28, 74 x 56 = 48-16, 74 x 57 = 49-4, 74 x 58 = 49-78, 74 x 59 = 50-66, 74 x 60 = 51-54, 74 x 61 = 52-42, 74 x 62 = 53-30, 74 x 63 = 54-18, 74 x 64 = 55-6, 74 x 65 = 55-80, 74 x 66 = 56-68, 74 x 67 = 57-56, 74 x 68 = 58-44, 74 x 69 = 59-32, 74 x 70 = 60-20, 74 x 71 = 61-8, 74 x 72 = 61-82, 74 x 73 = 62-70, 74 x 74 = 63-58, 74 x 75 = 64-46, 74 x 76 = 65-34, 74 x 77 = 66-22, 74 x 78 = 67-10, 74 x 79 = 67-84, 74 x 80 = 68-72, 74 x 81 = 69-60, 74 x 82 = 70-48, 74 x 83 = 71-36, 74 x 84 = 72-24, 74 x 85 = 73-12, 
75 x 1 = 0-75, 75 x 2 = 1-64, 75 x 3 = 2-53, 75 x 4 = 3-42, 75 x 5 = 4-31, 75 x 6 = 5-20, 75 x 7 = 6-9, 75 x 8 = 6-84, 75 x 9 = 7-73, 75 x 10 = 8-62, 75 x 11 = 9-51, 75 x 12 = 10-40, 75 x 13 = 11-29, 75 x 14 = 12-18, 75 x 15 = 13-7, 75 x 16 = 13-82, 75 x 17 = 14-71, 75 x 18 = 15-60, 75 x 19 = 16-49, 75 x 20 = 17-38, 75 x 21 = 18-27, 75 x 22 = 19-16, 75 x 23 = 20-5, 75 x 24 = 20-80, 75 x 25 = 21-69, 75 x 26 = 22-58, 75 x 27 = 23-47, 75 x 28 = 24-36, 75 x 29 = 25-25, 75 x 30 = 26-14, 75 x 31 = 27-3, 75 x 32 = 27-78, 75 x 33 = 28-67, 75 x 34 = 29-56, 75 x 35 = 30-45, 75 x 36 = 31-34, 75 x 37 = 32-23, 75 x 38 = 33-12, 75 x 39 = 34-1, 75 x 40 = 34-76, 75 x 41 = 35-65, 75 x 42 = 36-54, 75 x 43 = 37-43, 75 x 44 = 38-32, 75 x 45 = 39-21, 75 x 46 = 40-10, 75 x 47 = 40-85, 75 x 48 = 41-74, 75 x 49 = 42-63, 75 x 50 = 43-52, 75 x 51 = 44-41, 75 x 52 = 45-30, 75 x 53 = 46-19, 75 x 54 = 47-8, 75 x 55 = 47-83, 75 x 56 = 48-72, 75 x 57 = 49-61, 75 x 58 = 50-50, 75 x 59 = 51-39, 75 x 60 = 52-28, 75 x 61 = 53-17, 75 x 62 = 54-6, 75 x 63 = 54-81, 75 x 64 = 55-70, 75 x 65 = 56-59, 75 x 66 = 57-48, 75 x 67 = 58-37, 75 x 68 = 59-26, 75 x 69 = 60-15, 75 x 70 = 61-4, 75 x 71 = 61-79, 75 x 72 = 62-68, 75 x 73 = 63-57, 75 x 74 = 64-46, 75 x 75 = 65-35, 75 x 76 = 66-24, 75 x 77 = 67-13, 75 x 78 = 68-2, 75 x 79 = 68-77, 75 x 80 = 69-66, 75 x 81 = 70-55, 75 x 82 = 71-44, 75 x 83 = 72-33, 75 x 84 = 73-22, 75 x 85 = 74-11, 
76 x 1 = 0-76, 76 x 2 = 1-66, 76 x 3 = 2-56, 76 x 4 = 3-46, 76 x 5 = 4-36, 76 x 6 = 5-26, 76 x 7 = 6-16, 76 x 8 = 7-6, 76 x 9 = 7-82, 76 x 10 = 8-72, 76 x 11 = 9-62, 76 x 12 = 10-52, 76 x 13 = 11-42, 76 x 14 = 12-32, 76 x 15 = 13-22, 76 x 16 = 14-12, 76 x 17 = 15-2, 76 x 18 = 15-78, 76 x 19 = 16-68, 76 x 20 = 17-58, 76 x 21 = 18-48, 76 x 22 = 19-38, 76 x 23 = 20-28, 76 x 24 = 21-18, 76 x 25 = 22-8, 76 x 26 = 22-84, 76 x 27 = 23-74, 76 x 28 = 24-64, 76 x 29 = 25-54, 76 x 30 = 26-44, 76 x 31 = 27-34, 76 x 32 = 28-24, 76 x 33 = 29-14, 76 x 34 = 30-4, 76 x 35 = 30-80, 76 x 36 = 31-70, 76 x 37 = 32-60, 76 x 38 = 33-50, 76 x 39 = 34-40, 76 x 40 = 35-30, 76 x 41 = 36-20, 76 x 42 = 37-10, 76 x 43 = 38-0, 76 x 44 = 38-76, 76 x 45 = 39-66, 76 x 46 = 40-56, 76 x 47 = 41-46, 76 x 48 = 42-36, 76 x 49 = 43-26, 76 x 50 = 44-16, 76 x 51 = 45-6, 76 x 52 = 45-82, 76 x 53 = 46-72, 76 x 54 = 47-62, 76 x 55 = 48-52, 76 x 56 = 49-42, 76 x 57 = 50-32, 76 x 58 = 51-22, 76 x 59 = 52-12, 76 x 60 = 53-2, 76 x 61 = 53-78, 76 x 62 = 54-68, 76 x 63 = 55-58, 76 x 64 = 56-48, 76 x 65 = 57-38, 76 x 66 = 58-28, 76 x 67 = 59-18, 76 x 68 = 60-8, 76 x 69 = 60-84, 76 x 70 = 61-74, 76 x 71 = 62-64, 76 x 72 = 63-54, 76 x 73 = 64-44, 76 x 74 = 65-34, 76 x 75 = 66-24, 76 x 76 = 67-14, 76 x 77 = 68-4, 76 x 78 = 68-80, 76 x 79 = 69-70, 76 x 80 = 70-60, 76 x 81 = 71-50, 76 x 82 = 72-40, 76 x 83 = 73-30, 76 x 84 = 74-20, 76 x 85 = 75-10, 
77 x 1 = 0-77, 77 x 2 = 1-68, 77 x 3 = 2-59, 77 x 4 = 3-50, 77 x 5 = 4-41, 77 x 6 = 5-32, 77 x 7 = 6-23, 77 x 8 = 7-14, 77 x 9 = 8-5, 77 x 10 = 8-82, 77 x 11 = 9-73, 77 x 12 = 10-64, 77 x 13 = 11-55, 77 x 14 = 12-46, 77 x 15 = 13-37, 77 x 16 = 14-28, 77 x 17 = 15-19, 77 x 18 = 16-10, 77 x 19 = 17-1, 77 x 20 = 17-78, 77 x 21 = 18-69, 77 x 22 = 19-60, 77 x 23 = 20-51, 77 x 24 = 21-42, 77 x 25 = 22-33, 77 x 26 = 23-24, 77 x 27 = 24-15, 77 x 28 = 25-6, 77 x 29 = 25-83, 77 x 30 = 26-74, 77 x 31 = 27-65, 77 x 32 = 28-56, 77 x 33 = 29-47, 77 x 34 = 30-38, 77 x 35 = 31-29, 77 x 36 = 32-20, 77 x 37 = 33-11, 77 x 38 = 34-2, 77 x 39 = 34-79, 77 x 40 = 35-70, 77 x 41 = 36-61, 77 x 42 = 37-52, 77 x 43 = 38-43, 77 x 44 = 39-34, 77 x 45 = 40-25, 77 x 46 = 41-16, 77 x 47 = 42-7, 77 x 48 = 42-84, 77 x 49 = 43-75, 77 x 50 = 44-66, 77 x 51 = 45-57, 77 x 52 = 46-48, 77 x 53 = 47-39, 77 x 54 = 48-30, 77 x 55 = 49-21, 77 x 56 = 50-12, 77 x 57 = 51-3, 77 x 58 = 51-80, 77 x 59 = 52-71, 77 x 60 = 53-62, 77 x 61 = 54-53, 77 x 62 = 55-44, 77 x 63 = 56-35, 77 x 64 = 57-26, 77 x 65 = 58-17, 77 x 66 = 59-8, 77 x 67 = 59-85, 77 x 68 = 60-76, 77 x 69 = 61-67, 77 x 70 = 62-58, 77 x 71 = 63-49, 77 x 72 = 64-40, 77 x 73 = 65-31, 77 x 74 = 66-22, 77 x 75 = 67-13, 77 x 76 = 68-4, 77 x 77 = 68-81, 77 x 78 = 69-72, 77 x 79 = 70-63, 77 x 80 = 71-54, 77 x 81 = 72-45, 77 x 82 = 73-36, 77 x 83 = 74-27, 77 x 84 = 75-18, 77 x 85 = 76-9, 
78 x 1 = 0-78, 78 x 2 = 1-70, 78 x 3 = 2-62, 78 x 4 = 3-54, 78 x 5 = 4-46, 78 x 6 = 5-38, 78 x 7 = 6-30, 78 x 8 = 7-22, 78 x 9 = 8-14, 78 x 10 = 9-6, 78 x 11 = 9-84, 78 x 12 = 10-76, 78 x 13 = 11-68, 78 x 14 = 12-60, 78 x 15 = 13-52, 78 x 16 = 14-44, 78 x 17 = 15-36, 78 x 18 = 16-28, 78 x 19 = 17-20, 78 x 20 = 18-12, 78 x 21 = 19-4, 78 x 22 = 19-82, 78 x 23 = 20-74, 78 x 24 = 21-66, 78 x 25 = 22-58, 78 x 26 = 23-50, 78 x 27 = 24-42, 78 x 28 = 25-34, 78 x 29 = 26-26, 78 x 30 = 27-18, 78 x 31 = 28-10, 78 x 32 = 29-2, 78 x 33 = 29-80, 78 x 34 = 30-72, 78 x 35 = 31-64, 78 x 36 = 32-56, 78 x 37 = 33-48, 78 x 38 = 34-40, 78 x 39 = 35-32, 78 x 40 = 36-24, 78 x 41 = 37-16, 78 x 42 = 38-8, 78 x 43 = 39-0, 78 x 44 = 39-78, 78 x 45 = 40-70, 78 x 46 = 41-62, 78 x 47 = 42-54, 78 x 48 = 43-46, 78 x 49 = 44-38, 78 x 50 = 45-30, 78 x 51 = 46-22, 78 x 52 = 47-14, 78 x 53 = 48-6, 78 x 54 = 48-84, 78 x 55 = 49-76, 78 x 56 = 50-68, 78 x 57 = 51-60, 78 x 58 = 52-52, 78 x 59 = 53-44, 78 x 60 = 54-36, 78 x 61 = 55-28, 78 x 62 = 56-20, 78 x 63 = 57-12, 78 x 64 = 58-4, 78 x 65 = 58-82, 78 x 66 = 59-74, 78 x 67 = 60-66, 78 x 68 = 61-58, 78 x 69 = 62-50, 78 x 70 = 63-42, 78 x 71 = 64-34, 78 x 72 = 65-26, 78 x 73 = 66-18, 78 x 74 = 67-10, 78 x 75 = 68-2, 78 x 76 = 68-80, 78 x 77 = 69-72, 78 x 78 = 70-64, 78 x 79 = 71-56, 78 x 80 = 72-48, 78 x 81 = 73-40, 78 x 82 = 74-32, 78 x 83 = 75-24, 78 x 84 = 76-16, 78 x 85 = 77-8, 
79 x 1 = 0-79, 79 x 2 = 1-72, 79 x 3 = 2-65, 79 x 4 = 3-58, 79 x 5 = 4-51, 79 x 6 = 5-44, 79 x 7 = 6-37, 79 x 8 = 7-30, 79 x 9 = 8-23, 79 x 10 = 9-16, 79 x 11 = 10-9, 79 x 12 = 11-2, 79 x 13 = 11-81, 79 x 14 = 12-74, 79 x 15 = 13-67, 79 x 16 = 14-60, 79 x 17 = 15-53, 79 x 18 = 16-46, 79 x 19 = 17-39, 79 x 20 = 18-32, 79 x 21 = 19-25, 79 x 22 = 20-18, 79 x 23 = 21-11, 79 x 24 = 22-4, 79 x 25 = 22-83, 79 x 26 = 23-76, 79 x 27 = 24-69, 79 x 28 = 25-62, 79 x 29 = 26-55, 79 x 30 = 27-48, 79 x 31 = 28-41, 79 x 32 = 29-34, 79 x 33 = 30-27, 79 x 34 = 31-20, 79 x 35 = 32-13, 79 x 36 = 33-6, 79 x 37 = 33-85, 79 x 38 = 34-78, 79 x 39 = 35-71, 79 x 40 = 36-64, 79 x 41 = 37-57, 79 x 42 = 38-50, 79 x 43 = 39-43, 79 x 44 = 40-36, 79 x 45 = 41-29, 79 x 46 = 42-22, 79 x 47 = 43-15, 79 x 48 = 44-8, 79 x 49 = 45-1, 79 x 50 = 45-80, 79 x 51 = 46-73, 79 x 52 = 47-66, 79 x 53 = 48-59, 79 x 54 = 49-52, 79 x 55 = 50-45, 79 x 56 = 51-38, 79 x 57 = 52-31, 79 x 58 = 53-24, 79 x 59 = 54-17, 79 x 60 = 55-10, 79 x 61 = 56-3, 79 x 62 = 56-82, 79 x 63 = 57-75, 79 x 64 = 58-68, 79 x 65 = 59-61, 79 x 66 = 60-54, 79 x 67 = 61-47, 79 x 68 = 62-40, 79 x 69 = 63-33, 79 x 70 = 64-26, 79 x 71 = 65-19, 79 x 72 = 66-12, 79 x 73 = 67-5, 79 x 74 = 67-84, 79 x 75 = 68-77, 79 x 76 = 69-70, 79 x 77 = 70-63, 79 x 78 = 71-56, 79 x 79 = 72-49, 79 x 80 = 73-42, 79 x 81 = 74-35, 79 x 82 = 75-28, 79 x 83 = 76-21, 79 x 84 = 77-14, 79 x 85 = 78-7, 
80 x 1 = 0-80, 80 x 2 = 1-74, 80 x 3 = 2-68, 80 x 4 = 3-62, 80 x 5 = 4-56, 80 x 6 = 5-50, 80 x 7 = 6-44, 80 x 8 = 7-38, 80 x 9 = 8-32, 80 x 10 = 9-26, 80 x 11 = 10-20, 80 x 12 = 11-14, 80 x 13 = 12-8, 80 x 14 = 13-2, 80 x 15 = 13-82, 80 x 16 = 14-76, 80 x 17 = 15-70, 80 x 18 = 16-64, 80 x 19 = 17-58, 80 x 20 = 18-52, 80 x 21 = 19-46, 80 x 22 = 20-40, 80 x 23 = 21-34, 80 x 24 = 22-28, 80 x 25 = 23-22, 80 x 26 = 24-16, 80 x 27 = 25-10, 80 x 28 = 26-4, 80 x 29 = 26-84, 80 x 30 = 27-78, 80 x 31 = 28-72, 80 x 32 = 29-66, 80 x 33 = 30-60, 80 x 34 = 31-54, 80 x 35 = 32-48, 80 x 36 = 33-42, 80 x 37 = 34-36, 80 x 38 = 35-30, 80 x 39 = 36-24, 80 x 40 = 37-18, 80 x 41 = 38-12, 80 x 42 = 39-6, 80 x 43 = 40-0, 80 x 44 = 40-80, 80 x 45 = 41-74, 80 x 46 = 42-68, 80 x 47 = 43-62, 80 x 48 = 44-56, 80 x 49 = 45-50, 80 x 50 = 46-44, 80 x 51 = 47-38, 80 x 52 = 48-32, 80 x 53 = 49-26, 80 x 54 = 50-20, 80 x 55 = 51-14, 80 x 56 = 52-8, 80 x 57 = 53-2, 80 x 58 = 53-82, 80 x 59 = 54-76, 80 x 60 = 55-70, 80 x 61 = 56-64, 80 x 62 = 57-58, 80 x 63 = 58-52, 80 x 64 = 59-46, 80 x 65 = 60-40, 80 x 66 = 61-34, 80 x 67 = 62-28, 80 x 68 = 63-22, 80 x 69 = 64-16, 80 x 70 = 65-10, 80 x 71 = 66-4, 80 x 72 = 66-84, 80 x 73 = 67-78, 80 x 74 = 68-72, 80 x 75 = 69-66, 80 x 76 = 70-60, 80 x 77 = 71-54, 80 x 78 = 72-48, 80 x 79 = 73-42, 80 x 80 = 74-36, 80 x 81 = 75-30, 80 x 82 = 76-24, 80 x 83 = 77-18, 80 x 84 = 78-12, 80 x 85 = 79-6, 
81 x 1 = 0-81, 81 x 2 = 1-76, 81 x 3 = 2-71, 81 x 4 = 3-66, 81 x 5 = 4-61, 81 x 6 = 5-56, 81 x 7 = 6-51, 81 x 8 = 7-46, 81 x 9 = 8-41, 81 x 10 = 9-36, 81 x 11 = 10-31, 81 x 12 = 11-26, 81 x 13 = 12-21, 81 x 14 = 13-16, 81 x 15 = 14-11, 81 x 16 = 15-6, 81 x 17 = 16-1, 81 x 18 = 16-82, 81 x 19 = 17-77, 81 x 20 = 18-72, 81 x 21 = 19-67, 81 x 22 = 20-62, 81 x 23 = 21-57, 81 x 24 = 22-52, 81 x 25 = 23-47, 81 x 26 = 24-42, 81 x 27 = 25-37, 81 x 28 = 26-32, 81 x 29 = 27-27, 81 x 30 = 28-22, 81 x 31 = 29-17, 81 x 32 = 30-12, 81 x 33 = 31-7, 81 x 34 = 32-2, 81 x 35 = 32-83, 81 x 36 = 33-78, 81 x 37 = 34-73, 81 x 38 = 35-68, 81 x 39 = 36-63, 81 x 40 = 37-58, 81 x 41 = 38-53, 81 x 42 = 39-48, 81 x 43 = 40-43, 81 x 44 = 41-38, 81 x 45 = 42-33, 81 x 46 = 43-28, 81 x 47 = 44-23, 81 x 48 = 45-18, 81 x 49 = 46-13, 81 x 50 = 47-8, 81 x 51 = 48-3, 81 x 52 = 48-84, 81 x 53 = 49-79, 81 x 54 = 50-74, 81 x 55 = 51-69, 81 x 56 = 52-64, 81 x 57 = 53-59, 81 x 58 = 54-54, 81 x 59 = 55-49, 81 x 60 = 56-44, 81 x 61 = 57-39, 81 x 62 = 58-34, 81 x 63 = 59-29, 81 x 64 = 60-24, 81 x 65 = 61-19, 81 x 66 = 62-14, 81 x 67 = 63-9, 81 x 68 = 64-4, 81 x 69 = 64-85, 81 x 70 = 65-80, 81 x 71 = 66-75, 81 x 72 = 67-70, 81 x 73 = 68-65, 81 x 74 = 69-60, 81 x 75 = 70-55, 81 x 76 = 71-50, 81 x 77 = 72-45, 81 x 78 = 73-40, 81 x 79 = 74-35, 81 x 80 = 75-30, 81 x 81 = 76-25, 81 x 82 = 77-20, 81 x 83 = 78-15, 81 x 84 = 79-10, 81 x 85 = 80-5, 
82 x 1 = 0-82, 82 x 2 = 1-78, 82 x 3 = 2-74, 82 x 4 = 3-70, 82 x 5 = 4-66, 82 x 6 = 5-62, 82 x 7 = 6-58, 82 x 8 = 7-54, 82 x 9 = 8-50, 82 x 10 = 9-46, 82 x 11 = 10-42, 82 x 12 = 11-38, 82 x 13 = 12-34, 82 x 14 = 13-30, 82 x 15 = 14-26, 82 x 16 = 15-22, 82 x 17 = 16-18, 82 x 18 = 17-14, 82 x 19 = 18-10, 82 x 20 = 19-6, 82 x 21 = 20-2, 82 x 22 = 20-84, 82 x 23 = 21-80, 82 x 24 = 22-76, 82 x 25 = 23-72, 82 x 26 = 24-68, 82 x 27 = 25-64, 82 x 28 = 26-60, 82 x 29 = 27-56, 82 x 30 = 28-52, 82 x 31 = 29-48, 82 x 32 = 30-44, 82 x 33 = 31-40, 82 x 34 = 32-36, 82 x 35 = 33-32, 82 x 36 = 34-28, 82 x 37 = 35-24, 82 x 38 = 36-20, 82 x 39 = 37-16, 82 x 40 = 38-12, 82 x 41 = 39-8, 82 x 42 = 40-4, 82 x 43 = 41-0, 82 x 44 = 41-82, 82 x 45 = 42-78, 82 x 46 = 43-74, 82 x 47 = 44-70, 82 x 48 = 45-66, 82 x 49 = 46-62, 82 x 50 = 47-58, 82 x 51 = 48-54, 82 x 52 = 49-50, 82 x 53 = 50-46, 82 x 54 = 51-42, 82 x 55 = 52-38, 82 x 56 = 53-34, 82 x 57 = 54-30, 82 x 58 = 55-26, 82 x 59 = 56-22, 82 x 60 = 57-18, 82 x 61 = 58-14, 82 x 62 = 59-10, 82 x 63 = 60-6, 82 x 64 = 61-2, 82 x 65 = 61-84, 82 x 66 = 62-80, 82 x 67 = 63-76, 82 x 68 = 64-72, 82 x 69 = 65-68, 82 x 70 = 66-64, 82 x 71 = 67-60, 82 x 72 = 68-56, 82 x 73 = 69-52, 82 x 74 = 70-48, 82 x 75 = 71-44, 82 x 76 = 72-40, 82 x 77 = 73-36, 82 x 78 = 74-32, 82 x 79 = 75-28, 82 x 80 = 76-24, 82 x 81 = 77-20, 82 x 82 = 78-16, 82 x 83 = 79-12, 82 x 84 = 80-8, 82 x 85 = 81-4, 
