71 x 1 = 0-71, 71 x 2 = 1-43, 71 x 3 = 2-15, 71 x 4 = 2-86, 71 x 5 = 3-58, 71 x 6 = 4-30, 71 x 7 = 5-2, 71 x 8 = 5-73, 71 x 9 = 6-45, 71 x 10 = 7-17, 71 x 11 = 7-88, 71 x 12 = 8-60, 71 x 13 = 9-32, 71 x 14 = 10-4, 71 x 15 = 10-75, 71 x 16 = 11-47, 71 x 17 = 12-19, 71 x 18 = 12-90, 71 x 19 = 13-62, 71 x 20 = 14-34, 71 x 21 = 15-6, 71 x 22 = 15-77, 71 x 23 = 16-49, 71 x 24 = 17-21, 71 x 25 = 17-92, 71 x 26 = 18-64, 71 x 27 = 19-36, 71 x 28 = 20-8, 71 x 29 = 20-79, 71 x 30 = 21-51, 71 x 31 = 22-23, 71 x 32 = 22-94, 71 x 33 = 23-66, 71 x 34 = 24-38, 71 x 35 = 25-10, 71 x 36 = 25-81, 71 x 37 = 26-53, 71 x 38 = 27-25, 71 x 39 = 27-96, 71 x 40 = 28-68, 71 x 41 = 29-40, 71 x 42 = 30-12, 71 x 43 = 30-83, 71 x 44 = 31-55, 71 x 45 = 32-27, 71 x 46 = 32-98, 71 x 47 = 33-70, 71 x 48 = 34-42, 71 x 49 = 35-14, 71 x 50 = 35-85, 71 x 51 = 36-57, 71 x 52 = 37-29, 71 x 53 = 38-1, 71 x 54 = 38-72, 71 x 55 = 39-44, 71 x 56 = 40-16, 71 x 57 = 40-87, 71 x 58 = 41-59, 71 x 59 = 42-31, 71 x 60 = 43-3, 71 x 61 = 43-74, 71 x 62 = 44-46, 71 x 63 = 45-18, 71 x 64 = 45-89, 71 x 65 = 46-61, 71 x 66 = 47-33, 71 x 67 = 48-5, 71 x 68 = 48-76, 71 x 69 = 49-48, 71 x 70 = 50-20, 71 x 71 = 50-91, 71 x 72 = 51-63, 71 x 73 = 52-35, 71 x 74 = 53-7, 71 x 75 = 53-78, 71 x 76 = 54-50, 71 x 77 = 55-22, 71 x 78 = 55-93, 71 x 79 = 56-65, 71 x 80 = 57-37, 71 x 81 = 58-9, 71 x 82 = 58-80, 71 x 83 = 59-52, 71 x 84 = 60-24, 71 x 85 = 60-95, 71 x 86 = 61-67, 71 x 87 = 62-39, 71 x 88 = 63-11, 71 x 89 = 63-82, 71 x 90 = 64-54, 71 x 91 = 65-26, 71 x 92 = 65-97, 71 x 93 = 66-69, 71 x 94 = 67-41, 71 x 95 = 68-13, 71 x 96 = 68-84, 71 x 97 = 69-56, 71 x 98 = 70-28, 
72 x 1 = 0-72, 72 x 2 = 1-45, 72 x 3 = 2-18, 72 x 4 = 2-90, 72 x 5 = 3-63, 72 x 6 = 4-36, 72 x 7 = 5-9, 72 x 8 = 5-81, 72 x 9 = 6-54, 72 x 10 = 7-27, 72 x 11 = 8-0, 72 x 12 = 8-72, 72 x 13 = 9-45, 72 x 14 = 10-18, 72 x 15 = 10-90, 72 x 16 = 11-63, 72 x 17 = 12-36, 72 x 18 = 13-9, 72 x 19 = 13-81, 72 x 20 = 14-54, 72 x 21 = 15-27, 72 x 22 = 16-0, 72 x 23 = 16-72, 72 x 24 = 17-45, 72 x 25 = 18-18, 72 x 26 = 18-90, 72 x 27 = 19-63, 72 x 28 = 20-36, 72 x 29 = 21-9, 72 x 30 = 21-81, 72 x 31 = 22-54, 72 x 32 = 23-27, 72 x 33 = 24-0, 72 x 34 = 24-72, 72 x 35 = 25-45, 72 x 36 = 26-18, 72 x 37 = 26-90, 72 x 38 = 27-63, 72 x 39 = 28-36, 72 x 40 = 29-9, 72 x 41 = 29-81, 72 x 42 = 30-54, 72 x 43 = 31-27, 72 x 44 = 32-0, 72 x 45 = 32-72, 72 x 46 = 33-45, 72 x 47 = 34-18, 72 x 48 = 34-90, 72 x 49 = 35-63, 72 x 50 = 36-36, 72 x 51 = 37-9, 72 x 52 = 37-81, 72 x 53 = 38-54, 72 x 54 = 39-27, 72 x 55 = 40-0, 72 x 56 = 40-72, 72 x 57 = 41-45, 72 x 58 = 42-18, 72 x 59 = 42-90, 72 x 60 = 43-63, 72 x 61 = 44-36, 72 x 62 = 45-9, 72 x 63 = 45-81, 72 x 64 = 46-54, 72 x 65 = 47-27, 72 x 66 = 48-0, 72 x 67 = 48-72, 72 x 68 = 49-45, 72 x 69 = 50-18, 72 x 70 = 50-90, 72 x 71 = 51-63, 72 x 72 = 52-36, 72 x 73 = 53-9, 72 x 74 = 53-81, 72 x 75 = 54-54, 72 x 76 = 55-27, 72 x 77 = 56-0, 72 x 78 = 56-72, 72 x 79 = 57-45, 72 x 80 = 58-18, 72 x 81 = 58-90, 72 x 82 = 59-63, 72 x 83 = 60-36, 72 x 84 = 61-9, 72 x 85 = 61-81, 72 x 86 = 62-54, 72 x 87 = 63-27, 72 x 88 = 64-0, 72 x 89 = 64-72, 72 x 90 = 65-45, 72 x 91 = 66-18, 72 x 92 = 66-90, 72 x 93 = 67-63, 72 x 94 = 68-36, 72 x 95 = 69-9, 72 x 96 = 69-81, 72 x 97 = 70-54, 72 x 98 = 71-27, 
73 x 1 = 0-73, 73 x 2 = 1-47, 73 x 3 = 2-21, 73 x 4 = 2-94, 73 x 5 = 3-68, 73 x 6 = 4-42, 73 x 7 = 5-16, 73 x 8 = 5-89, 73 x 9 = 6-63, 73 x 10 = 7-37, 73 x 11 = 8-11, 73 x 12 = 8-84, 73 x 13 = 9-58, 73 x 14 = 10-32, 73 x 15 = 11-6, 73 x 16 = 11-79, 73 x 17 = 12-53, 73 x 18 = 13-27, 73 x 19 = 14-1, 73 x 20 = 14-74, 73 x 21 = 15-48, 73 x 22 = 16-22, 73 x 23 = 16-95, 73 x 24 = 17-69, 73 x 25 = 18-43, 73 x 26 = 19-17, 73 x 27 = 19-90, 73 x 28 = 20-64, 73 x 29 = 21-38, 73 x 30 = 22-12, 73 x 31 = 22-85, 73 x 32 = 23-59, 73 x 33 = 24-33, 73 x 34 = 25-7, 73 x 35 = 25-80, 73 x 36 = 26-54, 73 x 37 = 27-28, 73 x 38 = 28-2, 73 x 39 = 28-75, 73 x 40 = 29-49, 73 x 41 = 30-23, 73 x 42 = 30-96, 73 x 43 = 31-70, 73 x 44 = 32-44, 73 x 45 = 33-18, 73 x 46 = 33-91, 73 x 47 = 34-65, 73 x 48 = 35-39, 73 x 49 = 36-13, 73 x 50 = 36-86, 73 x 51 = 37-60, 73 x 52 = 38-34, 73 x 53 = 39-8, 73 x 54 = 39-81, 73 x 55 = 40-55, 73 x 56 = 41-29, 73 x 57 = 42-3, 73 x 58 = 42-76, 73 x 59 = 43-50, 73 x 60 = 44-24, 73 x 61 = 44-97, 73 x 62 = 45-71, 73 x 63 = 46-45, 73 x 64 = 47-19, 73 x 65 = 47-92, 73 x 66 = 48-66, 73 x 67 = 49-40, 73 x 68 = 50-14, 73 x 69 = 50-87, 73 x 70 = 51-61, 73 x 71 = 52-35, 73 x 72 = 53-9, 73 x 73 = 53-82, 73 x 74 = 54-56, 73 x 75 = 55-30, 73 x 76 = 56-4, 73 x 77 = 56-77, 73 x 78 = 57-51, 73 x 79 = 58-25, 73 x 80 = 58-98, 73 x 81 = 59-72, 73 x 82 = 60-46, 73 x 83 = 61-20, 73 x 84 = 61-93, 73 x 85 = 62-67, 73 x 86 = 63-41, 73 x 87 = 64-15, 73 x 88 = 64-88, 73 x 89 = 65-62, 73 x 90 = 66-36, 73 x 91 = 67-10, 73 x 92 = 67-83, 73 x 93 = 68-57, 73 x 94 = 69-31, 73 x 95 = 70-5, 73 x 96 = 70-78, 73 x 97 = 71-52, 73 x 98 = 72-26, 
74 x 1 = 0-74, 74 x 2 = 1-49, 74 x 3 = 2-24, 74 x 4 = 2-98, 74 x 5 = 3-73, 74 x 6 = 4-48, 74 x 7 = 5-23, 74 x 8 = 5-97, 74 x 9 = 6-72, 74 x 10 = 7-47, 74 x 11 = 8-22, 74 x 12 = 8-96, 74 x 13 = 9-71, 74 x 14 = 10-46, 74 x 15 = 11-21, 74 x 16 = 11-95, 74 x 17 = 12-70, 74 x 18 = 13-45, 74 x 19 = 14-20, 74 x 20 = 14-94, 74 x 21 = 15-69, 74 x 22 = 16-44, 74 x 23 = 17-19, 74 x 24 = 17-93, 74 x 25 = 18-68, 74 x 26 = 19-43, 74 x 27 = 20-18, 74 x 28 = 20-92, 74 x 29 = 21-67, 74 x 30 = 22-42, 74 x 31 = 23-17, 74 x 32 = 23-91, 74 x 33 = 24-66, 74 x 34 = 25-41, 74 x 35 = 26-16, 74 x 36 = 26-90, 74 x 37 = 27-65, 74 x 38 = 28-40, 74 x 39 = 29-15, 74 x 40 = 29-89, 74 x 41 = 30-64, 74 x 42 = 31-39, 74 x 43 = 32-14, 74 x 44 = 32-88, 74 x 45 = 33-63, 74 x 46 = 34-38, 74 x 47 = 35-13, 74 x 48 = 35-87, 74 x 49 = 36-62, 74 x 50 = 37-37, 74 x 51 = 38-12, 74 x 52 = 38-86, 74 x 53 = 39-61, 74 x 54 = 40-36, 74 x 55 = 41-11, 74 x 56 = 41-85, 74 x 57 = 42-60, 74 x 58 = 43-35, 74 x 59 = 44-10, 74 x 60 = 44-84, 74 x 61 = 45-59, 74 x 62 = 46-34, 74 x 63 = 47-9, 74 x 64 = 47-83, 74 x 65 = 48-58, 74 x 66 = 49-33, 74 x 67 = 50-8, 74 x 68 = 50-82, 74 x 69 = 51-57, 74 x 70 = 52-32, 74 x 71 = 53-7, 74 x 72 = 53-81, 74 x 73 = 54-56, 74 x 74 = 55-31, 74 x 75 = 56-6, 74 x 76 = 56-80, 74 x 77 = 57-55, 74 x 78 = 58-30, 74 x 79 = 59-5, 74 x 80 = 59-79, 74 x 81 = 60-54, 74 x 82 = 61-29, 74 x 83 = 62-4, 74 x 84 = 62-78, 74 x 85 = 63-53, 74 x 86 = 64-28, 74 x 87 = 65-3, 74 x 88 = 65-77, 74 x 89 = 66-52, 74 x 90 = 67-27, 74 x 91 = 68-2, 74 x 92 = 68-76, 74 x 93 = 69-51, 74 x 94 = 70-26, 74 x 95 = 71-1, 74 x 96 = 71-75, 74 x 97 = 72-50, 74 x 98 = 73-25, 
75 x 1 = 0-75, 75 x 2 = 1-51, 75 x 3 = 2-27, 75 x 4 = 3-3, 75 x 5 = 3-78, 75 x 6 = 4-54, 75 x 7 = 5-30, 75 x 8 = 6-6, 75 x 9 = 6-81, 75 x 10 = 7-57, 75 x 11 = 8-33, 75 x 12 = 9-9, 75 x 13 = 9-84, 75 x 14 = 10-60, 75 x 15 = 11-36, 75 x 16 = 12-12, 75 x 17 = 12-87, 75 x 18 = 13-63, 75 x 19 = 14-39, 75 x 20 = 15-15, 75 x 21 = 15-90, 75 x 22 = 16-66, 75 x 23 = 17-42, 75 x 24 = 18-18, 75 x 25 = 18-93, 75 x 26 = 19-69, 75 x 27 = 20-45, 75 x 28 = 21-21, 75 x 29 = 21-96, 75 x 30 = 22-72, 75 x 31 = 23-48, 75 x 32 = 24-24, 75 x 33 = 25-0, 75 x 34 = 25-75, 75 x 35 = 26-51, 75 x 36 = 27-27, 75 x 37 = 28-3, 75 x 38 = 28-78, 75 x 39 = 29-54, 75 x 40 = 30-30, 75 x 41 = 31-6, 75 x 42 = 31-81, 75 x 43 = 32-57, 75 x 44 = 33-33, 75 x 45 = 34-9, 75 x 46 = 34-84, 75 x 47 = 35-60, 75 x 48 = 36-36, 75 x 49 = 37-12, 75 x 50 = 37-87, 75 x 51 = 38-63, 75 x 52 = 39-39, 75 x 53 = 40-15, 75 x 54 = 40-90, 75 x 55 = 41-66, 75 x 56 = 42-42, 75 x 57 = 43-18, 75 x 58 = 43-93, 75 x 59 = 44-69, 75 x 60 = 45-45, 75 x 61 = 46-21, 75 x 62 = 46-96, 75 x 63 = 47-72, 75 x 64 = 48-48, 75 x 65 = 49-24, 75 x 66 = 50-0, 75 x 67 = 50-75, 75 x 68 = 51-51, 75 x 69 = 52-27, 75 x 70 = 53-3, 75 x 71 = 53-78, 75 x 72 = 54-54, 75 x 73 = 55-30, 75 x 74 = 56-6, 75 x 75 = 56-81, 75 x 76 = 57-57, 75 x 77 = 58-33, 75 x 78 = 59-9, 75 x 79 = 59-84, 75 x 80 = 60-60, 75 x 81 = 61-36, 75 x 82 = 62-12, 75 x 83 = 62-87, 75 x 84 = 63-63, 75 x 85 = 64-39, 75 x 86 = 65-15, 75 x 87 = 65-90, 75 x 88 = 66-66, 75 x 89 = 67-42, 75 x 90 = 68-18, 75 x 91 = 68-93, 75 x 92 = 69-69, 75 x 93 = 70-45, 75 x 94 = 71-21, 75 x 95 = 71-96, 75 x 96 = 72-72, 75 x 97 = 73-48, 75 x 98 = 74-24, 
76 x 1 = 0-76, 76 x 2 = 1-53, 76 x 3 = 2-30, 76 x 4 = 3-7, 76 x 5 = 3-83, 76 x 6 = 4-60, 76 x 7 = 5-37, 76 x 8 = 6-14, 76 x 9 = 6-90, 76 x 10 = 7-67, 76 x 11 = 8-44, 76 x 12 = 9-21, 76 x 13 = 9-97, 76 x 14 = 10-74, 76 x 15 = 11-51, 76 x 16 = 12-28, 76 x 17 = 13-5, 76 x 18 = 13-81, 76 x 19 = 14-58, 76 x 20 = 15-35, 76 x 21 = 16-12, 76 x 22 = 16-88, 76 x 23 = 17-65, 76 x 24 = 18-42, 76 x 25 = 19-19, 76 x 26 = 19-95, 76 x 27 = 20-72, 76 x 28 = 21-49, 76 x 29 = 22-26, 76 x 30 = 23-3, 76 x 31 = 23-79, 76 x 32 = 24-56, 76 x 33 = 25-33, 76 x 34 = 26-10, 76 x 35 = 26-86, 76 x 36 = 27-63, 76 x 37 = 28-40, 76 x 38 = 29-17, 76 x 39 = 29-93, 76 x 40 = 30-70, 76 x 41 = 31-47, 76 x 42 = 32-24, 76 x 43 = 33-1, 76 x 44 = 33-77, 76 x 45 = 34-54, 76 x 46 = 35-31, 76 x 47 = 36-8, 76 x 48 = 36-84, 76 x 49 = 37-61, 76 x 50 = 38-38, 76 x 51 = 39-15, 76 x 52 = 39-91, 76 x 53 = 40-68, 76 x 54 = 41-45, 76 x 55 = 42-22, 76 x 56 = 42-98, 76 x 57 = 43-75, 76 x 58 = 44-52, 76 x 59 = 45-29, 76 x 60 = 46-6, 76 x 61 = 46-82, 76 x 62 = 47-59, 76 x 63 = 48-36, 76 x 64 = 49-13, 76 x 65 = 49-89, 76 x 66 = 50-66, 76 x 67 = 51-43, 76 x 68 = 52-20, 76 x 69 = 52-96, 76 x 70 = 53-73, 76 x 71 = 54-50, 76 x 72 = 55-27, 76 x 73 = 56-4, 76 x 74 = 56-80, 76 x 75 = 57-57, 76 x 76 = 58-34, 76 x 77 = 59-11, 76 x 78 = 59-87, 76 x 79 = 60-64, 76 x 80 = 61-41, 76 x 81 = 62-18, 76 x 82 = 62-94, 76 x 83 = 63-71, 76 x 84 = 64-48, 76 x 85 = 65-25, 76 x 86 = 66-2, 76 x 87 = 66-78, 76 x 88 = 67-55, 76 x 89 = 68-32, 76 x 90 = 69-9, 76 x 91 = 69-85, 76 x 92 = 70-62, 76 x 93 = 71-39, 76 x 94 = 72-16, 76 x 95 = 72-92, 76 x 96 = 73-69, 76 x 97 = 74-46, 76 x 98 = 75-23, 
77 x 1 = 0-77, 77 x 2 = 1-55, 77 x 3 = 2-33, 77 x 4 = 3-11, 77 x 5 = 3-88, 77 x 6 = 4-66, 77 x 7 = 5-44, 77 x 8 = 6-22, 77 x 9 = 7-0, 77 x 10 = 7-77, 77 x 11 = 8-55, 77 x 12 = 9-33, 77 x 13 = 10-11, 77 x 14 = 10-88, 77 x 15 = 11-66, 77 x 16 = 12-44, 77 x 17 = 13-22, 77 x 18 = 14-0, 77 x 19 = 14-77, 77 x 20 = 15-55, 77 x 21 = 16-33, 77 x 22 = 17-11, 77 x 23 = 17-88, 77 x 24 = 18-66, 77 x 25 = 19-44, 77 x 26 = 20-22, 77 x 27 = 21-0, 77 x 28 = 21-77, 77 x 29 = 22-55, 77 x 30 = 23-33, 77 x 31 = 24-11, 77 x 32 = 24-88, 77 x 33 = 25-66, 77 x 34 = 26-44, 77 x 35 = 27-22, 77 x 36 = 28-0, 77 x 37 = 28-77, 77 x 38 = 29-55, 77 x 39 = 30-33, 77 x 40 = 31-11, 77 x 41 = 31-88, 77 x 42 = 32-66, 77 x 43 = 33-44, 77 x 44 = 34-22, 77 x 45 = 35-0, 77 x 46 = 35-77, 77 x 47 = 36-55, 77 x 48 = 37-33, 77 x 49 = 38-11, 77 x 50 = 38-88, 77 x 51 = 39-66, 77 x 52 = 40-44, 77 x 53 = 41-22, 77 x 54 = 42-0, 77 x 55 = 42-77, 77 x 56 = 43-55, 77 x 57 = 44-33, 77 x 58 = 45-11, 77 x 59 = 45-88, 77 x 60 = 46-66, 77 x 61 = 47-44, 77 x 62 = 48-22, 77 x 63 = 49-0, 77 x 64 = 49-77, 77 x 65 = 50-55, 77 x 66 = 51-33, 77 x 67 = 52-11, 77 x 68 = 52-88, 77 x 69 = 53-66, 77 x 70 = 54-44, 77 x 71 = 55-22, 77 x 72 = 56-0, 77 x 73 = 56-77, 77 x 74 = 57-55, 77 x 75 = 58-33, 77 x 76 = 59-11, 77 x 77 = 59-88, 77 x 78 = 60-66, 77 x 79 = 61-44, 77 x 80 = 62-22, 77 x 81 = 63-0, 77 x 82 = 63-77, 77 x 83 = 64-55, 77 x 84 = 65-33, 77 x 85 = 66-11, 77 x 86 = 66-88, 77 x 87 = 67-66, 77 x 88 = 68-44, 77 x 89 = 69-22, 77 x 90 = 70-0, 77 x 91 = 70-77, 77 x 92 = 71-55, 77 x 93 = 72-33, 77 x 94 = 73-11, 77 x 95 = 73-88, 77 x 96 = 74-66, 77 x 97 = 75-44, 77 x 98 = 76-22, 
78 x 1 = 0-78, 78 x 2 = 1-57, 78 x 3 = 2-36, 78 x 4 = 3-15, 78 x 5 = 3-93, 78 x 6 = 4-72, 78 x 7 = 5-51, 78 x 8 = 6-30, 78 x 9 = 7-9, 78 x 10 = 7-87, 78 x 11 = 8-66, 78 x 12 = 9-45, 78 x 13 = 10-24, 78 x 14 = 11-3, 78 x 15 = 11-81, 78 x 16 = 12-60, 78 x 17 = 13-39, 78 x 18 = 14-18, 78 x 19 = 14-96, 78 x 20 = 15-75, 78 x 21 = 16-54, 78 x 22 = 17-33, 78 x 23 = 18-12, 78 x 24 = 18-90, 78 x 25 = 19-69, 78 x 26 = 20-48, 78 x 27 = 21-27, 78 x 28 = 22-6, 78 x 29 = 22-84, 78 x 30 = 23-63, 78 x 31 = 24-42, 78 x 32 = 25-21, 78 x 33 = 26-0, 78 x 34 = 26-78, 78 x 35 = 27-57, 78 x 36 = 28-36, 78 x 37 = 29-15, 78 x 38 = 29-93, 78 x 39 = 30-72, 78 x 40 = 31-51, 78 x 41 = 32-30, 78 x 42 = 33-9, 78 x 43 = 33-87, 78 x 44 = 34-66, 78 x 45 = 35-45, 78 x 46 = 36-24, 78 x 47 = 37-3, 78 x 48 = 37-81, 78 x 49 = 38-60, 78 x 50 = 39-39, 78 x 51 = 40-18, 78 x 52 = 40-96, 78 x 53 = 41-75, 78 x 54 = 42-54, 78 x 55 = 43-33, 78 x 56 = 44-12, 78 x 57 = 44-90, 78 x 58 = 45-69, 78 x 59 = 46-48, 78 x 60 = 47-27, 78 x 61 = 48-6, 78 x 62 = 48-84, 78 x 63 = 49-63, 78 x 64 = 50-42, 78 x 65 = 51-21, 78 x 66 = 52-0, 78 x 67 = 52-78, 78 x 68 = 53-57, 78 x 69 = 54-36, 78 x 70 = 55-15, 78 x 71 = 55-93, 78 x 72 = 56-72, 78 x 73 = 57-51, 78 x 74 = 58-30, 78 x 75 = 59-9, 78 x 76 = 59-87, 78 x 77 = 60-66, 78 x 78 = 61-45, 78 x 79 = 62-24, 78 x 80 = 63-3, 78 x 81 = 63-81, 78 x 82 = 64-60, 78 x 83 = 65-39, 78 x 84 = 66-18, 78 x 85 = 66-96, 78 x 86 = 67-75, 78 x 87 = 68-54, 78 x 88 = 69-33, 78 x 89 = 70-12, 78 x 90 = 70-90, 78 x 91 = 71-69, 78 x 92 = 72-48, 78 x 93 = 73-27, 78 x 94 = 74-6, 78 x 95 = 74-84, 78 x 96 = 75-63, 78 x 97 = 76-42, 78 x 98 = 77-21, 
79 x 1 = 0-79, 79 x 2 = 1-59, 79 x 3 = 2-39, 79 x 4 = 3-19, 79 x 5 = 3-98, 79 x 6 = 4-78, 79 x 7 = 5-58, 79 x 8 = 6-38, 79 x 9 = 7-18, 79 x 10 = 7-97, 79 x 11 = 8-77, 79 x 12 = 9-57, 79 x 13 = 10-37, 79 x 14 = 11-17, 79 x 15 = 11-96, 79 x 16 = 12-76, 79 x 17 = 13-56, 79 x 18 = 14-36, 79 x 19 = 15-16, 79 x 20 = 15-95, 79 x 21 = 16-75, 79 x 22 = 17-55, 79 x 23 = 18-35, 79 x 24 = 19-15, 79 x 25 = 19-94, 79 x 26 = 20-74, 79 x 27 = 21-54, 79 x 28 = 22-34, 79 x 29 = 23-14, 79 x 30 = 23-93, 79 x 31 = 24-73, 79 x 32 = 25-53, 79 x 33 = 26-33, 79 x 34 = 27-13, 79 x 35 = 27-92, 79 x 36 = 28-72, 79 x 37 = 29-52, 79 x 38 = 30-32, 79 x 39 = 31-12, 79 x 40 = 31-91, 79 x 41 = 32-71, 79 x 42 = 33-51, 79 x 43 = 34-31, 79 x 44 = 35-11, 79 x 45 = 35-90, 79 x 46 = 36-70, 79 x 47 = 37-50, 79 x 48 = 38-30, 79 x 49 = 39-10, 79 x 50 = 39-89, 79 x 51 = 40-69, 79 x 52 = 41-49, 79 x 53 = 42-29, 79 x 54 = 43-9, 79 x 55 = 43-88, 79 x 56 = 44-68, 79 x 57 = 45-48, 79 x 58 = 46-28, 79 x 59 = 47-8, 79 x 60 = 47-87, 79 x 61 = 48-67, 79 x 62 = 49-47, 79 x 63 = 50-27, 79 x 64 = 51-7, 79 x 65 = 51-86, 79 x 66 = 52-66, 79 x 67 = 53-46, 79 x 68 = 54-26, 79 x 69 = 55-6, 79 x 70 = 55-85, 79 x 71 = 56-65, 79 x 72 = 57-45, 79 x 73 = 58-25, 79 x 74 = 59-5, 79 x 75 = 59-84, 79 x 76 = 60-64, 79 x 77 = 61-44, 79 x 78 = 62-24, 79 x 79 = 63-4, 79 x 80 = 63-83, 79 x 81 = 64-63, 79 x 82 = 65-43, 79 x 83 = 66-23, 79 x 84 = 67-3, 79 x 85 = 67-82, 79 x 86 = 68-62, 79 x 87 = 69-42, 79 x 88 = 70-22, 79 x 89 = 71-2, 79 x 90 = 71-81, 79 x 91 = 72-61, 79 x 92 = 73-41, 79 x 93 = 74-21, 79 x 94 = 75-1, 79 x 95 = 75-80, 79 x 96 = 76-60, 79 x 97 = 77-40, 79 x 98 = 78-20, 
80 x 1 = 0-80, 80 x 2 = 1-61, 80 x 3 = 2-42, 80 x 4 = 3-23, 80 x 5 = 4-4, 80 x 6 = 4-84, 80 x 7 = 5-65, 80 x 8 = 6-46, 80 x 9 = 7-27, 80 x 10 = 8-8, 80 x 11 = 8-88, 80 x 12 = 9-69, 80 x 13 = 10-50, 80 x 14 = 11-31, 80 x 15 = 12-12, 80 x 16 = 12-92, 80 x 17 = 13-73, 80 x 18 = 14-54, 80 x 19 = 15-35, 80 x 20 = 16-16, 80 x 21 = 16-96, 80 x 22 = 17-77, 80 x 23 = 18-58, 80 x 24 = 19-39, 80 x 25 = 20-20, 80 x 26 = 21-1, 80 x 27 = 21-81, 80 x 28 = 22-62, 80 x 29 = 23-43, 80 x 30 = 24-24, 80 x 31 = 25-5, 80 x 32 = 25-85, 80 x 33 = 26-66, 80 x 34 = 27-47, 80 x 35 = 28-28, 80 x 36 = 29-9, 80 x 37 = 29-89, 80 x 38 = 30-70, 80 x 39 = 31-51, 80 x 40 = 32-32, 80 x 41 = 33-13, 80 x 42 = 33-93, 80 x 43 = 34-74, 80 x 44 = 35-55, 80 x 45 = 36-36, 80 x 46 = 37-17, 80 x 47 = 37-97, 80 x 48 = 38-78, 80 x 49 = 39-59, 80 x 50 = 40-40, 80 x 51 = 41-21, 80 x 52 = 42-2, 80 x 53 = 42-82, 80 x 54 = 43-63, 80 x 55 = 44-44, 80 x 56 = 45-25, 80 x 57 = 46-6, 80 x 58 = 46-86, 80 x 59 = 47-67, 80 x 60 = 48-48, 80 x 61 = 49-29, 80 x 62 = 50-10, 80 x 63 = 50-90, 80 x 64 = 51-71, 80 x 65 = 52-52, 80 x 66 = 53-33, 80 x 67 = 54-14, 80 x 68 = 54-94, 80 x 69 = 55-75, 80 x 70 = 56-56, 80 x 71 = 57-37, 80 x 72 = 58-18, 80 x 73 = 58-98, 80 x 74 = 59-79, 80 x 75 = 60-60, 80 x 76 = 61-41, 80 x 77 = 62-22, 80 x 78 = 63-3, 80 x 79 = 63-83, 80 x 80 = 64-64, 80 x 81 = 65-45, 80 x 82 = 66-26, 80 x 83 = 67-7, 80 x 84 = 67-87, 80 x 85 = 68-68, 80 x 86 = 69-49, 80 x 87 = 70-30, 80 x 88 = 71-11, 80 x 89 = 71-91, 80 x 90 = 72-72, 80 x 91 = 73-53, 80 x 92 = 74-34, 80 x 93 = 75-15, 80 x 94 = 75-95, 80 x 95 = 76-76, 80 x 96 = 77-57, 80 x 97 = 78-38, 80 x 98 = 79-19, 
