71 x 1 = 0-71, 71 x 2 = 1-37, 71 x 3 = 2-3, 71 x 4 = 2-74, 71 x 5 = 3-40, 71 x 6 = 4-6, 71 x 7 = 4-77, 71 x 8 = 5-43, 71 x 9 = 6-9, 71 x 10 = 6-80, 71 x 11 = 7-46, 71 x 12 = 8-12, 71 x 13 = 8-83, 71 x 14 = 9-49, 71 x 15 = 10-15, 71 x 16 = 10-86, 71 x 17 = 11-52, 71 x 18 = 12-18, 71 x 19 = 12-89, 71 x 20 = 13-55, 71 x 21 = 14-21, 71 x 22 = 14-92, 71 x 23 = 15-58, 71 x 24 = 16-24, 71 x 25 = 16-95, 71 x 26 = 17-61, 71 x 27 = 18-27, 71 x 28 = 18-98, 71 x 29 = 19-64, 71 x 30 = 20-30, 71 x 31 = 20-101, 71 x 32 = 21-67, 71 x 33 = 22-33, 71 x 34 = 22-104, 71 x 35 = 23-70, 71 x 36 = 24-36, 71 x 37 = 25-2, 71 x 38 = 25-73, 71 x 39 = 26-39, 71 x 40 = 27-5, 71 x 41 = 27-76, 71 x 42 = 28-42, 71 x 43 = 29-8, 71 x 44 = 29-79, 71 x 45 = 30-45, 71 x 46 = 31-11, 71 x 47 = 31-82, 71 x 48 = 32-48, 71 x 49 = 33-14, 71 x 50 = 33-85, 71 x 51 = 34-51, 71 x 52 = 35-17, 71 x 53 = 35-88, 71 x 54 = 36-54, 71 x 55 = 37-20, 71 x 56 = 37-91, 71 x 57 = 38-57, 71 x 58 = 39-23, 71 x 59 = 39-94, 71 x 60 = 40-60, 71 x 61 = 41-26, 71 x 62 = 41-97, 71 x 63 = 42-63, 71 x 64 = 43-29, 71 x 65 = 43-100, 71 x 66 = 44-66, 71 x 67 = 45-32, 71 x 68 = 45-103, 71 x 69 = 46-69, 71 x 70 = 47-35, 71 x 71 = 48-1, 71 x 72 = 48-72, 71 x 73 = 49-38, 71 x 74 = 50-4, 71 x 75 = 50-75, 71 x 76 = 51-41, 71 x 77 = 52-7, 71 x 78 = 52-78, 71 x 79 = 53-44, 71 x 80 = 54-10, 71 x 81 = 54-81, 71 x 82 = 55-47, 71 x 83 = 56-13, 71 x 84 = 56-84, 71 x 85 = 57-50, 71 x 86 = 58-16, 71 x 87 = 58-87, 71 x 88 = 59-53, 71 x 89 = 60-19, 71 x 90 = 60-90, 71 x 91 = 61-56, 71 x 92 = 62-22, 71 x 93 = 62-93, 71 x 94 = 63-59, 71 x 95 = 64-25, 71 x 96 = 64-96, 71 x 97 = 65-62, 71 x 98 = 66-28, 71 x 99 = 66-99, 71 x 100 = 67-65, 71 x 101 = 68-31, 71 x 102 = 68-102, 71 x 103 = 69-68, 71 x 104 = 70-34, 
72 x 1 = 0-72, 72 x 2 = 1-39, 72 x 3 = 2-6, 72 x 4 = 2-78, 72 x 5 = 3-45, 72 x 6 = 4-12, 72 x 7 = 4-84, 72 x 8 = 5-51, 72 x 9 = 6-18, 72 x 10 = 6-90, 72 x 11 = 7-57, 72 x 12 = 8-24, 72 x 13 = 8-96, 72 x 14 = 9-63, 72 x 15 = 10-30, 72 x 16 = 10-102, 72 x 17 = 11-69, 72 x 18 = 12-36, 72 x 19 = 13-3, 72 x 20 = 13-75, 72 x 21 = 14-42, 72 x 22 = 15-9, 72 x 23 = 15-81, 72 x 24 = 16-48, 72 x 25 = 17-15, 72 x 26 = 17-87, 72 x 27 = 18-54, 72 x 28 = 19-21, 72 x 29 = 19-93, 72 x 30 = 20-60, 72 x 31 = 21-27, 72 x 32 = 21-99, 72 x 33 = 22-66, 72 x 34 = 23-33, 72 x 35 = 24-0, 72 x 36 = 24-72, 72 x 37 = 25-39, 72 x 38 = 26-6, 72 x 39 = 26-78, 72 x 40 = 27-45, 72 x 41 = 28-12, 72 x 42 = 28-84, 72 x 43 = 29-51, 72 x 44 = 30-18, 72 x 45 = 30-90, 72 x 46 = 31-57, 72 x 47 = 32-24, 72 x 48 = 32-96, 72 x 49 = 33-63, 72 x 50 = 34-30, 72 x 51 = 34-102, 72 x 52 = 35-69, 72 x 53 = 36-36, 72 x 54 = 37-3, 72 x 55 = 37-75, 72 x 56 = 38-42, 72 x 57 = 39-9, 72 x 58 = 39-81, 72 x 59 = 40-48, 72 x 60 = 41-15, 72 x 61 = 41-87, 72 x 62 = 42-54, 72 x 63 = 43-21, 72 x 64 = 43-93, 72 x 65 = 44-60, 72 x 66 = 45-27, 72 x 67 = 45-99, 72 x 68 = 46-66, 72 x 69 = 47-33, 72 x 70 = 48-0, 72 x 71 = 48-72, 72 x 72 = 49-39, 72 x 73 = 50-6, 72 x 74 = 50-78, 72 x 75 = 51-45, 72 x 76 = 52-12, 72 x 77 = 52-84, 72 x 78 = 53-51, 72 x 79 = 54-18, 72 x 80 = 54-90, 72 x 81 = 55-57, 72 x 82 = 56-24, 72 x 83 = 56-96, 72 x 84 = 57-63, 72 x 85 = 58-30, 72 x 86 = 58-102, 72 x 87 = 59-69, 72 x 88 = 60-36, 72 x 89 = 61-3, 72 x 90 = 61-75, 72 x 91 = 62-42, 72 x 92 = 63-9, 72 x 93 = 63-81, 72 x 94 = 64-48, 72 x 95 = 65-15, 72 x 96 = 65-87, 72 x 97 = 66-54, 72 x 98 = 67-21, 72 x 99 = 67-93, 72 x 100 = 68-60, 72 x 101 = 69-27, 72 x 102 = 69-99, 72 x 103 = 70-66, 72 x 104 = 71-33, 
73 x 1 = 0-73, 73 x 2 = 1-41, 73 x 3 = 2-9, 73 x 4 = 2-82, 73 x 5 = 3-50, 73 x 6 = 4-18, 73 x 7 = 4-91, 73 x 8 = 5-59, 73 x 9 = 6-27, 73 x 10 = 6-100, 73 x 11 = 7-68, 73 x 12 = 8-36, 73 x 13 = 9-4, 73 x 14 = 9-77, 73 x 15 = 10-45, 73 x 16 = 11-13, 73 x 17 = 11-86, 73 x 18 = 12-54, 73 x 19 = 13-22, 73 x 20 = 13-95, 73 x 21 = 14-63, 73 x 22 = 15-31, 73 x 23 = 15-104, 73 x 24 = 16-72, 73 x 25 = 17-40, 73 x 26 = 18-8, 73 x 27 = 18-81, 73 x 28 = 19-49, 73 x 29 = 20-17, 73 x 30 = 20-90, 73 x 31 = 21-58, 73 x 32 = 22-26, 73 x 33 = 22-99, 73 x 34 = 23-67, 73 x 35 = 24-35, 73 x 36 = 25-3, 73 x 37 = 25-76, 73 x 38 = 26-44, 73 x 39 = 27-12, 73 x 40 = 27-85, 73 x 41 = 28-53, 73 x 42 = 29-21, 73 x 43 = 29-94, 73 x 44 = 30-62, 73 x 45 = 31-30, 73 x 46 = 31-103, 73 x 47 = 32-71, 73 x 48 = 33-39, 73 x 49 = 34-7, 73 x 50 = 34-80, 73 x 51 = 35-48, 73 x 52 = 36-16, 73 x 53 = 36-89, 73 x 54 = 37-57, 73 x 55 = 38-25, 73 x 56 = 38-98, 73 x 57 = 39-66, 73 x 58 = 40-34, 73 x 59 = 41-2, 73 x 60 = 41-75, 73 x 61 = 42-43, 73 x 62 = 43-11, 73 x 63 = 43-84, 73 x 64 = 44-52, 73 x 65 = 45-20, 73 x 66 = 45-93, 73 x 67 = 46-61, 73 x 68 = 47-29, 73 x 69 = 47-102, 73 x 70 = 48-70, 73 x 71 = 49-38, 73 x 72 = 50-6, 73 x 73 = 50-79, 73 x 74 = 51-47, 73 x 75 = 52-15, 73 x 76 = 52-88, 73 x 77 = 53-56, 73 x 78 = 54-24, 73 x 79 = 54-97, 73 x 80 = 55-65, 73 x 81 = 56-33, 73 x 82 = 57-1, 73 x 83 = 57-74, 73 x 84 = 58-42, 73 x 85 = 59-10, 73 x 86 = 59-83, 73 x 87 = 60-51, 73 x 88 = 61-19, 73 x 89 = 61-92, 73 x 90 = 62-60, 73 x 91 = 63-28, 73 x 92 = 63-101, 73 x 93 = 64-69, 73 x 94 = 65-37, 73 x 95 = 66-5, 73 x 96 = 66-78, 73 x 97 = 67-46, 73 x 98 = 68-14, 73 x 99 = 68-87, 73 x 100 = 69-55, 73 x 101 = 70-23, 73 x 102 = 70-96, 73 x 103 = 71-64, 73 x 104 = 72-32, 
74 x 1 = 0-74, 74 x 2 = 1-43, 74 x 3 = 2-12, 74 x 4 = 2-86, 74 x 5 = 3-55, 74 x 6 = 4-24, 74 x 7 = 4-98, 74 x 8 = 5-67, 74 x 9 = 6-36, 74 x 10 = 7-5, 74 x 11 = 7-79, 74 x 12 = 8-48, 74 x 13 = 9-17, 74 x 14 = 9-91, 74 x 15 = 10-60, 74 x 16 = 11-29, 74 x 17 = 11-103, 74 x 18 = 12-72, 74 x 19 = 13-41, 74 x 20 = 14-10, 74 x 21 = 14-84, 74 x 22 = 15-53, 74 x 23 = 16-22, 74 x 24 = 16-96, 74 x 25 = 17-65, 74 x 26 = 18-34, 74 x 27 = 19-3, 74 x 28 = 19-77, 74 x 29 = 20-46, 74 x 30 = 21-15, 74 x 31 = 21-89, 74 x 32 = 22-58, 74 x 33 = 23-27, 74 x 34 = 23-101, 74 x 35 = 24-70, 74 x 36 = 25-39, 74 x 37 = 26-8, 74 x 38 = 26-82, 74 x 39 = 27-51, 74 x 40 = 28-20, 74 x 41 = 28-94, 74 x 42 = 29-63, 74 x 43 = 30-32, 74 x 44 = 31-1, 74 x 45 = 31-75, 74 x 46 = 32-44, 74 x 47 = 33-13, 74 x 48 = 33-87, 74 x 49 = 34-56, 74 x 50 = 35-25, 74 x 51 = 35-99, 74 x 52 = 36-68, 74 x 53 = 37-37, 74 x 54 = 38-6, 74 x 55 = 38-80, 74 x 56 = 39-49, 74 x 57 = 40-18, 74 x 58 = 40-92, 74 x 59 = 41-61, 74 x 60 = 42-30, 74 x 61 = 42-104, 74 x 62 = 43-73, 74 x 63 = 44-42, 74 x 64 = 45-11, 74 x 65 = 45-85, 74 x 66 = 46-54, 74 x 67 = 47-23, 74 x 68 = 47-97, 74 x 69 = 48-66, 74 x 70 = 49-35, 74 x 71 = 50-4, 74 x 72 = 50-78, 74 x 73 = 51-47, 74 x 74 = 52-16, 74 x 75 = 52-90, 74 x 76 = 53-59, 74 x 77 = 54-28, 74 x 78 = 54-102, 74 x 79 = 55-71, 74 x 80 = 56-40, 74 x 81 = 57-9, 74 x 82 = 57-83, 74 x 83 = 58-52, 74 x 84 = 59-21, 74 x 85 = 59-95, 74 x 86 = 60-64, 74 x 87 = 61-33, 74 x 88 = 62-2, 74 x 89 = 62-76, 74 x 90 = 63-45, 74 x 91 = 64-14, 74 x 92 = 64-88, 74 x 93 = 65-57, 74 x 94 = 66-26, 74 x 95 = 66-100, 74 x 96 = 67-69, 74 x 97 = 68-38, 74 x 98 = 69-7, 74 x 99 = 69-81, 74 x 100 = 70-50, 74 x 101 = 71-19, 74 x 102 = 71-93, 74 x 103 = 72-62, 74 x 104 = 73-31, 
75 x 1 = 0-75, 75 x 2 = 1-45, 75 x 3 = 2-15, 75 x 4 = 2-90, 75 x 5 = 3-60, 75 x 6 = 4-30, 75 x 7 = 5-0, 75 x 8 = 5-75, 75 x 9 = 6-45, 75 x 10 = 7-15, 75 x 11 = 7-90, 75 x 12 = 8-60, 75 x 13 = 9-30, 75 x 14 = 10-0, 75 x 15 = 10-75, 75 x 16 = 11-45, 75 x 17 = 12-15, 75 x 18 = 12-90, 75 x 19 = 13-60, 75 x 20 = 14-30, 75 x 21 = 15-0, 75 x 22 = 15-75, 75 x 23 = 16-45, 75 x 24 = 17-15, 75 x 25 = 17-90, 75 x 26 = 18-60, 75 x 27 = 19-30, 75 x 28 = 20-0, 75 x 29 = 20-75, 75 x 30 = 21-45, 75 x 31 = 22-15, 75 x 32 = 22-90, 75 x 33 = 23-60, 75 x 34 = 24-30, 75 x 35 = 25-0, 75 x 36 = 25-75, 75 x 37 = 26-45, 75 x 38 = 27-15, 75 x 39 = 27-90, 75 x 40 = 28-60, 75 x 41 = 29-30, 75 x 42 = 30-0, 75 x 43 = 30-75, 75 x 44 = 31-45, 75 x 45 = 32-15, 75 x 46 = 32-90, 75 x 47 = 33-60, 75 x 48 = 34-30, 75 x 49 = 35-0, 75 x 50 = 35-75, 75 x 51 = 36-45, 75 x 52 = 37-15, 75 x 53 = 37-90, 75 x 54 = 38-60, 75 x 55 = 39-30, 75 x 56 = 40-0, 75 x 57 = 40-75, 75 x 58 = 41-45, 75 x 59 = 42-15, 75 x 60 = 42-90, 75 x 61 = 43-60, 75 x 62 = 44-30, 75 x 63 = 45-0, 75 x 64 = 45-75, 75 x 65 = 46-45, 75 x 66 = 47-15, 75 x 67 = 47-90, 75 x 68 = 48-60, 75 x 69 = 49-30, 75 x 70 = 50-0, 75 x 71 = 50-75, 75 x 72 = 51-45, 75 x 73 = 52-15, 75 x 74 = 52-90, 75 x 75 = 53-60, 75 x 76 = 54-30, 75 x 77 = 55-0, 75 x 78 = 55-75, 75 x 79 = 56-45, 75 x 80 = 57-15, 75 x 81 = 57-90, 75 x 82 = 58-60, 75 x 83 = 59-30, 75 x 84 = 60-0, 75 x 85 = 60-75, 75 x 86 = 61-45, 75 x 87 = 62-15, 75 x 88 = 62-90, 75 x 89 = 63-60, 75 x 90 = 64-30, 75 x 91 = 65-0, 75 x 92 = 65-75, 75 x 93 = 66-45, 75 x 94 = 67-15, 75 x 95 = 67-90, 75 x 96 = 68-60, 75 x 97 = 69-30, 75 x 98 = 70-0, 75 x 99 = 70-75, 75 x 100 = 71-45, 75 x 101 = 72-15, 75 x 102 = 72-90, 75 x 103 = 73-60, 75 x 104 = 74-30, 
76 x 1 = 0-76, 76 x 2 = 1-47, 76 x 3 = 2-18, 76 x 4 = 2-94, 76 x 5 = 3-65, 76 x 6 = 4-36, 76 x 7 = 5-7, 76 x 8 = 5-83, 76 x 9 = 6-54, 76 x 10 = 7-25, 76 x 11 = 7-101, 76 x 12 = 8-72, 76 x 13 = 9-43, 76 x 14 = 10-14, 76 x 15 = 10-90, 76 x 16 = 11-61, 76 x 17 = 12-32, 76 x 18 = 13-3, 76 x 19 = 13-79, 76 x 20 = 14-50, 76 x 21 = 15-21, 76 x 22 = 15-97, 76 x 23 = 16-68, 76 x 24 = 17-39, 76 x 25 = 18-10, 76 x 26 = 18-86, 76 x 27 = 19-57, 76 x 28 = 20-28, 76 x 29 = 20-104, 76 x 30 = 21-75, 76 x 31 = 22-46, 76 x 32 = 23-17, 76 x 33 = 23-93, 76 x 34 = 24-64, 76 x 35 = 25-35, 76 x 36 = 26-6, 76 x 37 = 26-82, 76 x 38 = 27-53, 76 x 39 = 28-24, 76 x 40 = 28-100, 76 x 41 = 29-71, 76 x 42 = 30-42, 76 x 43 = 31-13, 76 x 44 = 31-89, 76 x 45 = 32-60, 76 x 46 = 33-31, 76 x 47 = 34-2, 76 x 48 = 34-78, 76 x 49 = 35-49, 76 x 50 = 36-20, 76 x 51 = 36-96, 76 x 52 = 37-67, 76 x 53 = 38-38, 76 x 54 = 39-9, 76 x 55 = 39-85, 76 x 56 = 40-56, 76 x 57 = 41-27, 76 x 58 = 41-103, 76 x 59 = 42-74, 76 x 60 = 43-45, 76 x 61 = 44-16, 76 x 62 = 44-92, 76 x 63 = 45-63, 76 x 64 = 46-34, 76 x 65 = 47-5, 76 x 66 = 47-81, 76 x 67 = 48-52, 76 x 68 = 49-23, 76 x 69 = 49-99, 76 x 70 = 50-70, 76 x 71 = 51-41, 76 x 72 = 52-12, 76 x 73 = 52-88, 76 x 74 = 53-59, 76 x 75 = 54-30, 76 x 76 = 55-1, 76 x 77 = 55-77, 76 x 78 = 56-48, 76 x 79 = 57-19, 76 x 80 = 57-95, 76 x 81 = 58-66, 76 x 82 = 59-37, 76 x 83 = 60-8, 76 x 84 = 60-84, 76 x 85 = 61-55, 76 x 86 = 62-26, 76 x 87 = 62-102, 76 x 88 = 63-73, 76 x 89 = 64-44, 76 x 90 = 65-15, 76 x 91 = 65-91, 76 x 92 = 66-62, 76 x 93 = 67-33, 76 x 94 = 68-4, 76 x 95 = 68-80, 76 x 96 = 69-51, 76 x 97 = 70-22, 76 x 98 = 70-98, 76 x 99 = 71-69, 76 x 100 = 72-40, 76 x 101 = 73-11, 76 x 102 = 73-87, 76 x 103 = 74-58, 76 x 104 = 75-29, 
77 x 1 = 0-77, 77 x 2 = 1-49, 77 x 3 = 2-21, 77 x 4 = 2-98, 77 x 5 = 3-70, 77 x 6 = 4-42, 77 x 7 = 5-14, 77 x 8 = 5-91, 77 x 9 = 6-63, 77 x 10 = 7-35, 77 x 11 = 8-7, 77 x 12 = 8-84, 77 x 13 = 9-56, 77 x 14 = 10-28, 77 x 15 = 11-0, 77 x 16 = 11-77, 77 x 17 = 12-49, 77 x 18 = 13-21, 77 x 19 = 13-98, 77 x 20 = 14-70, 77 x 21 = 15-42, 77 x 22 = 16-14, 77 x 23 = 16-91, 77 x 24 = 17-63, 77 x 25 = 18-35, 77 x 26 = 19-7, 77 x 27 = 19-84, 77 x 28 = 20-56, 77 x 29 = 21-28, 77 x 30 = 22-0, 77 x 31 = 22-77, 77 x 32 = 23-49, 77 x 33 = 24-21, 77 x 34 = 24-98, 77 x 35 = 25-70, 77 x 36 = 26-42, 77 x 37 = 27-14, 77 x 38 = 27-91, 77 x 39 = 28-63, 77 x 40 = 29-35, 77 x 41 = 30-7, 77 x 42 = 30-84, 77 x 43 = 31-56, 77 x 44 = 32-28, 77 x 45 = 33-0, 77 x 46 = 33-77, 77 x 47 = 34-49, 77 x 48 = 35-21, 77 x 49 = 35-98, 77 x 50 = 36-70, 77 x 51 = 37-42, 77 x 52 = 38-14, 77 x 53 = 38-91, 77 x 54 = 39-63, 77 x 55 = 40-35, 77 x 56 = 41-7, 77 x 57 = 41-84, 77 x 58 = 42-56, 77 x 59 = 43-28, 77 x 60 = 44-0, 77 x 61 = 44-77, 77 x 62 = 45-49, 77 x 63 = 46-21, 77 x 64 = 46-98, 77 x 65 = 47-70, 77 x 66 = 48-42, 77 x 67 = 49-14, 77 x 68 = 49-91, 77 x 69 = 50-63, 77 x 70 = 51-35, 77 x 71 = 52-7, 77 x 72 = 52-84, 77 x 73 = 53-56, 77 x 74 = 54-28, 77 x 75 = 55-0, 77 x 76 = 55-77, 77 x 77 = 56-49, 77 x 78 = 57-21, 77 x 79 = 57-98, 77 x 80 = 58-70, 77 x 81 = 59-42, 77 x 82 = 60-14, 77 x 83 = 60-91, 77 x 84 = 61-63, 77 x 85 = 62-35, 77 x 86 = 63-7, 77 x 87 = 63-84, 77 x 88 = 64-56, 77 x 89 = 65-28, 77 x 90 = 66-0, 77 x 91 = 66-77, 77 x 92 = 67-49, 77 x 93 = 68-21, 77 x 94 = 68-98, 77 x 95 = 69-70, 77 x 96 = 70-42, 77 x 97 = 71-14, 77 x 98 = 71-91, 77 x 99 = 72-63, 77 x 100 = 73-35, 77 x 101 = 74-7, 77 x 102 = 74-84, 77 x 103 = 75-56, 77 x 104 = 76-28, 
78 x 1 = 0-78, 78 x 2 = 1-51, 78 x 3 = 2-24, 78 x 4 = 2-102, 78 x 5 = 3-75, 78 x 6 = 4-48, 78 x 7 = 5-21, 78 x 8 = 5-99, 78 x 9 = 6-72, 78 x 10 = 7-45, 78 x 11 = 8-18, 78 x 12 = 8-96, 78 x 13 = 9-69, 78 x 14 = 10-42, 78 x 15 = 11-15, 78 x 16 = 11-93, 78 x 17 = 12-66, 78 x 18 = 13-39, 78 x 19 = 14-12, 78 x 20 = 14-90, 78 x 21 = 15-63, 78 x 22 = 16-36, 78 x 23 = 17-9, 78 x 24 = 17-87, 78 x 25 = 18-60, 78 x 26 = 19-33, 78 x 27 = 20-6, 78 x 28 = 20-84, 78 x 29 = 21-57, 78 x 30 = 22-30, 78 x 31 = 23-3, 78 x 32 = 23-81, 78 x 33 = 24-54, 78 x 34 = 25-27, 78 x 35 = 26-0, 78 x 36 = 26-78, 78 x 37 = 27-51, 78 x 38 = 28-24, 78 x 39 = 28-102, 78 x 40 = 29-75, 78 x 41 = 30-48, 78 x 42 = 31-21, 78 x 43 = 31-99, 78 x 44 = 32-72, 78 x 45 = 33-45, 78 x 46 = 34-18, 78 x 47 = 34-96, 78 x 48 = 35-69, 78 x 49 = 36-42, 78 x 50 = 37-15, 78 x 51 = 37-93, 78 x 52 = 38-66, 78 x 53 = 39-39, 78 x 54 = 40-12, 78 x 55 = 40-90, 78 x 56 = 41-63, 78 x 57 = 42-36, 78 x 58 = 43-9, 78 x 59 = 43-87, 78 x 60 = 44-60, 78 x 61 = 45-33, 78 x 62 = 46-6, 78 x 63 = 46-84, 78 x 64 = 47-57, 78 x 65 = 48-30, 78 x 66 = 49-3, 78 x 67 = 49-81, 78 x 68 = 50-54, 78 x 69 = 51-27, 78 x 70 = 52-0, 78 x 71 = 52-78, 78 x 72 = 53-51, 78 x 73 = 54-24, 78 x 74 = 54-102, 78 x 75 = 55-75, 78 x 76 = 56-48, 78 x 77 = 57-21, 78 x 78 = 57-99, 78 x 79 = 58-72, 78 x 80 = 59-45, 78 x 81 = 60-18, 78 x 82 = 60-96, 78 x 83 = 61-69, 78 x 84 = 62-42, 78 x 85 = 63-15, 78 x 86 = 63-93, 78 x 87 = 64-66, 78 x 88 = 65-39, 78 x 89 = 66-12, 78 x 90 = 66-90, 78 x 91 = 67-63, 78 x 92 = 68-36, 78 x 93 = 69-9, 78 x 94 = 69-87, 78 x 95 = 70-60, 78 x 96 = 71-33, 78 x 97 = 72-6, 78 x 98 = 72-84, 78 x 99 = 73-57, 78 x 100 = 74-30, 78 x 101 = 75-3, 78 x 102 = 75-81, 78 x 103 = 76-54, 78 x 104 = 77-27, 
79 x 1 = 0-79, 79 x 2 = 1-53, 79 x 3 = 2-27, 79 x 4 = 3-1, 79 x 5 = 3-80, 79 x 6 = 4-54, 79 x 7 = 5-28, 79 x 8 = 6-2, 79 x 9 = 6-81, 79 x 10 = 7-55, 79 x 11 = 8-29, 79 x 12 = 9-3, 79 x 13 = 9-82, 79 x 14 = 10-56, 79 x 15 = 11-30, 79 x 16 = 12-4, 79 x 17 = 12-83, 79 x 18 = 13-57, 79 x 19 = 14-31, 79 x 20 = 15-5, 79 x 21 = 15-84, 79 x 22 = 16-58, 79 x 23 = 17-32, 79 x 24 = 18-6, 79 x 25 = 18-85, 79 x 26 = 19-59, 79 x 27 = 20-33, 79 x 28 = 21-7, 79 x 29 = 21-86, 79 x 30 = 22-60, 79 x 31 = 23-34, 79 x 32 = 24-8, 79 x 33 = 24-87, 79 x 34 = 25-61, 79 x 35 = 26-35, 79 x 36 = 27-9, 79 x 37 = 27-88, 79 x 38 = 28-62, 79 x 39 = 29-36, 79 x 40 = 30-10, 79 x 41 = 30-89, 79 x 42 = 31-63, 79 x 43 = 32-37, 79 x 44 = 33-11, 79 x 45 = 33-90, 79 x 46 = 34-64, 79 x 47 = 35-38, 79 x 48 = 36-12, 79 x 49 = 36-91, 79 x 50 = 37-65, 79 x 51 = 38-39, 79 x 52 = 39-13, 79 x 53 = 39-92, 79 x 54 = 40-66, 79 x 55 = 41-40, 79 x 56 = 42-14, 79 x 57 = 42-93, 79 x 58 = 43-67, 79 x 59 = 44-41, 79 x 60 = 45-15, 79 x 61 = 45-94, 79 x 62 = 46-68, 79 x 63 = 47-42, 79 x 64 = 48-16, 79 x 65 = 48-95, 79 x 66 = 49-69, 79 x 67 = 50-43, 79 x 68 = 51-17, 79 x 69 = 51-96, 79 x 70 = 52-70, 79 x 71 = 53-44, 79 x 72 = 54-18, 79 x 73 = 54-97, 79 x 74 = 55-71, 79 x 75 = 56-45, 79 x 76 = 57-19, 79 x 77 = 57-98, 79 x 78 = 58-72, 79 x 79 = 59-46, 79 x 80 = 60-20, 79 x 81 = 60-99, 79 x 82 = 61-73, 79 x 83 = 62-47, 79 x 84 = 63-21, 79 x 85 = 63-100, 79 x 86 = 64-74, 79 x 87 = 65-48, 79 x 88 = 66-22, 79 x 89 = 66-101, 79 x 90 = 67-75, 79 x 91 = 68-49, 79 x 92 = 69-23, 79 x 93 = 69-102, 79 x 94 = 70-76, 79 x 95 = 71-50, 79 x 96 = 72-24, 79 x 97 = 72-103, 79 x 98 = 73-77, 79 x 99 = 74-51, 79 x 100 = 75-25, 79 x 101 = 75-104, 79 x 102 = 76-78, 79 x 103 = 77-52, 79 x 104 = 78-26, 
80 x 1 = 0-80, 80 x 2 = 1-55, 80 x 3 = 2-30, 80 x 4 = 3-5, 80 x 5 = 3-85, 80 x 6 = 4-60, 80 x 7 = 5-35, 80 x 8 = 6-10, 80 x 9 = 6-90, 80 x 10 = 7-65, 80 x 11 = 8-40, 80 x 12 = 9-15, 80 x 13 = 9-95, 80 x 14 = 10-70, 80 x 15 = 11-45, 80 x 16 = 12-20, 80 x 17 = 12-100, 80 x 18 = 13-75, 80 x 19 = 14-50, 80 x 20 = 15-25, 80 x 21 = 16-0, 80 x 22 = 16-80, 80 x 23 = 17-55, 80 x 24 = 18-30, 80 x 25 = 19-5, 80 x 26 = 19-85, 80 x 27 = 20-60, 80 x 28 = 21-35, 80 x 29 = 22-10, 80 x 30 = 22-90, 80 x 31 = 23-65, 80 x 32 = 24-40, 80 x 33 = 25-15, 80 x 34 = 25-95, 80 x 35 = 26-70, 80 x 36 = 27-45, 80 x 37 = 28-20, 80 x 38 = 28-100, 80 x 39 = 29-75, 80 x 40 = 30-50, 80 x 41 = 31-25, 80 x 42 = 32-0, 80 x 43 = 32-80, 80 x 44 = 33-55, 80 x 45 = 34-30, 80 x 46 = 35-5, 80 x 47 = 35-85, 80 x 48 = 36-60, 80 x 49 = 37-35, 80 x 50 = 38-10, 80 x 51 = 38-90, 80 x 52 = 39-65, 80 x 53 = 40-40, 80 x 54 = 41-15, 80 x 55 = 41-95, 80 x 56 = 42-70, 80 x 57 = 43-45, 80 x 58 = 44-20, 80 x 59 = 44-100, 80 x 60 = 45-75, 80 x 61 = 46-50, 80 x 62 = 47-25, 80 x 63 = 48-0, 80 x 64 = 48-80, 80 x 65 = 49-55, 80 x 66 = 50-30, 80 x 67 = 51-5, 80 x 68 = 51-85, 80 x 69 = 52-60, 80 x 70 = 53-35, 80 x 71 = 54-10, 80 x 72 = 54-90, 80 x 73 = 55-65, 80 x 74 = 56-40, 80 x 75 = 57-15, 80 x 76 = 57-95, 80 x 77 = 58-70, 80 x 78 = 59-45, 80 x 79 = 60-20, 80 x 80 = 60-100, 80 x 81 = 61-75, 80 x 82 = 62-50, 80 x 83 = 63-25, 80 x 84 = 64-0, 80 x 85 = 64-80, 80 x 86 = 65-55, 80 x 87 = 66-30, 80 x 88 = 67-5, 80 x 89 = 67-85, 80 x 90 = 68-60, 80 x 91 = 69-35, 80 x 92 = 70-10, 80 x 93 = 70-90, 80 x 94 = 71-65, 80 x 95 = 72-40, 80 x 96 = 73-15, 80 x 97 = 73-95, 80 x 98 = 74-70, 80 x 99 = 75-45, 80 x 100 = 76-20, 80 x 101 = 76-100, 80 x 102 = 77-75, 80 x 103 = 78-50, 80 x 104 = 79-25, 
