71 x 1 = 0-71, 71 x 2 = 1-38, 71 x 3 = 2-5, 71 x 4 = 2-76, 71 x 5 = 3-43, 71 x 6 = 4-10, 71 x 7 = 4-81, 71 x 8 = 5-48, 71 x 9 = 6-15, 71 x 10 = 6-86, 71 x 11 = 7-53, 71 x 12 = 8-20, 71 x 13 = 8-91, 71 x 14 = 9-58, 71 x 15 = 10-25, 71 x 16 = 10-96, 71 x 17 = 11-63, 71 x 18 = 12-30, 71 x 19 = 12-101, 71 x 20 = 13-68, 71 x 21 = 14-35, 71 x 22 = 15-2, 71 x 23 = 15-73, 71 x 24 = 16-40, 71 x 25 = 17-7, 71 x 26 = 17-78, 71 x 27 = 18-45, 71 x 28 = 19-12, 71 x 29 = 19-83, 71 x 30 = 20-50, 71 x 31 = 21-17, 71 x 32 = 21-88, 71 x 33 = 22-55, 71 x 34 = 23-22, 71 x 35 = 23-93, 71 x 36 = 24-60, 71 x 37 = 25-27, 71 x 38 = 25-98, 71 x 39 = 26-65, 71 x 40 = 27-32, 71 x 41 = 27-103, 71 x 42 = 28-70, 71 x 43 = 29-37, 71 x 44 = 30-4, 71 x 45 = 30-75, 71 x 46 = 31-42, 71 x 47 = 32-9, 71 x 48 = 32-80, 71 x 49 = 33-47, 71 x 50 = 34-14, 71 x 51 = 34-85, 71 x 52 = 35-52, 71 x 53 = 36-19, 71 x 54 = 36-90, 71 x 55 = 37-57, 71 x 56 = 38-24, 71 x 57 = 38-95, 71 x 58 = 39-62, 71 x 59 = 40-29, 71 x 60 = 40-100, 71 x 61 = 41-67, 71 x 62 = 42-34, 71 x 63 = 43-1, 71 x 64 = 43-72, 71 x 65 = 44-39, 71 x 66 = 45-6, 71 x 67 = 45-77, 71 x 68 = 46-44, 71 x 69 = 47-11, 71 x 70 = 47-82, 71 x 71 = 48-49, 71 x 72 = 49-16, 71 x 73 = 49-87, 71 x 74 = 50-54, 71 x 75 = 51-21, 71 x 76 = 51-92, 71 x 77 = 52-59, 71 x 78 = 53-26, 71 x 79 = 53-97, 71 x 80 = 54-64, 71 x 81 = 55-31, 71 x 82 = 55-102, 71 x 83 = 56-69, 71 x 84 = 57-36, 71 x 85 = 58-3, 71 x 86 = 58-74, 71 x 87 = 59-41, 71 x 88 = 60-8, 71 x 89 = 60-79, 71 x 90 = 61-46, 71 x 91 = 62-13, 71 x 92 = 62-84, 71 x 93 = 63-51, 71 x 94 = 64-18, 71 x 95 = 64-89, 71 x 96 = 65-56, 71 x 97 = 66-23, 71 x 98 = 66-94, 71 x 99 = 67-61, 71 x 100 = 68-28, 71 x 101 = 68-99, 71 x 102 = 69-66, 71 x 103 = 70-33, 
72 x 1 = 0-72, 72 x 2 = 1-40, 72 x 3 = 2-8, 72 x 4 = 2-80, 72 x 5 = 3-48, 72 x 6 = 4-16, 72 x 7 = 4-88, 72 x 8 = 5-56, 72 x 9 = 6-24, 72 x 10 = 6-96, 72 x 11 = 7-64, 72 x 12 = 8-32, 72 x 13 = 9-0, 72 x 14 = 9-72, 72 x 15 = 10-40, 72 x 16 = 11-8, 72 x 17 = 11-80, 72 x 18 = 12-48, 72 x 19 = 13-16, 72 x 20 = 13-88, 72 x 21 = 14-56, 72 x 22 = 15-24, 72 x 23 = 15-96, 72 x 24 = 16-64, 72 x 25 = 17-32, 72 x 26 = 18-0, 72 x 27 = 18-72, 72 x 28 = 19-40, 72 x 29 = 20-8, 72 x 30 = 20-80, 72 x 31 = 21-48, 72 x 32 = 22-16, 72 x 33 = 22-88, 72 x 34 = 23-56, 72 x 35 = 24-24, 72 x 36 = 24-96, 72 x 37 = 25-64, 72 x 38 = 26-32, 72 x 39 = 27-0, 72 x 40 = 27-72, 72 x 41 = 28-40, 72 x 42 = 29-8, 72 x 43 = 29-80, 72 x 44 = 30-48, 72 x 45 = 31-16, 72 x 46 = 31-88, 72 x 47 = 32-56, 72 x 48 = 33-24, 72 x 49 = 33-96, 72 x 50 = 34-64, 72 x 51 = 35-32, 72 x 52 = 36-0, 72 x 53 = 36-72, 72 x 54 = 37-40, 72 x 55 = 38-8, 72 x 56 = 38-80, 72 x 57 = 39-48, 72 x 58 = 40-16, 72 x 59 = 40-88, 72 x 60 = 41-56, 72 x 61 = 42-24, 72 x 62 = 42-96, 72 x 63 = 43-64, 72 x 64 = 44-32, 72 x 65 = 45-0, 72 x 66 = 45-72, 72 x 67 = 46-40, 72 x 68 = 47-8, 72 x 69 = 47-80, 72 x 70 = 48-48, 72 x 71 = 49-16, 72 x 72 = 49-88, 72 x 73 = 50-56, 72 x 74 = 51-24, 72 x 75 = 51-96, 72 x 76 = 52-64, 72 x 77 = 53-32, 72 x 78 = 54-0, 72 x 79 = 54-72, 72 x 80 = 55-40, 72 x 81 = 56-8, 72 x 82 = 56-80, 72 x 83 = 57-48, 72 x 84 = 58-16, 72 x 85 = 58-88, 72 x 86 = 59-56, 72 x 87 = 60-24, 72 x 88 = 60-96, 72 x 89 = 61-64, 72 x 90 = 62-32, 72 x 91 = 63-0, 72 x 92 = 63-72, 72 x 93 = 64-40, 72 x 94 = 65-8, 72 x 95 = 65-80, 72 x 96 = 66-48, 72 x 97 = 67-16, 72 x 98 = 67-88, 72 x 99 = 68-56, 72 x 100 = 69-24, 72 x 101 = 69-96, 72 x 102 = 70-64, 72 x 103 = 71-32, 
73 x 1 = 0-73, 73 x 2 = 1-42, 73 x 3 = 2-11, 73 x 4 = 2-84, 73 x 5 = 3-53, 73 x 6 = 4-22, 73 x 7 = 4-95, 73 x 8 = 5-64, 73 x 9 = 6-33, 73 x 10 = 7-2, 73 x 11 = 7-75, 73 x 12 = 8-44, 73 x 13 = 9-13, 73 x 14 = 9-86, 73 x 15 = 10-55, 73 x 16 = 11-24, 73 x 17 = 11-97, 73 x 18 = 12-66, 73 x 19 = 13-35, 73 x 20 = 14-4, 73 x 21 = 14-77, 73 x 22 = 15-46, 73 x 23 = 16-15, 73 x 24 = 16-88, 73 x 25 = 17-57, 73 x 26 = 18-26, 73 x 27 = 18-99, 73 x 28 = 19-68, 73 x 29 = 20-37, 73 x 30 = 21-6, 73 x 31 = 21-79, 73 x 32 = 22-48, 73 x 33 = 23-17, 73 x 34 = 23-90, 73 x 35 = 24-59, 73 x 36 = 25-28, 73 x 37 = 25-101, 73 x 38 = 26-70, 73 x 39 = 27-39, 73 x 40 = 28-8, 73 x 41 = 28-81, 73 x 42 = 29-50, 73 x 43 = 30-19, 73 x 44 = 30-92, 73 x 45 = 31-61, 73 x 46 = 32-30, 73 x 47 = 32-103, 73 x 48 = 33-72, 73 x 49 = 34-41, 73 x 50 = 35-10, 73 x 51 = 35-83, 73 x 52 = 36-52, 73 x 53 = 37-21, 73 x 54 = 37-94, 73 x 55 = 38-63, 73 x 56 = 39-32, 73 x 57 = 40-1, 73 x 58 = 40-74, 73 x 59 = 41-43, 73 x 60 = 42-12, 73 x 61 = 42-85, 73 x 62 = 43-54, 73 x 63 = 44-23, 73 x 64 = 44-96, 73 x 65 = 45-65, 73 x 66 = 46-34, 73 x 67 = 47-3, 73 x 68 = 47-76, 73 x 69 = 48-45, 73 x 70 = 49-14, 73 x 71 = 49-87, 73 x 72 = 50-56, 73 x 73 = 51-25, 73 x 74 = 51-98, 73 x 75 = 52-67, 73 x 76 = 53-36, 73 x 77 = 54-5, 73 x 78 = 54-78, 73 x 79 = 55-47, 73 x 80 = 56-16, 73 x 81 = 56-89, 73 x 82 = 57-58, 73 x 83 = 58-27, 73 x 84 = 58-100, 73 x 85 = 59-69, 73 x 86 = 60-38, 73 x 87 = 61-7, 73 x 88 = 61-80, 73 x 89 = 62-49, 73 x 90 = 63-18, 73 x 91 = 63-91, 73 x 92 = 64-60, 73 x 93 = 65-29, 73 x 94 = 65-102, 73 x 95 = 66-71, 73 x 96 = 67-40, 73 x 97 = 68-9, 73 x 98 = 68-82, 73 x 99 = 69-51, 73 x 100 = 70-20, 73 x 101 = 70-93, 73 x 102 = 71-62, 73 x 103 = 72-31, 
74 x 1 = 0-74, 74 x 2 = 1-44, 74 x 3 = 2-14, 74 x 4 = 2-88, 74 x 5 = 3-58, 74 x 6 = 4-28, 74 x 7 = 4-102, 74 x 8 = 5-72, 74 x 9 = 6-42, 74 x 10 = 7-12, 74 x 11 = 7-86, 74 x 12 = 8-56, 74 x 13 = 9-26, 74 x 14 = 9-100, 74 x 15 = 10-70, 74 x 16 = 11-40, 74 x 17 = 12-10, 74 x 18 = 12-84, 74 x 19 = 13-54, 74 x 20 = 14-24, 74 x 21 = 14-98, 74 x 22 = 15-68, 74 x 23 = 16-38, 74 x 24 = 17-8, 74 x 25 = 17-82, 74 x 26 = 18-52, 74 x 27 = 19-22, 74 x 28 = 19-96, 74 x 29 = 20-66, 74 x 30 = 21-36, 74 x 31 = 22-6, 74 x 32 = 22-80, 74 x 33 = 23-50, 74 x 34 = 24-20, 74 x 35 = 24-94, 74 x 36 = 25-64, 74 x 37 = 26-34, 74 x 38 = 27-4, 74 x 39 = 27-78, 74 x 40 = 28-48, 74 x 41 = 29-18, 74 x 42 = 29-92, 74 x 43 = 30-62, 74 x 44 = 31-32, 74 x 45 = 32-2, 74 x 46 = 32-76, 74 x 47 = 33-46, 74 x 48 = 34-16, 74 x 49 = 34-90, 74 x 50 = 35-60, 74 x 51 = 36-30, 74 x 52 = 37-0, 74 x 53 = 37-74, 74 x 54 = 38-44, 74 x 55 = 39-14, 74 x 56 = 39-88, 74 x 57 = 40-58, 74 x 58 = 41-28, 74 x 59 = 41-102, 74 x 60 = 42-72, 74 x 61 = 43-42, 74 x 62 = 44-12, 74 x 63 = 44-86, 74 x 64 = 45-56, 74 x 65 = 46-26, 74 x 66 = 46-100, 74 x 67 = 47-70, 74 x 68 = 48-40, 74 x 69 = 49-10, 74 x 70 = 49-84, 74 x 71 = 50-54, 74 x 72 = 51-24, 74 x 73 = 51-98, 74 x 74 = 52-68, 74 x 75 = 53-38, 74 x 76 = 54-8, 74 x 77 = 54-82, 74 x 78 = 55-52, 74 x 79 = 56-22, 74 x 80 = 56-96, 74 x 81 = 57-66, 74 x 82 = 58-36, 74 x 83 = 59-6, 74 x 84 = 59-80, 74 x 85 = 60-50, 74 x 86 = 61-20, 74 x 87 = 61-94, 74 x 88 = 62-64, 74 x 89 = 63-34, 74 x 90 = 64-4, 74 x 91 = 64-78, 74 x 92 = 65-48, 74 x 93 = 66-18, 74 x 94 = 66-92, 74 x 95 = 67-62, 74 x 96 = 68-32, 74 x 97 = 69-2, 74 x 98 = 69-76, 74 x 99 = 70-46, 74 x 100 = 71-16, 74 x 101 = 71-90, 74 x 102 = 72-60, 74 x 103 = 73-30, 
75 x 1 = 0-75, 75 x 2 = 1-46, 75 x 3 = 2-17, 75 x 4 = 2-92, 75 x 5 = 3-63, 75 x 6 = 4-34, 75 x 7 = 5-5, 75 x 8 = 5-80, 75 x 9 = 6-51, 75 x 10 = 7-22, 75 x 11 = 7-97, 75 x 12 = 8-68, 75 x 13 = 9-39, 75 x 14 = 10-10, 75 x 15 = 10-85, 75 x 16 = 11-56, 75 x 17 = 12-27, 75 x 18 = 12-102, 75 x 19 = 13-73, 75 x 20 = 14-44, 75 x 21 = 15-15, 75 x 22 = 15-90, 75 x 23 = 16-61, 75 x 24 = 17-32, 75 x 25 = 18-3, 75 x 26 = 18-78, 75 x 27 = 19-49, 75 x 28 = 20-20, 75 x 29 = 20-95, 75 x 30 = 21-66, 75 x 31 = 22-37, 75 x 32 = 23-8, 75 x 33 = 23-83, 75 x 34 = 24-54, 75 x 35 = 25-25, 75 x 36 = 25-100, 75 x 37 = 26-71, 75 x 38 = 27-42, 75 x 39 = 28-13, 75 x 40 = 28-88, 75 x 41 = 29-59, 75 x 42 = 30-30, 75 x 43 = 31-1, 75 x 44 = 31-76, 75 x 45 = 32-47, 75 x 46 = 33-18, 75 x 47 = 33-93, 75 x 48 = 34-64, 75 x 49 = 35-35, 75 x 50 = 36-6, 75 x 51 = 36-81, 75 x 52 = 37-52, 75 x 53 = 38-23, 75 x 54 = 38-98, 75 x 55 = 39-69, 75 x 56 = 40-40, 75 x 57 = 41-11, 75 x 58 = 41-86, 75 x 59 = 42-57, 75 x 60 = 43-28, 75 x 61 = 43-103, 75 x 62 = 44-74, 75 x 63 = 45-45, 75 x 64 = 46-16, 75 x 65 = 46-91, 75 x 66 = 47-62, 75 x 67 = 48-33, 75 x 68 = 49-4, 75 x 69 = 49-79, 75 x 70 = 50-50, 75 x 71 = 51-21, 75 x 72 = 51-96, 75 x 73 = 52-67, 75 x 74 = 53-38, 75 x 75 = 54-9, 75 x 76 = 54-84, 75 x 77 = 55-55, 75 x 78 = 56-26, 75 x 79 = 56-101, 75 x 80 = 57-72, 75 x 81 = 58-43, 75 x 82 = 59-14, 75 x 83 = 59-89, 75 x 84 = 60-60, 75 x 85 = 61-31, 75 x 86 = 62-2, 75 x 87 = 62-77, 75 x 88 = 63-48, 75 x 89 = 64-19, 75 x 90 = 64-94, 75 x 91 = 65-65, 75 x 92 = 66-36, 75 x 93 = 67-7, 75 x 94 = 67-82, 75 x 95 = 68-53, 75 x 96 = 69-24, 75 x 97 = 69-99, 75 x 98 = 70-70, 75 x 99 = 71-41, 75 x 100 = 72-12, 75 x 101 = 72-87, 75 x 102 = 73-58, 75 x 103 = 74-29, 
76 x 1 = 0-76, 76 x 2 = 1-48, 76 x 3 = 2-20, 76 x 4 = 2-96, 76 x 5 = 3-68, 76 x 6 = 4-40, 76 x 7 = 5-12, 76 x 8 = 5-88, 76 x 9 = 6-60, 76 x 10 = 7-32, 76 x 11 = 8-4, 76 x 12 = 8-80, 76 x 13 = 9-52, 76 x 14 = 10-24, 76 x 15 = 10-100, 76 x 16 = 11-72, 76 x 17 = 12-44, 76 x 18 = 13-16, 76 x 19 = 13-92, 76 x 20 = 14-64, 76 x 21 = 15-36, 76 x 22 = 16-8, 76 x 23 = 16-84, 76 x 24 = 17-56, 76 x 25 = 18-28, 76 x 26 = 19-0, 76 x 27 = 19-76, 76 x 28 = 20-48, 76 x 29 = 21-20, 76 x 30 = 21-96, 76 x 31 = 22-68, 76 x 32 = 23-40, 76 x 33 = 24-12, 76 x 34 = 24-88, 76 x 35 = 25-60, 76 x 36 = 26-32, 76 x 37 = 27-4, 76 x 38 = 27-80, 76 x 39 = 28-52, 76 x 40 = 29-24, 76 x 41 = 29-100, 76 x 42 = 30-72, 76 x 43 = 31-44, 76 x 44 = 32-16, 76 x 45 = 32-92, 76 x 46 = 33-64, 76 x 47 = 34-36, 76 x 48 = 35-8, 76 x 49 = 35-84, 76 x 50 = 36-56, 76 x 51 = 37-28, 76 x 52 = 38-0, 76 x 53 = 38-76, 76 x 54 = 39-48, 76 x 55 = 40-20, 76 x 56 = 40-96, 76 x 57 = 41-68, 76 x 58 = 42-40, 76 x 59 = 43-12, 76 x 60 = 43-88, 76 x 61 = 44-60, 76 x 62 = 45-32, 76 x 63 = 46-4, 76 x 64 = 46-80, 76 x 65 = 47-52, 76 x 66 = 48-24, 76 x 67 = 48-100, 76 x 68 = 49-72, 76 x 69 = 50-44, 76 x 70 = 51-16, 76 x 71 = 51-92, 76 x 72 = 52-64, 76 x 73 = 53-36, 76 x 74 = 54-8, 76 x 75 = 54-84, 76 x 76 = 55-56, 76 x 77 = 56-28, 76 x 78 = 57-0, 76 x 79 = 57-76, 76 x 80 = 58-48, 76 x 81 = 59-20, 76 x 82 = 59-96, 76 x 83 = 60-68, 76 x 84 = 61-40, 76 x 85 = 62-12, 76 x 86 = 62-88, 76 x 87 = 63-60, 76 x 88 = 64-32, 76 x 89 = 65-4, 76 x 90 = 65-80, 76 x 91 = 66-52, 76 x 92 = 67-24, 76 x 93 = 67-100, 76 x 94 = 68-72, 76 x 95 = 69-44, 76 x 96 = 70-16, 76 x 97 = 70-92, 76 x 98 = 71-64, 76 x 99 = 72-36, 76 x 100 = 73-8, 76 x 101 = 73-84, 76 x 102 = 74-56, 76 x 103 = 75-28, 
77 x 1 = 0-77, 77 x 2 = 1-50, 77 x 3 = 2-23, 77 x 4 = 2-100, 77 x 5 = 3-73, 77 x 6 = 4-46, 77 x 7 = 5-19, 77 x 8 = 5-96, 77 x 9 = 6-69, 77 x 10 = 7-42, 77 x 11 = 8-15, 77 x 12 = 8-92, 77 x 13 = 9-65, 77 x 14 = 10-38, 77 x 15 = 11-11, 77 x 16 = 11-88, 77 x 17 = 12-61, 77 x 18 = 13-34, 77 x 19 = 14-7, 77 x 20 = 14-84, 77 x 21 = 15-57, 77 x 22 = 16-30, 77 x 23 = 17-3, 77 x 24 = 17-80, 77 x 25 = 18-53, 77 x 26 = 19-26, 77 x 27 = 19-103, 77 x 28 = 20-76, 77 x 29 = 21-49, 77 x 30 = 22-22, 77 x 31 = 22-99, 77 x 32 = 23-72, 77 x 33 = 24-45, 77 x 34 = 25-18, 77 x 35 = 25-95, 77 x 36 = 26-68, 77 x 37 = 27-41, 77 x 38 = 28-14, 77 x 39 = 28-91, 77 x 40 = 29-64, 77 x 41 = 30-37, 77 x 42 = 31-10, 77 x 43 = 31-87, 77 x 44 = 32-60, 77 x 45 = 33-33, 77 x 46 = 34-6, 77 x 47 = 34-83, 77 x 48 = 35-56, 77 x 49 = 36-29, 77 x 50 = 37-2, 77 x 51 = 37-79, 77 x 52 = 38-52, 77 x 53 = 39-25, 77 x 54 = 39-102, 77 x 55 = 40-75, 77 x 56 = 41-48, 77 x 57 = 42-21, 77 x 58 = 42-98, 77 x 59 = 43-71, 77 x 60 = 44-44, 77 x 61 = 45-17, 77 x 62 = 45-94, 77 x 63 = 46-67, 77 x 64 = 47-40, 77 x 65 = 48-13, 77 x 66 = 48-90, 77 x 67 = 49-63, 77 x 68 = 50-36, 77 x 69 = 51-9, 77 x 70 = 51-86, 77 x 71 = 52-59, 77 x 72 = 53-32, 77 x 73 = 54-5, 77 x 74 = 54-82, 77 x 75 = 55-55, 77 x 76 = 56-28, 77 x 77 = 57-1, 77 x 78 = 57-78, 77 x 79 = 58-51, 77 x 80 = 59-24, 77 x 81 = 59-101, 77 x 82 = 60-74, 77 x 83 = 61-47, 77 x 84 = 62-20, 77 x 85 = 62-97, 77 x 86 = 63-70, 77 x 87 = 64-43, 77 x 88 = 65-16, 77 x 89 = 65-93, 77 x 90 = 66-66, 77 x 91 = 67-39, 77 x 92 = 68-12, 77 x 93 = 68-89, 77 x 94 = 69-62, 77 x 95 = 70-35, 77 x 96 = 71-8, 77 x 97 = 71-85, 77 x 98 = 72-58, 77 x 99 = 73-31, 77 x 100 = 74-4, 77 x 101 = 74-81, 77 x 102 = 75-54, 77 x 103 = 76-27, 
78 x 1 = 0-78, 78 x 2 = 1-52, 78 x 3 = 2-26, 78 x 4 = 3-0, 78 x 5 = 3-78, 78 x 6 = 4-52, 78 x 7 = 5-26, 78 x 8 = 6-0, 78 x 9 = 6-78, 78 x 10 = 7-52, 78 x 11 = 8-26, 78 x 12 = 9-0, 78 x 13 = 9-78, 78 x 14 = 10-52, 78 x 15 = 11-26, 78 x 16 = 12-0, 78 x 17 = 12-78, 78 x 18 = 13-52, 78 x 19 = 14-26, 78 x 20 = 15-0, 78 x 21 = 15-78, 78 x 22 = 16-52, 78 x 23 = 17-26, 78 x 24 = 18-0, 78 x 25 = 18-78, 78 x 26 = 19-52, 78 x 27 = 20-26, 78 x 28 = 21-0, 78 x 29 = 21-78, 78 x 30 = 22-52, 78 x 31 = 23-26, 78 x 32 = 24-0, 78 x 33 = 24-78, 78 x 34 = 25-52, 78 x 35 = 26-26, 78 x 36 = 27-0, 78 x 37 = 27-78, 78 x 38 = 28-52, 78 x 39 = 29-26, 78 x 40 = 30-0, 78 x 41 = 30-78, 78 x 42 = 31-52, 78 x 43 = 32-26, 78 x 44 = 33-0, 78 x 45 = 33-78, 78 x 46 = 34-52, 78 x 47 = 35-26, 78 x 48 = 36-0, 78 x 49 = 36-78, 78 x 50 = 37-52, 78 x 51 = 38-26, 78 x 52 = 39-0, 78 x 53 = 39-78, 78 x 54 = 40-52, 78 x 55 = 41-26, 78 x 56 = 42-0, 78 x 57 = 42-78, 78 x 58 = 43-52, 78 x 59 = 44-26, 78 x 60 = 45-0, 78 x 61 = 45-78, 78 x 62 = 46-52, 78 x 63 = 47-26, 78 x 64 = 48-0, 78 x 65 = 48-78, 78 x 66 = 49-52, 78 x 67 = 50-26, 78 x 68 = 51-0, 78 x 69 = 51-78, 78 x 70 = 52-52, 78 x 71 = 53-26, 78 x 72 = 54-0, 78 x 73 = 54-78, 78 x 74 = 55-52, 78 x 75 = 56-26, 78 x 76 = 57-0, 78 x 77 = 57-78, 78 x 78 = 58-52, 78 x 79 = 59-26, 78 x 80 = 60-0, 78 x 81 = 60-78, 78 x 82 = 61-52, 78 x 83 = 62-26, 78 x 84 = 63-0, 78 x 85 = 63-78, 78 x 86 = 64-52, 78 x 87 = 65-26, 78 x 88 = 66-0, 78 x 89 = 66-78, 78 x 90 = 67-52, 78 x 91 = 68-26, 78 x 92 = 69-0, 78 x 93 = 69-78, 78 x 94 = 70-52, 78 x 95 = 71-26, 78 x 96 = 72-0, 78 x 97 = 72-78, 78 x 98 = 73-52, 78 x 99 = 74-26, 78 x 100 = 75-0, 78 x 101 = 75-78, 78 x 102 = 76-52, 78 x 103 = 77-26, 
79 x 1 = 0-79, 79 x 2 = 1-54, 79 x 3 = 2-29, 79 x 4 = 3-4, 79 x 5 = 3-83, 79 x 6 = 4-58, 79 x 7 = 5-33, 79 x 8 = 6-8, 79 x 9 = 6-87, 79 x 10 = 7-62, 79 x 11 = 8-37, 79 x 12 = 9-12, 79 x 13 = 9-91, 79 x 14 = 10-66, 79 x 15 = 11-41, 79 x 16 = 12-16, 79 x 17 = 12-95, 79 x 18 = 13-70, 79 x 19 = 14-45, 79 x 20 = 15-20, 79 x 21 = 15-99, 79 x 22 = 16-74, 79 x 23 = 17-49, 79 x 24 = 18-24, 79 x 25 = 18-103, 79 x 26 = 19-78, 79 x 27 = 20-53, 79 x 28 = 21-28, 79 x 29 = 22-3, 79 x 30 = 22-82, 79 x 31 = 23-57, 79 x 32 = 24-32, 79 x 33 = 25-7, 79 x 34 = 25-86, 79 x 35 = 26-61, 79 x 36 = 27-36, 79 x 37 = 28-11, 79 x 38 = 28-90, 79 x 39 = 29-65, 79 x 40 = 30-40, 79 x 41 = 31-15, 79 x 42 = 31-94, 79 x 43 = 32-69, 79 x 44 = 33-44, 79 x 45 = 34-19, 79 x 46 = 34-98, 79 x 47 = 35-73, 79 x 48 = 36-48, 79 x 49 = 37-23, 79 x 50 = 37-102, 79 x 51 = 38-77, 79 x 52 = 39-52, 79 x 53 = 40-27, 79 x 54 = 41-2, 79 x 55 = 41-81, 79 x 56 = 42-56, 79 x 57 = 43-31, 79 x 58 = 44-6, 79 x 59 = 44-85, 79 x 60 = 45-60, 79 x 61 = 46-35, 79 x 62 = 47-10, 79 x 63 = 47-89, 79 x 64 = 48-64, 79 x 65 = 49-39, 79 x 66 = 50-14, 79 x 67 = 50-93, 79 x 68 = 51-68, 79 x 69 = 52-43, 79 x 70 = 53-18, 79 x 71 = 53-97, 79 x 72 = 54-72, 79 x 73 = 55-47, 79 x 74 = 56-22, 79 x 75 = 56-101, 79 x 76 = 57-76, 79 x 77 = 58-51, 79 x 78 = 59-26, 79 x 79 = 60-1, 79 x 80 = 60-80, 79 x 81 = 61-55, 79 x 82 = 62-30, 79 x 83 = 63-5, 79 x 84 = 63-84, 79 x 85 = 64-59, 79 x 86 = 65-34, 79 x 87 = 66-9, 79 x 88 = 66-88, 79 x 89 = 67-63, 79 x 90 = 68-38, 79 x 91 = 69-13, 79 x 92 = 69-92, 79 x 93 = 70-67, 79 x 94 = 71-42, 79 x 95 = 72-17, 79 x 96 = 72-96, 79 x 97 = 73-71, 79 x 98 = 74-46, 79 x 99 = 75-21, 79 x 100 = 75-100, 79 x 101 = 76-75, 79 x 102 = 77-50, 79 x 103 = 78-25, 
80 x 1 = 0-80, 80 x 2 = 1-56, 80 x 3 = 2-32, 80 x 4 = 3-8, 80 x 5 = 3-88, 80 x 6 = 4-64, 80 x 7 = 5-40, 80 x 8 = 6-16, 80 x 9 = 6-96, 80 x 10 = 7-72, 80 x 11 = 8-48, 80 x 12 = 9-24, 80 x 13 = 10-0, 80 x 14 = 10-80, 80 x 15 = 11-56, 80 x 16 = 12-32, 80 x 17 = 13-8, 80 x 18 = 13-88, 80 x 19 = 14-64, 80 x 20 = 15-40, 80 x 21 = 16-16, 80 x 22 = 16-96, 80 x 23 = 17-72, 80 x 24 = 18-48, 80 x 25 = 19-24, 80 x 26 = 20-0, 80 x 27 = 20-80, 80 x 28 = 21-56, 80 x 29 = 22-32, 80 x 30 = 23-8, 80 x 31 = 23-88, 80 x 32 = 24-64, 80 x 33 = 25-40, 80 x 34 = 26-16, 80 x 35 = 26-96, 80 x 36 = 27-72, 80 x 37 = 28-48, 80 x 38 = 29-24, 80 x 39 = 30-0, 80 x 40 = 30-80, 80 x 41 = 31-56, 80 x 42 = 32-32, 80 x 43 = 33-8, 80 x 44 = 33-88, 80 x 45 = 34-64, 80 x 46 = 35-40, 80 x 47 = 36-16, 80 x 48 = 36-96, 80 x 49 = 37-72, 80 x 50 = 38-48, 80 x 51 = 39-24, 80 x 52 = 40-0, 80 x 53 = 40-80, 80 x 54 = 41-56, 80 x 55 = 42-32, 80 x 56 = 43-8, 80 x 57 = 43-88, 80 x 58 = 44-64, 80 x 59 = 45-40, 80 x 60 = 46-16, 80 x 61 = 46-96, 80 x 62 = 47-72, 80 x 63 = 48-48, 80 x 64 = 49-24, 80 x 65 = 50-0, 80 x 66 = 50-80, 80 x 67 = 51-56, 80 x 68 = 52-32, 80 x 69 = 53-8, 80 x 70 = 53-88, 80 x 71 = 54-64, 80 x 72 = 55-40, 80 x 73 = 56-16, 80 x 74 = 56-96, 80 x 75 = 57-72, 80 x 76 = 58-48, 80 x 77 = 59-24, 80 x 78 = 60-0, 80 x 79 = 60-80, 80 x 80 = 61-56, 80 x 81 = 62-32, 80 x 82 = 63-8, 80 x 83 = 63-88, 80 x 84 = 64-64, 80 x 85 = 65-40, 80 x 86 = 66-16, 80 x 87 = 66-96, 80 x 88 = 67-72, 80 x 89 = 68-48, 80 x 90 = 69-24, 80 x 91 = 70-0, 80 x 92 = 70-80, 80 x 93 = 71-56, 80 x 94 = 72-32, 80 x 95 = 73-8, 80 x 96 = 73-88, 80 x 97 = 74-64, 80 x 98 = 75-40, 80 x 99 = 76-16, 80 x 100 = 76-96, 80 x 101 = 77-72, 80 x 102 = 78-48, 80 x 103 = 79-24, 
