50 x 1 = 0-50, 50 x 2 = 1-18, 50 x 3 = 1-68, 50 x 4 = 2-36, 50 x 5 = 3-4, 50 x 6 = 3-54, 50 x 7 = 4-22, 50 x 8 = 4-72, 50 x 9 = 5-40, 50 x 10 = 6-8, 50 x 11 = 6-58, 50 x 12 = 7-26, 50 x 13 = 7-76, 50 x 14 = 8-44, 50 x 15 = 9-12, 50 x 16 = 9-62, 50 x 17 = 10-30, 50 x 18 = 10-80, 50 x 19 = 11-48, 50 x 20 = 12-16, 50 x 21 = 12-66, 50 x 22 = 13-34, 50 x 23 = 14-2, 50 x 24 = 14-52, 50 x 25 = 15-20, 50 x 26 = 15-70, 50 x 27 = 16-38, 50 x 28 = 17-6, 50 x 29 = 17-56, 50 x 30 = 18-24, 50 x 31 = 18-74, 50 x 32 = 19-42, 50 x 33 = 20-10, 50 x 34 = 20-60, 50 x 35 = 21-28, 50 x 36 = 21-78, 50 x 37 = 22-46, 50 x 38 = 23-14, 50 x 39 = 23-64, 50 x 40 = 24-32, 50 x 41 = 25-0, 50 x 42 = 25-50, 50 x 43 = 26-18, 50 x 44 = 26-68, 50 x 45 = 27-36, 50 x 46 = 28-4, 50 x 47 = 28-54, 50 x 48 = 29-22, 50 x 49 = 29-72, 50 x 50 = 30-40, 50 x 51 = 31-8, 50 x 52 = 31-58, 50 x 53 = 32-26, 50 x 54 = 32-76, 50 x 55 = 33-44, 50 x 56 = 34-12, 50 x 57 = 34-62, 50 x 58 = 35-30, 50 x 59 = 35-80, 50 x 60 = 36-48, 50 x 61 = 37-16, 50 x 62 = 37-66, 50 x 63 = 38-34, 50 x 64 = 39-2, 50 x 65 = 39-52, 50 x 66 = 40-20, 50 x 67 = 40-70, 50 x 68 = 41-38, 50 x 69 = 42-6, 50 x 70 = 42-56, 50 x 71 = 43-24, 50 x 72 = 43-74, 50 x 73 = 44-42, 50 x 74 = 45-10, 50 x 75 = 45-60, 50 x 76 = 46-28, 50 x 77 = 46-78, 50 x 78 = 47-46, 50 x 79 = 48-14, 50 x 80 = 48-64, 50 x 81 = 49-32, 
51 x 1 = 0-51, 51 x 2 = 1-20, 51 x 3 = 1-71, 51 x 4 = 2-40, 51 x 5 = 3-9, 51 x 6 = 3-60, 51 x 7 = 4-29, 51 x 8 = 4-80, 51 x 9 = 5-49, 51 x 10 = 6-18, 51 x 11 = 6-69, 51 x 12 = 7-38, 51 x 13 = 8-7, 51 x 14 = 8-58, 51 x 15 = 9-27, 51 x 16 = 9-78, 51 x 17 = 10-47, 51 x 18 = 11-16, 51 x 19 = 11-67, 51 x 20 = 12-36, 51 x 21 = 13-5, 51 x 22 = 13-56, 51 x 23 = 14-25, 51 x 24 = 14-76, 51 x 25 = 15-45, 51 x 26 = 16-14, 51 x 27 = 16-65, 51 x 28 = 17-34, 51 x 29 = 18-3, 51 x 30 = 18-54, 51 x 31 = 19-23, 51 x 32 = 19-74, 51 x 33 = 20-43, 51 x 34 = 21-12, 51 x 35 = 21-63, 51 x 36 = 22-32, 51 x 37 = 23-1, 51 x 38 = 23-52, 51 x 39 = 24-21, 51 x 40 = 24-72, 51 x 41 = 25-41, 51 x 42 = 26-10, 51 x 43 = 26-61, 51 x 44 = 27-30, 51 x 45 = 27-81, 51 x 46 = 28-50, 51 x 47 = 29-19, 51 x 48 = 29-70, 51 x 49 = 30-39, 51 x 50 = 31-8, 51 x 51 = 31-59, 51 x 52 = 32-28, 51 x 53 = 32-79, 51 x 54 = 33-48, 51 x 55 = 34-17, 51 x 56 = 34-68, 51 x 57 = 35-37, 51 x 58 = 36-6, 51 x 59 = 36-57, 51 x 60 = 37-26, 51 x 61 = 37-77, 51 x 62 = 38-46, 51 x 63 = 39-15, 51 x 64 = 39-66, 51 x 65 = 40-35, 51 x 66 = 41-4, 51 x 67 = 41-55, 51 x 68 = 42-24, 51 x 69 = 42-75, 51 x 70 = 43-44, 51 x 71 = 44-13, 51 x 72 = 44-64, 51 x 73 = 45-33, 51 x 74 = 46-2, 51 x 75 = 46-53, 51 x 76 = 47-22, 51 x 77 = 47-73, 51 x 78 = 48-42, 51 x 79 = 49-11, 51 x 80 = 49-62, 51 x 81 = 50-31, 
52 x 1 = 0-52, 52 x 2 = 1-22, 52 x 3 = 1-74, 52 x 4 = 2-44, 52 x 5 = 3-14, 52 x 6 = 3-66, 52 x 7 = 4-36, 52 x 8 = 5-6, 52 x 9 = 5-58, 52 x 10 = 6-28, 52 x 11 = 6-80, 52 x 12 = 7-50, 52 x 13 = 8-20, 52 x 14 = 8-72, 52 x 15 = 9-42, 52 x 16 = 10-12, 52 x 17 = 10-64, 52 x 18 = 11-34, 52 x 19 = 12-4, 52 x 20 = 12-56, 52 x 21 = 13-26, 52 x 22 = 13-78, 52 x 23 = 14-48, 52 x 24 = 15-18, 52 x 25 = 15-70, 52 x 26 = 16-40, 52 x 27 = 17-10, 52 x 28 = 17-62, 52 x 29 = 18-32, 52 x 30 = 19-2, 52 x 31 = 19-54, 52 x 32 = 20-24, 52 x 33 = 20-76, 52 x 34 = 21-46, 52 x 35 = 22-16, 52 x 36 = 22-68, 52 x 37 = 23-38, 52 x 38 = 24-8, 52 x 39 = 24-60, 52 x 40 = 25-30, 52 x 41 = 26-0, 52 x 42 = 26-52, 52 x 43 = 27-22, 52 x 44 = 27-74, 52 x 45 = 28-44, 52 x 46 = 29-14, 52 x 47 = 29-66, 52 x 48 = 30-36, 52 x 49 = 31-6, 52 x 50 = 31-58, 52 x 51 = 32-28, 52 x 52 = 32-80, 52 x 53 = 33-50, 52 x 54 = 34-20, 52 x 55 = 34-72, 52 x 56 = 35-42, 52 x 57 = 36-12, 52 x 58 = 36-64, 52 x 59 = 37-34, 52 x 60 = 38-4, 52 x 61 = 38-56, 52 x 62 = 39-26, 52 x 63 = 39-78, 52 x 64 = 40-48, 52 x 65 = 41-18, 52 x 66 = 41-70, 52 x 67 = 42-40, 52 x 68 = 43-10, 52 x 69 = 43-62, 52 x 70 = 44-32, 52 x 71 = 45-2, 52 x 72 = 45-54, 52 x 73 = 46-24, 52 x 74 = 46-76, 52 x 75 = 47-46, 52 x 76 = 48-16, 52 x 77 = 48-68, 52 x 78 = 49-38, 52 x 79 = 50-8, 52 x 80 = 50-60, 52 x 81 = 51-30, 
53 x 1 = 0-53, 53 x 2 = 1-24, 53 x 3 = 1-77, 53 x 4 = 2-48, 53 x 5 = 3-19, 53 x 6 = 3-72, 53 x 7 = 4-43, 53 x 8 = 5-14, 53 x 9 = 5-67, 53 x 10 = 6-38, 53 x 11 = 7-9, 53 x 12 = 7-62, 53 x 13 = 8-33, 53 x 14 = 9-4, 53 x 15 = 9-57, 53 x 16 = 10-28, 53 x 17 = 10-81, 53 x 18 = 11-52, 53 x 19 = 12-23, 53 x 20 = 12-76, 53 x 21 = 13-47, 53 x 22 = 14-18, 53 x 23 = 14-71, 53 x 24 = 15-42, 53 x 25 = 16-13, 53 x 26 = 16-66, 53 x 27 = 17-37, 53 x 28 = 18-8, 53 x 29 = 18-61, 53 x 30 = 19-32, 53 x 31 = 20-3, 53 x 32 = 20-56, 53 x 33 = 21-27, 53 x 34 = 21-80, 53 x 35 = 22-51, 53 x 36 = 23-22, 53 x 37 = 23-75, 53 x 38 = 24-46, 53 x 39 = 25-17, 53 x 40 = 25-70, 53 x 41 = 26-41, 53 x 42 = 27-12, 53 x 43 = 27-65, 53 x 44 = 28-36, 53 x 45 = 29-7, 53 x 46 = 29-60, 53 x 47 = 30-31, 53 x 48 = 31-2, 53 x 49 = 31-55, 53 x 50 = 32-26, 53 x 51 = 32-79, 53 x 52 = 33-50, 53 x 53 = 34-21, 53 x 54 = 34-74, 53 x 55 = 35-45, 53 x 56 = 36-16, 53 x 57 = 36-69, 53 x 58 = 37-40, 53 x 59 = 38-11, 53 x 60 = 38-64, 53 x 61 = 39-35, 53 x 62 = 40-6, 53 x 63 = 40-59, 53 x 64 = 41-30, 53 x 65 = 42-1, 53 x 66 = 42-54, 53 x 67 = 43-25, 53 x 68 = 43-78, 53 x 69 = 44-49, 53 x 70 = 45-20, 53 x 71 = 45-73, 53 x 72 = 46-44, 53 x 73 = 47-15, 53 x 74 = 47-68, 53 x 75 = 48-39, 53 x 76 = 49-10, 53 x 77 = 49-63, 53 x 78 = 50-34, 53 x 79 = 51-5, 53 x 80 = 51-58, 53 x 81 = 52-29, 
54 x 1 = 0-54, 54 x 2 = 1-26, 54 x 3 = 1-80, 54 x 4 = 2-52, 54 x 5 = 3-24, 54 x 6 = 3-78, 54 x 7 = 4-50, 54 x 8 = 5-22, 54 x 9 = 5-76, 54 x 10 = 6-48, 54 x 11 = 7-20, 54 x 12 = 7-74, 54 x 13 = 8-46, 54 x 14 = 9-18, 54 x 15 = 9-72, 54 x 16 = 10-44, 54 x 17 = 11-16, 54 x 18 = 11-70, 54 x 19 = 12-42, 54 x 20 = 13-14, 54 x 21 = 13-68, 54 x 22 = 14-40, 54 x 23 = 15-12, 54 x 24 = 15-66, 54 x 25 = 16-38, 54 x 26 = 17-10, 54 x 27 = 17-64, 54 x 28 = 18-36, 54 x 29 = 19-8, 54 x 30 = 19-62, 54 x 31 = 20-34, 54 x 32 = 21-6, 54 x 33 = 21-60, 54 x 34 = 22-32, 54 x 35 = 23-4, 54 x 36 = 23-58, 54 x 37 = 24-30, 54 x 38 = 25-2, 54 x 39 = 25-56, 54 x 40 = 26-28, 54 x 41 = 27-0, 54 x 42 = 27-54, 54 x 43 = 28-26, 54 x 44 = 28-80, 54 x 45 = 29-52, 54 x 46 = 30-24, 54 x 47 = 30-78, 54 x 48 = 31-50, 54 x 49 = 32-22, 54 x 50 = 32-76, 54 x 51 = 33-48, 54 x 52 = 34-20, 54 x 53 = 34-74, 54 x 54 = 35-46, 54 x 55 = 36-18, 54 x 56 = 36-72, 54 x 57 = 37-44, 54 x 58 = 38-16, 54 x 59 = 38-70, 54 x 60 = 39-42, 54 x 61 = 40-14, 54 x 62 = 40-68, 54 x 63 = 41-40, 54 x 64 = 42-12, 54 x 65 = 42-66, 54 x 66 = 43-38, 54 x 67 = 44-10, 54 x 68 = 44-64, 54 x 69 = 45-36, 54 x 70 = 46-8, 54 x 71 = 46-62, 54 x 72 = 47-34, 54 x 73 = 48-6, 54 x 74 = 48-60, 54 x 75 = 49-32, 54 x 76 = 50-4, 54 x 77 = 50-58, 54 x 78 = 51-30, 54 x 79 = 52-2, 54 x 80 = 52-56, 54 x 81 = 53-28, 
55 x 1 = 0-55, 55 x 2 = 1-28, 55 x 3 = 2-1, 55 x 4 = 2-56, 55 x 5 = 3-29, 55 x 6 = 4-2, 55 x 7 = 4-57, 55 x 8 = 5-30, 55 x 9 = 6-3, 55 x 10 = 6-58, 55 x 11 = 7-31, 55 x 12 = 8-4, 55 x 13 = 8-59, 55 x 14 = 9-32, 55 x 15 = 10-5, 55 x 16 = 10-60, 55 x 17 = 11-33, 55 x 18 = 12-6, 55 x 19 = 12-61, 55 x 20 = 13-34, 55 x 21 = 14-7, 55 x 22 = 14-62, 55 x 23 = 15-35, 55 x 24 = 16-8, 55 x 25 = 16-63, 55 x 26 = 17-36, 55 x 27 = 18-9, 55 x 28 = 18-64, 55 x 29 = 19-37, 55 x 30 = 20-10, 55 x 31 = 20-65, 55 x 32 = 21-38, 55 x 33 = 22-11, 55 x 34 = 22-66, 55 x 35 = 23-39, 55 x 36 = 24-12, 55 x 37 = 24-67, 55 x 38 = 25-40, 55 x 39 = 26-13, 55 x 40 = 26-68, 55 x 41 = 27-41, 55 x 42 = 28-14, 55 x 43 = 28-69, 55 x 44 = 29-42, 55 x 45 = 30-15, 55 x 46 = 30-70, 55 x 47 = 31-43, 55 x 48 = 32-16, 55 x 49 = 32-71, 55 x 50 = 33-44, 55 x 51 = 34-17, 55 x 52 = 34-72, 55 x 53 = 35-45, 55 x 54 = 36-18, 55 x 55 = 36-73, 55 x 56 = 37-46, 55 x 57 = 38-19, 55 x 58 = 38-74, 55 x 59 = 39-47, 55 x 60 = 40-20, 55 x 61 = 40-75, 55 x 62 = 41-48, 55 x 63 = 42-21, 55 x 64 = 42-76, 55 x 65 = 43-49, 55 x 66 = 44-22, 55 x 67 = 44-77, 55 x 68 = 45-50, 55 x 69 = 46-23, 55 x 70 = 46-78, 55 x 71 = 47-51, 55 x 72 = 48-24, 55 x 73 = 48-79, 55 x 74 = 49-52, 55 x 75 = 50-25, 55 x 76 = 50-80, 55 x 77 = 51-53, 55 x 78 = 52-26, 55 x 79 = 52-81, 55 x 80 = 53-54, 55 x 81 = 54-27, 
56 x 1 = 0-56, 56 x 2 = 1-30, 56 x 3 = 2-4, 56 x 4 = 2-60, 56 x 5 = 3-34, 56 x 6 = 4-8, 56 x 7 = 4-64, 56 x 8 = 5-38, 56 x 9 = 6-12, 56 x 10 = 6-68, 56 x 11 = 7-42, 56 x 12 = 8-16, 56 x 13 = 8-72, 56 x 14 = 9-46, 56 x 15 = 10-20, 56 x 16 = 10-76, 56 x 17 = 11-50, 56 x 18 = 12-24, 56 x 19 = 12-80, 56 x 20 = 13-54, 56 x 21 = 14-28, 56 x 22 = 15-2, 56 x 23 = 15-58, 56 x 24 = 16-32, 56 x 25 = 17-6, 56 x 26 = 17-62, 56 x 27 = 18-36, 56 x 28 = 19-10, 56 x 29 = 19-66, 56 x 30 = 20-40, 56 x 31 = 21-14, 56 x 32 = 21-70, 56 x 33 = 22-44, 56 x 34 = 23-18, 56 x 35 = 23-74, 56 x 36 = 24-48, 56 x 37 = 25-22, 56 x 38 = 25-78, 56 x 39 = 26-52, 56 x 40 = 27-26, 56 x 41 = 28-0, 56 x 42 = 28-56, 56 x 43 = 29-30, 56 x 44 = 30-4, 56 x 45 = 30-60, 56 x 46 = 31-34, 56 x 47 = 32-8, 56 x 48 = 32-64, 56 x 49 = 33-38, 56 x 50 = 34-12, 56 x 51 = 34-68, 56 x 52 = 35-42, 56 x 53 = 36-16, 56 x 54 = 36-72, 56 x 55 = 37-46, 56 x 56 = 38-20, 56 x 57 = 38-76, 56 x 58 = 39-50, 56 x 59 = 40-24, 56 x 60 = 40-80, 56 x 61 = 41-54, 56 x 62 = 42-28, 56 x 63 = 43-2, 56 x 64 = 43-58, 56 x 65 = 44-32, 56 x 66 = 45-6, 56 x 67 = 45-62, 56 x 68 = 46-36, 56 x 69 = 47-10, 56 x 70 = 47-66, 56 x 71 = 48-40, 56 x 72 = 49-14, 56 x 73 = 49-70, 56 x 74 = 50-44, 56 x 75 = 51-18, 56 x 76 = 51-74, 56 x 77 = 52-48, 56 x 78 = 53-22, 56 x 79 = 53-78, 56 x 80 = 54-52, 56 x 81 = 55-26, 
57 x 1 = 0-57, 57 x 2 = 1-32, 57 x 3 = 2-7, 57 x 4 = 2-64, 57 x 5 = 3-39, 57 x 6 = 4-14, 57 x 7 = 4-71, 57 x 8 = 5-46, 57 x 9 = 6-21, 57 x 10 = 6-78, 57 x 11 = 7-53, 57 x 12 = 8-28, 57 x 13 = 9-3, 57 x 14 = 9-60, 57 x 15 = 10-35, 57 x 16 = 11-10, 57 x 17 = 11-67, 57 x 18 = 12-42, 57 x 19 = 13-17, 57 x 20 = 13-74, 57 x 21 = 14-49, 57 x 22 = 15-24, 57 x 23 = 15-81, 57 x 24 = 16-56, 57 x 25 = 17-31, 57 x 26 = 18-6, 57 x 27 = 18-63, 57 x 28 = 19-38, 57 x 29 = 20-13, 57 x 30 = 20-70, 57 x 31 = 21-45, 57 x 32 = 22-20, 57 x 33 = 22-77, 57 x 34 = 23-52, 57 x 35 = 24-27, 57 x 36 = 25-2, 57 x 37 = 25-59, 57 x 38 = 26-34, 57 x 39 = 27-9, 57 x 40 = 27-66, 57 x 41 = 28-41, 57 x 42 = 29-16, 57 x 43 = 29-73, 57 x 44 = 30-48, 57 x 45 = 31-23, 57 x 46 = 31-80, 57 x 47 = 32-55, 57 x 48 = 33-30, 57 x 49 = 34-5, 57 x 50 = 34-62, 57 x 51 = 35-37, 57 x 52 = 36-12, 57 x 53 = 36-69, 57 x 54 = 37-44, 57 x 55 = 38-19, 57 x 56 = 38-76, 57 x 57 = 39-51, 57 x 58 = 40-26, 57 x 59 = 41-1, 57 x 60 = 41-58, 57 x 61 = 42-33, 57 x 62 = 43-8, 57 x 63 = 43-65, 57 x 64 = 44-40, 57 x 65 = 45-15, 57 x 66 = 45-72, 57 x 67 = 46-47, 57 x 68 = 47-22, 57 x 69 = 47-79, 57 x 70 = 48-54, 57 x 71 = 49-29, 57 x 72 = 50-4, 57 x 73 = 50-61, 57 x 74 = 51-36, 57 x 75 = 52-11, 57 x 76 = 52-68, 57 x 77 = 53-43, 57 x 78 = 54-18, 57 x 79 = 54-75, 57 x 80 = 55-50, 57 x 81 = 56-25, 
58 x 1 = 0-58, 58 x 2 = 1-34, 58 x 3 = 2-10, 58 x 4 = 2-68, 58 x 5 = 3-44, 58 x 6 = 4-20, 58 x 7 = 4-78, 58 x 8 = 5-54, 58 x 9 = 6-30, 58 x 10 = 7-6, 58 x 11 = 7-64, 58 x 12 = 8-40, 58 x 13 = 9-16, 58 x 14 = 9-74, 58 x 15 = 10-50, 58 x 16 = 11-26, 58 x 17 = 12-2, 58 x 18 = 12-60, 58 x 19 = 13-36, 58 x 20 = 14-12, 58 x 21 = 14-70, 58 x 22 = 15-46, 58 x 23 = 16-22, 58 x 24 = 16-80, 58 x 25 = 17-56, 58 x 26 = 18-32, 58 x 27 = 19-8, 58 x 28 = 19-66, 58 x 29 = 20-42, 58 x 30 = 21-18, 58 x 31 = 21-76, 58 x 32 = 22-52, 58 x 33 = 23-28, 58 x 34 = 24-4, 58 x 35 = 24-62, 58 x 36 = 25-38, 58 x 37 = 26-14, 58 x 38 = 26-72, 58 x 39 = 27-48, 58 x 40 = 28-24, 58 x 41 = 29-0, 58 x 42 = 29-58, 58 x 43 = 30-34, 58 x 44 = 31-10, 58 x 45 = 31-68, 58 x 46 = 32-44, 58 x 47 = 33-20, 58 x 48 = 33-78, 58 x 49 = 34-54, 58 x 50 = 35-30, 58 x 51 = 36-6, 58 x 52 = 36-64, 58 x 53 = 37-40, 58 x 54 = 38-16, 58 x 55 = 38-74, 58 x 56 = 39-50, 58 x 57 = 40-26, 58 x 58 = 41-2, 58 x 59 = 41-60, 58 x 60 = 42-36, 58 x 61 = 43-12, 58 x 62 = 43-70, 58 x 63 = 44-46, 58 x 64 = 45-22, 58 x 65 = 45-80, 58 x 66 = 46-56, 58 x 67 = 47-32, 58 x 68 = 48-8, 58 x 69 = 48-66, 58 x 70 = 49-42, 58 x 71 = 50-18, 58 x 72 = 50-76, 58 x 73 = 51-52, 58 x 74 = 52-28, 58 x 75 = 53-4, 58 x 76 = 53-62, 58 x 77 = 54-38, 58 x 78 = 55-14, 58 x 79 = 55-72, 58 x 80 = 56-48, 58 x 81 = 57-24, 
59 x 1 = 0-59, 59 x 2 = 1-36, 59 x 3 = 2-13, 59 x 4 = 2-72, 59 x 5 = 3-49, 59 x 6 = 4-26, 59 x 7 = 5-3, 59 x 8 = 5-62, 59 x 9 = 6-39, 59 x 10 = 7-16, 59 x 11 = 7-75, 59 x 12 = 8-52, 59 x 13 = 9-29, 59 x 14 = 10-6, 59 x 15 = 10-65, 59 x 16 = 11-42, 59 x 17 = 12-19, 59 x 18 = 12-78, 59 x 19 = 13-55, 59 x 20 = 14-32, 59 x 21 = 15-9, 59 x 22 = 15-68, 59 x 23 = 16-45, 59 x 24 = 17-22, 59 x 25 = 17-81, 59 x 26 = 18-58, 59 x 27 = 19-35, 59 x 28 = 20-12, 59 x 29 = 20-71, 59 x 30 = 21-48, 59 x 31 = 22-25, 59 x 32 = 23-2, 59 x 33 = 23-61, 59 x 34 = 24-38, 59 x 35 = 25-15, 59 x 36 = 25-74, 59 x 37 = 26-51, 59 x 38 = 27-28, 59 x 39 = 28-5, 59 x 40 = 28-64, 59 x 41 = 29-41, 59 x 42 = 30-18, 59 x 43 = 30-77, 59 x 44 = 31-54, 59 x 45 = 32-31, 59 x 46 = 33-8, 59 x 47 = 33-67, 59 x 48 = 34-44, 59 x 49 = 35-21, 59 x 50 = 35-80, 59 x 51 = 36-57, 59 x 52 = 37-34, 59 x 53 = 38-11, 59 x 54 = 38-70, 59 x 55 = 39-47, 59 x 56 = 40-24, 59 x 57 = 41-1, 59 x 58 = 41-60, 59 x 59 = 42-37, 59 x 60 = 43-14, 59 x 61 = 43-73, 59 x 62 = 44-50, 59 x 63 = 45-27, 59 x 64 = 46-4, 59 x 65 = 46-63, 59 x 66 = 47-40, 59 x 67 = 48-17, 59 x 68 = 48-76, 59 x 69 = 49-53, 59 x 70 = 50-30, 59 x 71 = 51-7, 59 x 72 = 51-66, 59 x 73 = 52-43, 59 x 74 = 53-20, 59 x 75 = 53-79, 59 x 76 = 54-56, 59 x 77 = 55-33, 59 x 78 = 56-10, 59 x 79 = 56-69, 59 x 80 = 57-46, 59 x 81 = 58-23, 
60 x 1 = 0-60, 60 x 2 = 1-38, 60 x 3 = 2-16, 60 x 4 = 2-76, 60 x 5 = 3-54, 60 x 6 = 4-32, 60 x 7 = 5-10, 60 x 8 = 5-70, 60 x 9 = 6-48, 60 x 10 = 7-26, 60 x 11 = 8-4, 60 x 12 = 8-64, 60 x 13 = 9-42, 60 x 14 = 10-20, 60 x 15 = 10-80, 60 x 16 = 11-58, 60 x 17 = 12-36, 60 x 18 = 13-14, 60 x 19 = 13-74, 60 x 20 = 14-52, 60 x 21 = 15-30, 60 x 22 = 16-8, 60 x 23 = 16-68, 60 x 24 = 17-46, 60 x 25 = 18-24, 60 x 26 = 19-2, 60 x 27 = 19-62, 60 x 28 = 20-40, 60 x 29 = 21-18, 60 x 30 = 21-78, 60 x 31 = 22-56, 60 x 32 = 23-34, 60 x 33 = 24-12, 60 x 34 = 24-72, 60 x 35 = 25-50, 60 x 36 = 26-28, 60 x 37 = 27-6, 60 x 38 = 27-66, 60 x 39 = 28-44, 60 x 40 = 29-22, 60 x 41 = 30-0, 60 x 42 = 30-60, 60 x 43 = 31-38, 60 x 44 = 32-16, 60 x 45 = 32-76, 60 x 46 = 33-54, 60 x 47 = 34-32, 60 x 48 = 35-10, 60 x 49 = 35-70, 60 x 50 = 36-48, 60 x 51 = 37-26, 60 x 52 = 38-4, 60 x 53 = 38-64, 60 x 54 = 39-42, 60 x 55 = 40-20, 60 x 56 = 40-80, 60 x 57 = 41-58, 60 x 58 = 42-36, 60 x 59 = 43-14, 60 x 60 = 43-74, 60 x 61 = 44-52, 60 x 62 = 45-30, 60 x 63 = 46-8, 60 x 64 = 46-68, 60 x 65 = 47-46, 60 x 66 = 48-24, 60 x 67 = 49-2, 60 x 68 = 49-62, 60 x 69 = 50-40, 60 x 70 = 51-18, 60 x 71 = 51-78, 60 x 72 = 52-56, 60 x 73 = 53-34, 60 x 74 = 54-12, 60 x 75 = 54-72, 60 x 76 = 55-50, 60 x 77 = 56-28, 60 x 78 = 57-6, 60 x 79 = 57-66, 60 x 80 = 58-44, 60 x 81 = 59-22, 
61 x 1 = 0-61, 61 x 2 = 1-40, 61 x 3 = 2-19, 61 x 4 = 2-80, 61 x 5 = 3-59, 61 x 6 = 4-38, 61 x 7 = 5-17, 61 x 8 = 5-78, 61 x 9 = 6-57, 61 x 10 = 7-36, 61 x 11 = 8-15, 61 x 12 = 8-76, 61 x 13 = 9-55, 61 x 14 = 10-34, 61 x 15 = 11-13, 61 x 16 = 11-74, 61 x 17 = 12-53, 61 x 18 = 13-32, 61 x 19 = 14-11, 61 x 20 = 14-72, 61 x 21 = 15-51, 61 x 22 = 16-30, 61 x 23 = 17-9, 61 x 24 = 17-70, 61 x 25 = 18-49, 61 x 26 = 19-28, 61 x 27 = 20-7, 61 x 28 = 20-68, 61 x 29 = 21-47, 61 x 30 = 22-26, 61 x 31 = 23-5, 61 x 32 = 23-66, 61 x 33 = 24-45, 61 x 34 = 25-24, 61 x 35 = 26-3, 61 x 36 = 26-64, 61 x 37 = 27-43, 61 x 38 = 28-22, 61 x 39 = 29-1, 61 x 40 = 29-62, 61 x 41 = 30-41, 61 x 42 = 31-20, 61 x 43 = 31-81, 61 x 44 = 32-60, 61 x 45 = 33-39, 61 x 46 = 34-18, 61 x 47 = 34-79, 61 x 48 = 35-58, 61 x 49 = 36-37, 61 x 50 = 37-16, 61 x 51 = 37-77, 61 x 52 = 38-56, 61 x 53 = 39-35, 61 x 54 = 40-14, 61 x 55 = 40-75, 61 x 56 = 41-54, 61 x 57 = 42-33, 61 x 58 = 43-12, 61 x 59 = 43-73, 61 x 60 = 44-52, 61 x 61 = 45-31, 61 x 62 = 46-10, 61 x 63 = 46-71, 61 x 64 = 47-50, 61 x 65 = 48-29, 61 x 66 = 49-8, 61 x 67 = 49-69, 61 x 68 = 50-48, 61 x 69 = 51-27, 61 x 70 = 52-6, 61 x 71 = 52-67, 61 x 72 = 53-46, 61 x 73 = 54-25, 61 x 74 = 55-4, 61 x 75 = 55-65, 61 x 76 = 56-44, 61 x 77 = 57-23, 61 x 78 = 58-2, 61 x 79 = 58-63, 61 x 80 = 59-42, 61 x 81 = 60-21, 
62 x 1 = 0-62, 62 x 2 = 1-42, 62 x 3 = 2-22, 62 x 4 = 3-2, 62 x 5 = 3-64, 62 x 6 = 4-44, 62 x 7 = 5-24, 62 x 8 = 6-4, 62 x 9 = 6-66, 62 x 10 = 7-46, 62 x 11 = 8-26, 62 x 12 = 9-6, 62 x 13 = 9-68, 62 x 14 = 10-48, 62 x 15 = 11-28, 62 x 16 = 12-8, 62 x 17 = 12-70, 62 x 18 = 13-50, 62 x 19 = 14-30, 62 x 20 = 15-10, 62 x 21 = 15-72, 62 x 22 = 16-52, 62 x 23 = 17-32, 62 x 24 = 18-12, 62 x 25 = 18-74, 62 x 26 = 19-54, 62 x 27 = 20-34, 62 x 28 = 21-14, 62 x 29 = 21-76, 62 x 30 = 22-56, 62 x 31 = 23-36, 62 x 32 = 24-16, 62 x 33 = 24-78, 62 x 34 = 25-58, 62 x 35 = 26-38, 62 x 36 = 27-18, 62 x 37 = 27-80, 62 x 38 = 28-60, 62 x 39 = 29-40, 62 x 40 = 30-20, 62 x 41 = 31-0, 62 x 42 = 31-62, 62 x 43 = 32-42, 62 x 44 = 33-22, 62 x 45 = 34-2, 62 x 46 = 34-64, 62 x 47 = 35-44, 62 x 48 = 36-24, 62 x 49 = 37-4, 62 x 50 = 37-66, 62 x 51 = 38-46, 62 x 52 = 39-26, 62 x 53 = 40-6, 62 x 54 = 40-68, 62 x 55 = 41-48, 62 x 56 = 42-28, 62 x 57 = 43-8, 62 x 58 = 43-70, 62 x 59 = 44-50, 62 x 60 = 45-30, 62 x 61 = 46-10, 62 x 62 = 46-72, 62 x 63 = 47-52, 62 x 64 = 48-32, 62 x 65 = 49-12, 62 x 66 = 49-74, 62 x 67 = 50-54, 62 x 68 = 51-34, 62 x 69 = 52-14, 62 x 70 = 52-76, 62 x 71 = 53-56, 62 x 72 = 54-36, 62 x 73 = 55-16, 62 x 74 = 55-78, 62 x 75 = 56-58, 62 x 76 = 57-38, 62 x 77 = 58-18, 62 x 78 = 58-80, 62 x 79 = 59-60, 62 x 80 = 60-40, 62 x 81 = 61-20, 
