0-35 x 0-1 = 0-35, 0-35 x 0-2 = 1-2, 0-35 x 0-3 = 1-37, 0-35 x 0-4 = 2-4, 0-35 x 0-5 = 2-39, 0-35 x 0-6 = 3-6, 0-35 x 0-7 = 3-41, 0-35 x 0-8 = 4-8, 0-35 x 0-9 = 4-43, 0-35 x 0-10 = 5-10, 0-35 x 0-11 = 5-45, 0-35 x 0-12 = 6-12, 0-35 x 0-13 = 6-47, 0-35 x 0-14 = 7-14, 0-35 x 0-15 = 7-49, 0-35 x 0-16 = 8-16, 0-35 x 0-17 = 8-51, 0-35 x 0-18 = 9-18, 0-35 x 0-19 = 9-53, 0-35 x 0-20 = 10-20, 0-35 x 0-21 = 10-55, 0-35 x 0-22 = 11-22, 0-35 x 0-23 = 11-57, 0-35 x 0-24 = 12-24, 0-35 x 0-25 = 12-59, 0-35 x 0-26 = 13-26, 0-35 x 0-27 = 13-61, 0-35 x 0-28 = 14-28, 0-35 x 0-29 = 14-63, 0-35 x 0-30 = 15-30, 0-35 x 0-31 = 15-65, 0-35 x 0-32 = 16-32, 0-35 x 0-33 = 16-67, 0-35 x 0-34 = 17-34, 0-35 x 0-35 = 18-1, 0-35 x 0-36 = 18-36, 0-35 x 0-37 = 19-3, 0-35 x 0-38 = 19-38, 0-35 x 0-39 = 20-5, 0-35 x 0-40 = 20-40, 0-35 x 0-41 = 21-7, 0-35 x 0-42 = 21-42, 0-35 x 0-43 = 22-9, 0-35 x 0-44 = 22-44, 0-35 x 0-45 = 23-11, 0-35 x 0-46 = 23-46, 0-35 x 0-47 = 24-13, 0-35 x 0-48 = 24-48, 0-35 x 0-49 = 25-15, 0-35 x 0-50 = 25-50, 0-35 x 0-51 = 26-17, 0-35 x 0-52 = 26-52, 0-35 x 0-53 = 27-19, 0-35 x 0-54 = 27-54, 0-35 x 0-55 = 28-21, 0-35 x 0-56 = 28-56, 0-35 x 0-57 = 29-23, 0-35 x 0-58 = 29-58, 0-35 x 0-59 = 30-25, 0-35 x 0-60 = 30-60, 0-35 x 0-61 = 31-27, 0-35 x 0-62 = 31-62, 0-35 x 0-63 = 32-29, 0-35 x 0-64 = 32-64, 0-35 x 0-65 = 33-31, 0-35 x 0-66 = 33-66, 0-35 x 0-67 = 34-33, 
0-36 x 0-1 = 0-36, 0-36 x 0-2 = 1-4, 0-36 x 0-3 = 1-40, 0-36 x 0-4 = 2-8, 0-36 x 0-5 = 2-44, 0-36 x 0-6 = 3-12, 0-36 x 0-7 = 3-48, 0-36 x 0-8 = 4-16, 0-36 x 0-9 = 4-52, 0-36 x 0-10 = 5-20, 0-36 x 0-11 = 5-56, 0-36 x 0-12 = 6-24, 0-36 x 0-13 = 6-60, 0-36 x 0-14 = 7-28, 0-36 x 0-15 = 7-64, 0-36 x 0-16 = 8-32, 0-36 x 0-17 = 9-0, 0-36 x 0-18 = 9-36, 0-36 x 0-19 = 10-4, 0-36 x 0-20 = 10-40, 0-36 x 0-21 = 11-8, 0-36 x 0-22 = 11-44, 0-36 x 0-23 = 12-12, 0-36 x 0-24 = 12-48, 0-36 x 0-25 = 13-16, 0-36 x 0-26 = 13-52, 0-36 x 0-27 = 14-20, 0-36 x 0-28 = 14-56, 0-36 x 0-29 = 15-24, 0-36 x 0-30 = 15-60, 0-36 x 0-31 = 16-28, 0-36 x 0-32 = 16-64, 0-36 x 0-33 = 17-32, 0-36 x 0-34 = 18-0, 0-36 x 0-35 = 18-36, 0-36 x 0-36 = 19-4, 0-36 x 0-37 = 19-40, 0-36 x 0-38 = 20-8, 0-36 x 0-39 = 20-44, 0-36 x 0-40 = 21-12, 0-36 x 0-41 = 21-48, 0-36 x 0-42 = 22-16, 0-36 x 0-43 = 22-52, 0-36 x 0-44 = 23-20, 0-36 x 0-45 = 23-56, 0-36 x 0-46 = 24-24, 0-36 x 0-47 = 24-60, 0-36 x 0-48 = 25-28, 0-36 x 0-49 = 25-64, 0-36 x 0-50 = 26-32, 0-36 x 0-51 = 27-0, 0-36 x 0-52 = 27-36, 0-36 x 0-53 = 28-4, 0-36 x 0-54 = 28-40, 0-36 x 0-55 = 29-8, 0-36 x 0-56 = 29-44, 0-36 x 0-57 = 30-12, 0-36 x 0-58 = 30-48, 0-36 x 0-59 = 31-16, 0-36 x 0-60 = 31-52, 0-36 x 0-61 = 32-20, 0-36 x 0-62 = 32-56, 0-36 x 0-63 = 33-24, 0-36 x 0-64 = 33-60, 0-36 x 0-65 = 34-28, 0-36 x 0-66 = 34-64, 0-36 x 0-67 = 35-32, 
0-37 x 0-1 = 0-37, 0-37 x 0-2 = 1-6, 0-37 x 0-3 = 1-43, 0-37 x 0-4 = 2-12, 0-37 x 0-5 = 2-49, 0-37 x 0-6 = 3-18, 0-37 x 0-7 = 3-55, 0-37 x 0-8 = 4-24, 0-37 x 0-9 = 4-61, 0-37 x 0-10 = 5-30, 0-37 x 0-11 = 5-67, 0-37 x 0-12 = 6-36, 0-37 x 0-13 = 7-5, 0-37 x 0-14 = 7-42, 0-37 x 0-15 = 8-11, 0-37 x 0-16 = 8-48, 0-37 x 0-17 = 9-17, 0-37 x 0-18 = 9-54, 0-37 x 0-19 = 10-23, 0-37 x 0-20 = 10-60, 0-37 x 0-21 = 11-29, 0-37 x 0-22 = 11-66, 0-37 x 0-23 = 12-35, 0-37 x 0-24 = 13-4, 0-37 x 0-25 = 13-41, 0-37 x 0-26 = 14-10, 0-37 x 0-27 = 14-47, 0-37 x 0-28 = 15-16, 0-37 x 0-29 = 15-53, 0-37 x 0-30 = 16-22, 0-37 x 0-31 = 16-59, 0-37 x 0-32 = 17-28, 0-37 x 0-33 = 17-65, 0-37 x 0-34 = 18-34, 0-37 x 0-35 = 19-3, 0-37 x 0-36 = 19-40, 0-37 x 0-37 = 20-9, 0-37 x 0-38 = 20-46, 0-37 x 0-39 = 21-15, 0-37 x 0-40 = 21-52, 0-37 x 0-41 = 22-21, 0-37 x 0-42 = 22-58, 0-37 x 0-43 = 23-27, 0-37 x 0-44 = 23-64, 0-37 x 0-45 = 24-33, 0-37 x 0-46 = 25-2, 0-37 x 0-47 = 25-39, 0-37 x 0-48 = 26-8, 0-37 x 0-49 = 26-45, 0-37 x 0-50 = 27-14, 0-37 x 0-51 = 27-51, 0-37 x 0-52 = 28-20, 0-37 x 0-53 = 28-57, 0-37 x 0-54 = 29-26, 0-37 x 0-55 = 29-63, 0-37 x 0-56 = 30-32, 0-37 x 0-57 = 31-1, 0-37 x 0-58 = 31-38, 0-37 x 0-59 = 32-7, 0-37 x 0-60 = 32-44, 0-37 x 0-61 = 33-13, 0-37 x 0-62 = 33-50, 0-37 x 0-63 = 34-19, 0-37 x 0-64 = 34-56, 0-37 x 0-65 = 35-25, 0-37 x 0-66 = 35-62, 0-37 x 0-67 = 36-31, 
0-38 x 0-1 = 0-38, 0-38 x 0-2 = 1-8, 0-38 x 0-3 = 1-46, 0-38 x 0-4 = 2-16, 0-38 x 0-5 = 2-54, 0-38 x 0-6 = 3-24, 0-38 x 0-7 = 3-62, 0-38 x 0-8 = 4-32, 0-38 x 0-9 = 5-2, 0-38 x 0-10 = 5-40, 0-38 x 0-11 = 6-10, 0-38 x 0-12 = 6-48, 0-38 x 0-13 = 7-18, 0-38 x 0-14 = 7-56, 0-38 x 0-15 = 8-26, 0-38 x 0-16 = 8-64, 0-38 x 0-17 = 9-34, 0-38 x 0-18 = 10-4, 0-38 x 0-19 = 10-42, 0-38 x 0-20 = 11-12, 0-38 x 0-21 = 11-50, 0-38 x 0-22 = 12-20, 0-38 x 0-23 = 12-58, 0-38 x 0-24 = 13-28, 0-38 x 0-25 = 13-66, 0-38 x 0-26 = 14-36, 0-38 x 0-27 = 15-6, 0-38 x 0-28 = 15-44, 0-38 x 0-29 = 16-14, 0-38 x 0-30 = 16-52, 0-38 x 0-31 = 17-22, 0-38 x 0-32 = 17-60, 0-38 x 0-33 = 18-30, 0-38 x 0-34 = 19-0, 0-38 x 0-35 = 19-38, 0-38 x 0-36 = 20-8, 0-38 x 0-37 = 20-46, 0-38 x 0-38 = 21-16, 0-38 x 0-39 = 21-54, 0-38 x 0-40 = 22-24, 0-38 x 0-41 = 22-62, 0-38 x 0-42 = 23-32, 0-38 x 0-43 = 24-2, 0-38 x 0-44 = 24-40, 0-38 x 0-45 = 25-10, 0-38 x 0-46 = 25-48, 0-38 x 0-47 = 26-18, 0-38 x 0-48 = 26-56, 0-38 x 0-49 = 27-26, 0-38 x 0-50 = 27-64, 0-38 x 0-51 = 28-34, 0-38 x 0-52 = 29-4, 0-38 x 0-53 = 29-42, 0-38 x 0-54 = 30-12, 0-38 x 0-55 = 30-50, 0-38 x 0-56 = 31-20, 0-38 x 0-57 = 31-58, 0-38 x 0-58 = 32-28, 0-38 x 0-59 = 32-66, 0-38 x 0-60 = 33-36, 0-38 x 0-61 = 34-6, 0-38 x 0-62 = 34-44, 0-38 x 0-63 = 35-14, 0-38 x 0-64 = 35-52, 0-38 x 0-65 = 36-22, 0-38 x 0-66 = 36-60, 0-38 x 0-67 = 37-30, 
0-39 x 0-1 = 0-39, 0-39 x 0-2 = 1-10, 0-39 x 0-3 = 1-49, 0-39 x 0-4 = 2-20, 0-39 x 0-5 = 2-59, 0-39 x 0-6 = 3-30, 0-39 x 0-7 = 4-1, 0-39 x 0-8 = 4-40, 0-39 x 0-9 = 5-11, 0-39 x 0-10 = 5-50, 0-39 x 0-11 = 6-21, 0-39 x 0-12 = 6-60, 0-39 x 0-13 = 7-31, 0-39 x 0-14 = 8-2, 0-39 x 0-15 = 8-41, 0-39 x 0-16 = 9-12, 0-39 x 0-17 = 9-51, 0-39 x 0-18 = 10-22, 0-39 x 0-19 = 10-61, 0-39 x 0-20 = 11-32, 0-39 x 0-21 = 12-3, 0-39 x 0-22 = 12-42, 0-39 x 0-23 = 13-13, 0-39 x 0-24 = 13-52, 0-39 x 0-25 = 14-23, 0-39 x 0-26 = 14-62, 0-39 x 0-27 = 15-33, 0-39 x 0-28 = 16-4, 0-39 x 0-29 = 16-43, 0-39 x 0-30 = 17-14, 0-39 x 0-31 = 17-53, 0-39 x 0-32 = 18-24, 0-39 x 0-33 = 18-63, 0-39 x 0-34 = 19-34, 0-39 x 0-35 = 20-5, 0-39 x 0-36 = 20-44, 0-39 x 0-37 = 21-15, 0-39 x 0-38 = 21-54, 0-39 x 0-39 = 22-25, 0-39 x 0-40 = 22-64, 0-39 x 0-41 = 23-35, 0-39 x 0-42 = 24-6, 0-39 x 0-43 = 24-45, 0-39 x 0-44 = 25-16, 0-39 x 0-45 = 25-55, 0-39 x 0-46 = 26-26, 0-39 x 0-47 = 26-65, 0-39 x 0-48 = 27-36, 0-39 x 0-49 = 28-7, 0-39 x 0-50 = 28-46, 0-39 x 0-51 = 29-17, 0-39 x 0-52 = 29-56, 0-39 x 0-53 = 30-27, 0-39 x 0-54 = 30-66, 0-39 x 0-55 = 31-37, 0-39 x 0-56 = 32-8, 0-39 x 0-57 = 32-47, 0-39 x 0-58 = 33-18, 0-39 x 0-59 = 33-57, 0-39 x 0-60 = 34-28, 0-39 x 0-61 = 34-67, 0-39 x 0-62 = 35-38, 0-39 x 0-63 = 36-9, 0-39 x 0-64 = 36-48, 0-39 x 0-65 = 37-19, 0-39 x 0-66 = 37-58, 0-39 x 0-67 = 38-29, 
0-40 x 0-1 = 0-40, 0-40 x 0-2 = 1-12, 0-40 x 0-3 = 1-52, 0-40 x 0-4 = 2-24, 0-40 x 0-5 = 2-64, 0-40 x 0-6 = 3-36, 0-40 x 0-7 = 4-8, 0-40 x 0-8 = 4-48, 0-40 x 0-9 = 5-20, 0-40 x 0-10 = 5-60, 0-40 x 0-11 = 6-32, 0-40 x 0-12 = 7-4, 0-40 x 0-13 = 7-44, 0-40 x 0-14 = 8-16, 0-40 x 0-15 = 8-56, 0-40 x 0-16 = 9-28, 0-40 x 0-17 = 10-0, 0-40 x 0-18 = 10-40, 0-40 x 0-19 = 11-12, 0-40 x 0-20 = 11-52, 0-40 x 0-21 = 12-24, 0-40 x 0-22 = 12-64, 0-40 x 0-23 = 13-36, 0-40 x 0-24 = 14-8, 0-40 x 0-25 = 14-48, 0-40 x 0-26 = 15-20, 0-40 x 0-27 = 15-60, 0-40 x 0-28 = 16-32, 0-40 x 0-29 = 17-4, 0-40 x 0-30 = 17-44, 0-40 x 0-31 = 18-16, 0-40 x 0-32 = 18-56, 0-40 x 0-33 = 19-28, 0-40 x 0-34 = 20-0, 0-40 x 0-35 = 20-40, 0-40 x 0-36 = 21-12, 0-40 x 0-37 = 21-52, 0-40 x 0-38 = 22-24, 0-40 x 0-39 = 22-64, 0-40 x 0-40 = 23-36, 0-40 x 0-41 = 24-8, 0-40 x 0-42 = 24-48, 0-40 x 0-43 = 25-20, 0-40 x 0-44 = 25-60, 0-40 x 0-45 = 26-32, 0-40 x 0-46 = 27-4, 0-40 x 0-47 = 27-44, 0-40 x 0-48 = 28-16, 0-40 x 0-49 = 28-56, 0-40 x 0-50 = 29-28, 0-40 x 0-51 = 30-0, 0-40 x 0-52 = 30-40, 0-40 x 0-53 = 31-12, 0-40 x 0-54 = 31-52, 0-40 x 0-55 = 32-24, 0-40 x 0-56 = 32-64, 0-40 x 0-57 = 33-36, 0-40 x 0-58 = 34-8, 0-40 x 0-59 = 34-48, 0-40 x 0-60 = 35-20, 0-40 x 0-61 = 35-60, 0-40 x 0-62 = 36-32, 0-40 x 0-63 = 37-4, 0-40 x 0-64 = 37-44, 0-40 x 0-65 = 38-16, 0-40 x 0-66 = 38-56, 0-40 x 0-67 = 39-28, 
0-41 x 0-1 = 0-41, 0-41 x 0-2 = 1-14, 0-41 x 0-3 = 1-55, 0-41 x 0-4 = 2-28, 0-41 x 0-5 = 3-1, 0-41 x 0-6 = 3-42, 0-41 x 0-7 = 4-15, 0-41 x 0-8 = 4-56, 0-41 x 0-9 = 5-29, 0-41 x 0-10 = 6-2, 0-41 x 0-11 = 6-43, 0-41 x 0-12 = 7-16, 0-41 x 0-13 = 7-57, 0-41 x 0-14 = 8-30, 0-41 x 0-15 = 9-3, 0-41 x 0-16 = 9-44, 0-41 x 0-17 = 10-17, 0-41 x 0-18 = 10-58, 0-41 x 0-19 = 11-31, 0-41 x 0-20 = 12-4, 0-41 x 0-21 = 12-45, 0-41 x 0-22 = 13-18, 0-41 x 0-23 = 13-59, 0-41 x 0-24 = 14-32, 0-41 x 0-25 = 15-5, 0-41 x 0-26 = 15-46, 0-41 x 0-27 = 16-19, 0-41 x 0-28 = 16-60, 0-41 x 0-29 = 17-33, 0-41 x 0-30 = 18-6, 0-41 x 0-31 = 18-47, 0-41 x 0-32 = 19-20, 0-41 x 0-33 = 19-61, 0-41 x 0-34 = 20-34, 0-41 x 0-35 = 21-7, 0-41 x 0-36 = 21-48, 0-41 x 0-37 = 22-21, 0-41 x 0-38 = 22-62, 0-41 x 0-39 = 23-35, 0-41 x 0-40 = 24-8, 0-41 x 0-41 = 24-49, 0-41 x 0-42 = 25-22, 0-41 x 0-43 = 25-63, 0-41 x 0-44 = 26-36, 0-41 x 0-45 = 27-9, 0-41 x 0-46 = 27-50, 0-41 x 0-47 = 28-23, 0-41 x 0-48 = 28-64, 0-41 x 0-49 = 29-37, 0-41 x 0-50 = 30-10, 0-41 x 0-51 = 30-51, 0-41 x 0-52 = 31-24, 0-41 x 0-53 = 31-65, 0-41 x 0-54 = 32-38, 0-41 x 0-55 = 33-11, 0-41 x 0-56 = 33-52, 0-41 x 0-57 = 34-25, 0-41 x 0-58 = 34-66, 0-41 x 0-59 = 35-39, 0-41 x 0-60 = 36-12, 0-41 x 0-61 = 36-53, 0-41 x 0-62 = 37-26, 0-41 x 0-63 = 37-67, 0-41 x 0-64 = 38-40, 0-41 x 0-65 = 39-13, 0-41 x 0-66 = 39-54, 0-41 x 0-67 = 40-27, 
0-42 x 0-1 = 0-42, 0-42 x 0-2 = 1-16, 0-42 x 0-3 = 1-58, 0-42 x 0-4 = 2-32, 0-42 x 0-5 = 3-6, 0-42 x 0-6 = 3-48, 0-42 x 0-7 = 4-22, 0-42 x 0-8 = 4-64, 0-42 x 0-9 = 5-38, 0-42 x 0-10 = 6-12, 0-42 x 0-11 = 6-54, 0-42 x 0-12 = 7-28, 0-42 x 0-13 = 8-2, 0-42 x 0-14 = 8-44, 0-42 x 0-15 = 9-18, 0-42 x 0-16 = 9-60, 0-42 x 0-17 = 10-34, 0-42 x 0-18 = 11-8, 0-42 x 0-19 = 11-50, 0-42 x 0-20 = 12-24, 0-42 x 0-21 = 12-66, 0-42 x 0-22 = 13-40, 0-42 x 0-23 = 14-14, 0-42 x 0-24 = 14-56, 0-42 x 0-25 = 15-30, 0-42 x 0-26 = 16-4, 0-42 x 0-27 = 16-46, 0-42 x 0-28 = 17-20, 0-42 x 0-29 = 17-62, 0-42 x 0-30 = 18-36, 0-42 x 0-31 = 19-10, 0-42 x 0-32 = 19-52, 0-42 x 0-33 = 20-26, 0-42 x 0-34 = 21-0, 0-42 x 0-35 = 21-42, 0-42 x 0-36 = 22-16, 0-42 x 0-37 = 22-58, 0-42 x 0-38 = 23-32, 0-42 x 0-39 = 24-6, 0-42 x 0-40 = 24-48, 0-42 x 0-41 = 25-22, 0-42 x 0-42 = 25-64, 0-42 x 0-43 = 26-38, 0-42 x 0-44 = 27-12, 0-42 x 0-45 = 27-54, 0-42 x 0-46 = 28-28, 0-42 x 0-47 = 29-2, 0-42 x 0-48 = 29-44, 0-42 x 0-49 = 30-18, 0-42 x 0-50 = 30-60, 0-42 x 0-51 = 31-34, 0-42 x 0-52 = 32-8, 0-42 x 0-53 = 32-50, 0-42 x 0-54 = 33-24, 0-42 x 0-55 = 33-66, 0-42 x 0-56 = 34-40, 0-42 x 0-57 = 35-14, 0-42 x 0-58 = 35-56, 0-42 x 0-59 = 36-30, 0-42 x 0-60 = 37-4, 0-42 x 0-61 = 37-46, 0-42 x 0-62 = 38-20, 0-42 x 0-63 = 38-62, 0-42 x 0-64 = 39-36, 0-42 x 0-65 = 40-10, 0-42 x 0-66 = 40-52, 0-42 x 0-67 = 41-26, 
0-43 x 0-1 = 0-43, 0-43 x 0-2 = 1-18, 0-43 x 0-3 = 1-61, 0-43 x 0-4 = 2-36, 0-43 x 0-5 = 3-11, 0-43 x 0-6 = 3-54, 0-43 x 0-7 = 4-29, 0-43 x 0-8 = 5-4, 0-43 x 0-9 = 5-47, 0-43 x 0-10 = 6-22, 0-43 x 0-11 = 6-65, 0-43 x 0-12 = 7-40, 0-43 x 0-13 = 8-15, 0-43 x 0-14 = 8-58, 0-43 x 0-15 = 9-33, 0-43 x 0-16 = 10-8, 0-43 x 0-17 = 10-51, 0-43 x 0-18 = 11-26, 0-43 x 0-19 = 12-1, 0-43 x 0-20 = 12-44, 0-43 x 0-21 = 13-19, 0-43 x 0-22 = 13-62, 0-43 x 0-23 = 14-37, 0-43 x 0-24 = 15-12, 0-43 x 0-25 = 15-55, 0-43 x 0-26 = 16-30, 0-43 x 0-27 = 17-5, 0-43 x 0-28 = 17-48, 0-43 x 0-29 = 18-23, 0-43 x 0-30 = 18-66, 0-43 x 0-31 = 19-41, 0-43 x 0-32 = 20-16, 0-43 x 0-33 = 20-59, 0-43 x 0-34 = 21-34, 0-43 x 0-35 = 22-9, 0-43 x 0-36 = 22-52, 0-43 x 0-37 = 23-27, 0-43 x 0-38 = 24-2, 0-43 x 0-39 = 24-45, 0-43 x 0-40 = 25-20, 0-43 x 0-41 = 25-63, 0-43 x 0-42 = 26-38, 0-43 x 0-43 = 27-13, 0-43 x 0-44 = 27-56, 0-43 x 0-45 = 28-31, 0-43 x 0-46 = 29-6, 0-43 x 0-47 = 29-49, 0-43 x 0-48 = 30-24, 0-43 x 0-49 = 30-67, 0-43 x 0-50 = 31-42, 0-43 x 0-51 = 32-17, 0-43 x 0-52 = 32-60, 0-43 x 0-53 = 33-35, 0-43 x 0-54 = 34-10, 0-43 x 0-55 = 34-53, 0-43 x 0-56 = 35-28, 0-43 x 0-57 = 36-3, 0-43 x 0-58 = 36-46, 0-43 x 0-59 = 37-21, 0-43 x 0-60 = 37-64, 0-43 x 0-61 = 38-39, 0-43 x 0-62 = 39-14, 0-43 x 0-63 = 39-57, 0-43 x 0-64 = 40-32, 0-43 x 0-65 = 41-7, 0-43 x 0-66 = 41-50, 0-43 x 0-67 = 42-25, 
0-44 x 0-1 = 0-44, 0-44 x 0-2 = 1-20, 0-44 x 0-3 = 1-64, 0-44 x 0-4 = 2-40, 0-44 x 0-5 = 3-16, 0-44 x 0-6 = 3-60, 0-44 x 0-7 = 4-36, 0-44 x 0-8 = 5-12, 0-44 x 0-9 = 5-56, 0-44 x 0-10 = 6-32, 0-44 x 0-11 = 7-8, 0-44 x 0-12 = 7-52, 0-44 x 0-13 = 8-28, 0-44 x 0-14 = 9-4, 0-44 x 0-15 = 9-48, 0-44 x 0-16 = 10-24, 0-44 x 0-17 = 11-0, 0-44 x 0-18 = 11-44, 0-44 x 0-19 = 12-20, 0-44 x 0-20 = 12-64, 0-44 x 0-21 = 13-40, 0-44 x 0-22 = 14-16, 0-44 x 0-23 = 14-60, 0-44 x 0-24 = 15-36, 0-44 x 0-25 = 16-12, 0-44 x 0-26 = 16-56, 0-44 x 0-27 = 17-32, 0-44 x 0-28 = 18-8, 0-44 x 0-29 = 18-52, 0-44 x 0-30 = 19-28, 0-44 x 0-31 = 20-4, 0-44 x 0-32 = 20-48, 0-44 x 0-33 = 21-24, 0-44 x 0-34 = 22-0, 0-44 x 0-35 = 22-44, 0-44 x 0-36 = 23-20, 0-44 x 0-37 = 23-64, 0-44 x 0-38 = 24-40, 0-44 x 0-39 = 25-16, 0-44 x 0-40 = 25-60, 0-44 x 0-41 = 26-36, 0-44 x 0-42 = 27-12, 0-44 x 0-43 = 27-56, 0-44 x 0-44 = 28-32, 0-44 x 0-45 = 29-8, 0-44 x 0-46 = 29-52, 0-44 x 0-47 = 30-28, 0-44 x 0-48 = 31-4, 0-44 x 0-49 = 31-48, 0-44 x 0-50 = 32-24, 0-44 x 0-51 = 33-0, 0-44 x 0-52 = 33-44, 0-44 x 0-53 = 34-20, 0-44 x 0-54 = 34-64, 0-44 x 0-55 = 35-40, 0-44 x 0-56 = 36-16, 0-44 x 0-57 = 36-60, 0-44 x 0-58 = 37-36, 0-44 x 0-59 = 38-12, 0-44 x 0-60 = 38-56, 0-44 x 0-61 = 39-32, 0-44 x 0-62 = 40-8, 0-44 x 0-63 = 40-52, 0-44 x 0-64 = 41-28, 0-44 x 0-65 = 42-4, 0-44 x 0-66 = 42-48, 0-44 x 0-67 = 43-24, 
0-45 x 0-1 = 0-45, 0-45 x 0-2 = 1-22, 0-45 x 0-3 = 1-67, 0-45 x 0-4 = 2-44, 0-45 x 0-5 = 3-21, 0-45 x 0-6 = 3-66, 0-45 x 0-7 = 4-43, 0-45 x 0-8 = 5-20, 0-45 x 0-9 = 5-65, 0-45 x 0-10 = 6-42, 0-45 x 0-11 = 7-19, 0-45 x 0-12 = 7-64, 0-45 x 0-13 = 8-41, 0-45 x 0-14 = 9-18, 0-45 x 0-15 = 9-63, 0-45 x 0-16 = 10-40, 0-45 x 0-17 = 11-17, 0-45 x 0-18 = 11-62, 0-45 x 0-19 = 12-39, 0-45 x 0-20 = 13-16, 0-45 x 0-21 = 13-61, 0-45 x 0-22 = 14-38, 0-45 x 0-23 = 15-15, 0-45 x 0-24 = 15-60, 0-45 x 0-25 = 16-37, 0-45 x 0-26 = 17-14, 0-45 x 0-27 = 17-59, 0-45 x 0-28 = 18-36, 0-45 x 0-29 = 19-13, 0-45 x 0-30 = 19-58, 0-45 x 0-31 = 20-35, 0-45 x 0-32 = 21-12, 0-45 x 0-33 = 21-57, 0-45 x 0-34 = 22-34, 0-45 x 0-35 = 23-11, 0-45 x 0-36 = 23-56, 0-45 x 0-37 = 24-33, 0-45 x 0-38 = 25-10, 0-45 x 0-39 = 25-55, 0-45 x 0-40 = 26-32, 0-45 x 0-41 = 27-9, 0-45 x 0-42 = 27-54, 0-45 x 0-43 = 28-31, 0-45 x 0-44 = 29-8, 0-45 x 0-45 = 29-53, 0-45 x 0-46 = 30-30, 0-45 x 0-47 = 31-7, 0-45 x 0-48 = 31-52, 0-45 x 0-49 = 32-29, 0-45 x 0-50 = 33-6, 0-45 x 0-51 = 33-51, 0-45 x 0-52 = 34-28, 0-45 x 0-53 = 35-5, 0-45 x 0-54 = 35-50, 0-45 x 0-55 = 36-27, 0-45 x 0-56 = 37-4, 0-45 x 0-57 = 37-49, 0-45 x 0-58 = 38-26, 0-45 x 0-59 = 39-3, 0-45 x 0-60 = 39-48, 0-45 x 0-61 = 40-25, 0-45 x 0-62 = 41-2, 0-45 x 0-63 = 41-47, 0-45 x 0-64 = 42-24, 0-45 x 0-65 = 43-1, 0-45 x 0-66 = 43-46, 0-45 x 0-67 = 44-23, 
0-46 x 0-1 = 0-46, 0-46 x 0-2 = 1-24, 0-46 x 0-3 = 2-2, 0-46 x 0-4 = 2-48, 0-46 x 0-5 = 3-26, 0-46 x 0-6 = 4-4, 0-46 x 0-7 = 4-50, 0-46 x 0-8 = 5-28, 0-46 x 0-9 = 6-6, 0-46 x 0-10 = 6-52, 0-46 x 0-11 = 7-30, 0-46 x 0-12 = 8-8, 0-46 x 0-13 = 8-54, 0-46 x 0-14 = 9-32, 0-46 x 0-15 = 10-10, 0-46 x 0-16 = 10-56, 0-46 x 0-17 = 11-34, 0-46 x 0-18 = 12-12, 0-46 x 0-19 = 12-58, 0-46 x 0-20 = 13-36, 0-46 x 0-21 = 14-14, 0-46 x 0-22 = 14-60, 0-46 x 0-23 = 15-38, 0-46 x 0-24 = 16-16, 0-46 x 0-25 = 16-62, 0-46 x 0-26 = 17-40, 0-46 x 0-27 = 18-18, 0-46 x 0-28 = 18-64, 0-46 x 0-29 = 19-42, 0-46 x 0-30 = 20-20, 0-46 x 0-31 = 20-66, 0-46 x 0-32 = 21-44, 0-46 x 0-33 = 22-22, 0-46 x 0-34 = 23-0, 0-46 x 0-35 = 23-46, 0-46 x 0-36 = 24-24, 0-46 x 0-37 = 25-2, 0-46 x 0-38 = 25-48, 0-46 x 0-39 = 26-26, 0-46 x 0-40 = 27-4, 0-46 x 0-41 = 27-50, 0-46 x 0-42 = 28-28, 0-46 x 0-43 = 29-6, 0-46 x 0-44 = 29-52, 0-46 x 0-45 = 30-30, 0-46 x 0-46 = 31-8, 0-46 x 0-47 = 31-54, 0-46 x 0-48 = 32-32, 0-46 x 0-49 = 33-10, 0-46 x 0-50 = 33-56, 0-46 x 0-51 = 34-34, 0-46 x 0-52 = 35-12, 0-46 x 0-53 = 35-58, 0-46 x 0-54 = 36-36, 0-46 x 0-55 = 37-14, 0-46 x 0-56 = 37-60, 0-46 x 0-57 = 38-38, 0-46 x 0-58 = 39-16, 0-46 x 0-59 = 39-62, 0-46 x 0-60 = 40-40, 0-46 x 0-61 = 41-18, 0-46 x 0-62 = 41-64, 0-46 x 0-63 = 42-42, 0-46 x 0-64 = 43-20, 0-46 x 0-65 = 43-66, 0-46 x 0-66 = 44-44, 0-46 x 0-67 = 45-22, 
