0-59 x 0-1 = 0-59, 0-59 x 0-2 = 1-49, 0-59 x 0-3 = 2-39, 0-59 x 0-4 = 3-29, 0-59 x 0-5 = 4-19, 0-59 x 0-6 = 5-9, 0-59 x 0-7 = 5-68, 0-59 x 0-8 = 6-58, 0-59 x 0-9 = 7-48, 0-59 x 0-10 = 8-38, 0-59 x 0-11 = 9-28, 0-59 x 0-12 = 10-18, 0-59 x 0-13 = 11-8, 0-59 x 0-14 = 11-67, 0-59 x 0-15 = 12-57, 0-59 x 0-16 = 13-47, 0-59 x 0-17 = 14-37, 0-59 x 0-18 = 15-27, 0-59 x 0-19 = 16-17, 0-59 x 0-20 = 17-7, 0-59 x 0-21 = 17-66, 0-59 x 0-22 = 18-56, 0-59 x 0-23 = 19-46, 0-59 x 0-24 = 20-36, 0-59 x 0-25 = 21-26, 0-59 x 0-26 = 22-16, 0-59 x 0-27 = 23-6, 0-59 x 0-28 = 23-65, 0-59 x 0-29 = 24-55, 0-59 x 0-30 = 25-45, 0-59 x 0-31 = 26-35, 0-59 x 0-32 = 27-25, 0-59 x 0-33 = 28-15, 0-59 x 0-34 = 29-5, 0-59 x 0-35 = 29-64, 0-59 x 0-36 = 30-54, 0-59 x 0-37 = 31-44, 0-59 x 0-38 = 32-34, 0-59 x 0-39 = 33-24, 0-59 x 0-40 = 34-14, 0-59 x 0-41 = 35-4, 0-59 x 0-42 = 35-63, 0-59 x 0-43 = 36-53, 0-59 x 0-44 = 37-43, 0-59 x 0-45 = 38-33, 0-59 x 0-46 = 39-23, 0-59 x 0-47 = 40-13, 0-59 x 0-48 = 41-3, 0-59 x 0-49 = 41-62, 0-59 x 0-50 = 42-52, 0-59 x 0-51 = 43-42, 0-59 x 0-52 = 44-32, 0-59 x 0-53 = 45-22, 0-59 x 0-54 = 46-12, 0-59 x 0-55 = 47-2, 0-59 x 0-56 = 47-61, 0-59 x 0-57 = 48-51, 0-59 x 0-58 = 49-41, 0-59 x 0-59 = 50-31, 0-59 x 0-60 = 51-21, 0-59 x 0-61 = 52-11, 0-59 x 0-62 = 53-1, 0-59 x 0-63 = 53-60, 0-59 x 0-64 = 54-50, 0-59 x 0-65 = 55-40, 0-59 x 0-66 = 56-30, 0-59 x 0-67 = 57-20, 0-59 x 0-68 = 58-10, 
0-60 x 0-1 = 0-60, 0-60 x 0-2 = 1-51, 0-60 x 0-3 = 2-42, 0-60 x 0-4 = 3-33, 0-60 x 0-5 = 4-24, 0-60 x 0-6 = 5-15, 0-60 x 0-7 = 6-6, 0-60 x 0-8 = 6-66, 0-60 x 0-9 = 7-57, 0-60 x 0-10 = 8-48, 0-60 x 0-11 = 9-39, 0-60 x 0-12 = 10-30, 0-60 x 0-13 = 11-21, 0-60 x 0-14 = 12-12, 0-60 x 0-15 = 13-3, 0-60 x 0-16 = 13-63, 0-60 x 0-17 = 14-54, 0-60 x 0-18 = 15-45, 0-60 x 0-19 = 16-36, 0-60 x 0-20 = 17-27, 0-60 x 0-21 = 18-18, 0-60 x 0-22 = 19-9, 0-60 x 0-23 = 20-0, 0-60 x 0-24 = 20-60, 0-60 x 0-25 = 21-51, 0-60 x 0-26 = 22-42, 0-60 x 0-27 = 23-33, 0-60 x 0-28 = 24-24, 0-60 x 0-29 = 25-15, 0-60 x 0-30 = 26-6, 0-60 x 0-31 = 26-66, 0-60 x 0-32 = 27-57, 0-60 x 0-33 = 28-48, 0-60 x 0-34 = 29-39, 0-60 x 0-35 = 30-30, 0-60 x 0-36 = 31-21, 0-60 x 0-37 = 32-12, 0-60 x 0-38 = 33-3, 0-60 x 0-39 = 33-63, 0-60 x 0-40 = 34-54, 0-60 x 0-41 = 35-45, 0-60 x 0-42 = 36-36, 0-60 x 0-43 = 37-27, 0-60 x 0-44 = 38-18, 0-60 x 0-45 = 39-9, 0-60 x 0-46 = 40-0, 0-60 x 0-47 = 40-60, 0-60 x 0-48 = 41-51, 0-60 x 0-49 = 42-42, 0-60 x 0-50 = 43-33, 0-60 x 0-51 = 44-24, 0-60 x 0-52 = 45-15, 0-60 x 0-53 = 46-6, 0-60 x 0-54 = 46-66, 0-60 x 0-55 = 47-57, 0-60 x 0-56 = 48-48, 0-60 x 0-57 = 49-39, 0-60 x 0-58 = 50-30, 0-60 x 0-59 = 51-21, 0-60 x 0-60 = 52-12, 0-60 x 0-61 = 53-3, 0-60 x 0-62 = 53-63, 0-60 x 0-63 = 54-54, 0-60 x 0-64 = 55-45, 0-60 x 0-65 = 56-36, 0-60 x 0-66 = 57-27, 0-60 x 0-67 = 58-18, 0-60 x 0-68 = 59-9, 
0-61 x 0-1 = 0-61, 0-61 x 0-2 = 1-53, 0-61 x 0-3 = 2-45, 0-61 x 0-4 = 3-37, 0-61 x 0-5 = 4-29, 0-61 x 0-6 = 5-21, 0-61 x 0-7 = 6-13, 0-61 x 0-8 = 7-5, 0-61 x 0-9 = 7-66, 0-61 x 0-10 = 8-58, 0-61 x 0-11 = 9-50, 0-61 x 0-12 = 10-42, 0-61 x 0-13 = 11-34, 0-61 x 0-14 = 12-26, 0-61 x 0-15 = 13-18, 0-61 x 0-16 = 14-10, 0-61 x 0-17 = 15-2, 0-61 x 0-18 = 15-63, 0-61 x 0-19 = 16-55, 0-61 x 0-20 = 17-47, 0-61 x 0-21 = 18-39, 0-61 x 0-22 = 19-31, 0-61 x 0-23 = 20-23, 0-61 x 0-24 = 21-15, 0-61 x 0-25 = 22-7, 0-61 x 0-26 = 22-68, 0-61 x 0-27 = 23-60, 0-61 x 0-28 = 24-52, 0-61 x 0-29 = 25-44, 0-61 x 0-30 = 26-36, 0-61 x 0-31 = 27-28, 0-61 x 0-32 = 28-20, 0-61 x 0-33 = 29-12, 0-61 x 0-34 = 30-4, 0-61 x 0-35 = 30-65, 0-61 x 0-36 = 31-57, 0-61 x 0-37 = 32-49, 0-61 x 0-38 = 33-41, 0-61 x 0-39 = 34-33, 0-61 x 0-40 = 35-25, 0-61 x 0-41 = 36-17, 0-61 x 0-42 = 37-9, 0-61 x 0-43 = 38-1, 0-61 x 0-44 = 38-62, 0-61 x 0-45 = 39-54, 0-61 x 0-46 = 40-46, 0-61 x 0-47 = 41-38, 0-61 x 0-48 = 42-30, 0-61 x 0-49 = 43-22, 0-61 x 0-50 = 44-14, 0-61 x 0-51 = 45-6, 0-61 x 0-52 = 45-67, 0-61 x 0-53 = 46-59, 0-61 x 0-54 = 47-51, 0-61 x 0-55 = 48-43, 0-61 x 0-56 = 49-35, 0-61 x 0-57 = 50-27, 0-61 x 0-58 = 51-19, 0-61 x 0-59 = 52-11, 0-61 x 0-60 = 53-3, 0-61 x 0-61 = 53-64, 0-61 x 0-62 = 54-56, 0-61 x 0-63 = 55-48, 0-61 x 0-64 = 56-40, 0-61 x 0-65 = 57-32, 0-61 x 0-66 = 58-24, 0-61 x 0-67 = 59-16, 0-61 x 0-68 = 60-8, 
0-62 x 0-1 = 0-62, 0-62 x 0-2 = 1-55, 0-62 x 0-3 = 2-48, 0-62 x 0-4 = 3-41, 0-62 x 0-5 = 4-34, 0-62 x 0-6 = 5-27, 0-62 x 0-7 = 6-20, 0-62 x 0-8 = 7-13, 0-62 x 0-9 = 8-6, 0-62 x 0-10 = 8-68, 0-62 x 0-11 = 9-61, 0-62 x 0-12 = 10-54, 0-62 x 0-13 = 11-47, 0-62 x 0-14 = 12-40, 0-62 x 0-15 = 13-33, 0-62 x 0-16 = 14-26, 0-62 x 0-17 = 15-19, 0-62 x 0-18 = 16-12, 0-62 x 0-19 = 17-5, 0-62 x 0-20 = 17-67, 0-62 x 0-21 = 18-60, 0-62 x 0-22 = 19-53, 0-62 x 0-23 = 20-46, 0-62 x 0-24 = 21-39, 0-62 x 0-25 = 22-32, 0-62 x 0-26 = 23-25, 0-62 x 0-27 = 24-18, 0-62 x 0-28 = 25-11, 0-62 x 0-29 = 26-4, 0-62 x 0-30 = 26-66, 0-62 x 0-31 = 27-59, 0-62 x 0-32 = 28-52, 0-62 x 0-33 = 29-45, 0-62 x 0-34 = 30-38, 0-62 x 0-35 = 31-31, 0-62 x 0-36 = 32-24, 0-62 x 0-37 = 33-17, 0-62 x 0-38 = 34-10, 0-62 x 0-39 = 35-3, 0-62 x 0-40 = 35-65, 0-62 x 0-41 = 36-58, 0-62 x 0-42 = 37-51, 0-62 x 0-43 = 38-44, 0-62 x 0-44 = 39-37, 0-62 x 0-45 = 40-30, 0-62 x 0-46 = 41-23, 0-62 x 0-47 = 42-16, 0-62 x 0-48 = 43-9, 0-62 x 0-49 = 44-2, 0-62 x 0-50 = 44-64, 0-62 x 0-51 = 45-57, 0-62 x 0-52 = 46-50, 0-62 x 0-53 = 47-43, 0-62 x 0-54 = 48-36, 0-62 x 0-55 = 49-29, 0-62 x 0-56 = 50-22, 0-62 x 0-57 = 51-15, 0-62 x 0-58 = 52-8, 0-62 x 0-59 = 53-1, 0-62 x 0-60 = 53-63, 0-62 x 0-61 = 54-56, 0-62 x 0-62 = 55-49, 0-62 x 0-63 = 56-42, 0-62 x 0-64 = 57-35, 0-62 x 0-65 = 58-28, 0-62 x 0-66 = 59-21, 0-62 x 0-67 = 60-14, 0-62 x 0-68 = 61-7, 
0-63 x 0-1 = 0-63, 0-63 x 0-2 = 1-57, 0-63 x 0-3 = 2-51, 0-63 x 0-4 = 3-45, 0-63 x 0-5 = 4-39, 0-63 x 0-6 = 5-33, 0-63 x 0-7 = 6-27, 0-63 x 0-8 = 7-21, 0-63 x 0-9 = 8-15, 0-63 x 0-10 = 9-9, 0-63 x 0-11 = 10-3, 0-63 x 0-12 = 10-66, 0-63 x 0-13 = 11-60, 0-63 x 0-14 = 12-54, 0-63 x 0-15 = 13-48, 0-63 x 0-16 = 14-42, 0-63 x 0-17 = 15-36, 0-63 x 0-18 = 16-30, 0-63 x 0-19 = 17-24, 0-63 x 0-20 = 18-18, 0-63 x 0-21 = 19-12, 0-63 x 0-22 = 20-6, 0-63 x 0-23 = 21-0, 0-63 x 0-24 = 21-63, 0-63 x 0-25 = 22-57, 0-63 x 0-26 = 23-51, 0-63 x 0-27 = 24-45, 0-63 x 0-28 = 25-39, 0-63 x 0-29 = 26-33, 0-63 x 0-30 = 27-27, 0-63 x 0-31 = 28-21, 0-63 x 0-32 = 29-15, 0-63 x 0-33 = 30-9, 0-63 x 0-34 = 31-3, 0-63 x 0-35 = 31-66, 0-63 x 0-36 = 32-60, 0-63 x 0-37 = 33-54, 0-63 x 0-38 = 34-48, 0-63 x 0-39 = 35-42, 0-63 x 0-40 = 36-36, 0-63 x 0-41 = 37-30, 0-63 x 0-42 = 38-24, 0-63 x 0-43 = 39-18, 0-63 x 0-44 = 40-12, 0-63 x 0-45 = 41-6, 0-63 x 0-46 = 42-0, 0-63 x 0-47 = 42-63, 0-63 x 0-48 = 43-57, 0-63 x 0-49 = 44-51, 0-63 x 0-50 = 45-45, 0-63 x 0-51 = 46-39, 0-63 x 0-52 = 47-33, 0-63 x 0-53 = 48-27, 0-63 x 0-54 = 49-21, 0-63 x 0-55 = 50-15, 0-63 x 0-56 = 51-9, 0-63 x 0-57 = 52-3, 0-63 x 0-58 = 52-66, 0-63 x 0-59 = 53-60, 0-63 x 0-60 = 54-54, 0-63 x 0-61 = 55-48, 0-63 x 0-62 = 56-42, 0-63 x 0-63 = 57-36, 0-63 x 0-64 = 58-30, 0-63 x 0-65 = 59-24, 0-63 x 0-66 = 60-18, 0-63 x 0-67 = 61-12, 0-63 x 0-68 = 62-6, 
0-64 x 0-1 = 0-64, 0-64 x 0-2 = 1-59, 0-64 x 0-3 = 2-54, 0-64 x 0-4 = 3-49, 0-64 x 0-5 = 4-44, 0-64 x 0-6 = 5-39, 0-64 x 0-7 = 6-34, 0-64 x 0-8 = 7-29, 0-64 x 0-9 = 8-24, 0-64 x 0-10 = 9-19, 0-64 x 0-11 = 10-14, 0-64 x 0-12 = 11-9, 0-64 x 0-13 = 12-4, 0-64 x 0-14 = 12-68, 0-64 x 0-15 = 13-63, 0-64 x 0-16 = 14-58, 0-64 x 0-17 = 15-53, 0-64 x 0-18 = 16-48, 0-64 x 0-19 = 17-43, 0-64 x 0-20 = 18-38, 0-64 x 0-21 = 19-33, 0-64 x 0-22 = 20-28, 0-64 x 0-23 = 21-23, 0-64 x 0-24 = 22-18, 0-64 x 0-25 = 23-13, 0-64 x 0-26 = 24-8, 0-64 x 0-27 = 25-3, 0-64 x 0-28 = 25-67, 0-64 x 0-29 = 26-62, 0-64 x 0-30 = 27-57, 0-64 x 0-31 = 28-52, 0-64 x 0-32 = 29-47, 0-64 x 0-33 = 30-42, 0-64 x 0-34 = 31-37, 0-64 x 0-35 = 32-32, 0-64 x 0-36 = 33-27, 0-64 x 0-37 = 34-22, 0-64 x 0-38 = 35-17, 0-64 x 0-39 = 36-12, 0-64 x 0-40 = 37-7, 0-64 x 0-41 = 38-2, 0-64 x 0-42 = 38-66, 0-64 x 0-43 = 39-61, 0-64 x 0-44 = 40-56, 0-64 x 0-45 = 41-51, 0-64 x 0-46 = 42-46, 0-64 x 0-47 = 43-41, 0-64 x 0-48 = 44-36, 0-64 x 0-49 = 45-31, 0-64 x 0-50 = 46-26, 0-64 x 0-51 = 47-21, 0-64 x 0-52 = 48-16, 0-64 x 0-53 = 49-11, 0-64 x 0-54 = 50-6, 0-64 x 0-55 = 51-1, 0-64 x 0-56 = 51-65, 0-64 x 0-57 = 52-60, 0-64 x 0-58 = 53-55, 0-64 x 0-59 = 54-50, 0-64 x 0-60 = 55-45, 0-64 x 0-61 = 56-40, 0-64 x 0-62 = 57-35, 0-64 x 0-63 = 58-30, 0-64 x 0-64 = 59-25, 0-64 x 0-65 = 60-20, 0-64 x 0-66 = 61-15, 0-64 x 0-67 = 62-10, 0-64 x 0-68 = 63-5, 
0-65 x 0-1 = 0-65, 0-65 x 0-2 = 1-61, 0-65 x 0-3 = 2-57, 0-65 x 0-4 = 3-53, 0-65 x 0-5 = 4-49, 0-65 x 0-6 = 5-45, 0-65 x 0-7 = 6-41, 0-65 x 0-8 = 7-37, 0-65 x 0-9 = 8-33, 0-65 x 0-10 = 9-29, 0-65 x 0-11 = 10-25, 0-65 x 0-12 = 11-21, 0-65 x 0-13 = 12-17, 0-65 x 0-14 = 13-13, 0-65 x 0-15 = 14-9, 0-65 x 0-16 = 15-5, 0-65 x 0-17 = 16-1, 0-65 x 0-18 = 16-66, 0-65 x 0-19 = 17-62, 0-65 x 0-20 = 18-58, 0-65 x 0-21 = 19-54, 0-65 x 0-22 = 20-50, 0-65 x 0-23 = 21-46, 0-65 x 0-24 = 22-42, 0-65 x 0-25 = 23-38, 0-65 x 0-26 = 24-34, 0-65 x 0-27 = 25-30, 0-65 x 0-28 = 26-26, 0-65 x 0-29 = 27-22, 0-65 x 0-30 = 28-18, 0-65 x 0-31 = 29-14, 0-65 x 0-32 = 30-10, 0-65 x 0-33 = 31-6, 0-65 x 0-34 = 32-2, 0-65 x 0-35 = 32-67, 0-65 x 0-36 = 33-63, 0-65 x 0-37 = 34-59, 0-65 x 0-38 = 35-55, 0-65 x 0-39 = 36-51, 0-65 x 0-40 = 37-47, 0-65 x 0-41 = 38-43, 0-65 x 0-42 = 39-39, 0-65 x 0-43 = 40-35, 0-65 x 0-44 = 41-31, 0-65 x 0-45 = 42-27, 0-65 x 0-46 = 43-23, 0-65 x 0-47 = 44-19, 0-65 x 0-48 = 45-15, 0-65 x 0-49 = 46-11, 0-65 x 0-50 = 47-7, 0-65 x 0-51 = 48-3, 0-65 x 0-52 = 48-68, 0-65 x 0-53 = 49-64, 0-65 x 0-54 = 50-60, 0-65 x 0-55 = 51-56, 0-65 x 0-56 = 52-52, 0-65 x 0-57 = 53-48, 0-65 x 0-58 = 54-44, 0-65 x 0-59 = 55-40, 0-65 x 0-60 = 56-36, 0-65 x 0-61 = 57-32, 0-65 x 0-62 = 58-28, 0-65 x 0-63 = 59-24, 0-65 x 0-64 = 60-20, 0-65 x 0-65 = 61-16, 0-65 x 0-66 = 62-12, 0-65 x 0-67 = 63-8, 0-65 x 0-68 = 64-4, 
0-66 x 0-1 = 0-66, 0-66 x 0-2 = 1-63, 0-66 x 0-3 = 2-60, 0-66 x 0-4 = 3-57, 0-66 x 0-5 = 4-54, 0-66 x 0-6 = 5-51, 0-66 x 0-7 = 6-48, 0-66 x 0-8 = 7-45, 0-66 x 0-9 = 8-42, 0-66 x 0-10 = 9-39, 0-66 x 0-11 = 10-36, 0-66 x 0-12 = 11-33, 0-66 x 0-13 = 12-30, 0-66 x 0-14 = 13-27, 0-66 x 0-15 = 14-24, 0-66 x 0-16 = 15-21, 0-66 x 0-17 = 16-18, 0-66 x 0-18 = 17-15, 0-66 x 0-19 = 18-12, 0-66 x 0-20 = 19-9, 0-66 x 0-21 = 20-6, 0-66 x 0-22 = 21-3, 0-66 x 0-23 = 22-0, 0-66 x 0-24 = 22-66, 0-66 x 0-25 = 23-63, 0-66 x 0-26 = 24-60, 0-66 x 0-27 = 25-57, 0-66 x 0-28 = 26-54, 0-66 x 0-29 = 27-51, 0-66 x 0-30 = 28-48, 0-66 x 0-31 = 29-45, 0-66 x 0-32 = 30-42, 0-66 x 0-33 = 31-39, 0-66 x 0-34 = 32-36, 0-66 x 0-35 = 33-33, 0-66 x 0-36 = 34-30, 0-66 x 0-37 = 35-27, 0-66 x 0-38 = 36-24, 0-66 x 0-39 = 37-21, 0-66 x 0-40 = 38-18, 0-66 x 0-41 = 39-15, 0-66 x 0-42 = 40-12, 0-66 x 0-43 = 41-9, 0-66 x 0-44 = 42-6, 0-66 x 0-45 = 43-3, 0-66 x 0-46 = 44-0, 0-66 x 0-47 = 44-66, 0-66 x 0-48 = 45-63, 0-66 x 0-49 = 46-60, 0-66 x 0-50 = 47-57, 0-66 x 0-51 = 48-54, 0-66 x 0-52 = 49-51, 0-66 x 0-53 = 50-48, 0-66 x 0-54 = 51-45, 0-66 x 0-55 = 52-42, 0-66 x 0-56 = 53-39, 0-66 x 0-57 = 54-36, 0-66 x 0-58 = 55-33, 0-66 x 0-59 = 56-30, 0-66 x 0-60 = 57-27, 0-66 x 0-61 = 58-24, 0-66 x 0-62 = 59-21, 0-66 x 0-63 = 60-18, 0-66 x 0-64 = 61-15, 0-66 x 0-65 = 62-12, 0-66 x 0-66 = 63-9, 0-66 x 0-67 = 64-6, 0-66 x 0-68 = 65-3, 
0-67 x 0-1 = 0-67, 0-67 x 0-2 = 1-65, 0-67 x 0-3 = 2-63, 0-67 x 0-4 = 3-61, 0-67 x 0-5 = 4-59, 0-67 x 0-6 = 5-57, 0-67 x 0-7 = 6-55, 0-67 x 0-8 = 7-53, 0-67 x 0-9 = 8-51, 0-67 x 0-10 = 9-49, 0-67 x 0-11 = 10-47, 0-67 x 0-12 = 11-45, 0-67 x 0-13 = 12-43, 0-67 x 0-14 = 13-41, 0-67 x 0-15 = 14-39, 0-67 x 0-16 = 15-37, 0-67 x 0-17 = 16-35, 0-67 x 0-18 = 17-33, 0-67 x 0-19 = 18-31, 0-67 x 0-20 = 19-29, 0-67 x 0-21 = 20-27, 0-67 x 0-22 = 21-25, 0-67 x 0-23 = 22-23, 0-67 x 0-24 = 23-21, 0-67 x 0-25 = 24-19, 0-67 x 0-26 = 25-17, 0-67 x 0-27 = 26-15, 0-67 x 0-28 = 27-13, 0-67 x 0-29 = 28-11, 0-67 x 0-30 = 29-9, 0-67 x 0-31 = 30-7, 0-67 x 0-32 = 31-5, 0-67 x 0-33 = 32-3, 0-67 x 0-34 = 33-1, 0-67 x 0-35 = 33-68, 0-67 x 0-36 = 34-66, 0-67 x 0-37 = 35-64, 0-67 x 0-38 = 36-62, 0-67 x 0-39 = 37-60, 0-67 x 0-40 = 38-58, 0-67 x 0-41 = 39-56, 0-67 x 0-42 = 40-54, 0-67 x 0-43 = 41-52, 0-67 x 0-44 = 42-50, 0-67 x 0-45 = 43-48, 0-67 x 0-46 = 44-46, 0-67 x 0-47 = 45-44, 0-67 x 0-48 = 46-42, 0-67 x 0-49 = 47-40, 0-67 x 0-50 = 48-38, 0-67 x 0-51 = 49-36, 0-67 x 0-52 = 50-34, 0-67 x 0-53 = 51-32, 0-67 x 0-54 = 52-30, 0-67 x 0-55 = 53-28, 0-67 x 0-56 = 54-26, 0-67 x 0-57 = 55-24, 0-67 x 0-58 = 56-22, 0-67 x 0-59 = 57-20, 0-67 x 0-60 = 58-18, 0-67 x 0-61 = 59-16, 0-67 x 0-62 = 60-14, 0-67 x 0-63 = 61-12, 0-67 x 0-64 = 62-10, 0-67 x 0-65 = 63-8, 0-67 x 0-66 = 64-6, 0-67 x 0-67 = 65-4, 0-67 x 0-68 = 66-2, 
0-68 x 0-1 = 0-68, 0-68 x 0-2 = 1-67, 0-68 x 0-3 = 2-66, 0-68 x 0-4 = 3-65, 0-68 x 0-5 = 4-64, 0-68 x 0-6 = 5-63, 0-68 x 0-7 = 6-62, 0-68 x 0-8 = 7-61, 0-68 x 0-9 = 8-60, 0-68 x 0-10 = 9-59, 0-68 x 0-11 = 10-58, 0-68 x 0-12 = 11-57, 0-68 x 0-13 = 12-56, 0-68 x 0-14 = 13-55, 0-68 x 0-15 = 14-54, 0-68 x 0-16 = 15-53, 0-68 x 0-17 = 16-52, 0-68 x 0-18 = 17-51, 0-68 x 0-19 = 18-50, 0-68 x 0-20 = 19-49, 0-68 x 0-21 = 20-48, 0-68 x 0-22 = 21-47, 0-68 x 0-23 = 22-46, 0-68 x 0-24 = 23-45, 0-68 x 0-25 = 24-44, 0-68 x 0-26 = 25-43, 0-68 x 0-27 = 26-42, 0-68 x 0-28 = 27-41, 0-68 x 0-29 = 28-40, 0-68 x 0-30 = 29-39, 0-68 x 0-31 = 30-38, 0-68 x 0-32 = 31-37, 0-68 x 0-33 = 32-36, 0-68 x 0-34 = 33-35, 0-68 x 0-35 = 34-34, 0-68 x 0-36 = 35-33, 0-68 x 0-37 = 36-32, 0-68 x 0-38 = 37-31, 0-68 x 0-39 = 38-30, 0-68 x 0-40 = 39-29, 0-68 x 0-41 = 40-28, 0-68 x 0-42 = 41-27, 0-68 x 0-43 = 42-26, 0-68 x 0-44 = 43-25, 0-68 x 0-45 = 44-24, 0-68 x 0-46 = 45-23, 0-68 x 0-47 = 46-22, 0-68 x 0-48 = 47-21, 0-68 x 0-49 = 48-20, 0-68 x 0-50 = 49-19, 0-68 x 0-51 = 50-18, 0-68 x 0-52 = 51-17, 0-68 x 0-53 = 52-16, 0-68 x 0-54 = 53-15, 0-68 x 0-55 = 54-14, 0-68 x 0-56 = 55-13, 0-68 x 0-57 = 56-12, 0-68 x 0-58 = 57-11, 0-68 x 0-59 = 58-10, 0-68 x 0-60 = 59-9, 0-68 x 0-61 = 60-8, 0-68 x 0-62 = 61-7, 0-68 x 0-63 = 62-6, 0-68 x 0-64 = 63-5, 0-68 x 0-65 = 64-4, 0-68 x 0-66 = 65-3, 0-68 x 0-67 = 66-2, 0-68 x 0-68 = 67-1, 
