47 x 1 = 0-47, 47 x 2 = 1-4, 47 x 3 = 1-51, 47 x 4 = 2-8, 47 x 5 = 2-55, 47 x 6 = 3-12, 47 x 7 = 3-59, 47 x 8 = 4-16, 47 x 9 = 4-63, 47 x 10 = 5-20, 47 x 11 = 5-67, 47 x 12 = 6-24, 47 x 13 = 6-71, 47 x 14 = 7-28, 47 x 15 = 7-75, 47 x 16 = 8-32, 47 x 17 = 8-79, 47 x 18 = 9-36, 47 x 19 = 9-83, 47 x 20 = 10-40, 47 x 21 = 10-87, 47 x 22 = 11-44, 47 x 23 = 12-1, 47 x 24 = 12-48, 47 x 25 = 13-5, 47 x 26 = 13-52, 47 x 27 = 14-9, 47 x 28 = 14-56, 47 x 29 = 15-13, 47 x 30 = 15-60, 47 x 31 = 16-17, 47 x 32 = 16-64, 47 x 33 = 17-21, 47 x 34 = 17-68, 47 x 35 = 18-25, 47 x 36 = 18-72, 47 x 37 = 19-29, 47 x 38 = 19-76, 47 x 39 = 20-33, 47 x 40 = 20-80, 47 x 41 = 21-37, 47 x 42 = 21-84, 47 x 43 = 22-41, 47 x 44 = 22-88, 47 x 45 = 23-45, 47 x 46 = 24-2, 47 x 47 = 24-49, 47 x 48 = 25-6, 47 x 49 = 25-53, 47 x 50 = 26-10, 47 x 51 = 26-57, 47 x 52 = 27-14, 47 x 53 = 27-61, 47 x 54 = 28-18, 47 x 55 = 28-65, 47 x 56 = 29-22, 47 x 57 = 29-69, 47 x 58 = 30-26, 47 x 59 = 30-73, 47 x 60 = 31-30, 47 x 61 = 31-77, 47 x 62 = 32-34, 47 x 63 = 32-81, 47 x 64 = 33-38, 47 x 65 = 33-85, 47 x 66 = 34-42, 47 x 67 = 34-89, 47 x 68 = 35-46, 47 x 69 = 36-3, 47 x 70 = 36-50, 47 x 71 = 37-7, 47 x 72 = 37-54, 47 x 73 = 38-11, 47 x 74 = 38-58, 47 x 75 = 39-15, 47 x 76 = 39-62, 47 x 77 = 40-19, 47 x 78 = 40-66, 47 x 79 = 41-23, 47 x 80 = 41-70, 47 x 81 = 42-27, 47 x 82 = 42-74, 47 x 83 = 43-31, 47 x 84 = 43-78, 47 x 85 = 44-35, 47 x 86 = 44-82, 47 x 87 = 45-39, 47 x 88 = 45-86, 47 x 89 = 46-43, 
48 x 1 = 0-48, 48 x 2 = 1-6, 48 x 3 = 1-54, 48 x 4 = 2-12, 48 x 5 = 2-60, 48 x 6 = 3-18, 48 x 7 = 3-66, 48 x 8 = 4-24, 48 x 9 = 4-72, 48 x 10 = 5-30, 48 x 11 = 5-78, 48 x 12 = 6-36, 48 x 13 = 6-84, 48 x 14 = 7-42, 48 x 15 = 8-0, 48 x 16 = 8-48, 48 x 17 = 9-6, 48 x 18 = 9-54, 48 x 19 = 10-12, 48 x 20 = 10-60, 48 x 21 = 11-18, 48 x 22 = 11-66, 48 x 23 = 12-24, 48 x 24 = 12-72, 48 x 25 = 13-30, 48 x 26 = 13-78, 48 x 27 = 14-36, 48 x 28 = 14-84, 48 x 29 = 15-42, 48 x 30 = 16-0, 48 x 31 = 16-48, 48 x 32 = 17-6, 48 x 33 = 17-54, 48 x 34 = 18-12, 48 x 35 = 18-60, 48 x 36 = 19-18, 48 x 37 = 19-66, 48 x 38 = 20-24, 48 x 39 = 20-72, 48 x 40 = 21-30, 48 x 41 = 21-78, 48 x 42 = 22-36, 48 x 43 = 22-84, 48 x 44 = 23-42, 48 x 45 = 24-0, 48 x 46 = 24-48, 48 x 47 = 25-6, 48 x 48 = 25-54, 48 x 49 = 26-12, 48 x 50 = 26-60, 48 x 51 = 27-18, 48 x 52 = 27-66, 48 x 53 = 28-24, 48 x 54 = 28-72, 48 x 55 = 29-30, 48 x 56 = 29-78, 48 x 57 = 30-36, 48 x 58 = 30-84, 48 x 59 = 31-42, 48 x 60 = 32-0, 48 x 61 = 32-48, 48 x 62 = 33-6, 48 x 63 = 33-54, 48 x 64 = 34-12, 48 x 65 = 34-60, 48 x 66 = 35-18, 48 x 67 = 35-66, 48 x 68 = 36-24, 48 x 69 = 36-72, 48 x 70 = 37-30, 48 x 71 = 37-78, 48 x 72 = 38-36, 48 x 73 = 38-84, 48 x 74 = 39-42, 48 x 75 = 40-0, 48 x 76 = 40-48, 48 x 77 = 41-6, 48 x 78 = 41-54, 48 x 79 = 42-12, 48 x 80 = 42-60, 48 x 81 = 43-18, 48 x 82 = 43-66, 48 x 83 = 44-24, 48 x 84 = 44-72, 48 x 85 = 45-30, 48 x 86 = 45-78, 48 x 87 = 46-36, 48 x 88 = 46-84, 48 x 89 = 47-42, 
49 x 1 = 0-49, 49 x 2 = 1-8, 49 x 3 = 1-57, 49 x 4 = 2-16, 49 x 5 = 2-65, 49 x 6 = 3-24, 49 x 7 = 3-73, 49 x 8 = 4-32, 49 x 9 = 4-81, 49 x 10 = 5-40, 49 x 11 = 5-89, 49 x 12 = 6-48, 49 x 13 = 7-7, 49 x 14 = 7-56, 49 x 15 = 8-15, 49 x 16 = 8-64, 49 x 17 = 9-23, 49 x 18 = 9-72, 49 x 19 = 10-31, 49 x 20 = 10-80, 49 x 21 = 11-39, 49 x 22 = 11-88, 49 x 23 = 12-47, 49 x 24 = 13-6, 49 x 25 = 13-55, 49 x 26 = 14-14, 49 x 27 = 14-63, 49 x 28 = 15-22, 49 x 29 = 15-71, 49 x 30 = 16-30, 49 x 31 = 16-79, 49 x 32 = 17-38, 49 x 33 = 17-87, 49 x 34 = 18-46, 49 x 35 = 19-5, 49 x 36 = 19-54, 49 x 37 = 20-13, 49 x 38 = 20-62, 49 x 39 = 21-21, 49 x 40 = 21-70, 49 x 41 = 22-29, 49 x 42 = 22-78, 49 x 43 = 23-37, 49 x 44 = 23-86, 49 x 45 = 24-45, 49 x 46 = 25-4, 49 x 47 = 25-53, 49 x 48 = 26-12, 49 x 49 = 26-61, 49 x 50 = 27-20, 49 x 51 = 27-69, 49 x 52 = 28-28, 49 x 53 = 28-77, 49 x 54 = 29-36, 49 x 55 = 29-85, 49 x 56 = 30-44, 49 x 57 = 31-3, 49 x 58 = 31-52, 49 x 59 = 32-11, 49 x 60 = 32-60, 49 x 61 = 33-19, 49 x 62 = 33-68, 49 x 63 = 34-27, 49 x 64 = 34-76, 49 x 65 = 35-35, 49 x 66 = 35-84, 49 x 67 = 36-43, 49 x 68 = 37-2, 49 x 69 = 37-51, 49 x 70 = 38-10, 49 x 71 = 38-59, 49 x 72 = 39-18, 49 x 73 = 39-67, 49 x 74 = 40-26, 49 x 75 = 40-75, 49 x 76 = 41-34, 49 x 77 = 41-83, 49 x 78 = 42-42, 49 x 79 = 43-1, 49 x 80 = 43-50, 49 x 81 = 44-9, 49 x 82 = 44-58, 49 x 83 = 45-17, 49 x 84 = 45-66, 49 x 85 = 46-25, 49 x 86 = 46-74, 49 x 87 = 47-33, 49 x 88 = 47-82, 49 x 89 = 48-41, 
50 x 1 = 0-50, 50 x 2 = 1-10, 50 x 3 = 1-60, 50 x 4 = 2-20, 50 x 5 = 2-70, 50 x 6 = 3-30, 50 x 7 = 3-80, 50 x 8 = 4-40, 50 x 9 = 5-0, 50 x 10 = 5-50, 50 x 11 = 6-10, 50 x 12 = 6-60, 50 x 13 = 7-20, 50 x 14 = 7-70, 50 x 15 = 8-30, 50 x 16 = 8-80, 50 x 17 = 9-40, 50 x 18 = 10-0, 50 x 19 = 10-50, 50 x 20 = 11-10, 50 x 21 = 11-60, 50 x 22 = 12-20, 50 x 23 = 12-70, 50 x 24 = 13-30, 50 x 25 = 13-80, 50 x 26 = 14-40, 50 x 27 = 15-0, 50 x 28 = 15-50, 50 x 29 = 16-10, 50 x 30 = 16-60, 50 x 31 = 17-20, 50 x 32 = 17-70, 50 x 33 = 18-30, 50 x 34 = 18-80, 50 x 35 = 19-40, 50 x 36 = 20-0, 50 x 37 = 20-50, 50 x 38 = 21-10, 50 x 39 = 21-60, 50 x 40 = 22-20, 50 x 41 = 22-70, 50 x 42 = 23-30, 50 x 43 = 23-80, 50 x 44 = 24-40, 50 x 45 = 25-0, 50 x 46 = 25-50, 50 x 47 = 26-10, 50 x 48 = 26-60, 50 x 49 = 27-20, 50 x 50 = 27-70, 50 x 51 = 28-30, 50 x 52 = 28-80, 50 x 53 = 29-40, 50 x 54 = 30-0, 50 x 55 = 30-50, 50 x 56 = 31-10, 50 x 57 = 31-60, 50 x 58 = 32-20, 50 x 59 = 32-70, 50 x 60 = 33-30, 50 x 61 = 33-80, 50 x 62 = 34-40, 50 x 63 = 35-0, 50 x 64 = 35-50, 50 x 65 = 36-10, 50 x 66 = 36-60, 50 x 67 = 37-20, 50 x 68 = 37-70, 50 x 69 = 38-30, 50 x 70 = 38-80, 50 x 71 = 39-40, 50 x 72 = 40-0, 50 x 73 = 40-50, 50 x 74 = 41-10, 50 x 75 = 41-60, 50 x 76 = 42-20, 50 x 77 = 42-70, 50 x 78 = 43-30, 50 x 79 = 43-80, 50 x 80 = 44-40, 50 x 81 = 45-0, 50 x 82 = 45-50, 50 x 83 = 46-10, 50 x 84 = 46-60, 50 x 85 = 47-20, 50 x 86 = 47-70, 50 x 87 = 48-30, 50 x 88 = 48-80, 50 x 89 = 49-40, 
51 x 1 = 0-51, 51 x 2 = 1-12, 51 x 3 = 1-63, 51 x 4 = 2-24, 51 x 5 = 2-75, 51 x 6 = 3-36, 51 x 7 = 3-87, 51 x 8 = 4-48, 51 x 9 = 5-9, 51 x 10 = 5-60, 51 x 11 = 6-21, 51 x 12 = 6-72, 51 x 13 = 7-33, 51 x 14 = 7-84, 51 x 15 = 8-45, 51 x 16 = 9-6, 51 x 17 = 9-57, 51 x 18 = 10-18, 51 x 19 = 10-69, 51 x 20 = 11-30, 51 x 21 = 11-81, 51 x 22 = 12-42, 51 x 23 = 13-3, 51 x 24 = 13-54, 51 x 25 = 14-15, 51 x 26 = 14-66, 51 x 27 = 15-27, 51 x 28 = 15-78, 51 x 29 = 16-39, 51 x 30 = 17-0, 51 x 31 = 17-51, 51 x 32 = 18-12, 51 x 33 = 18-63, 51 x 34 = 19-24, 51 x 35 = 19-75, 51 x 36 = 20-36, 51 x 37 = 20-87, 51 x 38 = 21-48, 51 x 39 = 22-9, 51 x 40 = 22-60, 51 x 41 = 23-21, 51 x 42 = 23-72, 51 x 43 = 24-33, 51 x 44 = 24-84, 51 x 45 = 25-45, 51 x 46 = 26-6, 51 x 47 = 26-57, 51 x 48 = 27-18, 51 x 49 = 27-69, 51 x 50 = 28-30, 51 x 51 = 28-81, 51 x 52 = 29-42, 51 x 53 = 30-3, 51 x 54 = 30-54, 51 x 55 = 31-15, 51 x 56 = 31-66, 51 x 57 = 32-27, 51 x 58 = 32-78, 51 x 59 = 33-39, 51 x 60 = 34-0, 51 x 61 = 34-51, 51 x 62 = 35-12, 51 x 63 = 35-63, 51 x 64 = 36-24, 51 x 65 = 36-75, 51 x 66 = 37-36, 51 x 67 = 37-87, 51 x 68 = 38-48, 51 x 69 = 39-9, 51 x 70 = 39-60, 51 x 71 = 40-21, 51 x 72 = 40-72, 51 x 73 = 41-33, 51 x 74 = 41-84, 51 x 75 = 42-45, 51 x 76 = 43-6, 51 x 77 = 43-57, 51 x 78 = 44-18, 51 x 79 = 44-69, 51 x 80 = 45-30, 51 x 81 = 45-81, 51 x 82 = 46-42, 51 x 83 = 47-3, 51 x 84 = 47-54, 51 x 85 = 48-15, 51 x 86 = 48-66, 51 x 87 = 49-27, 51 x 88 = 49-78, 51 x 89 = 50-39, 
52 x 1 = 0-52, 52 x 2 = 1-14, 52 x 3 = 1-66, 52 x 4 = 2-28, 52 x 5 = 2-80, 52 x 6 = 3-42, 52 x 7 = 4-4, 52 x 8 = 4-56, 52 x 9 = 5-18, 52 x 10 = 5-70, 52 x 11 = 6-32, 52 x 12 = 6-84, 52 x 13 = 7-46, 52 x 14 = 8-8, 52 x 15 = 8-60, 52 x 16 = 9-22, 52 x 17 = 9-74, 52 x 18 = 10-36, 52 x 19 = 10-88, 52 x 20 = 11-50, 52 x 21 = 12-12, 52 x 22 = 12-64, 52 x 23 = 13-26, 52 x 24 = 13-78, 52 x 25 = 14-40, 52 x 26 = 15-2, 52 x 27 = 15-54, 52 x 28 = 16-16, 52 x 29 = 16-68, 52 x 30 = 17-30, 52 x 31 = 17-82, 52 x 32 = 18-44, 52 x 33 = 19-6, 52 x 34 = 19-58, 52 x 35 = 20-20, 52 x 36 = 20-72, 52 x 37 = 21-34, 52 x 38 = 21-86, 52 x 39 = 22-48, 52 x 40 = 23-10, 52 x 41 = 23-62, 52 x 42 = 24-24, 52 x 43 = 24-76, 52 x 44 = 25-38, 52 x 45 = 26-0, 52 x 46 = 26-52, 52 x 47 = 27-14, 52 x 48 = 27-66, 52 x 49 = 28-28, 52 x 50 = 28-80, 52 x 51 = 29-42, 52 x 52 = 30-4, 52 x 53 = 30-56, 52 x 54 = 31-18, 52 x 55 = 31-70, 52 x 56 = 32-32, 52 x 57 = 32-84, 52 x 58 = 33-46, 52 x 59 = 34-8, 52 x 60 = 34-60, 52 x 61 = 35-22, 52 x 62 = 35-74, 52 x 63 = 36-36, 52 x 64 = 36-88, 52 x 65 = 37-50, 52 x 66 = 38-12, 52 x 67 = 38-64, 52 x 68 = 39-26, 52 x 69 = 39-78, 52 x 70 = 40-40, 52 x 71 = 41-2, 52 x 72 = 41-54, 52 x 73 = 42-16, 52 x 74 = 42-68, 52 x 75 = 43-30, 52 x 76 = 43-82, 52 x 77 = 44-44, 52 x 78 = 45-6, 52 x 79 = 45-58, 52 x 80 = 46-20, 52 x 81 = 46-72, 52 x 82 = 47-34, 52 x 83 = 47-86, 52 x 84 = 48-48, 52 x 85 = 49-10, 52 x 86 = 49-62, 52 x 87 = 50-24, 52 x 88 = 50-76, 52 x 89 = 51-38, 
53 x 1 = 0-53, 53 x 2 = 1-16, 53 x 3 = 1-69, 53 x 4 = 2-32, 53 x 5 = 2-85, 53 x 6 = 3-48, 53 x 7 = 4-11, 53 x 8 = 4-64, 53 x 9 = 5-27, 53 x 10 = 5-80, 53 x 11 = 6-43, 53 x 12 = 7-6, 53 x 13 = 7-59, 53 x 14 = 8-22, 53 x 15 = 8-75, 53 x 16 = 9-38, 53 x 17 = 10-1, 53 x 18 = 10-54, 53 x 19 = 11-17, 53 x 20 = 11-70, 53 x 21 = 12-33, 53 x 22 = 12-86, 53 x 23 = 13-49, 53 x 24 = 14-12, 53 x 25 = 14-65, 53 x 26 = 15-28, 53 x 27 = 15-81, 53 x 28 = 16-44, 53 x 29 = 17-7, 53 x 30 = 17-60, 53 x 31 = 18-23, 53 x 32 = 18-76, 53 x 33 = 19-39, 53 x 34 = 20-2, 53 x 35 = 20-55, 53 x 36 = 21-18, 53 x 37 = 21-71, 53 x 38 = 22-34, 53 x 39 = 22-87, 53 x 40 = 23-50, 53 x 41 = 24-13, 53 x 42 = 24-66, 53 x 43 = 25-29, 53 x 44 = 25-82, 53 x 45 = 26-45, 53 x 46 = 27-8, 53 x 47 = 27-61, 53 x 48 = 28-24, 53 x 49 = 28-77, 53 x 50 = 29-40, 53 x 51 = 30-3, 53 x 52 = 30-56, 53 x 53 = 31-19, 53 x 54 = 31-72, 53 x 55 = 32-35, 53 x 56 = 32-88, 53 x 57 = 33-51, 53 x 58 = 34-14, 53 x 59 = 34-67, 53 x 60 = 35-30, 53 x 61 = 35-83, 53 x 62 = 36-46, 53 x 63 = 37-9, 53 x 64 = 37-62, 53 x 65 = 38-25, 53 x 66 = 38-78, 53 x 67 = 39-41, 53 x 68 = 40-4, 53 x 69 = 40-57, 53 x 70 = 41-20, 53 x 71 = 41-73, 53 x 72 = 42-36, 53 x 73 = 42-89, 53 x 74 = 43-52, 53 x 75 = 44-15, 53 x 76 = 44-68, 53 x 77 = 45-31, 53 x 78 = 45-84, 53 x 79 = 46-47, 53 x 80 = 47-10, 53 x 81 = 47-63, 53 x 82 = 48-26, 53 x 83 = 48-79, 53 x 84 = 49-42, 53 x 85 = 50-5, 53 x 86 = 50-58, 53 x 87 = 51-21, 53 x 88 = 51-74, 53 x 89 = 52-37, 
54 x 1 = 0-54, 54 x 2 = 1-18, 54 x 3 = 1-72, 54 x 4 = 2-36, 54 x 5 = 3-0, 54 x 6 = 3-54, 54 x 7 = 4-18, 54 x 8 = 4-72, 54 x 9 = 5-36, 54 x 10 = 6-0, 54 x 11 = 6-54, 54 x 12 = 7-18, 54 x 13 = 7-72, 54 x 14 = 8-36, 54 x 15 = 9-0, 54 x 16 = 9-54, 54 x 17 = 10-18, 54 x 18 = 10-72, 54 x 19 = 11-36, 54 x 20 = 12-0, 54 x 21 = 12-54, 54 x 22 = 13-18, 54 x 23 = 13-72, 54 x 24 = 14-36, 54 x 25 = 15-0, 54 x 26 = 15-54, 54 x 27 = 16-18, 54 x 28 = 16-72, 54 x 29 = 17-36, 54 x 30 = 18-0, 54 x 31 = 18-54, 54 x 32 = 19-18, 54 x 33 = 19-72, 54 x 34 = 20-36, 54 x 35 = 21-0, 54 x 36 = 21-54, 54 x 37 = 22-18, 54 x 38 = 22-72, 54 x 39 = 23-36, 54 x 40 = 24-0, 54 x 41 = 24-54, 54 x 42 = 25-18, 54 x 43 = 25-72, 54 x 44 = 26-36, 54 x 45 = 27-0, 54 x 46 = 27-54, 54 x 47 = 28-18, 54 x 48 = 28-72, 54 x 49 = 29-36, 54 x 50 = 30-0, 54 x 51 = 30-54, 54 x 52 = 31-18, 54 x 53 = 31-72, 54 x 54 = 32-36, 54 x 55 = 33-0, 54 x 56 = 33-54, 54 x 57 = 34-18, 54 x 58 = 34-72, 54 x 59 = 35-36, 54 x 60 = 36-0, 54 x 61 = 36-54, 54 x 62 = 37-18, 54 x 63 = 37-72, 54 x 64 = 38-36, 54 x 65 = 39-0, 54 x 66 = 39-54, 54 x 67 = 40-18, 54 x 68 = 40-72, 54 x 69 = 41-36, 54 x 70 = 42-0, 54 x 71 = 42-54, 54 x 72 = 43-18, 54 x 73 = 43-72, 54 x 74 = 44-36, 54 x 75 = 45-0, 54 x 76 = 45-54, 54 x 77 = 46-18, 54 x 78 = 46-72, 54 x 79 = 47-36, 54 x 80 = 48-0, 54 x 81 = 48-54, 54 x 82 = 49-18, 54 x 83 = 49-72, 54 x 84 = 50-36, 54 x 85 = 51-0, 54 x 86 = 51-54, 54 x 87 = 52-18, 54 x 88 = 52-72, 54 x 89 = 53-36, 
55 x 1 = 0-55, 55 x 2 = 1-20, 55 x 3 = 1-75, 55 x 4 = 2-40, 55 x 5 = 3-5, 55 x 6 = 3-60, 55 x 7 = 4-25, 55 x 8 = 4-80, 55 x 9 = 5-45, 55 x 10 = 6-10, 55 x 11 = 6-65, 55 x 12 = 7-30, 55 x 13 = 7-85, 55 x 14 = 8-50, 55 x 15 = 9-15, 55 x 16 = 9-70, 55 x 17 = 10-35, 55 x 18 = 11-0, 55 x 19 = 11-55, 55 x 20 = 12-20, 55 x 21 = 12-75, 55 x 22 = 13-40, 55 x 23 = 14-5, 55 x 24 = 14-60, 55 x 25 = 15-25, 55 x 26 = 15-80, 55 x 27 = 16-45, 55 x 28 = 17-10, 55 x 29 = 17-65, 55 x 30 = 18-30, 55 x 31 = 18-85, 55 x 32 = 19-50, 55 x 33 = 20-15, 55 x 34 = 20-70, 55 x 35 = 21-35, 55 x 36 = 22-0, 55 x 37 = 22-55, 55 x 38 = 23-20, 55 x 39 = 23-75, 55 x 40 = 24-40, 55 x 41 = 25-5, 55 x 42 = 25-60, 55 x 43 = 26-25, 55 x 44 = 26-80, 55 x 45 = 27-45, 55 x 46 = 28-10, 55 x 47 = 28-65, 55 x 48 = 29-30, 55 x 49 = 29-85, 55 x 50 = 30-50, 55 x 51 = 31-15, 55 x 52 = 31-70, 55 x 53 = 32-35, 55 x 54 = 33-0, 55 x 55 = 33-55, 55 x 56 = 34-20, 55 x 57 = 34-75, 55 x 58 = 35-40, 55 x 59 = 36-5, 55 x 60 = 36-60, 55 x 61 = 37-25, 55 x 62 = 37-80, 55 x 63 = 38-45, 55 x 64 = 39-10, 55 x 65 = 39-65, 55 x 66 = 40-30, 55 x 67 = 40-85, 55 x 68 = 41-50, 55 x 69 = 42-15, 55 x 70 = 42-70, 55 x 71 = 43-35, 55 x 72 = 44-0, 55 x 73 = 44-55, 55 x 74 = 45-20, 55 x 75 = 45-75, 55 x 76 = 46-40, 55 x 77 = 47-5, 55 x 78 = 47-60, 55 x 79 = 48-25, 55 x 80 = 48-80, 55 x 81 = 49-45, 55 x 82 = 50-10, 55 x 83 = 50-65, 55 x 84 = 51-30, 55 x 85 = 51-85, 55 x 86 = 52-50, 55 x 87 = 53-15, 55 x 88 = 53-70, 55 x 89 = 54-35, 
56 x 1 = 0-56, 56 x 2 = 1-22, 56 x 3 = 1-78, 56 x 4 = 2-44, 56 x 5 = 3-10, 56 x 6 = 3-66, 56 x 7 = 4-32, 56 x 8 = 4-88, 56 x 9 = 5-54, 56 x 10 = 6-20, 56 x 11 = 6-76, 56 x 12 = 7-42, 56 x 13 = 8-8, 56 x 14 = 8-64, 56 x 15 = 9-30, 56 x 16 = 9-86, 56 x 17 = 10-52, 56 x 18 = 11-18, 56 x 19 = 11-74, 56 x 20 = 12-40, 56 x 21 = 13-6, 56 x 22 = 13-62, 56 x 23 = 14-28, 56 x 24 = 14-84, 56 x 25 = 15-50, 56 x 26 = 16-16, 56 x 27 = 16-72, 56 x 28 = 17-38, 56 x 29 = 18-4, 56 x 30 = 18-60, 56 x 31 = 19-26, 56 x 32 = 19-82, 56 x 33 = 20-48, 56 x 34 = 21-14, 56 x 35 = 21-70, 56 x 36 = 22-36, 56 x 37 = 23-2, 56 x 38 = 23-58, 56 x 39 = 24-24, 56 x 40 = 24-80, 56 x 41 = 25-46, 56 x 42 = 26-12, 56 x 43 = 26-68, 56 x 44 = 27-34, 56 x 45 = 28-0, 56 x 46 = 28-56, 56 x 47 = 29-22, 56 x 48 = 29-78, 56 x 49 = 30-44, 56 x 50 = 31-10, 56 x 51 = 31-66, 56 x 52 = 32-32, 56 x 53 = 32-88, 56 x 54 = 33-54, 56 x 55 = 34-20, 56 x 56 = 34-76, 56 x 57 = 35-42, 56 x 58 = 36-8, 56 x 59 = 36-64, 56 x 60 = 37-30, 56 x 61 = 37-86, 56 x 62 = 38-52, 56 x 63 = 39-18, 56 x 64 = 39-74, 56 x 65 = 40-40, 56 x 66 = 41-6, 56 x 67 = 41-62, 56 x 68 = 42-28, 56 x 69 = 42-84, 56 x 70 = 43-50, 56 x 71 = 44-16, 56 x 72 = 44-72, 56 x 73 = 45-38, 56 x 74 = 46-4, 56 x 75 = 46-60, 56 x 76 = 47-26, 56 x 77 = 47-82, 56 x 78 = 48-48, 56 x 79 = 49-14, 56 x 80 = 49-70, 56 x 81 = 50-36, 56 x 82 = 51-2, 56 x 83 = 51-58, 56 x 84 = 52-24, 56 x 85 = 52-80, 56 x 86 = 53-46, 56 x 87 = 54-12, 56 x 88 = 54-68, 56 x 89 = 55-34, 
57 x 1 = 0-57, 57 x 2 = 1-24, 57 x 3 = 1-81, 57 x 4 = 2-48, 57 x 5 = 3-15, 57 x 6 = 3-72, 57 x 7 = 4-39, 57 x 8 = 5-6, 57 x 9 = 5-63, 57 x 10 = 6-30, 57 x 11 = 6-87, 57 x 12 = 7-54, 57 x 13 = 8-21, 57 x 14 = 8-78, 57 x 15 = 9-45, 57 x 16 = 10-12, 57 x 17 = 10-69, 57 x 18 = 11-36, 57 x 19 = 12-3, 57 x 20 = 12-60, 57 x 21 = 13-27, 57 x 22 = 13-84, 57 x 23 = 14-51, 57 x 24 = 15-18, 57 x 25 = 15-75, 57 x 26 = 16-42, 57 x 27 = 17-9, 57 x 28 = 17-66, 57 x 29 = 18-33, 57 x 30 = 19-0, 57 x 31 = 19-57, 57 x 32 = 20-24, 57 x 33 = 20-81, 57 x 34 = 21-48, 57 x 35 = 22-15, 57 x 36 = 22-72, 57 x 37 = 23-39, 57 x 38 = 24-6, 57 x 39 = 24-63, 57 x 40 = 25-30, 57 x 41 = 25-87, 57 x 42 = 26-54, 57 x 43 = 27-21, 57 x 44 = 27-78, 57 x 45 = 28-45, 57 x 46 = 29-12, 57 x 47 = 29-69, 57 x 48 = 30-36, 57 x 49 = 31-3, 57 x 50 = 31-60, 57 x 51 = 32-27, 57 x 52 = 32-84, 57 x 53 = 33-51, 57 x 54 = 34-18, 57 x 55 = 34-75, 57 x 56 = 35-42, 57 x 57 = 36-9, 57 x 58 = 36-66, 57 x 59 = 37-33, 57 x 60 = 38-0, 57 x 61 = 38-57, 57 x 62 = 39-24, 57 x 63 = 39-81, 57 x 64 = 40-48, 57 x 65 = 41-15, 57 x 66 = 41-72, 57 x 67 = 42-39, 57 x 68 = 43-6, 57 x 69 = 43-63, 57 x 70 = 44-30, 57 x 71 = 44-87, 57 x 72 = 45-54, 57 x 73 = 46-21, 57 x 74 = 46-78, 57 x 75 = 47-45, 57 x 76 = 48-12, 57 x 77 = 48-69, 57 x 78 = 49-36, 57 x 79 = 50-3, 57 x 80 = 50-60, 57 x 81 = 51-27, 57 x 82 = 51-84, 57 x 83 = 52-51, 57 x 84 = 53-18, 57 x 85 = 53-75, 57 x 86 = 54-42, 57 x 87 = 55-9, 57 x 88 = 55-66, 57 x 89 = 56-33, 
58 x 1 = 0-58, 58 x 2 = 1-26, 58 x 3 = 1-84, 58 x 4 = 2-52, 58 x 5 = 3-20, 58 x 6 = 3-78, 58 x 7 = 4-46, 58 x 8 = 5-14, 58 x 9 = 5-72, 58 x 10 = 6-40, 58 x 11 = 7-8, 58 x 12 = 7-66, 58 x 13 = 8-34, 58 x 14 = 9-2, 58 x 15 = 9-60, 58 x 16 = 10-28, 58 x 17 = 10-86, 58 x 18 = 11-54, 58 x 19 = 12-22, 58 x 20 = 12-80, 58 x 21 = 13-48, 58 x 22 = 14-16, 58 x 23 = 14-74, 58 x 24 = 15-42, 58 x 25 = 16-10, 58 x 26 = 16-68, 58 x 27 = 17-36, 58 x 28 = 18-4, 58 x 29 = 18-62, 58 x 30 = 19-30, 58 x 31 = 19-88, 58 x 32 = 20-56, 58 x 33 = 21-24, 58 x 34 = 21-82, 58 x 35 = 22-50, 58 x 36 = 23-18, 58 x 37 = 23-76, 58 x 38 = 24-44, 58 x 39 = 25-12, 58 x 40 = 25-70, 58 x 41 = 26-38, 58 x 42 = 27-6, 58 x 43 = 27-64, 58 x 44 = 28-32, 58 x 45 = 29-0, 58 x 46 = 29-58, 58 x 47 = 30-26, 58 x 48 = 30-84, 58 x 49 = 31-52, 58 x 50 = 32-20, 58 x 51 = 32-78, 58 x 52 = 33-46, 58 x 53 = 34-14, 58 x 54 = 34-72, 58 x 55 = 35-40, 58 x 56 = 36-8, 58 x 57 = 36-66, 58 x 58 = 37-34, 58 x 59 = 38-2, 58 x 60 = 38-60, 58 x 61 = 39-28, 58 x 62 = 39-86, 58 x 63 = 40-54, 58 x 64 = 41-22, 58 x 65 = 41-80, 58 x 66 = 42-48, 58 x 67 = 43-16, 58 x 68 = 43-74, 58 x 69 = 44-42, 58 x 70 = 45-10, 58 x 71 = 45-68, 58 x 72 = 46-36, 58 x 73 = 47-4, 58 x 74 = 47-62, 58 x 75 = 48-30, 58 x 76 = 48-88, 58 x 77 = 49-56, 58 x 78 = 50-24, 58 x 79 = 50-82, 58 x 80 = 51-50, 58 x 81 = 52-18, 58 x 82 = 52-76, 58 x 83 = 53-44, 58 x 84 = 54-12, 58 x 85 = 54-70, 58 x 86 = 55-38, 58 x 87 = 56-6, 58 x 88 = 56-64, 58 x 89 = 57-32, 
