41 x 1 = 0-41, 41 x 2 = 0-82, 41 x 3 = 1-23, 41 x 4 = 1-64, 41 x 5 = 2-5, 41 x 6 = 2-46, 41 x 7 = 2-87, 41 x 8 = 3-28, 41 x 9 = 3-69, 41 x 10 = 4-10, 41 x 11 = 4-51, 41 x 12 = 4-92, 41 x 13 = 5-33, 41 x 14 = 5-74, 41 x 15 = 6-15, 41 x 16 = 6-56, 41 x 17 = 6-97, 41 x 18 = 7-38, 41 x 19 = 7-79, 41 x 20 = 8-20, 41 x 21 = 8-61, 41 x 22 = 9-2, 41 x 23 = 9-43, 41 x 24 = 9-84, 41 x 25 = 10-25, 41 x 26 = 10-66, 41 x 27 = 11-7, 41 x 28 = 11-48, 41 x 29 = 11-89, 41 x 30 = 12-30, 41 x 31 = 12-71, 41 x 32 = 13-12, 41 x 33 = 13-53, 41 x 34 = 13-94, 41 x 35 = 14-35, 41 x 36 = 14-76, 41 x 37 = 15-17, 41 x 38 = 15-58, 41 x 39 = 15-99, 41 x 40 = 16-40, 41 x 41 = 16-81, 41 x 42 = 17-22, 41 x 43 = 17-63, 41 x 44 = 18-4, 41 x 45 = 18-45, 41 x 46 = 18-86, 41 x 47 = 19-27, 41 x 48 = 19-68, 41 x 49 = 20-9, 41 x 50 = 20-50, 41 x 51 = 20-91, 41 x 52 = 21-32, 41 x 53 = 21-73, 41 x 54 = 22-14, 41 x 55 = 22-55, 41 x 56 = 22-96, 41 x 57 = 23-37, 41 x 58 = 23-78, 41 x 59 = 24-19, 41 x 60 = 24-60, 41 x 61 = 25-1, 41 x 62 = 25-42, 41 x 63 = 25-83, 41 x 64 = 26-24, 41 x 65 = 26-65, 41 x 66 = 27-6, 41 x 67 = 27-47, 41 x 68 = 27-88, 41 x 69 = 28-29, 41 x 70 = 28-70, 41 x 71 = 29-11, 41 x 72 = 29-52, 41 x 73 = 29-93, 41 x 74 = 30-34, 41 x 75 = 30-75, 41 x 76 = 31-16, 41 x 77 = 31-57, 41 x 78 = 31-98, 41 x 79 = 32-39, 41 x 80 = 32-80, 41 x 81 = 33-21, 41 x 82 = 33-62, 41 x 83 = 34-3, 41 x 84 = 34-44, 41 x 85 = 34-85, 41 x 86 = 35-26, 41 x 87 = 35-67, 41 x 88 = 36-8, 41 x 89 = 36-49, 41 x 90 = 36-90, 41 x 91 = 37-31, 41 x 92 = 37-72, 41 x 93 = 38-13, 41 x 94 = 38-54, 41 x 95 = 38-95, 41 x 96 = 39-36, 41 x 97 = 39-77, 41 x 98 = 40-18, 41 x 99 = 40-59, 
42 x 1 = 0-42, 42 x 2 = 0-84, 42 x 3 = 1-26, 42 x 4 = 1-68, 42 x 5 = 2-10, 42 x 6 = 2-52, 42 x 7 = 2-94, 42 x 8 = 3-36, 42 x 9 = 3-78, 42 x 10 = 4-20, 42 x 11 = 4-62, 42 x 12 = 5-4, 42 x 13 = 5-46, 42 x 14 = 5-88, 42 x 15 = 6-30, 42 x 16 = 6-72, 42 x 17 = 7-14, 42 x 18 = 7-56, 42 x 19 = 7-98, 42 x 20 = 8-40, 42 x 21 = 8-82, 42 x 22 = 9-24, 42 x 23 = 9-66, 42 x 24 = 10-8, 42 x 25 = 10-50, 42 x 26 = 10-92, 42 x 27 = 11-34, 42 x 28 = 11-76, 42 x 29 = 12-18, 42 x 30 = 12-60, 42 x 31 = 13-2, 42 x 32 = 13-44, 42 x 33 = 13-86, 42 x 34 = 14-28, 42 x 35 = 14-70, 42 x 36 = 15-12, 42 x 37 = 15-54, 42 x 38 = 15-96, 42 x 39 = 16-38, 42 x 40 = 16-80, 42 x 41 = 17-22, 42 x 42 = 17-64, 42 x 43 = 18-6, 42 x 44 = 18-48, 42 x 45 = 18-90, 42 x 46 = 19-32, 42 x 47 = 19-74, 42 x 48 = 20-16, 42 x 49 = 20-58, 42 x 50 = 21-0, 42 x 51 = 21-42, 42 x 52 = 21-84, 42 x 53 = 22-26, 42 x 54 = 22-68, 42 x 55 = 23-10, 42 x 56 = 23-52, 42 x 57 = 23-94, 42 x 58 = 24-36, 42 x 59 = 24-78, 42 x 60 = 25-20, 42 x 61 = 25-62, 42 x 62 = 26-4, 42 x 63 = 26-46, 42 x 64 = 26-88, 42 x 65 = 27-30, 42 x 66 = 27-72, 42 x 67 = 28-14, 42 x 68 = 28-56, 42 x 69 = 28-98, 42 x 70 = 29-40, 42 x 71 = 29-82, 42 x 72 = 30-24, 42 x 73 = 30-66, 42 x 74 = 31-8, 42 x 75 = 31-50, 42 x 76 = 31-92, 42 x 77 = 32-34, 42 x 78 = 32-76, 42 x 79 = 33-18, 42 x 80 = 33-60, 42 x 81 = 34-2, 42 x 82 = 34-44, 42 x 83 = 34-86, 42 x 84 = 35-28, 42 x 85 = 35-70, 42 x 86 = 36-12, 42 x 87 = 36-54, 42 x 88 = 36-96, 42 x 89 = 37-38, 42 x 90 = 37-80, 42 x 91 = 38-22, 42 x 92 = 38-64, 42 x 93 = 39-6, 42 x 94 = 39-48, 42 x 95 = 39-90, 42 x 96 = 40-32, 42 x 97 = 40-74, 42 x 98 = 41-16, 42 x 99 = 41-58, 
43 x 1 = 0-43, 43 x 2 = 0-86, 43 x 3 = 1-29, 43 x 4 = 1-72, 43 x 5 = 2-15, 43 x 6 = 2-58, 43 x 7 = 3-1, 43 x 8 = 3-44, 43 x 9 = 3-87, 43 x 10 = 4-30, 43 x 11 = 4-73, 43 x 12 = 5-16, 43 x 13 = 5-59, 43 x 14 = 6-2, 43 x 15 = 6-45, 43 x 16 = 6-88, 43 x 17 = 7-31, 43 x 18 = 7-74, 43 x 19 = 8-17, 43 x 20 = 8-60, 43 x 21 = 9-3, 43 x 22 = 9-46, 43 x 23 = 9-89, 43 x 24 = 10-32, 43 x 25 = 10-75, 43 x 26 = 11-18, 43 x 27 = 11-61, 43 x 28 = 12-4, 43 x 29 = 12-47, 43 x 30 = 12-90, 43 x 31 = 13-33, 43 x 32 = 13-76, 43 x 33 = 14-19, 43 x 34 = 14-62, 43 x 35 = 15-5, 43 x 36 = 15-48, 43 x 37 = 15-91, 43 x 38 = 16-34, 43 x 39 = 16-77, 43 x 40 = 17-20, 43 x 41 = 17-63, 43 x 42 = 18-6, 43 x 43 = 18-49, 43 x 44 = 18-92, 43 x 45 = 19-35, 43 x 46 = 19-78, 43 x 47 = 20-21, 43 x 48 = 20-64, 43 x 49 = 21-7, 43 x 50 = 21-50, 43 x 51 = 21-93, 43 x 52 = 22-36, 43 x 53 = 22-79, 43 x 54 = 23-22, 43 x 55 = 23-65, 43 x 56 = 24-8, 43 x 57 = 24-51, 43 x 58 = 24-94, 43 x 59 = 25-37, 43 x 60 = 25-80, 43 x 61 = 26-23, 43 x 62 = 26-66, 43 x 63 = 27-9, 43 x 64 = 27-52, 43 x 65 = 27-95, 43 x 66 = 28-38, 43 x 67 = 28-81, 43 x 68 = 29-24, 43 x 69 = 29-67, 43 x 70 = 30-10, 43 x 71 = 30-53, 43 x 72 = 30-96, 43 x 73 = 31-39, 43 x 74 = 31-82, 43 x 75 = 32-25, 43 x 76 = 32-68, 43 x 77 = 33-11, 43 x 78 = 33-54, 43 x 79 = 33-97, 43 x 80 = 34-40, 43 x 81 = 34-83, 43 x 82 = 35-26, 43 x 83 = 35-69, 43 x 84 = 36-12, 43 x 85 = 36-55, 43 x 86 = 36-98, 43 x 87 = 37-41, 43 x 88 = 37-84, 43 x 89 = 38-27, 43 x 90 = 38-70, 43 x 91 = 39-13, 43 x 92 = 39-56, 43 x 93 = 39-99, 43 x 94 = 40-42, 43 x 95 = 40-85, 43 x 96 = 41-28, 43 x 97 = 41-71, 43 x 98 = 42-14, 43 x 99 = 42-57, 
44 x 1 = 0-44, 44 x 2 = 0-88, 44 x 3 = 1-32, 44 x 4 = 1-76, 44 x 5 = 2-20, 44 x 6 = 2-64, 44 x 7 = 3-8, 44 x 8 = 3-52, 44 x 9 = 3-96, 44 x 10 = 4-40, 44 x 11 = 4-84, 44 x 12 = 5-28, 44 x 13 = 5-72, 44 x 14 = 6-16, 44 x 15 = 6-60, 44 x 16 = 7-4, 44 x 17 = 7-48, 44 x 18 = 7-92, 44 x 19 = 8-36, 44 x 20 = 8-80, 44 x 21 = 9-24, 44 x 22 = 9-68, 44 x 23 = 10-12, 44 x 24 = 10-56, 44 x 25 = 11-0, 44 x 26 = 11-44, 44 x 27 = 11-88, 44 x 28 = 12-32, 44 x 29 = 12-76, 44 x 30 = 13-20, 44 x 31 = 13-64, 44 x 32 = 14-8, 44 x 33 = 14-52, 44 x 34 = 14-96, 44 x 35 = 15-40, 44 x 36 = 15-84, 44 x 37 = 16-28, 44 x 38 = 16-72, 44 x 39 = 17-16, 44 x 40 = 17-60, 44 x 41 = 18-4, 44 x 42 = 18-48, 44 x 43 = 18-92, 44 x 44 = 19-36, 44 x 45 = 19-80, 44 x 46 = 20-24, 44 x 47 = 20-68, 44 x 48 = 21-12, 44 x 49 = 21-56, 44 x 50 = 22-0, 44 x 51 = 22-44, 44 x 52 = 22-88, 44 x 53 = 23-32, 44 x 54 = 23-76, 44 x 55 = 24-20, 44 x 56 = 24-64, 44 x 57 = 25-8, 44 x 58 = 25-52, 44 x 59 = 25-96, 44 x 60 = 26-40, 44 x 61 = 26-84, 44 x 62 = 27-28, 44 x 63 = 27-72, 44 x 64 = 28-16, 44 x 65 = 28-60, 44 x 66 = 29-4, 44 x 67 = 29-48, 44 x 68 = 29-92, 44 x 69 = 30-36, 44 x 70 = 30-80, 44 x 71 = 31-24, 44 x 72 = 31-68, 44 x 73 = 32-12, 44 x 74 = 32-56, 44 x 75 = 33-0, 44 x 76 = 33-44, 44 x 77 = 33-88, 44 x 78 = 34-32, 44 x 79 = 34-76, 44 x 80 = 35-20, 44 x 81 = 35-64, 44 x 82 = 36-8, 44 x 83 = 36-52, 44 x 84 = 36-96, 44 x 85 = 37-40, 44 x 86 = 37-84, 44 x 87 = 38-28, 44 x 88 = 38-72, 44 x 89 = 39-16, 44 x 90 = 39-60, 44 x 91 = 40-4, 44 x 92 = 40-48, 44 x 93 = 40-92, 44 x 94 = 41-36, 44 x 95 = 41-80, 44 x 96 = 42-24, 44 x 97 = 42-68, 44 x 98 = 43-12, 44 x 99 = 43-56, 
45 x 1 = 0-45, 45 x 2 = 0-90, 45 x 3 = 1-35, 45 x 4 = 1-80, 45 x 5 = 2-25, 45 x 6 = 2-70, 45 x 7 = 3-15, 45 x 8 = 3-60, 45 x 9 = 4-5, 45 x 10 = 4-50, 45 x 11 = 4-95, 45 x 12 = 5-40, 45 x 13 = 5-85, 45 x 14 = 6-30, 45 x 15 = 6-75, 45 x 16 = 7-20, 45 x 17 = 7-65, 45 x 18 = 8-10, 45 x 19 = 8-55, 45 x 20 = 9-0, 45 x 21 = 9-45, 45 x 22 = 9-90, 45 x 23 = 10-35, 45 x 24 = 10-80, 45 x 25 = 11-25, 45 x 26 = 11-70, 45 x 27 = 12-15, 45 x 28 = 12-60, 45 x 29 = 13-5, 45 x 30 = 13-50, 45 x 31 = 13-95, 45 x 32 = 14-40, 45 x 33 = 14-85, 45 x 34 = 15-30, 45 x 35 = 15-75, 45 x 36 = 16-20, 45 x 37 = 16-65, 45 x 38 = 17-10, 45 x 39 = 17-55, 45 x 40 = 18-0, 45 x 41 = 18-45, 45 x 42 = 18-90, 45 x 43 = 19-35, 45 x 44 = 19-80, 45 x 45 = 20-25, 45 x 46 = 20-70, 45 x 47 = 21-15, 45 x 48 = 21-60, 45 x 49 = 22-5, 45 x 50 = 22-50, 45 x 51 = 22-95, 45 x 52 = 23-40, 45 x 53 = 23-85, 45 x 54 = 24-30, 45 x 55 = 24-75, 45 x 56 = 25-20, 45 x 57 = 25-65, 45 x 58 = 26-10, 45 x 59 = 26-55, 45 x 60 = 27-0, 45 x 61 = 27-45, 45 x 62 = 27-90, 45 x 63 = 28-35, 45 x 64 = 28-80, 45 x 65 = 29-25, 45 x 66 = 29-70, 45 x 67 = 30-15, 45 x 68 = 30-60, 45 x 69 = 31-5, 45 x 70 = 31-50, 45 x 71 = 31-95, 45 x 72 = 32-40, 45 x 73 = 32-85, 45 x 74 = 33-30, 45 x 75 = 33-75, 45 x 76 = 34-20, 45 x 77 = 34-65, 45 x 78 = 35-10, 45 x 79 = 35-55, 45 x 80 = 36-0, 45 x 81 = 36-45, 45 x 82 = 36-90, 45 x 83 = 37-35, 45 x 84 = 37-80, 45 x 85 = 38-25, 45 x 86 = 38-70, 45 x 87 = 39-15, 45 x 88 = 39-60, 45 x 89 = 40-5, 45 x 90 = 40-50, 45 x 91 = 40-95, 45 x 92 = 41-40, 45 x 93 = 41-85, 45 x 94 = 42-30, 45 x 95 = 42-75, 45 x 96 = 43-20, 45 x 97 = 43-65, 45 x 98 = 44-10, 45 x 99 = 44-55, 
46 x 1 = 0-46, 46 x 2 = 0-92, 46 x 3 = 1-38, 46 x 4 = 1-84, 46 x 5 = 2-30, 46 x 6 = 2-76, 46 x 7 = 3-22, 46 x 8 = 3-68, 46 x 9 = 4-14, 46 x 10 = 4-60, 46 x 11 = 5-6, 46 x 12 = 5-52, 46 x 13 = 5-98, 46 x 14 = 6-44, 46 x 15 = 6-90, 46 x 16 = 7-36, 46 x 17 = 7-82, 46 x 18 = 8-28, 46 x 19 = 8-74, 46 x 20 = 9-20, 46 x 21 = 9-66, 46 x 22 = 10-12, 46 x 23 = 10-58, 46 x 24 = 11-4, 46 x 25 = 11-50, 46 x 26 = 11-96, 46 x 27 = 12-42, 46 x 28 = 12-88, 46 x 29 = 13-34, 46 x 30 = 13-80, 46 x 31 = 14-26, 46 x 32 = 14-72, 46 x 33 = 15-18, 46 x 34 = 15-64, 46 x 35 = 16-10, 46 x 36 = 16-56, 46 x 37 = 17-2, 46 x 38 = 17-48, 46 x 39 = 17-94, 46 x 40 = 18-40, 46 x 41 = 18-86, 46 x 42 = 19-32, 46 x 43 = 19-78, 46 x 44 = 20-24, 46 x 45 = 20-70, 46 x 46 = 21-16, 46 x 47 = 21-62, 46 x 48 = 22-8, 46 x 49 = 22-54, 46 x 50 = 23-0, 46 x 51 = 23-46, 46 x 52 = 23-92, 46 x 53 = 24-38, 46 x 54 = 24-84, 46 x 55 = 25-30, 46 x 56 = 25-76, 46 x 57 = 26-22, 46 x 58 = 26-68, 46 x 59 = 27-14, 46 x 60 = 27-60, 46 x 61 = 28-6, 46 x 62 = 28-52, 46 x 63 = 28-98, 46 x 64 = 29-44, 46 x 65 = 29-90, 46 x 66 = 30-36, 46 x 67 = 30-82, 46 x 68 = 31-28, 46 x 69 = 31-74, 46 x 70 = 32-20, 46 x 71 = 32-66, 46 x 72 = 33-12, 46 x 73 = 33-58, 46 x 74 = 34-4, 46 x 75 = 34-50, 46 x 76 = 34-96, 46 x 77 = 35-42, 46 x 78 = 35-88, 46 x 79 = 36-34, 46 x 80 = 36-80, 46 x 81 = 37-26, 46 x 82 = 37-72, 46 x 83 = 38-18, 46 x 84 = 38-64, 46 x 85 = 39-10, 46 x 86 = 39-56, 46 x 87 = 40-2, 46 x 88 = 40-48, 46 x 89 = 40-94, 46 x 90 = 41-40, 46 x 91 = 41-86, 46 x 92 = 42-32, 46 x 93 = 42-78, 46 x 94 = 43-24, 46 x 95 = 43-70, 46 x 96 = 44-16, 46 x 97 = 44-62, 46 x 98 = 45-8, 46 x 99 = 45-54, 
47 x 1 = 0-47, 47 x 2 = 0-94, 47 x 3 = 1-41, 47 x 4 = 1-88, 47 x 5 = 2-35, 47 x 6 = 2-82, 47 x 7 = 3-29, 47 x 8 = 3-76, 47 x 9 = 4-23, 47 x 10 = 4-70, 47 x 11 = 5-17, 47 x 12 = 5-64, 47 x 13 = 6-11, 47 x 14 = 6-58, 47 x 15 = 7-5, 47 x 16 = 7-52, 47 x 17 = 7-99, 47 x 18 = 8-46, 47 x 19 = 8-93, 47 x 20 = 9-40, 47 x 21 = 9-87, 47 x 22 = 10-34, 47 x 23 = 10-81, 47 x 24 = 11-28, 47 x 25 = 11-75, 47 x 26 = 12-22, 47 x 27 = 12-69, 47 x 28 = 13-16, 47 x 29 = 13-63, 47 x 30 = 14-10, 47 x 31 = 14-57, 47 x 32 = 15-4, 47 x 33 = 15-51, 47 x 34 = 15-98, 47 x 35 = 16-45, 47 x 36 = 16-92, 47 x 37 = 17-39, 47 x 38 = 17-86, 47 x 39 = 18-33, 47 x 40 = 18-80, 47 x 41 = 19-27, 47 x 42 = 19-74, 47 x 43 = 20-21, 47 x 44 = 20-68, 47 x 45 = 21-15, 47 x 46 = 21-62, 47 x 47 = 22-9, 47 x 48 = 22-56, 47 x 49 = 23-3, 47 x 50 = 23-50, 47 x 51 = 23-97, 47 x 52 = 24-44, 47 x 53 = 24-91, 47 x 54 = 25-38, 47 x 55 = 25-85, 47 x 56 = 26-32, 47 x 57 = 26-79, 47 x 58 = 27-26, 47 x 59 = 27-73, 47 x 60 = 28-20, 47 x 61 = 28-67, 47 x 62 = 29-14, 47 x 63 = 29-61, 47 x 64 = 30-8, 47 x 65 = 30-55, 47 x 66 = 31-2, 47 x 67 = 31-49, 47 x 68 = 31-96, 47 x 69 = 32-43, 47 x 70 = 32-90, 47 x 71 = 33-37, 47 x 72 = 33-84, 47 x 73 = 34-31, 47 x 74 = 34-78, 47 x 75 = 35-25, 47 x 76 = 35-72, 47 x 77 = 36-19, 47 x 78 = 36-66, 47 x 79 = 37-13, 47 x 80 = 37-60, 47 x 81 = 38-7, 47 x 82 = 38-54, 47 x 83 = 39-1, 47 x 84 = 39-48, 47 x 85 = 39-95, 47 x 86 = 40-42, 47 x 87 = 40-89, 47 x 88 = 41-36, 47 x 89 = 41-83, 47 x 90 = 42-30, 47 x 91 = 42-77, 47 x 92 = 43-24, 47 x 93 = 43-71, 47 x 94 = 44-18, 47 x 95 = 44-65, 47 x 96 = 45-12, 47 x 97 = 45-59, 47 x 98 = 46-6, 47 x 99 = 46-53, 
48 x 1 = 0-48, 48 x 2 = 0-96, 48 x 3 = 1-44, 48 x 4 = 1-92, 48 x 5 = 2-40, 48 x 6 = 2-88, 48 x 7 = 3-36, 48 x 8 = 3-84, 48 x 9 = 4-32, 48 x 10 = 4-80, 48 x 11 = 5-28, 48 x 12 = 5-76, 48 x 13 = 6-24, 48 x 14 = 6-72, 48 x 15 = 7-20, 48 x 16 = 7-68, 48 x 17 = 8-16, 48 x 18 = 8-64, 48 x 19 = 9-12, 48 x 20 = 9-60, 48 x 21 = 10-8, 48 x 22 = 10-56, 48 x 23 = 11-4, 48 x 24 = 11-52, 48 x 25 = 12-0, 48 x 26 = 12-48, 48 x 27 = 12-96, 48 x 28 = 13-44, 48 x 29 = 13-92, 48 x 30 = 14-40, 48 x 31 = 14-88, 48 x 32 = 15-36, 48 x 33 = 15-84, 48 x 34 = 16-32, 48 x 35 = 16-80, 48 x 36 = 17-28, 48 x 37 = 17-76, 48 x 38 = 18-24, 48 x 39 = 18-72, 48 x 40 = 19-20, 48 x 41 = 19-68, 48 x 42 = 20-16, 48 x 43 = 20-64, 48 x 44 = 21-12, 48 x 45 = 21-60, 48 x 46 = 22-8, 48 x 47 = 22-56, 48 x 48 = 23-4, 48 x 49 = 23-52, 48 x 50 = 24-0, 48 x 51 = 24-48, 48 x 52 = 24-96, 48 x 53 = 25-44, 48 x 54 = 25-92, 48 x 55 = 26-40, 48 x 56 = 26-88, 48 x 57 = 27-36, 48 x 58 = 27-84, 48 x 59 = 28-32, 48 x 60 = 28-80, 48 x 61 = 29-28, 48 x 62 = 29-76, 48 x 63 = 30-24, 48 x 64 = 30-72, 48 x 65 = 31-20, 48 x 66 = 31-68, 48 x 67 = 32-16, 48 x 68 = 32-64, 48 x 69 = 33-12, 48 x 70 = 33-60, 48 x 71 = 34-8, 48 x 72 = 34-56, 48 x 73 = 35-4, 48 x 74 = 35-52, 48 x 75 = 36-0, 48 x 76 = 36-48, 48 x 77 = 36-96, 48 x 78 = 37-44, 48 x 79 = 37-92, 48 x 80 = 38-40, 48 x 81 = 38-88, 48 x 82 = 39-36, 48 x 83 = 39-84, 48 x 84 = 40-32, 48 x 85 = 40-80, 48 x 86 = 41-28, 48 x 87 = 41-76, 48 x 88 = 42-24, 48 x 89 = 42-72, 48 x 90 = 43-20, 48 x 91 = 43-68, 48 x 92 = 44-16, 48 x 93 = 44-64, 48 x 94 = 45-12, 48 x 95 = 45-60, 48 x 96 = 46-8, 48 x 97 = 46-56, 48 x 98 = 47-4, 48 x 99 = 47-52, 
49 x 1 = 0-49, 49 x 2 = 0-98, 49 x 3 = 1-47, 49 x 4 = 1-96, 49 x 5 = 2-45, 49 x 6 = 2-94, 49 x 7 = 3-43, 49 x 8 = 3-92, 49 x 9 = 4-41, 49 x 10 = 4-90, 49 x 11 = 5-39, 49 x 12 = 5-88, 49 x 13 = 6-37, 49 x 14 = 6-86, 49 x 15 = 7-35, 49 x 16 = 7-84, 49 x 17 = 8-33, 49 x 18 = 8-82, 49 x 19 = 9-31, 49 x 20 = 9-80, 49 x 21 = 10-29, 49 x 22 = 10-78, 49 x 23 = 11-27, 49 x 24 = 11-76, 49 x 25 = 12-25, 49 x 26 = 12-74, 49 x 27 = 13-23, 49 x 28 = 13-72, 49 x 29 = 14-21, 49 x 30 = 14-70, 49 x 31 = 15-19, 49 x 32 = 15-68, 49 x 33 = 16-17, 49 x 34 = 16-66, 49 x 35 = 17-15, 49 x 36 = 17-64, 49 x 37 = 18-13, 49 x 38 = 18-62, 49 x 39 = 19-11, 49 x 40 = 19-60, 49 x 41 = 20-9, 49 x 42 = 20-58, 49 x 43 = 21-7, 49 x 44 = 21-56, 49 x 45 = 22-5, 49 x 46 = 22-54, 49 x 47 = 23-3, 49 x 48 = 23-52, 49 x 49 = 24-1, 49 x 50 = 24-50, 49 x 51 = 24-99, 49 x 52 = 25-48, 49 x 53 = 25-97, 49 x 54 = 26-46, 49 x 55 = 26-95, 49 x 56 = 27-44, 49 x 57 = 27-93, 49 x 58 = 28-42, 49 x 59 = 28-91, 49 x 60 = 29-40, 49 x 61 = 29-89, 49 x 62 = 30-38, 49 x 63 = 30-87, 49 x 64 = 31-36, 49 x 65 = 31-85, 49 x 66 = 32-34, 49 x 67 = 32-83, 49 x 68 = 33-32, 49 x 69 = 33-81, 49 x 70 = 34-30, 49 x 71 = 34-79, 49 x 72 = 35-28, 49 x 73 = 35-77, 49 x 74 = 36-26, 49 x 75 = 36-75, 49 x 76 = 37-24, 49 x 77 = 37-73, 49 x 78 = 38-22, 49 x 79 = 38-71, 49 x 80 = 39-20, 49 x 81 = 39-69, 49 x 82 = 40-18, 49 x 83 = 40-67, 49 x 84 = 41-16, 49 x 85 = 41-65, 49 x 86 = 42-14, 49 x 87 = 42-63, 49 x 88 = 43-12, 49 x 89 = 43-61, 49 x 90 = 44-10, 49 x 91 = 44-59, 49 x 92 = 45-8, 49 x 93 = 45-57, 49 x 94 = 46-6, 49 x 95 = 46-55, 49 x 96 = 47-4, 49 x 97 = 47-53, 49 x 98 = 48-2, 49 x 99 = 48-51, 
50 x 1 = 0-50, 50 x 2 = 1-0, 50 x 3 = 1-50, 50 x 4 = 2-0, 50 x 5 = 2-50, 50 x 6 = 3-0, 50 x 7 = 3-50, 50 x 8 = 4-0, 50 x 9 = 4-50, 50 x 10 = 5-0, 50 x 11 = 5-50, 50 x 12 = 6-0, 50 x 13 = 6-50, 50 x 14 = 7-0, 50 x 15 = 7-50, 50 x 16 = 8-0, 50 x 17 = 8-50, 50 x 18 = 9-0, 50 x 19 = 9-50, 50 x 20 = 10-0, 50 x 21 = 10-50, 50 x 22 = 11-0, 50 x 23 = 11-50, 50 x 24 = 12-0, 50 x 25 = 12-50, 50 x 26 = 13-0, 50 x 27 = 13-50, 50 x 28 = 14-0, 50 x 29 = 14-50, 50 x 30 = 15-0, 50 x 31 = 15-50, 50 x 32 = 16-0, 50 x 33 = 16-50, 50 x 34 = 17-0, 50 x 35 = 17-50, 50 x 36 = 18-0, 50 x 37 = 18-50, 50 x 38 = 19-0, 50 x 39 = 19-50, 50 x 40 = 20-0, 50 x 41 = 20-50, 50 x 42 = 21-0, 50 x 43 = 21-50, 50 x 44 = 22-0, 50 x 45 = 22-50, 50 x 46 = 23-0, 50 x 47 = 23-50, 50 x 48 = 24-0, 50 x 49 = 24-50, 50 x 50 = 25-0, 50 x 51 = 25-50, 50 x 52 = 26-0, 50 x 53 = 26-50, 50 x 54 = 27-0, 50 x 55 = 27-50, 50 x 56 = 28-0, 50 x 57 = 28-50, 50 x 58 = 29-0, 50 x 59 = 29-50, 50 x 60 = 30-0, 50 x 61 = 30-50, 50 x 62 = 31-0, 50 x 63 = 31-50, 50 x 64 = 32-0, 50 x 65 = 32-50, 50 x 66 = 33-0, 50 x 67 = 33-50, 50 x 68 = 34-0, 50 x 69 = 34-50, 50 x 70 = 35-0, 50 x 71 = 35-50, 50 x 72 = 36-0, 50 x 73 = 36-50, 50 x 74 = 37-0, 50 x 75 = 37-50, 50 x 76 = 38-0, 50 x 77 = 38-50, 50 x 78 = 39-0, 50 x 79 = 39-50, 50 x 80 = 40-0, 50 x 81 = 40-50, 50 x 82 = 41-0, 50 x 83 = 41-50, 50 x 84 = 42-0, 50 x 85 = 42-50, 50 x 86 = 43-0, 50 x 87 = 43-50, 50 x 88 = 44-0, 50 x 89 = 44-50, 50 x 90 = 45-0, 50 x 91 = 45-50, 50 x 92 = 46-0, 50 x 93 = 46-50, 50 x 94 = 47-0, 50 x 95 = 47-50, 50 x 96 = 48-0, 50 x 97 = 48-50, 50 x 98 = 49-0, 50 x 99 = 49-50, 
